county,precinct,office,district,party,candidate,early_voting,election_day,votes
Bailey,1,U.S. House,19,REP,Jodey C. Arrington,169,190,359
Bailey,1,U.S. House,19,IND,Nathan Lewis,11,24,35
Bailey,2,U.S. House,19,REP,Jodey C. Arrington,235,250,485
Bailey,2,U.S. House,19,IND,Nathan Lewis,18,27,45
Bailey,3,U.S. House,19,REP,Jodey C. Arrington,88,100,188
Bailey,3,U.S. House,19,IND,Nathan Lewis,15,15,30
Bailey,4,U.S. House,19,REP,Jodey C. Arrington,43,56,99
Bailey,4,U.S. House,19,IND,Nathan Lewis,17,17,34
Bailey,1,Governor,,DEM,Beto O'rourke,25,32,57
Bailey,1,Governor,,GRE,Deliah Barrios,1,0,1
Bailey,1,Governor,,REP,Greg Abbott,164,185,349
Bailey,1,Governor,,,Jacqueline Abernathy,0,0,0
Bailey,1,Governor,,LBT,Mark Tippetts,2,1,3
Bailey,1,Governor,,,Mark V Goloby,0,0,0
Bailey,2,Governor,,DEM,Beto O'rourke,29,34,63
Bailey,2,Governor,,GRE,Deliah Barrios,2,0,2
Bailey,2,Governor,,REP,Greg Abbott,230,246,476
Bailey,2,Governor,,,Jacqueline Abernathy,0,0,0
Bailey,2,Governor,,LBT,Mark Tippetts,1,1,2
Bailey,2,Governor,,,Mark V Goloby,0,0,0
Bailey,3,Governor,,DEM,Beto O'rourke,28,19,47
Bailey,3,Governor,,GRE,Deliah Barrios,0,2,2
Bailey,3,Governor,,REP,Greg Abbott,86,94,180
Bailey,3,Governor,,,Jacqueline Abernathy,0,0,0
Bailey,3,Governor,,LBT,Mark Tippetts,0,1,1
Bailey,3,Governor,,,Mark V Goloby,0,0,0
Bailey,4,Governor,,DEM,Beto O'rourke,26,20,46
Bailey,4,Governor,,GRE,Deliah Barrios,0,1,1
Bailey,4,Governor,,REP,Greg Abbott,45,55,100
Bailey,4,Governor,,,Jacqueline Abernathy,0,0,0
Bailey,4,Governor,,LBT,Mark Tippetts,2,1,3
Bailey,4,Governor,,,Mark V Goloby,0,0,0
Bailey,1,Lieutenant Governor,,REP,Dan Patrick,163,179,342
Bailey,1,Lieutenant Governor,,DEM,Mike Collier,25,33,58
Bailey,1,Lieutenant Governor,,LBT,Shanna Steele,1,4,5
Bailey,2,Lieutenant Governor,,REP,Dan Patrick,219,237,456
Bailey,2,Lieutenant Governor,,DEM,Mike Collier,31,32,63
Bailey,2,Lieutenant Governor,,LBT,Shanna Steele,10,8,18
Bailey,3,Lieutenant Governor,,REP,Dan Patrick,82,92,174
Bailey,3,Lieutenant Governor,,DEM,Mike Collier,27,21,48
Bailey,3,Lieutenant Governor,,LBT,Shanna Steele,3,2,5
Bailey,4,Lieutenant Governor,,REP,Dan Patrick,42,50,92
Bailey,4,Lieutenant Governor,,DEM,Mike Collier,25,20,45
Bailey,4,Lieutenant Governor,,LBT,Shanna Steele,4,3,7
Bailey,1,Attorney General,,REP,Ken Paxton,158,182,340
Bailey,1,Attorney General,,LBT,Mark Ash,3,1,4
Bailey,1,Attorney General,,DEM,Rochelle Mercedes Garza,27,32,59
Bailey,2,Attorney General,,REP,Ken Paxton,222,240,462
Bailey,2,Attorney General,,LBT,Mark Ash,8,8,16
Bailey,2,Attorney General,,DEM,Rochelle Mercedes Garza,28,31,59
Bailey,3,Attorney General,,REP,Ken Paxton,79,90,169
Bailey,3,Attorney General,,LBT,Mark Ash,2,3,5
Bailey,3,Attorney General,,DEM,Rochelle Mercedes Garza,32,23,55
Bailey,4,Attorney General,,REP,Ken Paxton,40,49,89
Bailey,4,Attorney General,,LBT,Mark Ash,2,2,4
