county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Martin,1,U.S. House,19,REP,Jodey C. Arrington,303,5,171,127
Martin,1,U.S. House,19,IND,Nathan Lewis,39,3,15,21
Martin,1,Governor,,REP,Greg Abbott,303,6,168,129
Martin,1,Governor,,DEM,Beto O'Rourke,42,2,21,19
Martin,1,Governor,,LIB,Mark Tippetts,2,1,0,1
Martin,1,Governor,,GRN,Delilah Barrios,0,0,0,0
Martin,1,Governor,,,Rejected write-ins,0,0,0,0
Martin,1,Governor,,,Unassigned write-ins,0,0,0,0
Martin,1,Lieutenant Governor,,REP,Dan Patrick,296,5,165,126
Martin,1,Lieutenant Governor,,DEM,Mike Collier,42,2,21,19
Martin,1,Lieutenant Governor,,LIB,Shanna Steele,5,1,1,3
Martin,1,Attorney General,,REP,Ken Paxton,295,5,164,126
Martin,1,Attorney General,,DEM,Rochelle Mercedes Garza,44,2,20,22
Martin,1,Attorney General,,LIB,Mark Ash,1,1,0,0
Martin,1,Comptroller of Public Accounts,,REP,Glenn Hegar,296,5,165,126
Martin,1,Comptroller of Public Accounts,,DEM,Janet T. Dudding,35,2,15,18
Martin,1,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,8,1,4,3
Martin,1,Commissioner of the General Land Office,,REP,Dawn Buckingham,300,6,165,129
Martin,1,Commissioner of the General Land Office,,DEM,Jay Kleberg,37,2,18,17
Martin,1,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",3,0,1,2
Martin,1,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Martin,1,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Martin,1,Commissioner of Agriculture,,REP,Sid Miller,301,6,171,124
Martin,1,Commissioner of Agriculture,,DEM,Susan Hays,41,2,15,24
Martin,1,Railroad Commissioner,,REP,Wayne Christian,296,5,165,126
Martin,1,Railroad Commissioner,,DEM,Luke Warford,34,2,15,17
Martin,1,Railroad Commissioner,,LIB,Jaime Andres Diez,9,1,3,5
Martin,1,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,1,0
Martin,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,293,5,165,123
Martin,1,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,41,2,15,24
Martin,1,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,5,1,3,1
Martin,1,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,298,6,166,126
Martin,1,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,42,2,18,22
Martin,1,"Justice, Supreme Court, Place 9",,REP,Evan Young,295,6,165,124
Martin,1,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,45,2,18,25
Martin,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,300,6,166,128
Martin,1,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,39,2,17,20
Martin,1,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,295,6,163,126
Martin,1,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,44,2,20,22
