county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Jeff Davis,1,Registered Voters,,,,377,0,0,0
Jeff Davis,2,Registered Voters,,,,374,0,0,0
Jeff Davis,3,Registered Voters,,,,404,0,0,0
Jeff Davis,4,Registered Voters,,,,174,0,0,0
Jeff Davis,5,Registered Voters,,,,252,0,0,0
Jeff Davis,1,Ballots Cast,,,,290,62,209,19
Jeff Davis,2,Ballots Cast,,,,227,81,135,11
Jeff Davis,3,Ballots Cast,,,,251,83,163,5
Jeff Davis,4,Ballots Cast,,,,108,42,66,0
Jeff Davis,5,Ballots Cast,,,,178,76,100,2
Jeff Davis,1,Ballots Cast - Blank,,,,0,0,0,0
Jeff Davis,2,Ballots Cast - Blank,,,,0,0,0,0
Jeff Davis,3,Ballots Cast - Blank,,,,0,0,0,0
Jeff Davis,4,Ballots Cast - Blank,,,,0,0,0,0
Jeff Davis,5,Ballots Cast - Blank,,,,0,0,0,0
Jeff Davis,1,U.S. House,23,REP,Tony Gonzales,162,40,112,10
Jeff Davis,2,U.S. House,23,REP,Tony Gonzales,131,40,86,5
Jeff Davis,3,U.S. House,23,REP,Tony Gonzales,151,42,106,3
Jeff Davis,4,U.S. House,23,REP,Tony Gonzales,75,26,49,0
Jeff Davis,5,U.S. House,23,REP,Tony Gonzales,98,50,46,2
Jeff Davis,1,U.S. House,23,DEM,John Lira,111,16,86,9
Jeff Davis,2,U.S. House,23,DEM,John Lira,75,30,43,2
Jeff Davis,3,U.S. House,23,DEM,John Lira,87,34,52,1
Jeff Davis,4,U.S. House,23,DEM,John Lira,28,13,15,0
Jeff Davis,5,U.S. House,23,DEM,John Lira,65,22,43,0
Jeff Davis,1,U.S. House,23,IND,IND Frank Lopez Jr.,13,4,9,0
Jeff Davis,2,U.S. House,23,IND,IND Frank Lopez Jr.,9,7,2,0
Jeff Davis,3,U.S. House,23,IND,IND Frank Lopez Jr.,11,6,5,0
Jeff Davis,4,U.S. House,23,IND,IND Frank Lopez Jr.,4,2,2,0
Jeff Davis,5,U.S. House,23,IND,IND Frank Lopez Jr.,9,3,6,0
Jeff Davis,1,U.S. House,23,,OVER VOTES,0,0,0,0
Jeff Davis,2,U.S. House,23,,OVER VOTES,0,0,0,0
Jeff Davis,3,U.S. House,23,,OVER VOTES,0,0,0,0
Jeff Davis,4,U.S. House,23,,OVER VOTES,0,0,0,0
Jeff Davis,5,U.S. House,23,,OVER VOTES,0,0,0,0
Jeff Davis,1,U.S. House,23,,UNDER VOTES,4,2,2,0
Jeff Davis,2,U.S. House,23,,UNDER VOTES,12,4,4,4
Jeff Davis,3,U.S. House,23,,UNDER VOTES,2,1,0,1
Jeff Davis,4,U.S. House,23,,UNDER VOTES,1,1,0,0
Jeff Davis,5,U.S. House,23,,UNDER VOTES,6,1,5,0
Jeff Davis,1,Governor,,REP,Greg Abbott,166,42,114,10
Jeff Davis,2,Governor,,REP,Greg Abbott,139,49,84,6
Jeff Davis,3,Governor,,REP,Greg Abbott,159,47,108,4
Jeff Davis,4,Governor,,REP,Greg Abbott,76,25,51,0
Jeff Davis,5,Governor,,REP,Greg Abbott,101,50,49,2
Jeff Davis,1,Governor,,DEM,Beto O'Rourke,109,15,85,9
Jeff Davis,2,Governor,,DEM,Beto O'Rourke,82,31,48,3
Jeff Davis,3,Governor,,DEM,Beto O'Rourke,85,31,53,1
Jeff Davis,4,Governor,,DEM,Beto O'Rourke,29,14,15,0
Jeff Davis,5,Governor,,DEM,Beto O'Rourke,69,21,48,0
Jeff Davis,1,Governor,,LIB,Mark Tippetts,14,4,10,0
Jeff Davis,2,Governor,,LIB,Mark Tippetts,3,1,1,1
Jeff Davis,3,Governor,,LIB,Mark Tippetts,4,3,1,0
Jeff Davis,4,Governor,,LIB,Mark Tippetts,3,3,0,0
Jeff Davis,5,Governor,,LIB,Mark Tippetts,6,4,2,0
Jeff Davis,1,Governor,,GRN,Delilah Barrios,0,0,0,0
Jeff Davis,2,Governor,,GRN,Delilah Barrios,1,0,1,0
Jeff Davis,3,Governor,,GRN,Delilah Barrios,3,2,1,0
Jeff Davis,4,Governor,,GRN,Delilah Barrios,0,0,0,0
Jeff Davis,5,Governor,,GRN,Delilah Barrios,1,0,1,0
Jeff Davis,1,Governor,,NON,Write-in,0,0,0,0
Jeff Davis,2,Governor,,NON,Write-in,0,0,0,0
Jeff Davis,3,Governor,,NON,Write-in,0,0,0,0
Jeff Davis,4,Governor,,NON,Write-in,0,0,0,0
Jeff Davis,5,Governor,,NON,Write-in,1,1,0,0
Jeff Davis,1,Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,2,Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,3,Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,4,Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,5,Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,1,Governor,,,UNDER VOTES,1,1,0,0
Jeff Davis,2,Governor,,,UNDER VOTES,1,0,1,0
Jeff Davis,3,Governor,,,UNDER VOTES,0,0,0,0
Jeff Davis,4,Governor,,,UNDER VOTES,0,0,0,0
Jeff Davis,5,Governor,,,UNDER VOTES,0,0,0,0
Jeff Davis,1,Lieutenant Governor,,REP,Dan Patrick,150,40,100,10
Jeff Davis,2,Lieutenant Governor,,REP,Dan Patrick,129,43,79,7
Jeff Davis,3,Lieutenant Governor,,REP,Dan Patrick,144,42,98,4
Jeff Davis,4,Lieutenant Governor,,REP,Dan Patrick,71,21,50,0
Jeff Davis,5,Lieutenant Governor,,REP,Dan Patrick,100,48,50,2
Jeff Davis,1,Lieutenant Governor,,DEM,Mike Collier,120,17,94,9
Jeff Davis,2,Lieutenant Governor,,DEM,Mike Collier,83,32,47,4
Jeff Davis,3,Lieutenant Governor,,DEM,Mike Collier,97,37,59,1
Jeff Davis,4,Lieutenant Governor,,DEM,Mike Collier,31,17,14,0
Jeff Davis,5,Lieutenant Governor,,DEM,Mike Collier,66,22,44,0
Jeff Davis,1,Lieutenant Governor,,LIB,Shanna Steele,17,5,12,0
Jeff Davis,2,Lieutenant Governor,,LIB,Shanna Steele,7,4,3,0
Jeff Davis,3,Lieutenant Governor,,LIB,Shanna Steele,7,2,5,0
Jeff Davis,4,Lieutenant Governor,,LIB,Shanna Steele,5,4,1,0
Jeff Davis,5,Lieutenant Governor,,LIB,Shanna Steele,8,5,3,0
Jeff Davis,1,Lieutenant Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,2,Lieutenant Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,3,Lieutenant Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,4,Lieutenant Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,5,Lieutenant Governor,,,OVER VOTES,0,0,0,0
Jeff Davis,1,Lieutenant Governor,,,UNDER VOTES,3,0,3,0
Jeff Davis,2,Lieutenant Governor,,,UNDER VOTES,8,2,6,0
Jeff Davis,3,Lieutenant Governor,,,UNDER VOTES,3,2,1,0
Jeff Davis,4,Lieutenant Governor,,,UNDER VOTES,1,0,1,0
Jeff Davis,5,Lieutenant Governor,,,UNDER VOTES,4,1,3,0
Jeff Davis,1,Attorney General,,REP,Ken Paxton,154,40,104,10
Jeff Davis,2,Attorney General,,REP,Ken Paxton,127,42,77,8
Jeff Davis,3,Attorney General,,REP,Ken Paxton,149,42,103,4
Jeff Davis,4,Attorney General,,REP,Ken Paxton,73,22,51,0
Jeff Davis,5,Attorney General,,REP,Ken Paxton,101,49,50,2
Jeff Davis,1,Attorney General,,DEM,Rochelle Mercedes Garza,116,16,91,9
Jeff Davis,2,Attorney General,,DEM,Rochelle Mercedes Garza,84,34,47,3
Jeff Davis,3,Attorney General,,DEM,Rochelle Mercedes Garza,88,34,53,1
Jeff Davis,4,Attorney General,,DEM,Rochelle Mercedes Garza,33,18,15,0
Jeff Davis,5,Attorney General,,DEM,Rochelle Mercedes Garza,66,22,44,0
Jeff Davis,1,Attorney General,,LIB,Mark Ash,18,5,13,0
Jeff Davis,2,Attorney General,,LIB,Mark Ash,5,1,4,0
Jeff Davis,3,Attorney General,,LIB,Mark Ash,8,3,5,0
Jeff Davis,4,Attorney General,,LIB,Mark Ash,2,2,0,0
Jeff Davis,5,Attorney General,,LIB,Mark Ash,7,4,3,0
Jeff Davis,1,Attorney General,,,OVER VOTES,0,0,0,0
Jeff Davis,2,Attorney General,,,OVER VOTES,0,0,0,0
Jeff Davis,3,Attorney General,,,OVER VOTES,0,0,0,0
Jeff Davis,4,Attorney General,,,OVER VOTES,0,0,0,0
Jeff Davis,5,Attorney General,,,OVER VOTES,0,0,0,0
Jeff Davis,1,Attorney General,,,UNDER VOTES,2,1,1,0
Jeff Davis,2,Attorney General,,,UNDER VOTES,11,4,7,0
Jeff Davis,3,Attorney General,,,UNDER VOTES,6,4,2,0
Jeff Davis,4,Attorney General,,,UNDER VOTES,0,0,0,0
Jeff Davis,5,Attorney General,,,UNDER VOTES,4,1,3,0
Jeff Davis,1,Comptroller of Public Accounts,,REP,Glenn Hegar,159,39,110,10
Jeff Davis,2,Comptroller of Public Accounts,,REP,Glenn Hegar,130,43,80,7
Jeff Davis,3,Comptroller of Public Accounts,,REP,Glenn Hegar,155,43,108,4
Jeff Davis,4,Comptroller of Public Accounts,,REP,Glenn Hegar,75,24,51,0
Jeff Davis,5,Comptroller of Public Accounts,,REP,Glenn Hegar,104,51,51,2
Jeff Davis,1,Comptroller of Public Accounts,,DEM,Janet T. Dudding,111,15,87,9
Jeff Davis,2,Comptroller of Public Accounts,,DEM,Janet T. Dudding,79,32,44,3
Jeff Davis,3,Comptroller of Public Accounts,,DEM,Janet T. Dudding,84,31,52,1
Jeff Davis,4,Comptroller of Public Accounts,,DEM,Janet T. Dudding,31,16,15,0
Jeff Davis,5,Comptroller of Public Accounts,,DEM,Janet T. Dudding,66,21,45,0
Jeff Davis,1,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,15,6,9,0
Jeff Davis,2,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,8,2,5,1
Jeff Davis,3,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,7,5,2,0
Jeff Davis,4,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,2,2,0,0
Jeff Davis,5,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,3,2,1,0
Jeff Davis,1,Comptroller of Public Accounts,,,OVER VOTES,0,0,0,0
Jeff Davis,2,Comptroller of Public Accounts,,,OVER VOTES,0,0,0,0
Jeff Davis,3,Comptroller of Public Accounts,,,OVER VOTES,0,0,0,0
Jeff Davis,4,Comptroller of Public Accounts,,,OVER VOTES,0,0,0,0
Jeff Davis,5,Comptroller of Public Accounts,,,OVER VOTES,0,0,0,0
Jeff Davis,1,Comptroller of Public Accounts,,,UNDER VOTES,5,2,3,0
Jeff Davis,2,Comptroller of Public Accounts,,,UNDER VOTES,10,4,6,0
Jeff Davis,3,Comptroller of Public Accounts,,,UNDER VOTES,5,4,1,0
Jeff Davis,4,Comptroller of Public Accounts,,,UNDER VOTES,0,0,0,0
Jeff Davis,5,Comptroller of Public Accounts,,,UNDER VOTES,5,2,3,0
Jeff Davis,1,Comm. General Land Office,,REP,Dawn Buckingham,160,41,109,10
Jeff Davis,2,Comm. General Land Office,,REP,Dawn Buckingham,122,42,73,7
Jeff Davis,3,Comm. General Land Office,,REP,Dawn Buckingham,150,44,102,4
Jeff Davis,4,Comm. General Land Office,,REP,Dawn Buckingham,67,19,48,0
Jeff Davis,5,Comm. General Land Office,,REP,Dawn Buckingham,97,46,49,2
Jeff Davis,1,Comm. General Land Office,,DEM,Jay Kleberg,117,17,91,9
Jeff Davis,2,Comm. General Land Office,,DEM,Jay Kleberg,85,33,48,4
Jeff Davis,3,Comm. General Land Office,,DEM,Jay Kleberg,88,33,54,1
Jeff Davis,4,Comm. General Land Office,,DEM,Jay Kleberg,36,19,17,0
Jeff Davis,5,Comm. General Land Office,,DEM,Jay Kleberg,68,24,44,0
Jeff Davis,1,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",4,0,4,0
Jeff Davis,2,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",4,2,2,0
Jeff Davis,3,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",6,2,4,0
Jeff Davis,4,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",5,4,1,0
Jeff Davis,5,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",7,4,3,0
Jeff Davis,1,Comm. General Land Office,,NON,Write-in,0,0,0,0
Jeff Davis,2,Comm. General Land Office,,NON,Write-in,0,0,0,0
Jeff Davis,3,Comm. General Land Office,,NON,Write-in,0,0,0,0
Jeff Davis,4,Comm. General Land Office,,NON,Write-in,0,0,0,0
Jeff Davis,5,Comm. General Land Office,,NON,Write-in,0,0,0,0
