county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Gaines,2,U.S. House,19,REP,Jodey C. Arrington,414,4,242,168
Gaines,2,U.S. House,19,IND,Nathan Lewis,15,1,7,7
Gaines,2,Governor,,REP,Greg Abbott,413,4,240,169
Gaines,2,Governor,,DEM,Beto O'Rourke,17,1,9,7
Gaines,2,Governor,,LIB,Mark Tippetts,0,0,0,0
Gaines,2,Governor,,GRN,Delilah Barrios,1,0,0,1
Gaines,2,Governor,,,Rejected write-ins,0,0,0,0
Gaines,2,Governor,,,Unassigned write-ins,0,0,0,0
Gaines,2,Lieutenant Governor,,REP,Dan Patrick,404,4,235,165
Gaines,2,Lieutenant Governor,,DEM,Mike Collier,20,1,11,8
Gaines,2,Lieutenant Governor,,LIB,Shanna Steele,5,0,3,2
Gaines,2,Attorney General,,REP,Ken Paxton,402,4,232,166
Gaines,2,Attorney General,,DEM,Rochelle Mercedes Garza,23,1,13,9
Gaines,2,Attorney General,,LIB,Mark Ash,4,0,3,1
Gaines,2,Comptroller of Public Accounts,,REP,Glenn Hegar,401,4,233,164
Gaines,2,Comptroller of Public Accounts,,DEM,Janet T. Dudding,18,1,9,8
Gaines,2,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,5,0,4,1
Gaines,2,Commissioner of the General Land Office,,REP,Dawn Buckingham,403,4,233,166
Gaines,2,Commissioner of the General Land Office,,DEM,Jay Kleberg,20,1,12,7
Gaines,2,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",3,0,1,2
Gaines,2,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Gaines,2,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Gaines,2,Commissioner of Agriculture,,REP,Sid Miller,401,4,233,164
Gaines,2,Commissioner of Agriculture,,DEM,Susan Hays,25,1,14,10
Gaines,2,Railroad Commissioner,,REP,Wayne Christian,400,4,234,162
Gaines,2,Railroad Commissioner,,DEM,Luke Warford,20,1,11,8
Gaines,2,Railroad Commissioner,,LIB,Jaime Andres Diez,4,0,1,3
Gaines,2,Railroad Commissioner,,GRN,Hunter Wayne Crow,2,0,1,1
Gaines,2,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,408,4,236,168
Gaines,2,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,16,1,10,5
Gaines,2,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,5,0,3,2
Gaines,2,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,407,4,237,166
Gaines,2,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,23,1,12,10
Gaines,2,"Justice, Supreme Court, Place 9",,REP,Evan Young,410,4,238,168
Gaines,2,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,20,1,12,7
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,410,4,237,169
Gaines,2,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,20,1,12,7
Gaines,2,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,409,4,238,167
Gaines,2,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,21,1,12,8
Gaines,2 - SEM,U.S. House,19,REP,Jodey C. Arrington,361,13,202,146
Gaines,2 - SEM,U.S. House,19,IND,Nathan Lewis,37,4,20,13
Gaines,2 - SEM,Governor,,REP,Greg Abbott,354,13,201,140
Gaines,2 - SEM,Governor,,DEM,Beto O'Rourke,41,4,21,16
Gaines,2 - SEM,Governor,,LIB,Mark Tippetts,5,0,3,2
Gaines,2 - SEM,Governor,,GRN,Delilah Barrios,1,0,1,0
Gaines,2 - SEM,Governor,,,Rejected write-ins,0,0,0,0
Gaines,2 - SEM,Governor,,,Unassigned write-ins,1,0,1,0
Gaines,2 - SEM,Lieutenant Governor,,REP,Dan Patrick,349,12,196,141
Gaines,2 - SEM,Lieutenant Governor,,DEM,Mike Collier,42,5,24,13
Gaines,2 - SEM,Lieutenant Governor,,LIB,Shanna Steele,10,0,6,4
Gaines,2 - SEM,Attorney General,,REP,Ken Paxton,351,13,196,142
Gaines,2 - SEM,Attorney General,,DEM,Rochelle Mercedes Garza,39,4,22,13
Gaines,2 - SEM,Attorney General,,LIB,Mark Ash,9,0,7,2
Gaines,2 - SEM,Comptroller of Public Accounts,,REP,Glenn Hegar,352,12,196,144
Gaines,2 - SEM,Comptroller of Public Accounts,,DEM,Janet T. Dudding,36,5,20,11
Gaines,2 - SEM,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,10,0,7,3
Gaines,2 - SEM,Commissioner of the General Land Office,,REP,Dawn Buckingham,360,12,202,146
Gaines,2 - SEM,Commissioner of the General Land Office,,DEM,Jay Kleberg,36,5,19,12
Gaines,2 - SEM,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",1,0,1,0
Gaines,2 - SEM,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Gaines,2 - SEM,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Gaines,2 - SEM,Commissioner of Agriculture,,REP,Sid Miller,362,12,204,146
Gaines,2 - SEM,Commissioner of Agriculture,,DEM,Susan Hays,38,5,21,12
Gaines,2 - SEM,Railroad Commissioner,,REP,Wayne Christian,352,12,199,141
Gaines,2 - SEM,Railroad Commissioner,,DEM,Luke Warford,37,5,21,11
Gaines,2 - SEM,Railroad Commissioner,,LIB,Jaime Andres Diez,9,0,4,5
Gaines,2 - SEM,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0
Gaines,2 - SEM,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,353,13,200,140
Gaines,2 - SEM,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,37,4,21,12
Gaines,2 - SEM,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,9,0,4,5
Gaines,2 - SEM,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,361,14,202,145
Gaines,2 - SEM,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,39,3,23,13
Gaines,2 - SEM,"Justice, Supreme Court, Place 9",,REP,Evan Young,358,13,200,145
Gaines,2 - SEM,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,39,4,23,12
Gaines,2 - SEM,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,360,12,204,144
Gaines,2 - SEM,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,39,5,21,13
Gaines,2 - SEM,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,360,12,203,145
Gaines,2 - SEM,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,39,5,22,12
Gaines,2 - SEM,City of Seminole Proposition A,,,For,202,8,121,73
Gaines,2 - SEM,City of Seminole Proposition A,,,Against,194,7,104,83
