county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Lamb,Precinct 1,Registered Voters,,,,955,,,
Lamb,Precinct 2,Registered Voters,,,,854,,,
Lamb,Precinct 3,Registered Voters,,,,718,,,
Lamb,Precinct 4,Registered Voters,,,,80,,,
Lamb,Precinct 5,Registered Voters,,,,471,,,
Lamb,Precinct 6,Registered Voters,,,,456,,,
Lamb,Precinct 8,Registered Voters,,,,2021,,,
Lamb,Precinct 9,Registered Voters,,,,1106,,,
Lamb,Precinct 10,Registered Voters,,,,405,,,
Lamb,Precinct 11,Registered Voters,,,,668,,,
Lamb,Precinct 12,Registered Voters,,,,163,,,
Lamb,Precinct 1,Ballots Cast,,,,126,4,12,110
Lamb,Precinct 2,Ballots Cast,,,,109,10,35,64
Lamb,Precinct 3,Ballots Cast,,,,124,2,16,106
Lamb,Precinct 4,Ballots Cast,,,,17,2,4,11
Lamb,Precinct 5,Ballots Cast,,,,68,1,5,62
Lamb,Precinct 6,Ballots Cast,,,,80,9,34,37
Lamb,Precinct 8,Ballots Cast,,,,516,13,220,283
Lamb,Precinct 9,Ballots Cast,,,,240,36,104,100
Lamb,Precinct 10,Ballots Cast,,,,109,2,25,82
Lamb,Precinct 11,Ballots Cast,,,,177,4,23,150
Lamb,Precinct 12,Ballots Cast,,,,48,2,7,39
Lamb,Precinct 1,Ballots Cast,,REP,,117,3,12,102
Lamb,Precinct 2,Ballots Cast,,REP,,77,2,29,46
Lamb,Precinct 3,Ballots Cast,,REP,,119,2,16,101
Lamb,Precinct 4,Ballots Cast,,REP,,17,2,4,11
Lamb,Precinct 5,Ballots Cast,,REP,,67,0,5,62
Lamb,Precinct 6,Ballots Cast,,REP,,73,8,32,33
Lamb,Precinct 8,Ballots Cast,,REP,,492,11,212,269
Lamb,Precinct 9,Ballots Cast,,REP,,206,15,99,92
Lamb,Precinct 10,Ballots Cast,,REP,,103,2,23,78
Lamb,Precinct 11,Ballots Cast,,REP,,171,3,23,145
Lamb,Precinct 12,Ballots Cast,,REP,,46,2,7,37
Lamb,Precinct 1,Ballots Cast,,DEM,,9,1,0,8
Lamb,Precinct 2,Ballots Cast,,DEM,,32,8,6,18
Lamb,Precinct 3,Ballots Cast,,DEM,,5,0,0,5
Lamb,Precinct 4,Ballots Cast,,DEM,,0,0,0,0
Lamb,Precinct 5,Ballots Cast,,DEM,,1,1,0,0
Lamb,Precinct 6,Ballots Cast,,DEM,,7,1,2,4
Lamb,Precinct 8,Ballots Cast,,DEM,,24,2,8,14
Lamb,Precinct 9,Ballots Cast,,DEM,,34,21,5,8
Lamb,Precinct 10,Ballots Cast,,DEM,,6,0,2,4
Lamb,Precinct 11,Ballots Cast,,DEM,,6,1,0,5
Lamb,Precinct 12,Ballots Cast,,DEM,,2,0,0,2
Lamb,Precinct 1,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 2,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 3,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 4,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 5,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 6,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 8,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 9,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 10,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 11,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 12,BALLOTS CAST - BLANK,,,,0,0,0,0
Lamb,Precinct 1,U.S. House,19,REP,Jodey C. Arrington,99,2,11,86
Lamb,Precinct 2,U.S. House,19,REP,Jodey C. Arrington,68,2,24,42
Lamb,Precinct 3,U.S. House,19,REP,Jodey C. Arrington,102,2,14,86
Lamb,Precinct 4,U.S. House,19,REP,Jodey C. Arrington,17,2,4,11
Lamb,Precinct 5,U.S. House,19,REP,Jodey C. Arrington,65,0,5,60
Lamb,Precinct 6,U.S. House,19,REP,Jodey C. Arrington,64,7,26,31
Lamb,Precinct 8,U.S. House,19,REP,Jodey C. Arrington,441,9,197,235
Lamb,Precinct 9,U.S. House,19,REP,Jodey C. Arrington,184,12,88,84
Lamb,Precinct 10,U.S. House,19,REP,Jodey C. Arrington,91,2,20,69
Lamb,Precinct 11,U.S. House,19,REP,Jodey C. Arrington,157,3,22,132
Lamb,Precinct 12,U.S. House,19,REP,Jodey C. Arrington,39,2,5,32
Lamb,Precinct 1,Governor,,REP,Allen B. West,5,0,1,4
Lamb,Precinct 2,Governor,,REP,Allen B. West,6,0,1,5
Lamb,Precinct 3,Governor,,REP,Allen B. West,10,0,0,10
Lamb,Precinct 4,Governor,,REP,Allen B. West,1,0,1,0
Lamb,Precinct 5,Governor,,REP,Allen B. West,2,0,0,2
