county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Cooke,1,U.S. House,26,REP,Michael C. Burgess,217,7,137,73
Cooke,1C,U.S. House,26,REP,Michael C. Burgess,1347,50,817,480
Cooke,2,U.S. House,26,REP,Michael C. Burgess,509,21,283,205
Cooke,3,U.S. House,26,REP,Michael C. Burgess,405,8,222,175
Cooke,4,U.S. House,26,REP,Michael C. Burgess,186,6,115,65
Cooke,4C,U.S. House,26,REP,Michael C. Burgess,847,32,468,347
Cooke,6,U.S. House,26,REP,Michael C. Burgess,1173,26,556,591
Cooke,7,U.S. House,26,REP,Michael C. Burgess,795,13,425,357
Cooke,8,U.S. House,26,REP,Michael C. Burgess,567,8,286,273
Cooke,10,U.S. House,26,REP,Michael C. Burgess,1211,27,607,577
Cooke,11,U.S. House,26,REP,Michael C. Burgess,1234,14,557,663
Cooke,12,U.S. House,26,REP,Michael C. Burgess,685,9,243,433
Cooke,17,U.S. House,26,REP,Michael C. Burgess,336,5,86,245
Cooke,18,U.S. House,26,REP,Michael C. Burgess,1123,14,275,834
Cooke,21,U.S. House,26,REP,Michael C. Burgess,843,14,290,539
Cooke,22,U.S. House,26,REP,Michael C. Burgess,1392,34,662,696
Cooke,33,U.S. House,26,REP,Michael C. Burgess,280,2,124,154
Cooke,1,U.S. House,26,LIB,Mike Kolls,30,1,18,11
Cooke,1C,U.S. House,26,LIB,Mike Kolls,325,20,186,119
Cooke,2,U.S. House,26,LIB,Mike Kolls,173,7,86,80
Cooke,3,U.S. House,26,LIB,Mike Kolls,34,1,21,12
Cooke,4,U.S. House,26,LIB,Mike Kolls,21,2,10,9
Cooke,4C,U.S. House,26,LIB,Mike Kolls,188,15,98,75
Cooke,6,U.S. House,26,LIB,Mike Kolls,96,5,54,37
Cooke,7,U.S. House,26,LIB,Mike Kolls,74,3,40,31
Cooke,8,U.S. House,26,LIB,Mike Kolls,50,2,27,21
Cooke,10,U.S. House,26,LIB,Mike Kolls,163,9,86,68
Cooke,11,U.S. House,26,LIB,Mike Kolls,169,11,82,76
Cooke,12,U.S. House,26,LIB,Mike Kolls,77,3,36,38
Cooke,17,U.S. House,26,LIB,Mike Kolls,4,1,2,1
Cooke,18,U.S. House,26,LIB,Mike Kolls,75,1,34,40
Cooke,21,U.S. House,26,LIB,Mike Kolls,51,0,20,31
Cooke,22,U.S. House,26,LIB,Mike Kolls,163,6,74,83
Cooke,33,U.S. House,26,LIB,Mike Kolls,21,0,10,11
Cooke,1,Governor,,REP,Greg Abbott,212,7,135,70
Cooke,1C,Governor,,REP,Greg Abbott,1264,45,769,450
Cooke,2,Governor,,REP,Greg Abbott,482,20,272,190
Cooke,3,Governor,,REP,Greg Abbott,397,9,217,171
Cooke,4,Governor,,REP,Greg Abbott,183,6,110,67
Cooke,4C,Governor,,REP,Greg Abbott,819,30,452,337
Cooke,6,Governor,,REP,Greg Abbott,1152,25,546,581
Cooke,7,Governor,,REP,Greg Abbott,783,13,421,349
Cooke,8,Governor,,REP,Greg Abbott,554,8,281,265
Cooke,10,Governor,,REP,Greg Abbott,1181,28,602,551
Cooke,11,Governor,,REP,Greg Abbott,1207,14,545,648
