county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Moore,Precinct 101,Registered Voters,,,,2477,0,0,0
Moore,Precinct 201,Registered Voters,,,,1438,0,0,0
Moore,Precinct 202,Registered Voters,,,,1661,0,0,0
Moore,Precinct 203,Registered Voters,,,,72,0,0,0
Moore,Precinct 301,Registered Voters,,,,2257,0,0,0
Moore,Precinct 401,Registered Voters,,,,1175,0,0,0
Moore,Precinct 402,Registered Voters,,,,727,0,0,0
Moore,Precinct 101,Ballots Cast,,DEM,,27,0,9,18
Moore,Precinct 201,Ballots Cast,,DEM,,16,3,2,11
Moore,Precinct 202,Ballots Cast,,DEM,,8,2,4,2
Moore,Precinct 203,Ballots Cast,,DEM,,1,0,0,1
Moore,Precinct 301,Ballots Cast,,DEM,,20,6,4,10
Moore,Precinct 401,Ballots Cast,,DEM,,11,0,3,8
Moore,Precinct 402,Ballots Cast,,DEM,,5,0,0,5
Moore,Precinct 101,"US Rep, District 13",13,DEM,Kathleen Brown,24,0,7,17
Moore,Precinct 201,"US Rep, District 13",13,DEM,Kathleen Brown,13,2,2,9
Moore,Precinct 202,"US Rep, District 13",13,DEM,Kathleen Brown,8,2,4,2
Moore,Precinct 203,"US Rep, District 13",13,DEM,Kathleen Brown,1,0,0,1
Moore,Precinct 301,"US Rep, District 13",13,DEM,Kathleen Brown,18,6,4,8
Moore,Precinct 401,"US Rep, District 13",13,DEM,Kathleen Brown,9,0,3,6
Moore,Precinct 402,"US Rep, District 13",13,DEM,Kathleen Brown,4,0,0,4
Moore,Precinct 101,Governor,,DEM,Inocencio (Inno) Barrientez,2,0,1,1
Moore,Precinct 201,Governor,,DEM,Inocencio (Inno) Barrientez,1,0,0,1
Moore,Precinct 202,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0
Moore,Precinct 203,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0
Moore,Precinct 301,Governor,,DEM,Inocencio (Inno) Barrientez,1,0,0,1
Moore,Precinct 401,Governor,,DEM,Inocencio (Inno) Barrientez,1,0,0,1
Moore,Precinct 402,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0
Moore,Precinct 101,Governor,,DEM,Beto O'Rourke,18,0,5,13
Moore,Precinct 201,Governor,,DEM,Beto O'Rourke,15,3,2,10
Moore,Precinct 202,Governor,,DEM,Beto O'Rourke,7,2,4,1
Moore,Precinct 203,Governor,,DEM,Beto O'Rourke,1,0,0,1
Moore,Precinct 301,Governor,,DEM,Beto O'Rourke,17,6,4,7
Moore,Precinct 401,Governor,,DEM,Beto O'Rourke,8,0,2,6
Moore,Precinct 402,Governor,,DEM,Beto O'Rourke,5,0,0,5
Moore,Precinct 101,Governor,,DEM,Rich Wakeland,0,0,0,0
Moore,Precinct 201,Governor,,DEM,Rich Wakeland,0,0,0,0
Moore,Precinct 202,Governor,,DEM,Rich Wakeland,0,0,0,0
Moore,Precinct 203,Governor,,DEM,Rich Wakeland,0,0,0,0
Moore,Precinct 301,Governor,,DEM,Rich Wakeland,0,0,0,0
Moore,Precinct 401,Governor,,DEM,Rich Wakeland,0,0,0,0
Moore,Precinct 402,Governor,,DEM,Rich Wakeland,0,0,0,0
Moore,Precinct 101,Governor,,DEM,Michael Cooper,3,0,1,2
Moore,Precinct 201,Governor,,DEM,Michael Cooper,0,0,0,0
Moore,Precinct 202,Governor,,DEM,Michael Cooper,0,0,0,0
Moore,Precinct 203,Governor,,DEM,Michael Cooper,0,0,0,0
Moore,Precinct 301,Governor,,DEM,Michael Cooper,0,0,0,0
Moore,Precinct 401,Governor,,DEM,Michael Cooper,2,0,1,1
Moore,Precinct 402,Governor,,DEM,Michael Cooper,0,0,0,0
Moore,Precinct 101,Governor,,DEM,Joy Diaz,4,0,2,2
Moore,Precinct 201,Governor,,DEM,Joy Diaz,0,0,0,0
Moore,Precinct 202,Governor,,DEM,Joy Diaz,0,0,0,0
Moore,Precinct 203,Governor,,DEM,Joy Diaz,0,0,0,0
Moore,Precinct 301,Governor,,DEM,Joy Diaz,1,0,0,1
Moore,Precinct 401,Governor,,DEM,Joy Diaz,0,0,0,0
Moore,Precinct 402,Governor,,DEM,Joy Diaz,0,0,0,0
Moore,Precinct 101,Lieutenant Governor,,DEM,Carla Brailey,14,0,4,10
Moore,Precinct 201,Lieutenant Governor,,DEM,Carla Brailey,3,0,0,3
Moore,Precinct 202,Lieutenant Governor,,DEM,Carla Brailey,3,0,2,1
Moore,Precinct 203,Lieutenant Governor,,DEM,Carla Brailey,1,0,0,1
Moore,Precinct 301,Lieutenant Governor,,DEM,Carla Brailey,9,4,2,3
Moore,Precinct 401,Lieutenant Governor,,DEM,Carla Brailey,2,0,1,1
Moore,Precinct 402,Lieutenant Governor,,DEM,Carla Brailey,3,0,0,3
Moore,Precinct 101,Lieutenant Governor,,DEM,Michelle Beckley,5,0,2,3
Moore,Precinct 201,Lieutenant Governor,,DEM,Michelle Beckley,10,3,1,6
Moore,Precinct 202,Lieutenant Governor,,DEM,Michelle Beckley,1,1,0,0
Moore,Precinct 203,Lieutenant Governor,,DEM,Michelle Beckley,0,0,0,0
Moore,Precinct 301,Lieutenant Governor,,DEM,Michelle Beckley,4,1,1,2
Moore,Precinct 401,Lieutenant Governor,,DEM,Michelle Beckley,5,0,2,3
Moore,Precinct 402,Lieutenant Governor,,DEM,Michelle Beckley,1,0,0,1
Moore,Precinct 101,Lieutenant Governor,,DEM,Mike Collier,6,0,2,4
Moore,Precinct 201,Lieutenant Governor,,DEM,Mike Collier,3,0,1,2
Moore,Precinct 202,Lieutenant Governor,,DEM,Mike Collier,3,1,2,0
Moore,Precinct 203,Lieutenant Governor,,DEM,Mike Collier,0,0,0,0
Moore,Precinct 301,Lieutenant Governor,,DEM,Mike Collier,4,1,1,2
Moore,Precinct 401,Lieutenant Governor,,DEM,Mike Collier,1,0,0,1
Moore,Precinct 402,Lieutenant Governor,,DEM,Mike Collier,1,0,0,1
Moore,Precinct 101,Attorney General,,DEM,"S. ""TBONE"" Raynor",5,0,2,3
Moore,Precinct 201,Attorney General,,DEM,"S. ""TBONE"" Raynor",5,0,1,4
Moore,Precinct 202,Attorney General,,DEM,"S. ""TBONE"" Raynor",0,0,0,0
Moore,Precinct 203,Attorney General,,DEM,"S. ""TBONE"" Raynor",1,0,0,1
Moore,Precinct 301,Attorney General,,DEM,"S. ""TBONE"" Raynor",1,1,0,0
Moore,Precinct 401,Attorney General,,DEM,"S. ""TBONE"" Raynor",0,0,0,0
Moore,Precinct 402,Attorney General,,DEM,"S. ""TBONE"" Raynor",1,0,0,1
Moore,Precinct 101,Attorney General,,DEM,Lee Merritt,1,0,1,0
Moore,Precinct 201,Attorney General,,DEM,Lee Merritt,4,2,0,2
Moore,Precinct 202,Attorney General,,DEM,Lee Merritt,1,0,1,0
Moore,Precinct 203,Attorney General,,DEM,Lee Merritt,0,0,0,0
Moore,Precinct 301,Attorney General,,DEM,Lee Merritt,1,1,0,0
Moore,Precinct 401,Attorney General,,DEM,Lee Merritt,0,0,0,0
Moore,Precinct 402,Attorney General,,DEM,Lee Merritt,2,0,0,2
Moore,Precinct 101,Attorney General,,DEM,Mike Fields,6,0,2,4
Moore,Precinct 201,Attorney General,,DEM,Mike Fields,2,0,0,2
Moore,Precinct 202,Attorney General,,DEM,Mike Fields,2,0,1,1
Moore,Precinct 203,Attorney General,,DEM,Mike Fields,0,0,0,0
Moore,Precinct 301,Attorney General,,DEM,Mike Fields,5,2,1,2
Moore,Precinct 401,Attorney General,,DEM,Mike Fields,3,0,1,2
Moore,Precinct 402,Attorney General,,DEM,Mike Fields,0,0,0,0
Moore,Precinct 101,Attorney General,,DEM,Rochelle Mercedes Garza,12,0,2,10
Moore,Precinct 201,Attorney General,,DEM,Rochelle Mercedes Garza,4,1,1,2
Moore,Precinct 202,Attorney General,,DEM,Rochelle Mercedes Garza,3,1,2,0
Moore,Precinct 203,Attorney General,,DEM,Rochelle Mercedes Garza,0,0,0,0
