county,precinct,office,district,party,candidate,early_voting,election_day,votes
Brewster,1,Lieutenant Governor,,REP,Dan Patrick,469,185,654
Brewster,1,Lieutenant Governor,,DEM,Mike Collier,261,85,346
Brewster,1,Lieutenant Governor,,LBT,Shanna Steele,24,11,35
Brewster,2,Lieutenant Governor,,REP,Dan Patrick,244,70,314
Brewster,2,Lieutenant Governor,,DEM,Mike Collier,293,62,355
Brewster,2,Lieutenant Governor,,LBT,Shanna Steele,16,8,24
Brewster,3,Lieutenant Governor,,REP,Dan Patrick,47,45,92
Brewster,3,Lieutenant Governor,,DEM,Mike Collier,68,43,111
Brewster,3,Lieutenant Governor,,LBT,Shanna Steele,7,4,11
Brewster,4,Lieutenant Governor,,REP,Dan Patrick,330,123,453
Brewster,4,Lieutenant Governor,,DEM,Mike Collier,280,105,385
Brewster,4,Lieutenant Governor,,LBT,Shanna Steele,13,11,24
Brewster,5,Lieutenant Governor,,REP,Dan Patrick,19,15,34
Brewster,5,Lieutenant Governor,,DEM,Mike Collier,34,5,39
Brewster,5,Lieutenant Governor,,LBT,Shanna Steele,4,1,5
Brewster,6,Lieutenant Governor,,REP,Dan Patrick,119,113,232
Brewster,6,Lieutenant Governor,,DEM,Mike Collier,132,64,196
Brewster,6,Lieutenant Governor,,LBT,Shanna Steele,10,7,17
Brewster,7,Lieutenant Governor,,REP,Dan Patrick,12,11,23
Brewster,7,Lieutenant Governor,,DEM,Mike Collier,37,20,57
Brewster,7,Lieutenant Governor,,LBT,Shanna Steele,2,0,2
Brewster,8,Lieutenant Governor,,REP,Dan Patrick,73,38,111
Brewster,8,Lieutenant Governor,,DEM,Mike Collier,122,55,177
Brewster,8,Lieutenant Governor,,LBT,Shanna Steele,6,8,14
Brewster,1,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr,12,5,17
Brewster,1,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Brewster,1,Commissioner Of The General Land Office,,REP,Dawn Buckingham,459,188,647
Brewster,1,Commissioner Of The General Land Office,,DEM,Jay Kleberg,271,82,353
Brewster,2,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr,13,3,16
Brewster,2,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Brewster,2,Commissioner Of The General Land Office,,REP,Dawn Buckingham,243,73,316
Brewster,2,Commissioner Of The General Land Office,,DEM,Jay Kleberg,290,61,351
Brewster,3,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr,5,1,6
Brewster,3,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Brewster,3,Commissioner Of The General Land Office,,REP,Dawn Buckingham,49,47,96
Brewster,3,Commissioner Of The General Land Office,,DEM,Jay Kleberg,67,40,107
Brewster,4,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr,10,7,17
Brewster,4,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,1,1
Brewster,4,Commissioner Of The General Land Office,,REP,Dawn Buckingham,329,123,452
Brewster,4,Commissioner Of The General Land Office,,DEM,Jay Kleberg,273,105,378
Brewster,5,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr,2,1,3
Brewster,5,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Brewster,5,Commissioner Of The General Land Office,,REP,Dawn Buckingham,18,15,33
Brewster,5,Commissioner Of The General Land Office,,DEM,Jay Kleberg,35,5,40
Brewster,6,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr,9,5,14
Brewster,6,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Brewster,6,Commissioner Of The General Land Office,,REP,Dawn Buckingham,125,112,237
Brewster,6,Commissioner Of The General Land Office,,DEM,Jay Kleberg,124,64,188
Brewster,7,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr,2,1,3
Brewster,7,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Brewster,7,Commissioner Of The General Land Office,,REP,Dawn Buckingham,14,10,24
Brewster,7,Commissioner Of The General Land Office,,DEM,Jay Kleberg,36,20,56
Brewster,8,Commissioner Of The General Land Office,,GRE,Alfred Molison Jr,2,7,9
Brewster,8,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Brewster,8,Commissioner Of The General Land Office,,REP,Dawn Buckingham,72,41,113
Brewster,8,Commissioner Of The General Land Office,,DEM,Jay Kleberg,121,51,172
Brewster,1,U.S. House,23,IND,Frank Lopez Jr,40,34,74
Brewster,1,U.S. House,23,DEM,John Lira,236,72,308
Brewster,1,U.S. House,23,REP,Tony Gonzales,480,177,657
Brewster,2,U.S. House,23,IND,Frank Lopez Jr,42,13,55
Brewster,2,U.S. House,23,DEM,John Lira,266,50,316
Brewster,2,U.S. House,23,REP,Tony Gonzales,247,77,324
Brewster,3,U.S. House,23,IND,Frank Lopez Jr,7,7,14
