county,precinct,office,district,party,candidate,votes,early_voting,election_day
Gregg,1,U.S. House,1,REP,"NATHANIEL MORAN",661,496,165
Gregg,1,U.S. House,1,DEM,JRMAR (JJ) JEFFERSON,232,163,69
Gregg,1,Governor,,REP,GREG ABBOTT,645,485,160
Gregg,1,Governor,,DEM,BETO O'ROURKE,232,165,67
Gregg,1,Governor,,LIB,MARK TIPPETTS,10,5,5
Gregg,1,Governor,,GRN,DELILAH BARRIOS,5,3,2
Gregg,1,Governor,,,JACQUELINE ABERNATHY,0,0,0
Gregg,1,Governor,,,MARK V. GOLOBY,0,0,0
Gregg,1,Governor,,,Rejected write-ins,0,0,0
Gregg,1,Governor,,,Unassigned write-ins,0,0,0
Gregg,1,Lieutenant Governor,,REP,DAN PATRICK,626,470,156
Gregg,1,Lieutenant Governor,,DEM,MIKE COLLIER,230,167,63
Gregg,1,Lieutenant Governor,,LIB,SHANNA STEELE,31,17,14
Gregg,1,Attorney General,,REP,KEN PAXTON,625,467,158
Gregg,1,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,235,165,70
Gregg,1,Attorney General,,LIB,MARK ASH,26,20,6
Gregg,1,Comptroller of Public Accounts,,REP,GLENN HEGAR,649,485,164
Gregg,1,Comptroller of Public Accounts,,DEM,JANET T. DUDDING,217,155,62
Gregg,1,Comptroller of Public Accounts,,LIB,V. ALONZO ECHEVARRIA-GARZA,18,12,6
Gregg,1,Commissioner of the General Land Office,,REP,DAWN BUCKINGHAM,634,474,160
Gregg,1,Commissioner of the General Land Office,,DEM,JAY KLEBERG,233,167,66
Gregg,1,Commissioner of the General Land Office,,LIB,"ALFRED MOLISON, JR",17,11,6
Gregg,1,Commissioner of the General Land Office,,,CARRIE EVELYN MENGER,0,0,0
Gregg,1,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0
Gregg,1,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0
Gregg,1,Commissioner of Agriculture,,REP,SID MILLER,642,480,162
Gregg,1,Commissioner of Agriculture,,DEM,SUSAN HAYS,242,173,69
Gregg,1,Railroad Commissioner,,REP,WAYNE CHRISTIAN,642,478,164
Gregg,1,Railroad Commissioner,,DEM,LUKE WARFORD,218,158,60
Gregg,1,Railroad Commissioner,,LIB,JAIME ANDRES DIEZ,19,12,7
Gregg,1,Railroad Commissioner,,GRN,HUNTER WAYNE CROW,8,6,2
