county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Pecos,1,Registered Voters,,,,2032,0,0,0
Pecos,2,Registered Voters,,,,2137,0,0,0
Pecos,3,Registered Voters,,,,211,0,0,0
Pecos,4,Registered Voters,,,,625,0,0,0
Pecos,5,Registered Voters,,,,61,0,0,0
Pecos,6,Registered Voters,,,,102,0,0,0
Pecos,7,Registered Voters,,,,1834,0,0,0
Pecos,9,Registered Voters,,,,240,0,0,0
Pecos,10,Registered Voters,,,,978,0,0,0
Pecos,1,Ballots Cast,,,,1034,284,708,42
Pecos,2,Ballots Cast,,,,989,237,695,57
Pecos,3,Ballots Cast,,,,111,41,70,0
Pecos,4,Ballots Cast,,,,277,130,139,8
Pecos,5,Ballots Cast,,,,42,25,17,0
Pecos,6,Ballots Cast,,,,61,31,30,0
Pecos,7,Ballots Cast,,,,766,246,485,35
Pecos,9,Ballots Cast,,,,126,70,55,1
Pecos,10,Ballots Cast,,,,372,122,230,20
Pecos,1,Ballots Cast - Blank,,,,0,0,0,0
Pecos,2,Ballots Cast - Blank,,,,0,0,0,0
Pecos,3,Ballots Cast - Blank,,,,0,0,0,0
Pecos,4,Ballots Cast - Blank,,,,0,0,0,0
Pecos,5,Ballots Cast - Blank,,,,0,0,0,0
Pecos,6,Ballots Cast - Blank,,,,0,0,0,0
Pecos,7,Ballots Cast - Blank,,,,0,0,0,0
Pecos,9,Ballots Cast - Blank,,,,0,0,0,0
Pecos,10,Ballots Cast - Blank,,,,0,0,0,0
Pecos,1,U.S. House,23,REP,Tony Gonzales,722,203,498,21
Pecos,2,U.S. House,23,REP,Tony Gonzales,615,140,456,19
Pecos,3,U.S. House,23,REP,Tony Gonzales,87,32,55,0
Pecos,4,U.S. House,23,REP,Tony Gonzales,229,113,112,4
Pecos,5,U.S. House,23,REP,Tony Gonzales,41,24,17,0
Pecos,6,U.S. House,23,REP,Tony Gonzales,43,18,25,0
Pecos,7,U.S. House,23,REP,Tony Gonzales,499,170,318,11
Pecos,9,U.S. House,23,REP,Tony Gonzales,98,54,44,0
Pecos,10,U.S. House,23,REP,Tony Gonzales,240,77,155,8
Pecos,1,U.S. House,23,DEM,John Lira,210,48,145,17
Pecos,2,U.S. House,23,DEM,John Lira,259,59,169,31
Pecos,3,U.S. House,23,DEM,John Lira,7,2,5,0
Pecos,4,U.S. House,23,DEM,John Lira,32,9,20,3
Pecos,5,U.S. House,23,DEM,John Lira,0,0,0,0
Pecos,6,U.S. House,23,DEM,John Lira,13,9,4,0
Pecos,7,U.S. House,23,DEM,John Lira,204,59,121,24
Pecos,9,U.S. House,23,DEM,John Lira,10,3,6,1
Pecos,10,U.S. House,23,DEM,John Lira,89,28,54,7
Pecos,1,U.S. House,23,IND,IND Frank Lopez Jr,61,21,37,3
Pecos,2,U.S. House,23,IND,IND Frank Lopez Jr,50,19,28,3
Pecos,3,U.S. House,23,IND,IND Frank Lopez Jr,15,7,8,0
Pecos,4,U.S. House,23,IND,IND Frank Lopez Jr,13,8,5,0
Pecos,5,U.S. House,23,IND,IND Frank Lopez Jr,1,1,0,0
Pecos,6,U.S. House,23,IND,IND Frank Lopez Jr,3,2,1,0
Pecos,7,U.S. House,23,IND,IND Frank Lopez Jr,24,7,17,0
Pecos,9,U.S. House,23,IND,IND Frank Lopez Jr,13,10,3,0
Pecos,10,U.S. House,23,IND,IND Frank Lopez Jr,22,9,12,1
Pecos,1,Governor,,REP,Greg Abbott,694,197,475,22
Pecos,2,Governor,,REP,Greg Abbott,605,151,435,19
Pecos,3,Governor,,REP,Greg Abbott,101,39,62,0
Pecos,4,Governor,,REP,Greg Abbott,246,120,122,4
Pecos,5,Governor,,REP,Greg Abbott,42,25,17,0
Pecos,6,Governor,,REP,Greg Abbott,45,17,28,0
Pecos,7,Governor,,REP,Greg Abbott,488,166,307,15
Pecos,9,Governor,,REP,Greg Abbott,103,57,46,0
Pecos,10,Governor,,REP,Greg Abbott,224,76,139,9
Pecos,1,Governor,,DEM,Beto O'Rourke,289,70,200,19
Pecos,2,Governor,,DEM,Beto O'Rourke,327,67,227,33
Pecos,3,Governor,,DEM,Beto O'Rourke,6,0,6,0
Pecos,4,Governor,,DEM,Beto O'Rourke,26,7,16,3
Pecos,5,Governor,,DEM,Beto O'Rourke,0,0,0,0
Pecos,6,Governor,,DEM,Beto O'Rourke,15,13,2,0
Pecos,7,Governor,,DEM,Beto O'Rourke,243,67,156,20
Pecos,9,Governor,,DEM,Beto O'Rourke,16,6,9,1
Pecos,10,Governor,,DEM,Beto O'Rourke,121,36,77,8
Pecos,1,Governor,,LIB,Mark Tippetts,20,8,12,0
Pecos,2,Governor,,LIB,Mark Tippetts,12,4,7,1
Pecos,3,Governor,,LIB,Mark Tippetts,0,0,0,0
Pecos,4,Governor,,LIB,Mark Tippetts,3,3,0,0
Pecos,5,Governor,,LIB,Mark Tippetts,0,0,0,0
