county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Fort Bend,1004 K1,Registered Voters,,,,3794,0,0,0
Fort Bend,1005 L1,Registered Voters,,,,1723,0,0,0
Fort Bend,1006,Registered Voters,,,,13474,0,0,0
Fort Bend,1008 A,Registered Voters,,,,1026,0,0,0
Fort Bend,1013 L1,Registered Voters,,,,3066,0,0,0
Fort Bend,1014 K1,Registered Voters,,,,7205,0,0,0
Fort Bend,1019 L2,Registered Voters,,,,1032,0,0,0
Fort Bend,1038 K1,Registered Voters,,,,6365,0,0,0
Fort Bend,1041,Registered Voters,,,,2019,0,0,0
Fort Bend,1054,Registered Voters,,,,469,0,0,0
Fort Bend,1057 L1,Registered Voters,,,,6007,0,0,0
Fort Bend,1063,Registered Voters,,,,3349,0,0,0
Fort Bend,1103 L3,Registered Voters,,,,6293,0,0,0
Fort Bend,1104 F2,Registered Voters,,,,6170,0,0,0
Fort Bend,1122 K1,Registered Voters,,,,3904,0,0,0
Fort Bend,1130 K1,Registered Voters,,,,5825,0,0,0
Fort Bend,1132 K3,Registered Voters,,,,5583,0,0,0
Fort Bend,1133 K1,Registered Voters,,,,4031,0,0,0
Fort Bend,1142 K1,Registered Voters,,,,4510,0,0,0
Fort Bend,1143 K1,Registered Voters,,,,7227,0,0,0
Fort Bend,1144 K1,Registered Voters,,,,4582,0,0,0
Fort Bend,1145 K1,Registered Voters,,,,3145,0,0,0
Fort Bend,1146 K1,Registered Voters,,,,6906,0,0,0
Fort Bend,1148,Registered Voters,,,,12765,0,0,0
Fort Bend,1149 L2,Registered Voters,,,,6122,0,0,0
Fort Bend,1156 K1,Registered Voters,,,,2571,0,0,0
Fort Bend,1159 K1,Registered Voters,,,,3220,0,0,0
Fort Bend,1160 K3,Registered Voters,,,,2581,0,0,0
Fort Bend,1165,Registered Voters,,,,3174,0,0,0
Fort Bend,2003 F3,Registered Voters,,,,3043,0,0,0
Fort Bend,2007 L4,Registered Voters,,,,10868,0,0,0
Fort Bend,2009,Registered Voters,,,,3456,0,0,0
Fort Bend,2010 B,Registered Voters,,,,4076,0,0,0
Fort Bend,2017 HO1,Registered Voters,,,,2679,0,0,0
Fort Bend,2018,Registered Voters,,,,2450,0,0,0
Fort Bend,2021 C,Registered Voters,,,,759,0,0,0
