county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Nolan,1,Registered Voters,,,,955,0,0,0
Nolan,2,Registered Voters,,,,1059,0,0,0
Nolan,3,Registered Voters,,,,1725,0,0,0
Nolan,4,Registered Voters,,,,1814,0,0,0
Nolan,5,Registered Voters,,,,145,0,0,0
Nolan,6,Registered Voters,,,,1062,0,0,0
Nolan,7,Registered Voters,,,,292,0,0,0
Nolan,8,Registered Voters,,,,164,0,0,0
Nolan,9,Registered Voters,,,,1435,0,0,0
Nolan,1,Registered Voters - Nonpartisan,,NON,,955,0,0,0
Nolan,2,Registered Voters - Nonpartisan,,NON,,1059,0,0,0
Nolan,3,Registered Voters - Nonpartisan,,NON,,1725,0,0,0
Nolan,4,Registered Voters - Nonpartisan,,NON,,1814,0,0,0
Nolan,5,Registered Voters - Nonpartisan,,NON,,145,0,0,0
Nolan,6,Registered Voters - Nonpartisan,,NON,,1062,0,0,0
Nolan,7,Registered Voters - Nonpartisan,,NON,,292,0,0,0
Nolan,8,Registered Voters - Nonpartisan,,NON,,164,0,0,0
Nolan,9,Registered Voters - Nonpartisan,,NON,,1435,0,0,0
Nolan,1,Ballots Cast,,,,182,4,52,126
Nolan,2,Ballots Cast,,,,333,7,101,225
Nolan,3,Ballots Cast,,,,317,14,107,196
Nolan,4,Ballots Cast,,,,271,10,84,177
Nolan,5,Ballots Cast,,,,58,1,7,50
Nolan,6,Ballots Cast,,,,250,3,44,203
Nolan,7,Ballots Cast,,,,94,0,11,83
Nolan,8,Ballots Cast,,,,66,0,6,60
Nolan,9,Ballots Cast,,,,429,7,138,284
Nolan,1,Ballots Cast,,REP,,150,0,45,105
Nolan,2,Ballots Cast,,REP,,316,4,99,213
Nolan,3,Ballots Cast,,REP,,276,5,93,178
Nolan,4,Ballots Cast,,REP,,225,3,74,148
Nolan,5,Ballots Cast,,REP,,51,0,7,44
Nolan,6,Ballots Cast,,REP,,234,1,42,191
Nolan,7,Ballots Cast,,REP,,94,0,11,83
Nolan,8,Ballots Cast,,REP,,62,0,6,56
Nolan,9,Ballots Cast,,REP,,407,3,131,273
Nolan,1,Ballots Cast,,DEM,,32,4,7,21
Nolan,2,Ballots Cast,,DEM,,17,3,2,12
Nolan,3,Ballots Cast,,DEM,,41,9,14,18
Nolan,4,Ballots Cast,,DEM,,46,7,10,29
Nolan,5,Ballots Cast,,DEM,,7,1,0,6
Nolan,6,Ballots Cast,,DEM,,16,2,2,12
Nolan,7,Ballots Cast,,DEM,,0,0,0,0
Nolan,8,Ballots Cast,,DEM,,4,0,0,4
Nolan,9,Ballots Cast,,DEM,,22,4,7,11
Nolan,1,Ballots Cast,,NON,,0,0,0,0
Nolan,2,Ballots Cast,,NON,,0,0,0,0
Nolan,3,Ballots Cast,,NON,,0,0,0,0
Nolan,4,Ballots Cast,,NON,,0,0,0,0
Nolan,5,Ballots Cast,,NON,,0,0,0,0
Nolan,6,Ballots Cast,,NON,,0,0,0,0
Nolan,7,Ballots Cast,,NON,,0,0,0,0
Nolan,8,Ballots Cast,,NON,,0,0,0,0
Nolan,9,Ballots Cast,,NON,,0,0,0,0
Nolan,1,Ballots Cast - Blank,,,,0,0,0,0
Nolan,2,Ballots Cast - Blank,,,,0,0,0,0
Nolan,3,Ballots Cast - Blank,,,,0,0,0,0
Nolan,4,Ballots Cast - Blank,,,,0,0,0,0
Nolan,5,Ballots Cast - Blank,,,,0,0,0,0
Nolan,6,Ballots Cast - Blank,,,,0,0,0,0
Nolan,7,Ballots Cast - Blank,,,,0,0,0,0
Nolan,8,Ballots Cast - Blank,,,,0,0,0,0
Nolan,9,Ballots Cast - Blank,,,,0,0,0,0
Nolan,1,U.S. House,19,REP,Jodey C. Arrington,131,0,38,93
Nolan,2,U.S. House,19,REP,Jodey C. Arrington,268,3,80,185
Nolan,3,U.S. House,19,REP,Jodey C. Arrington,235,4,77,154
Nolan,4,U.S. House,19,REP,Jodey C. Arrington,162,3,52,107
Nolan,5,U.S. House,19,REP,Jodey C. Arrington,42,0,6,36
Nolan,6,U.S. House,19,REP,Jodey C. Arrington,205,1,37,167
Nolan,7,U.S. House,19,REP,Jodey C. Arrington,75,0,7,68
Nolan,8,U.S. House,19,REP,Jodey C. Arrington,52,0,4,48
Nolan,9,U.S. House,19,REP,Jodey C. Arrington,333,3,105,225
Nolan,1,U.S. House,19,REP,OVER VOTES,0,0,0,0
Nolan,2,U.S. House,19,REP,OVER VOTES,0,0,0,0
Nolan,3,U.S. House,19,REP,OVER VOTES,0,0,0,0
Nolan,4,U.S. House,19,REP,OVER VOTES,0,0,0,0
Nolan,5,U.S. House,19,REP,OVER VOTES,0,0,0,0
Nolan,6,U.S. House,19,REP,OVER VOTES,0,0,0,0
Nolan,7,U.S. House,19,REP,OVER VOTES,0,0,0,0
Nolan,8,U.S. House,19,REP,OVER VOTES,0,0,0,0
Nolan,9,U.S. House,19,REP,OVER VOTES,0,0,0,0
Nolan,1,U.S. House,19,REP,UNDER VOTES,19,0,7,12
Nolan,2,U.S. House,19,REP,UNDER VOTES,48,1,19,28
Nolan,3,U.S. House,19,REP,UNDER VOTES,41,1,16,24
Nolan,4,U.S. House,19,REP,UNDER VOTES,63,0,22,41
Nolan,5,U.S. House,19,REP,UNDER VOTES,9,0,1,8
Nolan,6,U.S. House,19,REP,UNDER VOTES,29,0,5,24
Nolan,7,U.S. House,19,REP,UNDER VOTES,19,0,4,15
Nolan,8,U.S. House,19,REP,UNDER VOTES,10,0,2,8
Nolan,9,U.S. House,19,REP,UNDER VOTES,74,0,26,48
Nolan,1,Governor,,REP,Paul Belew,0,0,0,0
Nolan,2,Governor,,REP,Paul Belew,0,0,0,0
Nolan,3,Governor,,REP,Paul Belew,3,0,2,1
Nolan,4,Governor,,REP,Paul Belew,1,0,0,1
Nolan,5,Governor,,REP,Paul Belew,0,0,0,0
Nolan,6,Governor,,REP,Paul Belew,1,0,0,1
Nolan,7,Governor,,REP,Paul Belew,2,0,0,2
Nolan,8,Governor,,REP,Paul Belew,0,0,0,0
Nolan,9,Governor,,REP,Paul Belew,1,0,0,1
Nolan,1,Governor,,REP,Kandy Kaye Horn,4,0,0,4
Nolan,2,Governor,,REP,Kandy Kaye Horn,4,0,0,4
Nolan,3,Governor,,REP,Kandy Kaye Horn,3,0,2,1
Nolan,4,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Nolan,5,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Nolan,6,Governor,,REP,Kandy Kaye Horn,4,0,1,3
Nolan,7,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Nolan,8,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Nolan,9,Governor,,REP,Kandy Kaye Horn,4,0,2,2
Nolan,1,Governor,,REP,Greg Abbott,108,0,33,75
Nolan,2,Governor,,REP,Greg Abbott,226,3,75,148
Nolan,3,Governor,,REP,Greg Abbott,195,5,62,128
Nolan,4,Governor,,REP,Greg Abbott,150,3,43,104
Nolan,5,Governor,,REP,Greg Abbott,43,0,5,38
Nolan,6,Governor,,REP,Greg Abbott,163,1,22,140
Nolan,7,Governor,,REP,Greg Abbott,61,0,9,52
Nolan,8,Governor,,REP,Greg Abbott,40,0,3,37
Nolan,9,Governor,,REP,Greg Abbott,289,3,86,200
Nolan,1,Governor,,REP,Don Huffines,4,0,2,2
Nolan,2,Governor,,REP,Don Huffines,26,0,4,22
Nolan,3,Governor,,REP,Don Huffines,14,0,6,8
Nolan,4,Governor,,REP,Don Huffines,10,0,3,7
Nolan,5,Governor,,REP,Don Huffines,5,0,2,3
Nolan,6,Governor,,REP,Don Huffines,13,0,3,10
Nolan,7,Governor,,REP,Don Huffines,12,0,0,12
Nolan,8,Governor,,REP,Don Huffines,4,0,1,3
Nolan,9,Governor,,REP,Don Huffines,26,0,10,16
Nolan,1,Governor,,REP,Allen B. West,18,0,5,13
Nolan,2,Governor,,REP,Allen B. West,29,0,11,18
Nolan,3,Governor,,REP,Allen B. West,22,0,6,16
Nolan,4,Governor,,REP,Allen B. West,15,0,4,11
Nolan,5,Governor,,REP,Allen B. West,0,0,0,0
