county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional
Lubbock,001 - LBB,U.S. House,19,,Jodey C. Arrington,483,324,155,4
Lubbock,001 - LBB,U.S. House,19,,Nathan Lewis,425,282,139,4
Lubbock,001 - LBB,Governor,,,Greg Abbott,482,336,142,4
Lubbock,001 - LBB,Governor,,,Beto O'Rourke,517,341,172,4
Lubbock,001 - LBB,Governor,,,Mark Tippetts,10,5,1,4
Lubbock,001 - LBB,Governor,,,Delilah Barrios,8,2,2,4
Lubbock,001 - LBB,Governor,,,Jacqueline Abernathy,4,0,0,4
Lubbock,001 - LBB,Governor,,,Mark V Goloby,4,0,0,4
Lubbock,001 - LBB,Lieutenant Governor,,,Dan Patrick,473,329,140,4
Lubbock,001 - LBB,Lieutenant Governor,,,Mike Collier,484,328,152,4
Lubbock,001 - LBB,Lieutenant Governor,,,Shanna Steele,38,17,17,4
Lubbock,001 - LBB,Attorney General,,,Ken Paxton,455,318,133,4
Lubbock,001 - LBB,Attorney General,,,Rochelle Mercedes Garza,514,342,168,4
Lubbock,001 - LBB,Attorney General,,,Mark Ash,24,11,9,4
Lubbock,001 - LBB,Comptroller of Public Accounts,,,Glenn Hegar,470,329,137,4
Lubbock,001 - LBB,Comptroller of Public Accounts,,,Janet T. Dudding,465,312,149,4
Lubbock,001 - LBB,Comptroller of Public Accounts,,,V. Alonzo Echevarria-Garza,52,27,21,4
Lubbock,001 - LBB,Commissioner of the General Land Office,,,Dawn Buckingham,478,334,140,4
Lubbock,001 - LBB,Commissioner of the General Land Office,,,Jay Kleberg,469,314,151,4
Lubbock,001 - LBB,Commissioner of the General Land Office,,,"Alfred Molison, Jr.",33,14,15,4
Lubbock,001 - LBB,Commissioner of the General Land Office,,,Carrie Evelyn Menger,4,0,0,4
Lubbock,001 - LBB,Commissioner of Agriculture,,,Sid Miller,474,326,144,4
Lubbock,001 - LBB,Commissioner of Agriculture,,,Susan Hays,512,342,166,4
Lubbock,001 - LBB,Railroad Commissioner,,,Wayne Christian,464,322,138,4
Lubbock,001 - LBB,Railroad Commissioner,,,Luke Warford,443,300,139,4
Lubbock,001 - LBB,Railroad Commissioner,,,Jaime Andres Diez,52,26,22,4
Lubbock,001 - LBB,Railroad Commissioner,,,Hunter Wayne Crow,25,13,8,4
Lubbock,001 - LBB,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,476,331,141,4
Lubbock,001 - LBB,"Justice, Supreme Court, Place 3",,,Erin A. Nowell,487,321,162,4
Lubbock,001 - LBB,"Justice, Supreme Court, Place 3",,,Thomas Edward Oxford,22,14,4,4
Lubbock,001 - LBB,"Justice, Supreme Court, Place 5",,,Rebeca Huddle,477,334,139,4
Lubbock,001 - LBB,"Justice, Supreme Court, Place 5",,,Amanda Reichek,507,333,170,4
Lubbock,001 - LBB,"Justice, Supreme Court, Place 9",,,Evan Young,468,327,137,4
Lubbock,001 - LBB,"Justice, Supreme Court, Place 9",,,Julia Maldonado,516,338,174,4
Lubbock,001 - LBB,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,471,327,140,4
Lubbock,001 - LBB,"Judge, Court of Criminal Appeals, Place 5",,,Dana Huffman,511,336,171,4
Lubbock,001 - LBB,"Judge, Court of Criminal Appeals, Place 6",,,"Jesse F. McClure, III",479,334,141,4
Lubbock,001 - LBB,"Judge, Court of Criminal Appeals, Place 6",,,Robert Johnson,499,330,165,4
Lubbock,001 - LBB,"Justice of the Peace, Precinct 3",,,Frank Gutierrez,457,306,147,4
Lubbock,001 - LBB,"Justice of the Peace, Precinct 3",,,Aurora Chaides-Hernandez,494,325,165,4
Lubbock,2,U.S. House,19,,Jodey C. Arrington,17,8,9,0
Lubbock,2,U.S. House,19,,Nathan Lewis,0,0,0,0
Lubbock,2,Governor,,,Greg Abbott,17,8,9,0
Lubbock,2,Governor,,,Beto O'Rourke,1,0,1,0
Lubbock,2,Governor,,,Mark Tippetts,0,0,0,0
Lubbock,2,Governor,,,Delilah Barrios,0,0,0,0
Lubbock,2,Governor,,,Jacqueline Abernathy,0,0,0,0
Lubbock,2,Governor,,,Mark V Goloby,0,0,0,0
Lubbock,2,Lieutenant Governor,,,Dan Patrick,17,8,9,0
Lubbock,2,Lieutenant Governor,,,Mike Collier,1,0,1,0
Lubbock,2,Lieutenant Governor,,,Shanna Steele,0,0,0,0
Lubbock,2,Attorney General,,,Ken Paxton,17,8,9,0
Lubbock,2,Attorney General,,,Rochelle Mercedes Garza,1,0,1,0
Lubbock,2,Attorney General,,,Mark Ash,0,0,0,0
Lubbock,2,Comptroller of Public Accounts,,,Glenn Hegar,17,8,9,0
Lubbock,2,Comptroller of Public Accounts,,,Janet T. Dudding,1,0,1,0
Lubbock,2,Comptroller of Public Accounts,,,V. Alonzo Echevarria-Garza,0,0,0,0
Lubbock,2,Commissioner of the General Land Office,,,Dawn Buckingham,17,8,9,0
Lubbock,2,Commissioner of the General Land Office,,,Jay Kleberg,1,0,1,0
Lubbock,2,Commissioner of the General Land Office,,,"Alfred Molison, Jr.",0,0,0,0
Lubbock,2,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0,0
Lubbock,2,Commissioner of Agriculture,,,Sid Miller,17,8,9,0
Lubbock,2,Commissioner of Agriculture,,,Susan Hays,1,0,1,0
Lubbock,2,Railroad Commissioner,,,Wayne Christian,17,8,9,0
Lubbock,2,Railroad Commissioner,,,Luke Warford,1,0,1,0
Lubbock,2,Railroad Commissioner,,,Jaime Andres Diez,0,0,0,0
Lubbock,2,Railroad Commissioner,,,Hunter Wayne Crow,0,0,0,0
Lubbock,2,"Justice, Supreme Court, Place 3",,,Debra Lehrmann,17,8,9,0
Lubbock,2,"Justice, Supreme Court, Place 3",,,Erin A. Nowell,1,0,1,0
Lubbock,2,"Justice, Supreme Court, Place 3",,,Thomas Edward Oxford,0,0,0,0
Lubbock,2,"Justice, Supreme Court, Place 5",,,Rebeca Huddle,17,8,9,0
Lubbock,2,"Justice, Supreme Court, Place 5",,,Amanda Reichek,1,0,1,0
Lubbock,2,"Justice, Supreme Court, Place 9",,,Evan Young,17,8,9,0
Lubbock,2,"Justice, Supreme Court, Place 9",,,Julia Maldonado,1,0,1,0
Lubbock,2,"Judge, Court of Criminal Appeals, Place 5",,,Scott Walker,17,8,9,0
Lubbock,2,"Judge, Court of Criminal Appeals, Place 5",,,Dana Huffman,1,0,1,0
Lubbock,2,"Judge, Court of Criminal Appeals, Place 6",,,"Jesse F. McClure, III",17,8,9,0
Lubbock,2,"Judge, Court of Criminal Appeals, Place 6",,,Robert Johnson,1,0,1,0
Lubbock,2,"Justice of the Peace, Precinct 3",,,Frank Gutierrez,17,8,9,0
Lubbock,2,"Justice of the Peace, Precinct 3",,,Aurora Chaides-Hernandez,1,0,1,0
Lubbock,002 - LBB,U.S. House,19,,Jodey C. Arrington,423,305,117,1
Lubbock,002 - LBB,U.S. House,19,,Nathan Lewis,230,155,74,1
