county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Nacogdoches,12,Commissioner of Agriculture,,DEM,Susan Hays,157,74,71,12
Nacogdoches,12,Railroad Commissioner,,REP,Wayne Christian,1027,399,590,38
Nacogdoches,12,Railroad Commissioner,,DEM,Luke Warford,148,70,67,11
Nacogdoches,12,Railroad Commissioner,,LIB,Jaime Andres Diez,26,14,12,0
Nacogdoches,12,Railroad Commissioner,,GRN,Hunter Wayne Crow,3,0,3,0
Nacogdoches,12,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,1017,394,584,39
Nacogdoches,12,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,157,74,73,10
Nacogdoches,12,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,22,11,11,0
Nacogdoches,12,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,1041,404,598,39
Nacogdoches,12,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,158,75,73,10
Nacogdoches,12,"Justice, Supreme Court, Place 9",,REP,Evan Young,1025,397,590,38
Nacogdoches,12,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,163,75,77,11
Nacogdoches,12,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,1047,410,599,38
Nacogdoches,12,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,156,72,73,11
Nacogdoches,12,"Judge, Court of Criminal Appeals, Place 6",,REP,"Jesse F. McClure, III",1040,405,597,38
Nacogdoches,12,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,162,76,75,11
Nacogdoches,12,State Senate,3,REP,Robert Nichols,1038,406,592,40
Nacogdoches,12,State Senate,3,DEM,Steve Russell,144,67,67,10
Nacogdoches,12,State Senate,3,LIB,Desarae Lindsey,23,10,13,0
Nacogdoches,13,U.S. House,17,REP,Pete Sessions,758,380,356,22
Nacogdoches,13,U.S. House,17,DEM,Mary Jo Woods,119,84,21,14
Nacogdoches,13,Governor,,REP,Greg Abbott,750,377,352,21
Nacogdoches,13,Governor,,DEM,Beto O'Rourke,127,89,23,15
Nacogdoches,13,Governor,,LIB,Mark Tippetts,6,3,3,0
Nacogdoches,13,Governor,,GRN,Delilah Barrios,1,0,1,0
Nacogdoches,13,Governor,,Write-In,Jacqueline Abernathy,0,0,0,0
Nacogdoches,13,Governor,,Write-In,Mark V Goloby,0,0,0,0
Nacogdoches,13,Governor,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,13,Governor,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,13,Lieutenant Governor,,REP,Dan Patrick,738,372,345,21
Nacogdoches,13,Lieutenant Governor,,DEM,Mike Collier,135,89,31,15
Nacogdoches,13,Lieutenant Governor,,LIB,Shanna Steele,11,8,3,0
Nacogdoches,13,Attorney General,,REP,Ken Paxton,722,360,344,18
Nacogdoches,13,Attorney General,,DEM,Rochelle Mercedes Garza,136,93,27,16
Nacogdoches,13,Attorney General,,LIB,Mark Ash,20,11,8,1
Nacogdoches,13,Comptroller of Public Accounts,,REP,Glenn Hegar,746,377,348,21
Nacogdoches,13,Comptroller of Public Accounts,,DEM,Janet T. Dudding,126,84,27,15
Nacogdoches,13,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,8,5,3,0
Nacogdoches,13,Commissioner of the General Land Office,,REP,Dawn Buckingham,744,375,349,20
Nacogdoches,13,Commissioner of the General Land Office,,DEM,Jay Kleberg,127,87,25,15
Nacogdoches,13,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",7,2,4,1
Nacogdoches,13,Commissioner of the General Land Office,,Write-In,Carrie Evelyn Menger,0,0,0,0
Nacogdoches,13,Commissioner of the General Land Office,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,13,Commissioner of the General Land Office,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,13,Commissioner of Agriculture,,REP,Sid Miller,744,373,351,20
Nacogdoches,13,Commissioner of Agriculture,,DEM,Susan Hays,131,90,25,16
Nacogdoches,13,Railroad Commissioner,,REP,Wayne Christian,742,375,349,18
Nacogdoches,13,Railroad Commissioner,,DEM,Luke Warford,120,82,24,14
Nacogdoches,13,Railroad Commissioner,,LIB,Jaime Andres Diez,11,9,2,0
Nacogdoches,13,Railroad Commissioner,,GRN,Hunter Wayne Crow,4,0,2,2
Nacogdoches,13,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,737,372,345,20
Nacogdoches,13,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,124,85,24,15
Nacogdoches,13,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,12,7,5,0
Nacogdoches,13,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,744,376,347,21
Nacogdoches,13,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,130,87,29,14
Nacogdoches,13,"Justice, Supreme Court, Place 9",,REP,Evan Young,739,372,346,21
Nacogdoches,13,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,130,89,27,14
Nacogdoches,13,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,745,376,349,20
Nacogdoches,13,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,127,84,28,15
Nacogdoches,13,"Judge, Court of Criminal Appeals, Place 6",,REP,"Jesse F. McClure, III",744,375,348,21
Nacogdoches,13,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,127,86,27,14
Nacogdoches,13,State Senate,3,REP,Robert Nichols,752,380,350,22
Nacogdoches,13,State Senate,3,DEM,Steve Russell,113,77,22,14
Nacogdoches,13,State Senate,3,LIB,Desarae Lindsey,13,8,5,0
Nacogdoches,14 - CHISD,U.S. House,17,REP,Pete Sessions,1047,621,390,36
Nacogdoches,14 - CHISD,U.S. House,17,DEM,Mary Jo Woods,218,132,72,14
Nacogdoches,14 - CHISD,Governor,,REP,Greg Abbott,1057,623,395,39
Nacogdoches,14 - CHISD,Governor,,DEM,Beto O'Rourke,221,134,72,15
Nacogdoches,14 - CHISD,Governor,,LIB,Mark Tippetts,12,9,3,0
Nacogdoches,14 - CHISD,Governor,,GRN,Delilah Barrios,2,1,1,0
Nacogdoches,14 - CHISD,Governor,,Write-In,Jacqueline Abernathy,1,0,1,0
Nacogdoches,14 - CHISD,Governor,,Write-In,Mark V Goloby,0,0,0,0
Nacogdoches,14 - CHISD,Governor,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,14 - CHISD,Governor,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,14 - CHISD,Lieutenant Governor,,REP,Dan Patrick,1031,611,382,38
Nacogdoches,14 - CHISD,Lieutenant Governor,,DEM,Mike Collier,228,139,74,15
Nacogdoches,14 - CHISD,Lieutenant Governor,,LIB,Shanna Steele,30,17,13,0
Nacogdoches,14 - CHISD,Attorney General,,REP,Ken Paxton,1017,602,378,37
Nacogdoches,14 - CHISD,Attorney General,,DEM,Rochelle Mercedes Garza,228,136,77,15
Nacogdoches,14 - CHISD,Attorney General,,LIB,Mark Ash,38,25,12,1
Nacogdoches,14 - CHISD,Comptroller of Public Accounts,,REP,Glenn Hegar,1041,616,387,38
Nacogdoches,14 - CHISD,Comptroller of Public Accounts,,DEM,Janet T. Dudding,215,129,71,15
Nacogdoches,14 - CHISD,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,21,14,7,0
Nacogdoches,14 - CHISD,Commissioner of the General Land Office,,REP,Dawn Buckingham,1032,615,382,35
Nacogdoches,14 - CHISD,Commissioner of the General Land Office,,DEM,Jay Kleberg,231,136,80,15
Nacogdoches,14 - CHISD,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",15,7,6,2
Nacogdoches,14 - CHISD,Commissioner of the General Land Office,,Write-In,Carrie Evelyn Menger,0,0,0,0
Nacogdoches,14 - CHISD,Commissioner of the General Land Office,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,14 - CHISD,Commissioner of the General Land Office,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,14 - CHISD,Commissioner of Agriculture,,REP,Sid Miller,1059,631,392,36
Nacogdoches,14 - CHISD,Commissioner of Agriculture,,DEM,Susan Hays,220,128,77,15
Nacogdoches,14 - CHISD,Railroad Commissioner,,REP,Wayne Christian,1031,613,382,36
Nacogdoches,14 - CHISD,Railroad Commissioner,,DEM,Luke Warford,198,117,68,13
Nacogdoches,14 - CHISD,Railroad Commissioner,,LIB,Jaime Andres Diez,34,20,14,0
Nacogdoches,14 - CHISD,Railroad Commissioner,,GRN,Hunter Wayne Crow,16,10,4,2
Nacogdoches,14 - CHISD,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,1037,616,384,37
Nacogdoches,14 - CHISD,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,220,131,74,15
Nacogdoches,14 - CHISD,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,25,14,10,1
Nacogdoches,14 - CHISD,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,1048,622,390,36
Nacogdoches,14 - CHISD,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,226,133,76,17
Nacogdoches,14 - CHISD,"Justice, Supreme Court, Place 9",,REP,Evan Young,1045,622,386,37
Nacogdoches,14 - CHISD,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,227,134,78,15
Nacogdoches,14 - CHISD,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,1044,623,383,38
Nacogdoches,14 - CHISD,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,227,134,78,15
Nacogdoches,14 - CHISD,"Judge, Court of Criminal Appeals, Place 6",,REP,"Jesse F. McClure, III",1043,624,384,35
Nacogdoches,14 - CHISD,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,227,132,78,17
Nacogdoches,14 - CHISD,State Senate,3,REP,Robert Nichols,1042,619,386,37
Nacogdoches,14 - CHISD,State Senate,3,DEM,Steve Russell,219,132,71,16
Nacogdoches,14 - CHISD,State Senate,3,LIB,Desarae Lindsey,21,12,9,0
Nacogdoches,14 - NISD,U.S. House,17,REP,Pete Sessions,221,151,60,10
Nacogdoches,14 - NISD,U.S. House,17,DEM,Mary Jo Woods,75,53,13,9
Nacogdoches,14 - NISD,Governor,,REP,Greg Abbott,222,153,59,10
Nacogdoches,14 - NISD,Governor,,DEM,Beto O'Rourke,74,53,12,9
Nacogdoches,14 - NISD,Governor,,LIB,Mark Tippetts,4,2,2,0
Nacogdoches,14 - NISD,Governor,,GRN,Delilah Barrios,0,0,0,0
Nacogdoches,14 - NISD,Governor,,Write-In,Jacqueline Abernathy,0,0,0,0
Nacogdoches,14 - NISD,Governor,,Write-In,Mark V Goloby,0,0,0,0
Nacogdoches,14 - NISD,Governor,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,14 - NISD,Governor,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,14 - NISD,Lieutenant Governor,,REP,Dan Patrick,218,150,58,10
Nacogdoches,14 - NISD,Lieutenant Governor,,DEM,Mike Collier,74,52,13,9
Nacogdoches,14 - NISD,Lieutenant Governor,,LIB,Shanna Steele,5,3,2,0
Nacogdoches,14 - NISD,Attorney General,,REP,Ken Paxton,219,151,58,10
Nacogdoches,14 - NISD,Attorney General,,DEM,Rochelle Mercedes Garza,71,51,11,9
Nacogdoches,14 - NISD,Attorney General,,LIB,Mark Ash,7,3,4,0
Nacogdoches,14 - NISD,Comptroller of Public Accounts,,REP,Glenn Hegar,220,152,58,10
Nacogdoches,14 - NISD,Comptroller of Public Accounts,,DEM,Janet T. Dudding,74,52,13,9
Nacogdoches,14 - NISD,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,3,1,2,0
Nacogdoches,14 - NISD,Commissioner of the General Land Office,,REP,Dawn Buckingham,220,153,57,10
Nacogdoches,14 - NISD,Commissioner of the General Land Office,,DEM,Jay Kleberg,73,50,14,9
Nacogdoches,14 - NISD,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",1,1,0,0
Nacogdoches,14 - NISD,Commissioner of the General Land Office,,Write-In,Carrie Evelyn Menger,0,0,0,0
Nacogdoches,14 - NISD,Commissioner of the General Land Office,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,14 - NISD,Commissioner of the General Land Office,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,14 - NISD,Commissioner of Agriculture,,REP,Sid Miller,217,150,57,10
Nacogdoches,14 - NISD,Commissioner of Agriculture,,DEM,Susan Hays,79,55,15,9
Nacogdoches,14 - NISD,Railroad Commissioner,,REP,Wayne Christian,217,149,58,10
Nacogdoches,14 - NISD,Railroad Commissioner,,DEM,Luke Warford,71,50,12,9
Nacogdoches,14 - NISD,Railroad Commissioner,,LIB,Jaime Andres Diez,7,4,3,0
Nacogdoches,14 - NISD,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0
Nacogdoches,14 - NISD,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,217,151,56,10
Nacogdoches,14 - NISD,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,74,52,13,9
Nacogdoches,14 - NISD,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,5,2,3,0
Nacogdoches,14 - NISD,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,221,153,58,10
Nacogdoches,14 - NISD,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,74,52,13,9
Nacogdoches,14 - NISD,"Justice, Supreme Court, Place 9",,REP,Evan Young,218,150,58,10
Nacogdoches,14 - NISD,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,76,54,13,9
Nacogdoches,14 - NISD,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,222,154,58,10
Nacogdoches,14 - NISD,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,72,51,12,9
Nacogdoches,14 - NISD,"Judge, Court of Criminal Appeals, Place 6",,REP,"Jesse F. McClure, III",221,153,58,10
Nacogdoches,14 - NISD,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,73,52,12,9
Nacogdoches,14 - NISD,State Senate,3,REP,Robert Nichols,216,150,56,10
Nacogdoches,14 - NISD,State Senate,3,DEM,Steve Russell,76,54,13,9
Nacogdoches,14 - NISD,State Senate,3,LIB,Desarae Lindsey,4,1,3,0
Nacogdoches,15,U.S. House,17,REP,Pete Sessions,724,322,372,30
Nacogdoches,15,U.S. House,17,DEM,Mary Jo Woods,89,41,32,16
Nacogdoches,15,Governor,,REP,Greg Abbott,723,324,370,29
Nacogdoches,15,Governor,,DEM,Beto O'Rourke,88,42,33,13
Nacogdoches,15,Governor,,LIB,Mark Tippetts,6,0,5,1
Nacogdoches,15,Governor,,GRN,Delilah Barrios,1,0,0,1
Nacogdoches,15,Governor,,Write-In,Jacqueline Abernathy,0,0,0,0
Nacogdoches,15,Governor,,Write-In,Mark V Goloby,2,0,0,2
Nacogdoches,15,Governor,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,15,Governor,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,15,Lieutenant Governor,,REP,Dan Patrick,702,313,359,30
Nacogdoches,15,Lieutenant Governor,,DEM,Mike Collier,104,49,40,15
Nacogdoches,15,Lieutenant Governor,,LIB,Shanna Steele,15,6,8,1
Nacogdoches,15,Attorney General,,REP,Ken Paxton,711,317,365,29
Nacogdoches,15,Attorney General,,DEM,Rochelle Mercedes Garza,96,42,38,16
Nacogdoches,15,Attorney General,,LIB,Mark Ash,14,7,6,1
Nacogdoches,15,Comptroller of Public Accounts,,REP,Glenn Hegar,719,320,369,30
Nacogdoches,15,Comptroller of Public Accounts,,DEM,Janet T. Dudding,91,43,33,15
Nacogdoches,15,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,8,3,5,0
Nacogdoches,15,Commissioner of the General Land Office,,REP,Dawn Buckingham,719,319,371,29
Nacogdoches,15,Commissioner of the General Land Office,,DEM,Jay Kleberg,95,44,36,15
Nacogdoches,15,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",1,1,0,0
Nacogdoches,15,Commissioner of the General Land Office,,Write-In,Carrie Evelyn Menger,3,1,0,2
Nacogdoches,15,Commissioner of the General Land Office,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,15,Commissioner of the General Land Office,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,15,Commissioner of Agriculture,,REP,Sid Miller,725,322,373,30
Nacogdoches,15,Commissioner of Agriculture,,DEM,Susan Hays,93,44,34,15
Nacogdoches,15,Railroad Commissioner,,REP,Wayne Christian,705,316,360,29
Nacogdoches,15,Railroad Commissioner,,DEM,Luke Warford,88,38,34,16
Nacogdoches,15,Railroad Commissioner,,LIB,Jaime Andres Diez,18,7,11,0
Nacogdoches,15,Railroad Commissioner,,GRN,Hunter Wayne Crow,4,2,1,1
Nacogdoches,15,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,716,319,369,28
Nacogdoches,15,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,87,40,32,15
Nacogdoches,15,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,11,6,5,0
Nacogdoches,15,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,724,324,371,29
Nacogdoches,15,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,91,41,35,15
Nacogdoches,15,"Justice, Supreme Court, Place 9",,REP,Evan Young,720,322,369,29
Nacogdoches,15,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,90,41,34,15
Nacogdoches,15,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,726,324,373,29
Nacogdoches,15,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,88,40,33,15
Nacogdoches,15,"Judge, Court of Criminal Appeals, Place 6",,REP,"Jesse F. McClure, III",726,324,373,29
Nacogdoches,15,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,89,40,34,15
Nacogdoches,15,State Senate,3,REP,Robert Nichols,720,323,369,28
Nacogdoches,15,State Senate,3,DEM,Steve Russell,85,38,31,16
Nacogdoches,15,State Senate,3,LIB,Desarae Lindsey,11,4,7,0
Nacogdoches,16,U.S. House,17,REP,Pete Sessions,1371,777,550,44
Nacogdoches,16,U.S. House,17,DEM,Mary Jo Woods,300,180,98,22
Nacogdoches,16,Governor,,REP,Greg Abbott,1358,771,540,47
Nacogdoches,16,Governor,,DEM,Beto O'Rourke,311,187,102,22
Nacogdoches,16,Governor,,LIB,Mark Tippetts,12,4,8,0
Nacogdoches,16,Governor,,GRN,Delilah Barrios,3,1,2,0
Nacogdoches,16,Governor,,Write-In,Jacqueline Abernathy,1,0,0,1
Nacogdoches,16,Governor,,Write-In,Mark V Goloby,0,0,0,0
Nacogdoches,16,Governor,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,16,Governor,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,16,Lieutenant Governor,,REP,Dan Patrick,1339,753,543,43
Nacogdoches,16,Lieutenant Governor,,DEM,Mike Collier,316,193,100,23
Nacogdoches,16,Lieutenant Governor,,LIB,Shanna Steele,29,18,8,3
Nacogdoches,16,Attorney General,,REP,Ken Paxton,1334,754,537,43
Nacogdoches,16,Attorney General,,DEM,Rochelle Mercedes Garza,313,189,100,24
Nacogdoches,16,Attorney General,,LIB,Mark Ash,36,21,13,2
Nacogdoches,16,Comptroller of Public Accounts,,REP,Glenn Hegar,1358,766,547,45
Nacogdoches,16,Comptroller of Public Accounts,,DEM,Janet T. Dudding,294,179,92,23
Nacogdoches,16,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,22,13,8,1
Nacogdoches,16,Commissioner of the General Land Office,,REP,Dawn Buckingham,1352,766,537,49
Nacogdoches,16,Commissioner of the General Land Office,,DEM,Jay Kleberg,308,187,101,20
Nacogdoches,16,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",7,3,4,0
Nacogdoches,16,Commissioner of the General Land Office,,Write-In,Carrie Evelyn Menger,0,0,0,0
Nacogdoches,16,Commissioner of the General Land Office,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,16,Commissioner of the General Land Office,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,16,Commissioner of Agriculture,,REP,Sid Miller,1370,771,553,46
Nacogdoches,16,Commissioner of Agriculture,,DEM,Susan Hays,300,186,92,22
Nacogdoches,16,Railroad Commissioner,,REP,Wayne Christian,1347,758,544,45
Nacogdoches,16,Railroad Commissioner,,DEM,Luke Warford,290,178,91,21
Nacogdoches,16,Railroad Commissioner,,LIB,Jaime Andres Diez,26,16,9,1
Nacogdoches,16,Railroad Commissioner,,GRN,Hunter Wayne Crow,9,2,5,2
Nacogdoches,16,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,1344,762,533,49
Nacogdoches,16,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,296,178,98,20
Nacogdoches,16,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,29,15,14,0
Nacogdoches,16,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,1363,774,542,47
Nacogdoches,16,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,305,181,102,22
Nacogdoches,16,"Justice, Supreme Court, Place 9",,REP,Evan Young,1356,770,539,47
Nacogdoches,16,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,297,179,99,19
Nacogdoches,16,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,1365,776,543,46
Nacogdoches,16,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,306,180,103,23
Nacogdoches,16,"Judge, Court of Criminal Appeals, Place 6",,REP,"Jesse F. McClure, III",1367,774,547,46
Nacogdoches,16,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,302,184,95,23
Nacogdoches,16,State Senate,3,REP,Robert Nichols,1360,768,544,48
Nacogdoches,16,State Senate,3,DEM,Steve Russell,296,181,95,20
Nacogdoches,16,State Senate,3,LIB,Desarae Lindsey,24,13,10,1
Nacogdoches,21,U.S. House,17,REP,Pete Sessions,825,589,201,35
Nacogdoches,21,U.S. House,17,DEM,Mary Jo Woods,169,99,55,15
Nacogdoches,21,Governor,,REP,Greg Abbott,833,594,204,35
Nacogdoches,21,Governor,,DEM,Beto O'Rourke,171,101,54,16
Nacogdoches,21,Governor,,LIB,Mark Tippetts,5,3,2,0
Nacogdoches,21,Governor,,GRN,Delilah Barrios,2,2,0,0
Nacogdoches,21,Governor,,Write-In,Jacqueline Abernathy,0,0,0,0
Nacogdoches,21,Governor,,Write-In,Mark V Goloby,0,0,0,0
Nacogdoches,21,Governor,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,21,Governor,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,21,Lieutenant Governor,,REP,Dan Patrick,814,580,199,35
Nacogdoches,21,Lieutenant Governor,,DEM,Mike Collier,177,106,55,16
Nacogdoches,21,Lieutenant Governor,,LIB,Shanna Steele,18,14,4,0
Nacogdoches,21,Attorney General,,REP,Ken Paxton,820,583,202,35
Nacogdoches,21,Attorney General,,DEM,Rochelle Mercedes Garza,170,103,51,16
Nacogdoches,21,Attorney General,,LIB,Mark Ash,17,12,5,0
Nacogdoches,21,Comptroller of Public Accounts,,REP,Glenn Hegar,825,592,198,35
Nacogdoches,21,Comptroller of Public Accounts,,DEM,Janet T. Dudding,169,101,52,16
Nacogdoches,21,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,12,8,4,0
Nacogdoches,21,Commissioner of the General Land Office,,REP,Dawn Buckingham,829,594,200,35
Nacogdoches,21,Commissioner of the General Land Office,,DEM,Jay Kleberg,171,101,54,16
Nacogdoches,21,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",6,4,2,0
Nacogdoches,21,Commissioner of the General Land Office,,Write-In,Carrie Evelyn Menger,0,0,0,0
Nacogdoches,21,Commissioner of the General Land Office,,Write-In,Rejected write-ins,0,0,0,0
Nacogdoches,21,Commissioner of the General Land Office,,Write-In,Unassigned write-ins,0,0,0,0
Nacogdoches,21,Commissioner of Agriculture,,REP,Sid Miller,831,594,201,36
Nacogdoches,21,Commissioner of Agriculture,,DEM,Susan Hays,175,105,55,15
Nacogdoches,21,Railroad Commissioner,,REP,Wayne Christian,825,589,201,35
Nacogdoches,21,Railroad Commissioner,,DEM,Luke Warford,159,94,50,15
Nacogdoches,21,Railroad Commissioner,,LIB,Jaime Andres Diez,22,14,8,0
Nacogdoches,21,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,1,0,0
Nacogdoches,21,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,824,589,200,35
Nacogdoches,21,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,171,101,54,16
Nacogdoches,21,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,12,8,4,0
Nacogdoches,21,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,830,595,200,35
Nacogdoches,21,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,176,104,56,16
Nacogdoches,21,"Justice, Supreme Court, Place 9",,REP,Evan Young,819,588,196,35
Nacogdoches,21,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,180,105,59,16
