county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Goliad,11,Registered Voters,,,,1026,0,0,0
Goliad,12,Registered Voters,,,,482,0,0,0
Goliad,21,Registered Voters,,,,1190,0,0,0
Goliad,22,Registered Voters,,,,274,0,0,0
Goliad,31,Registered Voters,,,,626,0,0,0
Goliad,32,Registered Voters,,,,658,0,0,0
Goliad,41,Registered Voters,,,,402,0,0,0
Goliad,42,Registered Voters,,,,681,0,0,0
Goliad,43,Registered Voters,,,,437,0,0,0
Goliad,11,Ballots Cast,,,,568,207,350,11
Goliad,12,Ballots Cast,,,,282,108,162,12
Goliad,21,Ballots Cast,,,,654,178,441,35
Goliad,22,Ballots Cast,,,,153,85,67,1
Goliad,31,Ballots Cast,,,,357,108,242,7
Goliad,32,Ballots Cast,,,,439,199,233,7
Goliad,41,Ballots Cast,,,,256,121,124,11
Goliad,42,Ballots Cast,,,,447,299,141,7
Goliad,43,Ballots Cast,,,,278,90,182,6
Goliad,11,Ballots Cast - Blank,,,,0,0,0,0
Goliad,12,Ballots Cast - Blank,,,,0,0,0,0
Goliad,21,Ballots Cast - Blank,,,,0,0,0,0
Goliad,22,Ballots Cast - Blank,,,,0,0,0,0
Goliad,31,Ballots Cast - Blank,,,,0,0,0,0
Goliad,32,Ballots Cast - Blank,,,,1,0,1,0
Goliad,41,Ballots Cast - Blank,,,,0,0,0,0
Goliad,42,Ballots Cast - Blank,,,,0,0,0,0
Goliad,43,Ballots Cast - Blank,,,,0,0,0,0
Goliad,11,U.S. House,27,REP,Michael Cloud,309,118,188,3
Goliad,12,U.S. House,27,REP,Michael Cloud,251,91,151,9
Goliad,21,U.S. House,27,REP,Michael Cloud,386,103,270,13
Goliad,22,U.S. House,27,REP,Michael Cloud,99,46,53,0
Goliad,31,U.S. House,27,REP,Michael Cloud,278,86,188,4
Goliad,32,U.S. House,27,REP,Michael Cloud,386,181,200,5
Goliad,41,U.S. House,27,REP,Michael Cloud,222,106,110,6
Goliad,42,U.S. House,27,REP,Michael Cloud,400,277,118,5
Goliad,43,U.S. House,27,REP,Michael Cloud,240,77,159,4
Goliad,11,U.S. House,27,DEM,Maclovio Perez Jr.,204,67,129,8
Goliad,12,U.S. House,27,DEM,Maclovio Perez Jr.,20,11,6,3
Goliad,21,U.S. House,27,DEM,Maclovio Perez Jr.,223,59,143,21
Goliad,22,U.S. House,27,DEM,Maclovio Perez Jr.,39,24,14,1
Goliad,31,U.S. House,27,DEM,Maclovio Perez Jr.,67,15,49,3
Goliad,32,U.S. House,27,DEM,Maclovio Perez Jr.,41,13,26,2
Goliad,41,U.S. House,27,DEM,Maclovio Perez Jr.,30,13,12,5
Goliad,42,U.S. House,27,DEM,Maclovio Perez Jr.,41,21,18,2
Goliad,43,U.S. House,27,DEM,Maclovio Perez Jr.,34,12,20,2
Goliad,11,U.S. House,27,,OVER VOTES,0,0,0,0
Goliad,12,U.S. House,27,,OVER VOTES,0,0,0,0
Goliad,21,U.S. House,27,,OVER VOTES,0,0,0,0
Goliad,22,U.S. House,27,,OVER VOTES,0,0,0,0
Goliad,31,U.S. House,27,,OVER VOTES,0,0,0,0
Goliad,32,U.S. House,27,,OVER VOTES,0,0,0,0
Goliad,41,U.S. House,27,,OVER VOTES,0,0,0,0
Goliad,42,U.S. House,27,,OVER VOTES,0,0,0,0
Goliad,43,U.S. House,27,,OVER VOTES,0,0,0,0
Goliad,11,U.S. House,27,,UNDER VOTES,55,22,33,0
Goliad,12,U.S. House,27,,UNDER VOTES,11,6,5,0
Goliad,21,U.S. House,27,,UNDER VOTES,45,16,28,1
Goliad,22,U.S. House,27,,UNDER VOTES,15,15,0,0
Goliad,31,U.S. House,27,,UNDER VOTES,12,7,5,0
Goliad,32,U.S. House,27,,UNDER VOTES,12,5,7,0
Goliad,41,U.S. House,27,,UNDER VOTES,4,2,2,0
Goliad,42,U.S. House,27,,UNDER VOTES,6,1,5,0
Goliad,43,U.S. House,27,,UNDER VOTES,4,1,3,0
Goliad,11,Governor,,REP,Greg Abbott,349,134,209,6
Goliad,12,Governor,,REP,Greg Abbott,257,98,151,8
Goliad,21,Governor,,REP,Greg Abbott,418,113,289,16
Goliad,22,Governor,,REP,Greg Abbott,108,53,55,0
Goliad,31,Governor,,REP,Greg Abbott,285,89,192,4
Goliad,32,Governor,,REP,Greg Abbott,388,181,202,5
Goliad,41,Governor,,REP,Greg Abbott,223,107,110,6
Goliad,42,Governor,,REP,Greg Abbott,396,272,119,5
Goliad,43,Governor,,REP,Greg Abbott,240,77,159,4
Goliad,11,Governor,,DEM,Beto O'Rourke,195,61,129,5
Goliad,12,Governor,,DEM,Beto O'Rourke,18,9,5,4
Goliad,21,Governor,,DEM,Beto O'Rourke,200,52,130,18
Goliad,22,Governor,,DEM,Beto O'Rourke,36,24,11,1
Goliad,31,Governor,,DEM,Beto O'Rourke,66,16,47,3
Goliad,32,Governor,,DEM,Beto O'Rourke,40,12,26,2
Goliad,41,Governor,,DEM,Beto O'Rourke,29,13,11,5
Goliad,42,Governor,,DEM,Beto O'Rourke,45,23,20,2
Goliad,43,Governor,,DEM,Beto O'Rourke,34,12,20,2
Goliad,11,Governor,,LIB,Mark Tippetts,3,3,0,0
Goliad,12,Governor,,LIB,Mark Tippetts,3,0,3,0
Goliad,21,Governor,,LIB,Mark Tippetts,9,5,4,0
Goliad,22,Governor,,LIB,Mark Tippetts,1,1,0,0
Goliad,31,Governor,,LIB,Mark Tippetts,2,2,0,0
Goliad,32,Governor,,LIB,Mark Tippetts,3,2,1,0
Goliad,41,Governor,,LIB,Mark Tippetts,0,0,0,0
Goliad,42,Governor,,LIB,Mark Tippetts,3,1,2,0
Goliad,43,Governor,,LIB,Mark Tippetts,1,0,1,0
Goliad,11,Governor,,GRN,Delilah Barrios,3,1,2,0
Goliad,12,Governor,,GRN,Delilah Barrios,1,0,1,0
Goliad,21,Governor,,GRN,Delilah Barrios,2,1,1,0
Goliad,22,Governor,,GRN,Delilah Barrios,0,0,0,0
Goliad,31,Governor,,GRN,Delilah Barrios,1,0,1,0
Goliad,32,Governor,,GRN,Delilah Barrios,2,1,1,0
Goliad,41,Governor,,GRN,Delilah Barrios,3,1,2,0
Goliad,42,Governor,,GRN,Delilah Barrios,1,1,0,0
Goliad,43,Governor,,GRN,Delilah Barrios,0,0,0,0
Goliad,11,Governor,,NON,Write-in,0,0,0,0
Goliad,12,Governor,,NON,Write-in,0,0,0,0
Goliad,21,Governor,,NON,Write-in,2,1,1,0
Goliad,22,Governor,,NON,Write-in,0,0,0,0
Goliad,31,Governor,,NON,Write-in,0,0,0,0
Goliad,32,Governor,,NON,Write-in,2,1,1,0
Goliad,41,Governor,,NON,Write-in,0,0,0,0
Goliad,42,Governor,,NON,Write-in,1,1,0,0
Goliad,43,Governor,,NON,Write-in,0,0,0,0
Goliad,11,Governor,,,OVER VOTES,0,0,0,0
Goliad,12,Governor,,,OVER VOTES,0,0,0,0
Goliad,21,Governor,,,OVER VOTES,0,0,0,0
Goliad,22,Governor,,,OVER VOTES,0,0,0,0
Goliad,31,Governor,,,OVER VOTES,0,0,0,0
Goliad,32,Governor,,,OVER VOTES,1,1,0,0
Goliad,41,Governor,,,OVER VOTES,0,0,0,0
Goliad,42,Governor,,,OVER VOTES,0,0,0,0
Goliad,43,Governor,,,OVER VOTES,0,0,0,0
Goliad,11,Governor,,,UNDER VOTES,18,8,10,0
Goliad,12,Governor,,,UNDER VOTES,3,1,2,0
Goliad,21,Governor,,,UNDER VOTES,23,6,16,1
Goliad,22,Governor,,,UNDER VOTES,8,7,1,0
Goliad,31,Governor,,,UNDER VOTES,3,1,2,0
Goliad,32,Governor,,,UNDER VOTES,3,1,2,0
Goliad,41,Governor,,,UNDER VOTES,1,0,1,0
Goliad,42,Governor,,,UNDER VOTES,1,1,0,0
Goliad,43,Governor,,,UNDER VOTES,3,1,2,0
Goliad,11,Lieutenant Governor,,REP,Dan Patrick,310,120,186,4
Goliad,12,Lieutenant Governor,,REP,Dan Patrick,247,90,149,8
Goliad,21,Lieutenant Governor,,REP,Dan Patrick,375,99,262,14
