county,precinct,office,district,party,candidate,votes,early_voting,election_day
Brazos,1,State House,10,REP,Michael McCaul,678,431,247
Brazos,1,State House,10,DEM,Linda Nuno,126,85,41
Brazos,1,State House,10,LIB,Bill Kelsey,19,10,9
Brazos,1,Governor,,REP,Greg Abbott,669,431,238
Brazos,1,Governor,,DEM,Beto O'Rourke,154,98,56
Brazos,1,Governor,,LIB,Mark Tippetts,8,1,7
Brazos,1,Governor,,GRE,Delilah Barrios,0,0,0
Brazos,1,Governor,,,Jacqueline Abernathy,0,0,0
Brazos,1,Governor,,,Mark V Goloby,0,0,0
Brazos,1,Governor,,,Rejected write-ins,1,0,1
Brazos,1,Governor,,,Unassigned write-ins,0,0,0
Brazos,1,Lieutenant Governor,,REP,Dan Patrick,641,412,229
Brazos,1,Lieutenant Governor,,DEM,Mike Collier,170,105,65
Brazos,1,Lieutenant Governor,,LIB,Shanna Steele,23,14,9
Brazos,1,Attorney General,,REP,Ken Paxton,641,410,231
Brazos,1,Attorney General,,DEM,Rochelle Mercedes Garza,156,100,56
Brazos,1,Attorney General,,LIB,Mark Ash,33,19,14
Brazos,1,Comptroller of Public Accounts,,REP,Glenn Hegar,688,440,248
Brazos,1,Comptroller of Public Accounts,,DEM,Janet T. Dudding,129,82,47
Brazos,1,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,9,7,2
Brazos,1,Commissioner of General Land Office,,REP,Dawn Buckingham,680,433,247
Brazos,1,Commissioner of General Land Office,,DEM,Jay Kleberg,139,89,50
Brazos,1,Commissioner of General Land Office,,GRE,"Alfred Molison, Jr.",6,5,1
Brazos,1,Commissioner of General Land Office,,,Carrie Evelyn Menger,0,0,0
Brazos,1,Commissioner of General Land Office,,,Rejected write-ins,0,0,0
Brazos,1,Commissioner of General Land Office,,,Unassigned write-ins,0,0,0
Brazos,1,Commissioner of Agriculture,,REP,Sid Miller,683,438,245
Brazos,1,Commissioner of Agriculture,,DEM,Susan Hays,141,91,50
Brazos,1,Railroad Commissioner,,REP,Wayne Christian,676,427,249
Brazos,1,Railroad Commissioner,,DEM,Luke Warford,123,81,42
Brazos,1,Railroad Commissioner,,LIB,Jaime Andres Diez,18,13,5
Brazos,1,Railroad Commissioner,,GRE,Hunter Wayne Crow,4,3,1
Brazos,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,679,434,245
Brazos,1,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,129,85,44
