county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Bastrop,1001,Registered Voters,,,,386,0,0,0
Bastrop,1002,Registered Voters,,,,706,0,0,0
Bastrop,1003,Registered Voters,,,,2615,0,0,0
Bastrop,1004,Registered Voters,,,,2308,0,0,0
Bastrop,1005,Registered Voters,,,,1224,0,0,0
Bastrop,1006,Registered Voters,,,,2758,0,0,0
Bastrop,1007,Registered Voters,,,,2248,0,0,0
Bastrop,1008,Registered Voters,,,,1447,0,0,0
Bastrop,1009,Registered Voters,,,,2243,0,0,0
Bastrop,2010,Registered Voters,,,,700,0,0,0
Bastrop,2011,Registered Voters,,,,2226,0,0,0
Bastrop,2012,Registered Voters,,,,1598,0,0,0
Bastrop,2013,Registered Voters,,,,3174,0,0,0
Bastrop,2014,Registered Voters,,,,3111,0,0,0
Bastrop,2015,Registered Voters,,,,3071,0,0,0
Bastrop,2016,Registered Voters,,,,2716,0,0,0
Bastrop,3017,Registered Voters,,,,2714,0,0,0
Bastrop,3018,Registered Voters,,,,1649,0,0,0
Bastrop,3019,Registered Voters,,,,2802,0,0,0
Bastrop,3020,Registered Voters,,,,3294,0,0,0
Bastrop,4021,Registered Voters,,,,2799,0,0,0
Bastrop,4022,Registered Voters,,,,2385,0,0,0
Bastrop,4023,Registered Voters,,,,1411,0,0,0
Bastrop,4024,Registered Voters,,,,1668,0,0,0
Bastrop,4025,Registered Voters,,,,2483,0,0,0
Bastrop,4026,Registered Voters,,,,2274,0,0,0
Bastrop,1001,Ballots Cast,,,,246,77,159,10
Bastrop,1002,Ballots Cast,,,,480,123,330,27
Bastrop,1003,Ballots Cast,,,,1607,468,1072,67
Bastrop,1004,Ballots Cast,,,,1227,317,827,83
Bastrop,1005,Ballots Cast,,,,657,173,436,48
Bastrop,1006,Ballots Cast,,,,1026,390,589,47
Bastrop,1007,Ballots Cast,,,,1488,361,1054,73
Bastrop,1008,Ballots Cast,,,,886,255,590,41
Bastrop,1009,Ballots Cast,,,,1063,338,678,47
Bastrop,2010,Ballots Cast,,,,317,87,209,21
Bastrop,2011,Ballots Cast,,,,1203,332,817,54
Bastrop,2012,Ballots Cast,,,,1025,266,706,53
Bastrop,2013,Ballots Cast,,,,1782,571,1126,85
Bastrop,2014,Ballots Cast,,,,1745,675,984,86
Bastrop,2015,Ballots Cast,,,,1694,483,1128,83
Bastrop,2016,Ballots Cast,,,,1653,563,1031,59
Bastrop,3017,Ballots Cast,,,,1470,486,917,67
Bastrop,3018,Ballots Cast,,,,986,487,471,28
Bastrop,3019,Ballots Cast,,,,1148,382,720,46
Bastrop,3020,Ballots Cast,,,,1181,383,747,51
Bastrop,4021,Ballots Cast,,,,1400,442,864,94
Bastrop,4022,Ballots Cast,,,,1273,370,851,52
Bastrop,4023,Ballots Cast,,,,782,372,371,39
Bastrop,4024,Ballots Cast,,,,844,277,531,36
Bastrop,4025,Ballots Cast,,,,1045,306,682,57
Bastrop,4026,Ballots Cast,,,,1135,344,745,46
Bastrop,1001,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,1002,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,1003,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,1004,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,1005,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,1006,Ballots Cast - Blank,,,,1,0,1,0
Bastrop,1007,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,1008,Ballots Cast - Blank,,,,1,0,1,0
Bastrop,1009,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,2010,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,2011,Ballots Cast - Blank,,,,1,1,0,0
Bastrop,2012,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,2013,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,2014,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,2015,Ballots Cast - Blank,,,,0,0,0,0
Bastrop,2016,Ballots Cast - Blank,,,,1,0,1,0
