county,precinct,office,district,party,candidate,early_voting,election_day,votes
Kimble,1,U.S. House,11,,August Pfluger,284,113,397
Kimble,2,U.S. House,11,,August Pfluger,141,67,208
Kimble,3,U.S. House,11,,August Pfluger,92,70,162
Kimble,4,U.S. House,11,,August Pfluger,141,68,209
Kimble,6,U.S. House,11,,August Pfluger,88,108,196
Kimble,7,U.S. House,11,,August Pfluger,78,160,238
Kimble,9,U.S. House,11,,August Pfluger,205,52,257
Kimble,1,Railroad Commissioner,,,Hunter Wayne Crow,3,2,5
Kimble,1,Railroad Commissioner,,,Jaime Andres Diez,9,2,11
Kimble,1,Railroad Commissioner,,,Luke Warford,30,10,40
Kimble,1,Railroad Commissioner,,,Wayne Christian,278,108,386
Kimble,2,Railroad Commissioner,,,Hunter Wayne Crow,3,1,4
Kimble,2,Railroad Commissioner,,,Jaime Andres Diez,1,0,1
Kimble,2,Railroad Commissioner,,,Luke Warford,17,,17
Kimble,2,Railroad Commissioner,,,Wayne Christian,133,60,193
Kimble,3,Railroad Commissioner,,,Hunter Wayne Crow,0,0,0
Kimble,3,Railroad Commissioner,,,Jaime Andres Diez,0,1,1
Kimble,3,Railroad Commissioner,,,Luke Warford,14,4,18
Kimble,3,Railroad Commissioner,,,Wayne Christian,90,68,158
Kimble,4,Railroad Commissioner,,,Hunter Wayne Crow,2,0,2
Kimble,4,Railroad Commissioner,,,Jaime Andres Diez,2,3,5
Kimble,4,Railroad Commissioner,,,Luke Warford,16,4,20
Kimble,4,Railroad Commissioner,,,Wayne Christian,140,67,207
Kimble,6,Railroad Commissioner,,,Hunter Wayne Crow,2,0,2
Kimble,6,Railroad Commissioner,,,Jaime Andres Diez,1,1,2
Kimble,6,Railroad Commissioner,,,Luke Warford,9,5,14
Kimble,6,Railroad Commissioner,,,Wayne Christian,85,108,193
Kimble,7,Railroad Commissioner,,,Hunter Wayne Crow,0,0,0
Kimble,7,Railroad Commissioner,,,Jaime Andres Diez,0,0,0
Kimble,7,Railroad Commissioner,,,Luke Warford,6,6,12
Kimble,7,Railroad Commissioner,,,Wayne Christian,85,166,251
Kimble,9,Railroad Commissioner,,,Hunter Wayne Crow,0,,0
Kimble,9,Railroad Commissioner,,,Jaime Andres Diez,2,,2
Kimble,9,Railroad Commissioner,,,Luke Warford,29,,29
Kimble,9,Railroad Commissioner,,,Wayne Christian,202,,202
Kimble,1,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,283,109,392
Kimble,1,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,32,12,44
Kimble,2,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,134,60,194
Kimble,2,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,19,9,28
Kimble,3,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,89,69,158
Kimble,3,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,14,4,18
Kimble,4,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,145,67,212
Kimble,4,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,15,6,21
Kimble,6,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,87,109,196
Kimble,6,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,9,6,15
Kimble,7,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,84,166,250
Kimble,7,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,6,6,12
Kimble,9,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,204,48,252
Kimble,9,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,24,16,40
Kimble,1,Member State Board Of Education District 1,,,Melissa N. Ortega,33,11,44
Kimble,1,Member State Board Of Education District 1,,,"Michael """"Travis"""" Stevens",279,111,390
