county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Sabine,5,Governor,,GRN,Delilah Barrios,0,0,0,0
Sabine,5,Governor,,,Jacqueline Abernathy,0,0,0,0
Sabine,5,Governor,,,Mark V Goloby,0,0,0,0
Sabine,5,Governor,,,Rejected write-ins,0,0,0,0
Sabine,5,Governor,,,Unassigned write-ins,0,0,0,0
Sabine,5,Lieutenant Governor,,REP,Dan Patrick,541,12,250,279
Sabine,5,Lieutenant Governor,,DEM,Mike Collier,40,1,25,14
Sabine,5,Lieutenant Governor,,LIB,Shanna Steele,3,0,1,2
Sabine,5,Attorney General,,REP,Ken Paxton,540,12,248,280
Sabine,5,Attorney General,,DEM,Rochelle Mercedes Garza,43,2,28,13
Sabine,5,Attorney General,,LIB,Mark Ash,2,0,0,2
Sabine,5,Comptroller of Public Accounts,,REP,Glenn Hegar,545,11,251,283
Sabine,5,Comptroller of Public Accounts,,DEM,Janet T. Dudding,37,1,24,12
Sabine,5,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,0,1
Sabine,5,Commissioner of the General Land Office,,REP,Dawn Buckingham,538,11,247,280
Sabine,5,Commissioner of the General Land Office,,DEM,Jay Kleberg,43,1,28,14
Sabine,5,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",2,0,1,1
Sabine,5,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0,0
Sabine,5,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Sabine,5,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Sabine,5,Commissioner of Agriculture,,REP,Sid Miller,542,12,248,282
Sabine,5,Commissioner of Agriculture,,DEM,Susan Hays,43,1,28,14
Sabine,5,Railroad Commissioner,,REP,Wayne Christian,538,12,247,279
Sabine,5,Railroad Commissioner,,DEM,Luke Warford,36,1,23,12
Sabine,5,Railroad Commissioner,,LIB,Jaime Andres Diez,3,0,1,2
Sabine,5,Railroad Commissioner,,GRN,Hunter Wayne Crow,3,0,1,2
Sabine,5,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,537,11,246,280
Sabine,5,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,39,1,26,12
Sabine,5,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,7,0,3,4
Sabine,5,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,539,11,250,278
Sabine,5,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,41,1,25,15
Sabine,5,"Justice, Supreme Court, Place 9",,REP,Evan Young,537,12,248,277
Sabine,5,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,40,1,25,14
Sabine,5,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,542,11,250,281
Sabine,5,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,42,1,26,15
Sabine,5,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,545,11,250,284
Sabine,5,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,39,1,26,12
Sabine,5,State Senate,3,REP,Robert Nichols,542,11,251,280
Sabine,5,State Senate,3,DEM,Steve Russell,40,1,25,14
Sabine,5,State Senate,3,LIB,Desarae Lindsey,1,0,0,1
Sabine,6,U.S. House,1,REP,Nathaniel Moran,850,20,475,355
Sabine,6,U.S. House,1,DEM,Jrmar (JJ) Jefferson,93,14,40,39
Sabine,6,Governor,,REP,Greg Abbott,852,17,476,359
Sabine,6,Governor,,DEM,Beto O'Rourke,92,15,41,36
Sabine,6,Governor,,LIB,Mark Tippetts,3,0,1,2
Sabine,6,Governor,,GRN,Delilah Barrios,0,0,0,0
Sabine,6,Governor,,,Jacqueline Abernathy,0,0,0,0
Sabine,6,Governor,,,Mark V Goloby,0,0,0,0
Sabine,6,Governor,,,Rejected write-ins,0,0,0,0
Sabine,6,Governor,,,Unassigned write-ins,1,0,0,1
Sabine,6,Lieutenant Governor,,REP,Dan Patrick,852,17,479,356
Sabine,6,Lieutenant Governor,,DEM,Mike Collier,94,15,41,38
Sabine,6,Lieutenant Governor,,LIB,Shanna Steele,6,0,2,4
Sabine,6,Attorney General,,REP,Ken Paxton,848,17,474,357
Sabine,6,Attorney General,,DEM,Rochelle Mercedes Garza,95,14,41,40
Sabine,6,Attorney General,,LIB,Mark Ash,6,1,4,1
Sabine,6,Comptroller of Public Accounts,,REP,Glenn Hegar,851,17,477,357
Sabine,6,Comptroller of Public Accounts,,DEM,Janet T. Dudding,95,13,44,38
Sabine,6,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,3,0,0,3
Sabine,6,Commissioner of the General Land Office,,REP,Dawn Buckingham,837,17,468,352
Sabine,6,Commissioner of the General Land Office,,DEM,Jay Kleberg,105,13,48,44
Sabine,6,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",7,1,3,3
Sabine,6,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0,0
Sabine,6,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Sabine,6,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Sabine,6,Commissioner of Agriculture,,REP,Sid Miller,856,17,481,358
Sabine,6,Commissioner of Agriculture,,DEM,Susan Hays,98,14,42,42
Sabine,6,Railroad Commissioner,,REP,Wayne Christian,844,15,474,355
Sabine,6,Railroad Commissioner,,DEM,Luke Warford,94,14,42,38
Sabine,6,Railroad Commissioner,,LIB,Jaime Andres Diez,6,1,2,3
Sabine,6,Railroad Commissioner,,GRN,Hunter Wayne Crow,4,0,1,3
Sabine,6,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,847,17,474,356
Sabine,6,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,99,15,44,40
Sabine,6,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,5,0,2,3
Sabine,6,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,854,20,475,359
Sabine,6,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,94,12,43,39
Sabine,6,"Justice, Supreme Court, Place 9",,REP,Evan Young,844,19,467,358
Sabine,6,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,97,14,44,39
Sabine,6,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,854,17,477,360
Sabine,6,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,99,14,45,40
Sabine,6,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,853,18,476,359
Sabine,6,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,100,14,46,40
Sabine,6,State Senate,3,REP,Robert Nichols,851,17,476,358
Sabine,6,State Senate,3,DEM,Steve Russell,96,14,43,39
Sabine,6,State Senate,3,LIB,Desarae Lindsey,4,0,1,3
Sabine,7,U.S. House,1,REP,Nathaniel Moran,34,0,20,14
Sabine,7,U.S. House,1,DEM,Jrmar (JJ) Jefferson,37,3,6,28
Sabine,7,Governor,,REP,Greg Abbott,36,0,21,15
Sabine,7,Governor,,DEM,Beto O'Rourke,36,3,6,27
Sabine,7,Governor,,LIB,Mark Tippetts,1,0,1,0
Sabine,7,Governor,,GRN,Delilah Barrios,0,0,0,0
Sabine,7,Governor,,,Jacqueline Abernathy,0,0,0,0
Sabine,7,Governor,,,Mark V Goloby,0,0,0,0
Sabine,7,Governor,,,Rejected write-ins,0,0,0,0
Sabine,7,Governor,,,Unassigned write-ins,0,0,0,0
Sabine,7,Lieutenant Governor,,REP,Dan Patrick,37,0,21,16
Sabine,7,Lieutenant Governor,,DEM,Mike Collier,31,3,4,24
Sabine,7,Lieutenant Governor,,LIB,Shanna Steele,4,0,2,2
Sabine,7,Attorney General,,REP,Ken Paxton,35,0,19,16
Sabine,7,Attorney General,,DEM,Rochelle Mercedes Garza,35,3,6,26
Sabine,7,Attorney General,,LIB,Mark Ash,2,0,2,0
Sabine,7,Comptroller of Public Accounts,,REP,Glenn Hegar,35,0,20,15
Sabine,7,Comptroller of Public Accounts,,DEM,Janet T. Dudding,35,3,6,26
Sabine,7,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,1,0
Sabine,7,Commissioner of the General Land Office,,REP,Dawn Buckingham,36,0,19,17
Sabine,7,Commissioner of the General Land Office,,DEM,Jay Kleberg,33,3,6,24
Sabine,7,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",3,0,2,1
Sabine,7,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0,0
Sabine,7,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Sabine,7,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Sabine,7,Commissioner of Agriculture,,REP,Sid Miller,36,0,23,13
Sabine,7,Commissioner of Agriculture,,DEM,Susan Hays,37,3,5,29
Sabine,7,Railroad Commissioner,,REP,Wayne Christian,37,0,19,18
Sabine,7,Railroad Commissioner,,DEM,Luke Warford,31,3,5,23
Sabine,7,Railroad Commissioner,,LIB,Jaime Andres Diez,4,0,3,1
Sabine,7,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0
Sabine,7,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,35,0,21,14
Sabine,7,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,33,3,4,26
Sabine,7,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,3,0,1,2
Sabine,7,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,37,0,22,15
Sabine,7,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,34,3,5,26
Sabine,7,"Justice, Supreme Court, Place 9",,REP,Evan Young,36,0,21,15
Sabine,7,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,35,3,6,26
Sabine,7,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,38,0,22,16
Sabine,7,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,34,3,5,26
Sabine,7,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,37,0,22,15
Sabine,7,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,34,3,4,27
Sabine,7,State Senate,3,REP,Robert Nichols,36,0,20,16
Sabine,7,State Senate,3,DEM,Steve Russell,33,3,6,24
Sabine,7,State Senate,3,LIB,Desarae Lindsey,3,0,1,2
Sabine,8,U.S. House,1,REP,Nathaniel Moran,148,0,52,96
Sabine,8,U.S. House,1,DEM,Jrmar (JJ) Jefferson,20,4,3,13
Sabine,8,Governor,,REP,Greg Abbott,152,0,52,100
Sabine,8,Governor,,DEM,Beto O'Rourke,20,4,3,13
Sabine,8,Governor,,LIB,Mark Tippetts,1,0,1,0
Sabine,8,Governor,,GRN,Delilah Barrios,0,0,0,0
Sabine,8,Governor,,,Jacqueline Abernathy,0,0,0,0
Sabine,8,Governor,,,Mark V Goloby,0,0,0,0
Sabine,8,Governor,,,Rejected write-ins,0,0,0,0
Sabine,8,Governor,,,Unassigned write-ins,0,0,0,0
Sabine,8,Lieutenant Governor,,REP,Dan Patrick,150,0,51,99
Sabine,8,Lieutenant Governor,,DEM,Mike Collier,22,4,4,14
Sabine,8,Lieutenant Governor,,LIB,Shanna Steele,0,0,0,0
Sabine,8,Attorney General,,REP,Ken Paxton,147,0,51,96
Sabine,8,Attorney General,,DEM,Rochelle Mercedes Garza,24,4,4,16
Sabine,8,Attorney General,,LIB,Mark Ash,0,0,0,0
Sabine,8,Comptroller of Public Accounts,,REP,Glenn Hegar,149,0,51,98
Sabine,8,Comptroller of Public Accounts,,DEM,Janet T. Dudding,20,4,4,12
Sabine,8,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,2,0,0,2
Sabine,8,Commissioner of the General Land Office,,REP,Dawn Buckingham,148,0,50,98
Sabine,8,Commissioner of the General Land Office,,DEM,Jay Kleberg,22,4,4,14
Sabine,8,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",0,0,0,0
Sabine,8,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0,0
Sabine,8,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Sabine,8,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Sabine,8,Commissioner of Agriculture,,REP,Sid Miller,145,0,51,94
Sabine,8,Commissioner of Agriculture,,DEM,Susan Hays,25,4,4,17
Sabine,8,Railroad Commissioner,,REP,Wayne Christian,142,0,49,93
Sabine,8,Railroad Commissioner,,DEM,Luke Warford,23,4,4,15
Sabine,8,Railroad Commissioner,,LIB,Jaime Andres Diez,3,0,0,3
Sabine,8,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,1,0
Sabine,8,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,147,0,50,97
Sabine,8,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,22,4,4,14
Sabine,8,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,1,0,0,1
