county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Henderson,1A,Registered Voters,,,,2395,0,0,0
Henderson,1CR,Registered Voters,,,,2177,0,0,0
Henderson,1,Registered Voters,,,,842,0,0,0
Henderson,1M,Registered Voters,,,,2391,0,0,0
Henderson,1MN,Registered Voters,,,,1521,0,0,0
Henderson,1T,Registered Voters,,,,2206,0,0,0
Henderson,1TC,Registered Voters,,,,2939,0,0,0
Henderson,2M,Registered Voters,,,,767,0,0,0
Henderson,2GBN,Registered Voters,,,,2855,0,0,0
Henderson,2GBS,Registered Voters,,,,2629,0,0,0
Henderson,2PSN,Registered Voters,,,,2524,0,0,0
Henderson,2PSS,Registered Voters,,,,2974,0,0,0
Henderson,2,Registered Voters,,,,374,0,0,0
Henderson,2E,Registered Voters,,,,2598,0,0,0
Henderson,3N,Registered Voters,,,,1213,0,0,0
Henderson,3NW,Registered Voters,,,,769,0,0,0
Henderson,3,Registered Voters,,,,1639,0,0,0
Henderson,3B,Registered Voters,,,,2954,0,0,0
Henderson,3M,Registered Voters,,,,1664,0,0,0
Henderson,3C,Registered Voters,,,,2108,0,0,0
Henderson,3CS,Registered Voters,,,,1931,0,0,0
Henderson,3WS,Registered Voters,,,,1543,0,0,0
Henderson,4,Registered Voters,,,,1785,0,0,0
Henderson,4A,Registered Voters,,,,1113,0,0,0
Henderson,4W,Registered Voters,,,,1153,0,0,0
Henderson,4B,Registered Voters,,,,1826,0,0,0
Henderson,4LP,Registered Voters,,,,3058,0,0,0
Henderson,4MS,Registered Voters,,,,1215,0,0,0
Henderson,4NLP,Registered Voters,,,,1605,0,0,0
Henderson,4SE,Registered Voters,,,,3557,0,0,0
Henderson,1A,Ballots Cast,,,,942,345,582,15
Henderson,1CR,Ballots Cast,,,,1164,465,666,33
Henderson,1,Ballots Cast,,,,320,98,209,13
Henderson,1M,Ballots Cast,,,,1079,410,625,44
Henderson,1MN,Ballots Cast,,,,720,281,416,23
Henderson,1T,Ballots Cast,,,,1180,467,679,34
Henderson,1TC,Ballots Cast,,,,1399,495,856,48
Henderson,2M,Ballots Cast,,,,288,120,163,5
Henderson,2GBN,Ballots Cast,,,,1243,417,778,48
Henderson,2GBS,Ballots Cast,,,,995,371,596,28
Henderson,2PSN,Ballots Cast,,,,1083,457,577,49
Henderson,2PSS,Ballots Cast,,,,1432,556,820,56
Henderson,2,Ballots Cast,,,,235,80,153,2
Henderson,2E,Ballots Cast,,,,1206,623,554,29
Henderson,3N,Ballots Cast,,,,666,234,418,14
Henderson,3NW,Ballots Cast,,,,419,123,283,13
Henderson,3,Ballots Cast,,,,411,128,231,52
Henderson,3B,Ballots Cast,,,,1643,555,1054,34
Henderson,3M,Ballots Cast,,,,849,348,462,39
Henderson,3C,Ballots Cast,,,,1170,283,850,37
Henderson,3CS,Ballots Cast,,,,1135,275,821,39
Henderson,3WS,Ballots Cast,,,,695,219,449,27
