county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Angelina,8,Ballots Cast,,,,794,342,441,11,0
Angelina,9,Ballots Cast,,,,157,26,76,55,0
Angelina,10,Ballots Cast,,,,534,178,328,28,0
Angelina,11,Ballots Cast,,,,1233,348,871,14,0
Angelina,11B,Ballots Cast,,,,533,159,353,21,0
Angelina,12,Ballots Cast,,,,454,167,276,11,0
Angelina,13,Ballots Cast,,,,233,76,134,23,0
Angelina,14,Ballots Cast,,,,972,340,590,42,0
Angelina,15,Ballots Cast,,,,357,170,182,4,1
Angelina,16,Ballots Cast,,,,709,302,382,24,1
Angelina,17,Ballots Cast,,,,974,277,672,25,0
Angelina,17B,Ballots Cast,,,,191,85,102,3,1
Angelina,18,Ballots Cast,,,,323,95,206,21,1
Angelina,19,Ballots Cast,,,,860,291,532,37,0
Angelina,20,Ballots Cast,,,,753,254,413,85,1
Angelina,21,Ballots Cast,,,,534,203,310,21,0
Angelina,22,Ballots Cast,,,,660,392,253,15,0
Angelina,23,Ballots Cast,,,,343,142,186,15,0
Angelina,24,Ballots Cast,,,,1127,428,677,22,0
Angelina,25,Ballots Cast,,,,1155,495,612,45,3
Angelina,26,Ballots Cast,,,,996,359,616,21,0
Angelina,27,Ballots Cast,,,,205,96,107,2,0
Angelina,28,Ballots Cast,,,,675,309,353,13,0
Angelina,29,Ballots Cast,,,,784,402,371,11,0
Angelina,30,Ballots Cast,,,,638,232,393,9,4
Angelina,31,Ballots Cast,,,,180,77,100,3,0
Angelina,32,Ballots Cast,,,,68,12,56,0,0
Angelina,33,Ballots Cast,,,,795,297,492,6,0
Angelina,34,Ballots Cast,,,,1200,334,829,35,2
Angelina,35,Ballots Cast,,,,999,342,631,25,1
Angelina,37,Ballots Cast,,,,294,116,168,10,0
Angelina,38,Ballots Cast,,,,192,88,103,1,0
Angelina,39,Ballots Cast,,,,240,77,148,14,1
Angelina,40,Ballots Cast,,,,375,107,250,18,0
Angelina,1,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,2,Ballots Cast - Blank,,,,1,0,1,0,0
Angelina,3,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,4,Ballots Cast - Blank,,,,1,0,1,0,0
Angelina,5,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,6,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,7,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,8,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,9,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,10,Ballots Cast - Blank,,,,1,0,1,0,0
Angelina,11,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,11B,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,12,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,13,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,14,Ballots Cast - Blank,,,,1,0,1,0,0
Angelina,15,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,16,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,17,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,17B,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,18,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,19,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,20,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,21,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,22,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,23,Ballots Cast - Blank,,,,1,1,0,0,0
Angelina,24,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,25,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,26,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,27,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,28,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,29,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,30,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,31,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,32,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,33,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,34,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,35,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,37,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,38,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,39,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,40,Ballots Cast - Blank,,,,0,0,0,0,0
Angelina,1,U.S. House,17,REP,Pete Sessions,142,51,87,0,4
Angelina,2,U.S. House,17,REP,Pete Sessions,201,73,117,9,2
Angelina,3,U.S. House,17,REP,Pete Sessions,745,326,406,12,1
Angelina,4,U.S. House,17,REP,Pete Sessions,332,123,202,6,1
Angelina,5,U.S. House,17,REP,Pete Sessions,416,139,263,14,0
Angelina,6,U.S. House,17,REP,Pete Sessions,273,128,141,4,0
Angelina,7,U.S. House,17,REP,Pete Sessions,728,252,465,10,1
Angelina,8,U.S. House,17,REP,Pete Sessions,723,308,406,9,0
Angelina,9,U.S. House,17,REP,Pete Sessions,117,21,51,45,0
Angelina,10,U.S. House,17,REP,Pete Sessions,295,99,180,16,0
Angelina,11,U.S. House,17,REP,Pete Sessions,1131,325,799,7,0
Angelina,11B,U.S. House,17,REP,Pete Sessions,446,133,301,12,0
Angelina,12,U.S. House,17,REP,Pete Sessions,382,145,228,9,0
Angelina,13,U.S. House,17,REP,Pete Sessions,158,58,95,5,0
Angelina,14,U.S. House,17,REP,Pete Sessions,680,237,418,25,0
Angelina,15,U.S. House,17,REP,Pete Sessions,313,155,154,3,1
Angelina,16,U.S. House,17,REP,Pete Sessions,420,154,260,6,0
Angelina,17,U.S. House,17,REP,Pete Sessions,877,251,607,19,0
Angelina,17B,U.S. House,17,REP,Pete Sessions,176,78,95,2,1
Angelina,18,U.S. House,17,REP,Pete Sessions,234,69,154,10,1
Angelina,19,U.S. House,17,REP,Pete Sessions,606,196,394,16,0
Angelina,20,U.S. House,17,REP,Pete Sessions,140,39,94,7,0
Angelina,21,U.S. House,17,REP,Pete Sessions,403,155,239,9,0
Angelina,22,U.S. House,17,REP,Pete Sessions,591,358,228,5,0
Angelina,23,U.S. House,17,REP,Pete Sessions,290,123,159,8,0
Angelina,24,U.S. House,17,REP,Pete Sessions,935,353,573,9,0
Angelina,25,U.S. House,17,REP,Pete Sessions,1001,428,542,29,2
Angelina,26,U.S. House,17,REP,Pete Sessions,880,330,536,14,0
Angelina,27,U.S. House,17,REP,Pete Sessions,186,86,98,2,0
Angelina,28,U.S. House,17,REP,Pete Sessions,567,268,292,7,0
Angelina,29,U.S. House,17,REP,Pete Sessions,696,363,328,5,0
Angelina,30,U.S. House,17,REP,Pete Sessions,584,211,365,4,4
Angelina,31,U.S. House,17,REP,Pete Sessions,154,64,90,0,0
Angelina,32,U.S. House,17,REP,Pete Sessions,65,11,54,0,0
Angelina,33,U.S. House,17,REP,Pete Sessions,740,280,457,3,0
Angelina,34,U.S. House,17,REP,Pete Sessions,890,240,627,23,0
Angelina,35,U.S. House,17,REP,Pete Sessions,775,260,501,13,1
Angelina,37,U.S. House,17,REP,Pete Sessions,250,97,144,9,0
Angelina,38,U.S. House,17,REP,Pete Sessions,171,80,90,1,0
Angelina,39,U.S. House,17,REP,Pete Sessions,176,53,112,11,0
Angelina,40,U.S. House,17,REP,Pete Sessions,256,70,175,11,0
Angelina,1,U.S. House,17,DEM,Mary Jo Woods,72,26,43,2,1
Angelina,2,U.S. House,17,DEM,Mary Jo Woods,517,180,271,66,0
Angelina,3,U.S. House,17,DEM,Mary Jo Woods,119,49,62,8,0
Angelina,4,U.S. House,17,DEM,Mary Jo Woods,210,80,111,19,0
Angelina,5,U.S. House,17,DEM,Mary Jo Woods,224,81,130,13,0
Angelina,6,U.S. House,17,DEM,Mary Jo Woods,35,13,14,7,1
Angelina,7,U.S. House,17,DEM,Mary Jo Woods,72,24,44,4,0
Angelina,8,U.S. House,17,DEM,Mary Jo Woods,65,33,30,2,0
Angelina,9,U.S. House,17,DEM,Mary Jo Woods,39,4,25,10,0
Angelina,10,U.S. House,17,DEM,Mary Jo Woods,229,77,142,10,0
Angelina,11,U.S. House,17,DEM,Mary Jo Woods,91,22,62,7,0
Angelina,11B,U.S. House,17,DEM,Mary Jo Woods,76,21,47,8,0
Angelina,12,U.S. House,17,DEM,Mary Jo Woods,68,21,45,2,0
Angelina,13,U.S. House,17,DEM,Mary Jo Woods,69,17,35,17,0
Angelina,14,U.S. House,17,DEM,Mary Jo Woods,274,98,161,15,0
Angelina,15,U.S. House,17,DEM,Mary Jo Woods,36,12,23,1,0
Angelina,16,U.S. House,17,DEM,Mary Jo Woods,268,140,110,17,1
Angelina,17,U.S. House,17,DEM,Mary Jo Woods,84,23,55,6,0
Angelina,17B,U.S. House,17,DEM,Mary Jo Woods,8,4,4,0,0
Angelina,18,U.S. House,17,DEM,Mary Jo Woods,86,25,51,10,0
Angelina,19,U.S. House,17,DEM,Mary Jo Woods,236,88,128,20,0
Angelina,20,U.S. House,17,DEM,Mary Jo Woods,593,206,310,76,1
Angelina,21,U.S. House,17,DEM,Mary Jo Woods,126,45,69,12,0
Angelina,22,U.S. House,17,DEM,Mary Jo Woods,61,30,21,10,0
Angelina,23,U.S. House,17,DEM,Mary Jo Woods,49,18,24,7,0
Angelina,24,U.S. House,17,DEM,Mary Jo Woods,179,67,99,13,0
Angelina,25,U.S. House,17,DEM,Mary Jo Woods,143,63,64,15,1
Angelina,26,U.S. House,17,DEM,Mary Jo Woods,105,27,71,7,0
Angelina,27,U.S. House,17,DEM,Mary Jo Woods,13,7,6,0,0
Angelina,28,U.S. House,17,DEM,Mary Jo Woods,100,36,58,6,0
Angelina,29,U.S. House,17,DEM,Mary Jo Woods,78,34,38,6,0
Angelina,30,U.S. House,17,DEM,Mary Jo Woods,47,19,23,5,0
Angelina,31,U.S. House,17,DEM,Mary Jo Woods,23,11,9,3,0
Angelina,32,U.S. House,17,DEM,Mary Jo Woods,3,1,2,0,0
Angelina,33,U.S. House,17,DEM,Mary Jo Woods,46,15,28,3,0
Angelina,34,U.S. House,17,DEM,Mary Jo Woods,286,84,189,11,2
Angelina,35,U.S. House,17,DEM,Mary Jo Woods,214,78,125,11,0
Angelina,37,U.S. House,17,DEM,Mary Jo Woods,41,17,23,1,0
Angelina,38,U.S. House,17,DEM,Mary Jo Woods,19,7,12,0,0
Angelina,39,U.S. House,17,DEM,Mary Jo Woods,57,20,33,3,1
Angelina,40,U.S. House,17,DEM,Mary Jo Woods,111,36,71,4,0
Angelina,1,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,2,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,3,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,4,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,5,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,6,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,7,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,8,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,9,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,10,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,11,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,11B,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,12,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,13,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,14,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,15,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,16,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,17,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,17B,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,18,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,19,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,20,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,21,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,22,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,23,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,24,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,25,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,26,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,27,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,28,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,29,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,30,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,31,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,32,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,33,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,34,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,35,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,37,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,38,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,39,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,40,U.S. House,17,,OVER VOTES,0,0,0,0,0
Angelina,1,U.S. House,17,,UNDER VOTES,9,3,5,1,0
Angelina,2,U.S. House,17,,UNDER VOTES,26,9,15,2,0
Angelina,3,U.S. House,17,,UNDER VOTES,12,4,8,0,0
Angelina,4,U.S. House,17,,UNDER VOTES,16,7,9,0,0
Angelina,5,U.S. House,17,,UNDER VOTES,12,6,6,0,0
Angelina,6,U.S. House,17,,UNDER VOTES,5,4,1,0,0
Angelina,7,U.S. House,17,,UNDER VOTES,6,3,2,1,0
Angelina,8,U.S. House,17,,UNDER VOTES,6,1,5,0,0
Angelina,9,U.S. House,17,,UNDER VOTES,1,1,0,0,0
Angelina,10,U.S. House,17,,UNDER VOTES,10,2,6,2,0
Angelina,11,U.S. House,17,,UNDER VOTES,11,1,10,0,0
Angelina,11B,U.S. House,17,,UNDER VOTES,11,5,5,1,0
Angelina,12,U.S. House,17,,UNDER VOTES,4,1,3,0,0
Angelina,13,U.S. House,17,,UNDER VOTES,6,1,4,1,0
Angelina,14,U.S. House,17,,UNDER VOTES,18,5,11,2,0
Angelina,15,U.S. House,17,,UNDER VOTES,8,3,5,0,0
Angelina,16,U.S. House,17,,UNDER VOTES,21,8,12,1,0
Angelina,17,U.S. House,17,,UNDER VOTES,13,3,10,0,0
Angelina,17B,U.S. House,17,,UNDER VOTES,7,3,3,1,0
Angelina,18,U.S. House,17,,UNDER VOTES,3,1,1,1,0
Angelina,19,U.S. House,17,,UNDER VOTES,18,7,10,1,0
Angelina,20,U.S. House,17,,UNDER VOTES,20,9,9,2,0
Angelina,21,U.S. House,17,,UNDER VOTES,5,3,2,0,0
Angelina,22,U.S. House,17,,UNDER VOTES,8,4,4,0,0
Angelina,23,U.S. House,17,,UNDER VOTES,4,1,3,0,0
Angelina,24,U.S. House,17,,UNDER VOTES,13,8,5,0,0
Angelina,25,U.S. House,17,,UNDER VOTES,11,4,6,1,0
Angelina,26,U.S. House,17,,UNDER VOTES,11,2,9,0,0
Angelina,27,U.S. House,17,,UNDER VOTES,6,3,3,0,0
Angelina,28,U.S. House,17,,UNDER VOTES,8,5,3,0,0
Angelina,29,U.S. House,17,,UNDER VOTES,10,5,5,0,0
Angelina,30,U.S. House,17,,UNDER VOTES,7,2,5,0,0
Angelina,31,U.S. House,17,,UNDER VOTES,3,2,1,0,0
Angelina,32,U.S. House,17,,UNDER VOTES,0,0,0,0,0
Angelina,33,U.S. House,17,,UNDER VOTES,9,2,7,0,0
Angelina,34,U.S. House,17,,UNDER VOTES,24,10,13,1,0
Angelina,35,U.S. House,17,,UNDER VOTES,10,4,5,1,0
Angelina,37,U.S. House,17,,UNDER VOTES,3,2,1,0,0
Angelina,38,U.S. House,17,,UNDER VOTES,2,1,1,0,0
Angelina,39,U.S. House,17,,UNDER VOTES,7,4,3,0,0
Angelina,40,U.S. House,17,,UNDER VOTES,8,1,4,3,0
Angelina,1,Governor,,REP,Greg Abbott,138,50,83,1,4
Angelina,2,Governor,,REP,Greg Abbott,200,70,115,13,2
Angelina,3,Governor,,REP,Greg Abbott,747,328,406,12,1
Angelina,4,Governor,,REP,Greg Abbott,333,129,197,6,1
Angelina,5,Governor,,REP,Greg Abbott,413,141,258,14,0
Angelina,6,Governor,,REP,Greg Abbott,273,129,140,4,0
Angelina,7,Governor,,REP,Greg Abbott,720,248,462,9,1
Angelina,8,Governor,,REP,Greg Abbott,714,305,400,9,0
Angelina,9,Governor,,REP,Greg Abbott,114,20,51,43,0
Angelina,10,Governor,,REP,Greg Abbott,293,101,176,16,0
Angelina,11,Governor,,REP,Greg Abbott,1137,323,807,7,0
Angelina,11B,Governor,,REP,Greg Abbott,457,138,305,14,0
Angelina,12,Governor,,REP,Greg Abbott,378,141,228,9,0
Angelina,13,Governor,,REP,Greg Abbott,144,51,88,5,0
Angelina,14,Governor,,REP,Greg Abbott,670,227,417,26,0
Angelina,15,Governor,,REP,Greg Abbott,317,156,157,3,1
Angelina,16,Governor,,REP,Greg Abbott,422,154,261,7,0
Angelina,17,Governor,,REP,Greg Abbott,892,255,618,19,0
Angelina,17B,Governor,,REP,Greg Abbott,181,80,98,2,1
Angelina,18,Governor,,REP,Greg Abbott,232,70,150,11,1
Angelina,19,Governor,,REP,Greg Abbott,602,191,392,19,0
Angelina,20,Governor,,REP,Greg Abbott,152,43,99,10,0
Angelina,21,Governor,,REP,Greg Abbott,400,151,240,9,0
Angelina,22,Governor,,REP,Greg Abbott,595,360,230,5,0
Angelina,23,Governor,,REP,Greg Abbott,285,117,160,8,0
Angelina,24,Governor,,REP,Greg Abbott,924,345,568,11,0
Angelina,25,Governor,,REP,Greg Abbott,1001,427,540,32,2
Angelina,26,Governor,,REP,Greg Abbott,887,331,542,14,0
Angelina,27,Governor,,REP,Greg Abbott,191,88,101,2,0
Angelina,28,Governor,,REP,Greg Abbott,565,267,291,7,0
Angelina,29,Governor,,REP,Greg Abbott,700,363,332,5,0
Angelina,30,Governor,,REP,Greg Abbott,595,214,373,4,4
Angelina,31,Governor,,REP,Greg Abbott,153,64,89,0,0
Angelina,32,Governor,,REP,Greg Abbott,65,11,54,0,0
Angelina,33,Governor,,REP,Greg Abbott,744,277,464,3,0
Angelina,34,Governor,,REP,Greg Abbott,882,240,619,23,0
Angelina,35,Governor,,REP,Greg Abbott,771,253,503,14,1
Angelina,37,Governor,,REP,Greg Abbott,247,96,143,8,0
Angelina,38,Governor,,REP,Greg Abbott,171,81,89,1,0
Angelina,39,Governor,,REP,Greg Abbott,182,55,115,12,0
Angelina,40,Governor,,REP,Greg Abbott,255,70,175,10,0
Angelina,1,Governor,,DEM,Beto O'Rourke,81,29,49,2,1
Angelina,2,Governor,,DEM,Beto O'Rourke,523,186,274,63,0
Angelina,3,Governor,,DEM,Beto O'Rourke,117,48,61,8,0
Angelina,4,Governor,,DEM,Beto O'Rourke,212,76,118,18,0
Angelina,5,Governor,,DEM,Beto O'Rourke,222,80,129,13,0
Angelina,6,Governor,,DEM,Beto O'Rourke,34,11,15,7,1
Angelina,7,Governor,,DEM,Beto O'Rourke,77,24,48,5,0
Angelina,8,Governor,,DEM,Beto O'Rourke,68,32,34,2,0
Angelina,9,Governor,,DEM,Beto O'Rourke,39,5,24,10,0
Angelina,10,Governor,,DEM,Beto O'Rourke,232,75,145,12,0
Angelina,11,Governor,,DEM,Beto O'Rourke,83,19,57,7,0
Angelina,11B,Governor,,DEM,Beto O'Rourke,71,19,46,6,0
Angelina,12,Governor,,DEM,Beto O'Rourke,68,22,44,2,0
Angelina,13,Governor,,DEM,Beto O'Rourke,78,20,40,18,0
Angelina,14,Governor,,DEM,Beto O'Rourke,284,99,169,16,0
Angelina,15,Governor,,DEM,Beto O'Rourke,35,12,22,1,0
Angelina,16,Governor,,DEM,Beto O'Rourke,266,137,111,17,1
Angelina,17,Governor,,DEM,Beto O'Rourke,72,18,48,6,0
Angelina,17B,Governor,,DEM,Beto O'Rourke,8,4,3,1,0
Angelina,18,Governor,,DEM,Beto O'Rourke,83,22,52,9,0
Angelina,19,Governor,,DEM,Beto O'Rourke,246,94,134,18,0
Angelina,20,Governor,,DEM,Beto O'Rourke,584,205,304,74,1
Angelina,21,Governor,,DEM,Beto O'Rourke,125,47,67,11,0
Angelina,22,Governor,,DEM,Beto O'Rourke,61,30,21,10,0
Angelina,23,Governor,,DEM,Beto O'Rourke,52,21,24,7,0
Angelina,24,Governor,,DEM,Beto O'Rourke,184,71,102,11,0
Angelina,25,Governor,,DEM,Beto O'Rourke,134,58,64,11,1
Angelina,26,Governor,,DEM,Beto O'Rourke,102,25,70,7,0
Angelina,27,Governor,,DEM,Beto O'Rourke,10,5,5,0,0
Angelina,28,Governor,,DEM,Beto O'Rourke,103,38,59,6,0
Angelina,29,Governor,,DEM,Beto O'Rourke,77,33,38,6,0
Angelina,30,Governor,,DEM,Beto O'Rourke,37,15,17,5,0
Angelina,31,Governor,,DEM,Beto O'Rourke,25,12,10,3,0
Angelina,32,Governor,,DEM,Beto O'Rourke,3,1,2,0,0
Angelina,33,Governor,,DEM,Beto O'Rourke,45,18,24,3,0
Angelina,34,Governor,,DEM,Beto O'Rourke,298,88,196,12,2
Angelina,35,Governor,,DEM,Beto O'Rourke,210,79,120,11,0
Angelina,37,Governor,,DEM,Beto O'Rourke,40,17,22,1,0
Angelina,38,Governor,,DEM,Beto O'Rourke,21,7,14,0,0
Angelina,39,Governor,,DEM,Beto O'Rourke,57,21,33,2,1
Angelina,40,Governor,,DEM,Beto O'Rourke,107,33,69,5,0
Angelina,1,Governor,,LIB,Mark Tippetts,2,0,2,0,0
Angelina,2,Governor,,LIB,Mark Tippetts,7,4,2,1,0
Angelina,3,Governor,,LIB,Mark Tippetts,5,2,3,0,0
Angelina,4,Governor,,LIB,Mark Tippetts,7,2,5,0,0
Angelina,5,Governor,,LIB,Mark Tippetts,8,4,4,0,0
Angelina,6,Governor,,LIB,Mark Tippetts,4,3,1,0,0
Angelina,7,Governor,,LIB,Mark Tippetts,6,5,1,0,0
Angelina,8,Governor,,LIB,Mark Tippetts,9,4,5,0,0
Angelina,9,Governor,,LIB,Mark Tippetts,1,1,0,0,0
Angelina,10,Governor,,LIB,Mark Tippetts,4,2,2,0,0
Angelina,11,Governor,,LIB,Mark Tippetts,7,4,3,0,0
Angelina,11B,Governor,,LIB,Mark Tippetts,2,1,1,0,0
Angelina,12,Governor,,LIB,Mark Tippetts,3,1,2,0,0
Angelina,13,Governor,,LIB,Mark Tippetts,8,3,5,0,0
Angelina,14,Governor,,LIB,Mark Tippetts,7,6,1,0,0
Angelina,15,Governor,,LIB,Mark Tippetts,3,0,3,0,0
Angelina,16,Governor,,LIB,Mark Tippetts,5,4,1,0,0
Angelina,17,Governor,,LIB,Mark Tippetts,2,1,1,0,0
Angelina,17B,Governor,,LIB,Mark Tippetts,0,0,0,0,0
Angelina,18,Governor,,LIB,Mark Tippetts,3,3,0,0,0
Angelina,19,Governor,,LIB,Mark Tippetts,6,4,2,0,0
Angelina,20,Governor,,LIB,Mark Tippetts,2,0,2,0,0
Angelina,21,Governor,,LIB,Mark Tippetts,6,4,1,1,0
Angelina,22,Governor,,LIB,Mark Tippetts,2,1,1,0,0
Angelina,23,Governor,,LIB,Mark Tippetts,3,1,2,0,0
Angelina,24,Governor,,LIB,Mark Tippetts,11,8,3,0,0
Angelina,25,Governor,,LIB,Mark Tippetts,13,7,4,2,0
Angelina,26,Governor,,LIB,Mark Tippetts,2,2,0,0,0
Angelina,27,Governor,,LIB,Mark Tippetts,3,3,0,0,0
Angelina,28,Governor,,LIB,Mark Tippetts,4,2,2,0,0
Angelina,29,Governor,,LIB,Mark Tippetts,5,5,0,0,0
Angelina,30,Governor,,LIB,Mark Tippetts,3,1,2,0,0
Angelina,31,Governor,,LIB,Mark Tippetts,1,0,1,0,0
Angelina,32,Governor,,LIB,Mark Tippetts,0,0,0,0,0
Angelina,33,Governor,,LIB,Mark Tippetts,3,0,3,0,0
Angelina,34,Governor,,LIB,Mark Tippetts,11,4,7,0,0
Angelina,35,Governor,,LIB,Mark Tippetts,8,2,6,0,0
Angelina,37,Governor,,LIB,Mark Tippetts,4,2,1,1,0
Angelina,38,Governor,,LIB,Mark Tippetts,0,0,0,0,0
Angelina,39,Governor,,LIB,Mark Tippetts,1,1,0,0,0
Angelina,40,Governor,,LIB,Mark Tippetts,5,2,1,2,0
Angelina,1,Governor,,GRN,Delilah Barrios,1,1,0,0,0
Angelina,2,Governor,,GRN,Delilah Barrios,8,1,7,0,0
Angelina,3,Governor,,GRN,Delilah Barrios,1,1,0,0,0
Angelina,4,Governor,,GRN,Delilah Barrios,1,0,0,1,0
