county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Oldham,101,Registered Voters,,,,221,0,0,0
Oldham,103,Registered Voters,,,,160,0,0,0
Oldham,202,Registered Voters,,,,154,0,0,0
Oldham,203,Registered Voters,,,,197,0,0,0
Oldham,303,Registered Voters,,,,291,0,0,0
Oldham,403,Registered Voters,,,,134,0,0,0
Oldham,404,Registered Voters,,,,170,0,0,0
Oldham,101,Ballots Cast,,,,96,78,14,4
Oldham,103,Ballots Cast,,,,93,40,50,3
Oldham,202,Ballots Cast,,,,99,63,32,4
Oldham,203,Ballots Cast,,,,140,54,83,3
Oldham,303,Ballots Cast,,,,162,76,75,11
Oldham,403,Ballots Cast,,,,80,30,47,3
Oldham,404,Ballots Cast,,,,102,63,32,7
Oldham,101,Ballots Cast - Blank,,,,0,0,0,0
Oldham,103,Ballots Cast - Blank,,,,0,0,0,0
Oldham,202,Ballots Cast - Blank,,,,0,0,0,0
Oldham,203,Ballots Cast - Blank,,,,0,0,0,0
Oldham,303,Ballots Cast - Blank,,,,0,0,0,0
Oldham,403,Ballots Cast - Blank,,,,0,0,0,0
Oldham,404,Ballots Cast - Blank,,,,0,0,0,0
Oldham,101,U.S. House,13,REP,Ronny Jackson,82,66,12,4
Oldham,103,U.S. House,13,REP,Ronny Jackson,91,39,49,3
Oldham,202,U.S. House,13,REP,Ronny Jackson,86,55,27,4
Oldham,203,U.S. House,13,REP,Ronny Jackson,131,49,79,3
Oldham,303,U.S. House,13,REP,Ronny Jackson,146,65,70,11
Oldham,403,U.S. House,13,REP,Ronny Jackson,75,28,46,1
Oldham,404,U.S. House,13,REP,Ronny Jackson,97,60,30,7
Oldham,101,U.S. House,13,DEM,Kathleen Brown,13,11,2,0
Oldham,103,U.S. House,13,DEM,Kathleen Brown,2,1,1,0
Oldham,202,U.S. House,13,DEM,Kathleen Brown,11,8,3,0
Oldham,203,U.S. House,13,DEM,Kathleen Brown,6,5,1,0
Oldham,303,U.S. House,13,DEM,Kathleen Brown,14,10,4,0
Oldham,403,U.S. House,13,DEM,Kathleen Brown,4,1,1,2
Oldham,404,U.S. House,13,DEM,Kathleen Brown,4,2,2,0
Oldham,101,U.S. House,13,,OVER VOTES,0,0,0,0
Oldham,103,U.S. House,13,,OVER VOTES,0,0,0,0
Oldham,202,U.S. House,13,,OVER VOTES,0,0,0,0
Oldham,203,U.S. House,13,,OVER VOTES,0,0,0,0
Oldham,303,U.S. House,13,,OVER VOTES,0,0,0,0
Oldham,403,U.S. House,13,,OVER VOTES,0,0,0,0
