county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Armstrong,Precinct 101,Ballots Cast,,,,233,10,127,96
Armstrong,Precinct 101,Ballots Cast - Blank,,,,0,0,0,0
Armstrong,Precinct 101,U.S. House,13,REP,Ronny Jackson,220,8,118,94
Armstrong,Precinct 101,U.S. House,13,DEM,Kathleen Brown,12,1,9,2
Armstrong,Precinct 101,Governor,,REP,Greg Abbott,216,9,116,91
Armstrong,Precinct 101,Governor,,DEM,Beto O'Rourke,14,0,9,5
Armstrong,Precinct 101,Governor,,LIB,Mark Tippetts,1,0,1,0
Armstrong,Precinct 101,Governor,,GRN,Delilah Barrios,1,1,0,0
Armstrong,Precinct 101,Lieutenant Governor,,REP,Dan Patrick,209,10,113,86
Armstrong,Precinct 101,Lieutenant Governor,,DEM,Mike Collier,15,0,8,7
Armstrong,Precinct 101,Lieutenant Governor,,LIB,Shanna Steele,5,0,4,1
Armstrong,Precinct 101,Attorney General,,REP,Ken Paxton,213,9,114,90
Armstrong,Precinct 101,Attorney General,,DEM,Rochelle Mercedes Garza,11,1,8,2
Armstrong,Precinct 101,Attorney General,,LIB,Mark Ash,3,0,3,0
Armstrong,Precinct 101,Comptroller of Public Accounts,,REP,Glenn Hegar,218,9,117,92
Armstrong,Precinct 101,Comptroller of Public Accounts,,DEM,Janet T. Dudding,8,1,6,1
Armstrong,Precinct 101,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,3,0,3,0
Armstrong,Precinct 101,Comm. General Land Office,,REP,Dawn Buckingham,216,9,117,90
Armstrong,Precinct 101,Comm. General Land Office,,DEM,Jay Kleberg,11,1,8,2
Armstrong,Precinct 101,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,1,0
Armstrong,Precinct 101,Commissioner of Agriculture,,REP,Sid Miller,218,9,118,91
Armstrong,Precinct 101,Commissioner of Agriculture,,DEM,Susan Hays,12,1,8,3
Armstrong,Precinct 101,Railroad Commissioner,,REP,Wayne Christian,218,9,118,91
Armstrong,Precinct 101,Railroad Commissioner,,DEM,Luke Warford,8,1,5,2
Armstrong,Precinct 101,Railroad Commissioner,,LIB,Jaime Andres Diez,2,0,2,0
Armstrong,Precinct 101,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,1,0
Armstrong,Precinct 101,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,215,9,116,90
Armstrong,Precinct 101,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,12,1,8,3
Armstrong,Precinct 101,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,3,0,2,1
Armstrong,Precinct 101,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,218,9,118,91
Armstrong,Precinct 101,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,12,1,8,3
Armstrong,Precinct 101,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,213,8,115,90
Armstrong,Precinct 101,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,13,1,10,2
Armstrong,Precinct 101,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,218,9,118,91
Armstrong,Precinct 101,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,10,0,8,2
Armstrong,Precinct 101,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",219,10,118,91
Armstrong,Precinct 101,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,10,0,8,2
Armstrong,Precinct 201,Ballots Cast,,,,128,5,71,52
Armstrong,Precinct 201,Ballots Cast - Blank,,,,0,0,0,0
Armstrong,Precinct 201,U.S. House,13,REP,Ronny Jackson,118,3,64,51
Armstrong,Precinct 201,U.S. House,13,DEM,Kathleen Brown,8,2,5,1
Armstrong,Precinct 201,Governor,,REP,Greg Abbott,117,3,65,49
Armstrong,Precinct 201,Governor,,DEM,Beto O'Rourke,10,2,6,2
Armstrong,Precinct 201,Governor,,LIB,Mark Tippetts,1,0,0,1
Armstrong,Precinct 201,Governor,,GRN,Delilah Barrios,0,0,0,0
Armstrong,Precinct 201,Lieutenant Governor,,REP,Dan Patrick,114,3,64,47
Armstrong,Precinct 201,Lieutenant Governor,,DEM,Mike Collier,10,2,6,2
Armstrong,Precinct 201,Lieutenant Governor,,LIB,Shanna Steele,3,0,1,2
Armstrong,Precinct 201,Attorney General,,REP,Ken Paxton,114,3,63,48
Armstrong,Precinct 201,Attorney General,,DEM,Rochelle Mercedes Garza,10,2,6,2
Armstrong,Precinct 201,Attorney General,,LIB,Mark Ash,3,0,1,2
Armstrong,Precinct 201,Comptroller of Public Accounts,,REP,Glenn Hegar,112,3,61,48
Armstrong,Precinct 201,Comptroller of Public Accounts,,DEM,Janet T. Dudding,10,2,6,2
Armstrong,Precinct 201,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,3,0,2,1
Armstrong,Precinct 201,Comm. General Land Office,,REP,Dawn Buckingham,112,3,62,47
Armstrong,Precinct 201,Comm. General Land Office,,DEM,Jay Kleberg,10,2,5,3
Armstrong,Precinct 201,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",3,0,2,1
Armstrong,Precinct 201,Commissioner of Agriculture,,REP,Sid Miller,113,2,63,48
Armstrong,Precinct 201,Commissioner of Agriculture,,DEM,Susan Hays,11,3,6,2
Armstrong,Precinct 201,Railroad Commissioner,,REP,Wayne Christian,112,3,62,47
Armstrong,Precinct 201,Railroad Commissioner,,DEM,Luke Warford,8,2,5,1
Armstrong,Precinct 201,Railroad Commissioner,,LIB,Jaime Andres Diez,2,0,1,1
Armstrong,Precinct 201,Railroad Commissioner,,GRN,Hunter Wayne Crow,2,0,1,1
Armstrong,Precinct 201,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,111,3,61,47
Armstrong,Precinct 201,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,9,2,6,1
Armstrong,Precinct 201,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,3,0,2,1
Armstrong,Precinct 201,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,116,3,63,50
Armstrong,Precinct 201,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,9,2,6,1
Armstrong,Precinct 201,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,114,3,63,48
Armstrong,Precinct 201,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,10,2,6,2
Armstrong,Precinct 201,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,116,3,63,50
Armstrong,Precinct 201,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,9,2,6,1
Armstrong,Precinct 201,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",116,3,64,49
Armstrong,Precinct 201,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,9,2,5,2
Armstrong,Precinct 202,Ballots Cast,,,,54,2,38,14
Armstrong,Precinct 202,Ballots Cast - Blank,,,,0,0,0,0
Armstrong,Precinct 202,U.S. House,13,REP,Ronny Jackson,43,1,29,13
Armstrong,Precinct 202,U.S. House,13,DEM,Kathleen Brown,10,0,9,1
Armstrong,Precinct 202,Governor,,REP,Greg Abbott,44,2,29,13
Armstrong,Precinct 202,Governor,,DEM,Beto O'Rourke,10,0,9,1
Armstrong,Precinct 202,Governor,,LIB,Mark Tippetts,0,0,0,0
Armstrong,Precinct 202,Governor,,GRN,Delilah Barrios,0,0,0,0
Armstrong,Precinct 202,Lieutenant Governor,,REP,Dan Patrick,44,2,29,13
Armstrong,Precinct 202,Lieutenant Governor,,DEM,Mike Collier,10,0,9,1
Armstrong,Precinct 202,Lieutenant Governor,,LIB,Shanna Steele,0,0,0,0
Armstrong,Precinct 202,Attorney General,,REP,Ken Paxton,43,2,28,13
Armstrong,Precinct 202,Attorney General,,DEM,Rochelle Mercedes Garza,10,0,9,1
Armstrong,Precinct 202,Attorney General,,LIB,Mark Ash,1,0,1,0
Armstrong,Precinct 202,Comptroller of Public Accounts,,REP,Glenn Hegar,42,1,29,12
Armstrong,Precinct 202,Comptroller of Public Accounts,,DEM,Janet T. Dudding,10,0,9,1
Armstrong,Precinct 202,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,0,1
Armstrong,Precinct 202,Comm. General Land Office,,REP,Dawn Buckingham,43,1,29,13
Armstrong,Precinct 202,Comm. General Land Office,,DEM,Jay Kleberg,9,0,8,1
Armstrong,Precinct 202,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,1,0
Armstrong,Precinct 202,Commissioner of Agriculture,,REP,Sid Miller,43,1,29,13
Armstrong,Precinct 202,Commissioner of Agriculture,,DEM,Susan Hays,10,0,9,1
Armstrong,Precinct 202,Railroad Commissioner,,REP,Wayne Christian,42,1,29,12
Armstrong,Precinct 202,Railroad Commissioner,,DEM,Luke Warford,9,0,8,1
Armstrong,Precinct 202,Railroad Commissioner,,LIB,Jaime Andres Diez,1,0,0,1
Armstrong,Precinct 202,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,1,0
Armstrong,Precinct 202,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,44,1,31,12
Armstrong,Precinct 202,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,8,0,7,1
Armstrong,Precinct 202,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,1,0,0,1
Armstrong,Precinct 202,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,43,1,29,13
Armstrong,Precinct 202,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,10,0,9,1
Armstrong,Precinct 202,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,43,1,29,13
Armstrong,Precinct 202,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,10,0,9,1
Armstrong,Precinct 202,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,43,1,29,13
Armstrong,Precinct 202,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,10,0,9,1
Armstrong,Precinct 202,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",43,1,29,13
Armstrong,Precinct 202,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,10,0,9,1
Armstrong,Precinct 301,Ballots Cast,,,,188,9,105,74
Armstrong,Precinct 301,Ballots Cast - Blank,,,,0,0,0,0
Armstrong,Precinct 301,U.S. House,13,REP,Ronny Jackson,171,5,99,67
Armstrong,Precinct 301,U.S. House,13,DEM,Kathleen Brown,14,2,6,6
Armstrong,Precinct 301,Governor,,REP,Greg Abbott,172,7,99,66
Armstrong,Precinct 301,Governor,,DEM,Beto O'Rourke,13,2,6,5
Armstrong,Precinct 301,Governor,,LIB,Mark Tippetts,3,0,0,3
Armstrong,Precinct 301,Governor,,GRN,Delilah Barrios,0,0,0,0
Armstrong,Precinct 301,Lieutenant Governor,,REP,Dan Patrick,168,7,97,64
Armstrong,Precinct 301,Lieutenant Governor,,DEM,Mike Collier,14,2,6,6
Armstrong,Precinct 301,Lieutenant Governor,,LIB,Shanna Steele,4,0,1,3
Armstrong,Precinct 301,Attorney General,,REP,Ken Paxton,172,8,99,65
Armstrong,Precinct 301,Attorney General,,DEM,Rochelle Mercedes Garza,12,1,6,5
Armstrong,Precinct 301,Attorney General,,LIB,Mark Ash,3,0,0,3
Armstrong,Precinct 301,Comptroller of Public Accounts,,REP,Glenn Hegar,168,8,93,67
Armstrong,Precinct 301,Comptroller of Public Accounts,,DEM,Janet T. Dudding,10,1,6,3
Armstrong,Precinct 301,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,2,0,0,2
Armstrong,Precinct 301,Comm. General Land Office,,REP,Dawn Buckingham,163,7,91,65
Armstrong,Precinct 301,Comm. General Land Office,,DEM,Jay Kleberg,17,2,8,7
Armstrong,Precinct 301,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,0,1
Armstrong,Precinct 301,Commissioner of Agriculture,,REP,Sid Miller,168,8,95,65
Armstrong,Precinct 301,Commissioner of Agriculture,,DEM,Susan Hays,13,1,6,6
Armstrong,Precinct 301,Railroad Commissioner,,REP,Wayne Christian,167,7,94,66
Armstrong,Precinct 301,Railroad Commissioner,,DEM,Luke Warford,13,2,6,5
Armstrong,Precinct 301,Railroad Commissioner,,LIB,Jaime Andres Diez,2,0,1,1
Armstrong,Precinct 301,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0
Armstrong,Precinct 301,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,165,8,94,63
Armstrong,Precinct 301,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,12,1,6,5
Armstrong,Precinct 301,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,5,0,1,4
Armstrong,Precinct 301,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,167,8,95,64
Armstrong,Precinct 301,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,14,1,6,7
Armstrong,Precinct 301,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,165,8,92,65
Armstrong,Precinct 301,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,17,1,9,7
Armstrong,Precinct 301,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,167,7,95,65
Armstrong,Precinct 301,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,15,2,6,7
Armstrong,Precinct 301,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",167,8,94,65
Armstrong,Precinct 301,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,15,1,7,7
Armstrong,Precinct 303,Ballots Cast,,,,37,0,7,30
Armstrong,Precinct 303,Ballots Cast - Blank,,,,0,0,0,0
Armstrong,Precinct 303,U.S. House,13,REP,Ronny Jackson,33,0,7,26
Armstrong,Precinct 303,U.S. House,13,DEM,Kathleen Brown,4,0,0,4
Armstrong,Precinct 303,Governor,,REP,Greg Abbott,33,0,7,26
Armstrong,Precinct 303,Governor,,DEM,Beto O'Rourke,4,0,0,4
Armstrong,Precinct 303,Governor,,LIB,Mark Tippetts,0,0,0,0
Armstrong,Precinct 303,Governor,,GRN,Delilah Barrios,0,0,0,0
Armstrong,Precinct 303,Lieutenant Governor,,REP,Dan Patrick,33,0,7,26
Armstrong,Precinct 303,Lieutenant Governor,,DEM,Mike Collier,4,0,0,4
Armstrong,Precinct 303,Lieutenant Governor,,LIB,Shanna Steele,0,0,0,0
Armstrong,Precinct 303,Attorney General,,REP,Ken Paxton,33,0,7,26
Armstrong,Precinct 303,Attorney General,,DEM,Rochelle Mercedes Garza,4,0,0,4
Armstrong,Precinct 303,Attorney General,,LIB,Mark Ash,0,0,0,0
Armstrong,Precinct 303,Comptroller of Public Accounts,,REP,Glenn Hegar,33,0,7,26
Armstrong,Precinct 303,Comptroller of Public Accounts,,DEM,Janet T. Dudding,4,0,0,4
Armstrong,Precinct 303,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,0,0,0,0
Armstrong,Precinct 303,Comm. General Land Office,,REP,Dawn Buckingham,33,0,7,26
Armstrong,Precinct 303,Comm. General Land Office,,DEM,Jay Kleberg,4,0,0,4
Armstrong,Precinct 303,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",0,0,0,0
Armstrong,Precinct 303,Commissioner of Agriculture,,REP,Sid Miller,34,0,7,27
Armstrong,Precinct 303,Commissioner of Agriculture,,DEM,Susan Hays,3,0,0,3
Armstrong,Precinct 303,Railroad Commissioner,,REP,Wayne Christian,33,0,7,26
Armstrong,Precinct 303,Railroad Commissioner,,DEM,Luke Warford,4,0,0,4
Armstrong,Precinct 303,Railroad Commissioner,,LIB,Jaime Andres Diez,0,0,0,0
Armstrong,Precinct 303,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0
Armstrong,Precinct 303,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,33,0,7,26
Armstrong,Precinct 303,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,4,0,0,4
Armstrong,Precinct 303,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,0,0,0,0
Armstrong,Precinct 303,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,33,0,7,26
Armstrong,Precinct 303,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,4,0,0,4
Armstrong,Precinct 303,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,33,0,7,26
Armstrong,Precinct 303,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,4,0,0,4
Armstrong,Precinct 303,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,33,0,7,26
Armstrong,Precinct 303,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,4,0,0,4
Armstrong,Precinct 303,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",33,0,7,26
Armstrong,Precinct 303,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,4,0,0,4
Armstrong,Precinct 401,Ballots Cast,,,,133,7,83,43
Armstrong,Precinct 401,Ballots Cast - Blank,,,,0,0,0,0
Armstrong,Precinct 401,U.S. House,13,REP,Ronny Jackson,129,7,82,40
Armstrong,Precinct 401,U.S. House,13,DEM,Kathleen Brown,4,0,1,3
Armstrong,Precinct 401,Governor,,REP,Greg Abbott,129,7,83,39
Armstrong,Precinct 401,Governor,,DEM,Beto O'Rourke,3,0,0,3
Armstrong,Precinct 401,Governor,,LIB,Mark Tippetts,0,0,0,0
Armstrong,Precinct 401,Governor,,GRN,Delilah Barrios,0,0,0,0
Armstrong,Precinct 401,Lieutenant Governor,,REP,Dan Patrick,125,7,80,38
Armstrong,Precinct 401,Lieutenant Governor,,LIB,Shanna Steele,5,0,2,3
Armstrong,Precinct 401,Lieutenant Governor,,DEM,Mike Collier,1,0,0,1
Armstrong,Precinct 401,Attorney General,,REP,Ken Paxton,123,7,78,38
Armstrong,Precinct 401,Attorney General,,LIB,Mark Ash,7,0,4,3
Armstrong,Precinct 401,Attorney General,,DEM,Rochelle Mercedes Garza,2,0,1,1
Armstrong,Precinct 401,Comptroller of Public Accounts,,REP,Glenn Hegar,125,7,81,37
Armstrong,Precinct 401,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,5,0,1,4
Armstrong,Precinct 401,Comptroller of Public Accounts,,DEM,Janet T. Dudding,1,0,1,0
Armstrong,Precinct 401,Comm. General Land Office,,REP,Dawn Buckingham,128,7,82,39
Armstrong,Precinct 401,Comm. General Land Office,,DEM,Jay Kleberg,2,0,1,1
Armstrong,Precinct 401,Comm. General Land Office,,GRN,"Alfred Molison, Jr.",1,0,0,1
Armstrong,Precinct 401,Commissioner of Agriculture,,REP,Sid Miller,128,7,82,39
Armstrong,Precinct 401,Commissioner of Agriculture,,DEM,Susan Hays,2,0,1,1
Armstrong,Precinct 401,Railroad Commissioner,,REP,Wayne Christian,124,7,82,35
Armstrong,Precinct 401,Railroad Commissioner,,LIB,Jaime Andres Diez,3,0,0,3
Armstrong,Precinct 401,Railroad Commissioner,,DEM,Luke Warford,2,0,1,1
Armstrong,Precinct 401,Railroad Commissioner,,GRN,Hunter Wayne Crow,0,0,0,0
Armstrong,Precinct 401,"Justice, Supreme Ct. Pl. 3",,REP,Debra Lehrmann,124,6,82,36
Armstrong,Precinct 401,"Justice, Supreme Ct. Pl. 3",,LIB,Thomas Edward Oxford,4,0,1,3
Armstrong,Precinct 401,"Justice, Supreme Ct. Pl. 3",,DEM,Erin A. Nowell,1,0,0,1
Armstrong,Precinct 401,"Justice, Supreme Ct. Pl. 5",,REP,Rebeca Huddle,129,7,83,39
Armstrong,Precinct 401,"Justice, Supreme Ct. Pl. 5",,DEM,Amanda Reichek,1,0,0,1
Armstrong,Precinct 401,"Justice, Supreme Ct. Pl. 9",,REP,Evan Young,129,7,83,39
Armstrong,Precinct 401,"Justice, Supreme Ct. Pl. 9",,DEM,Julia Maldonado,1,0,0,1
Armstrong,Precinct 401,"Judge, Ct of Crim. Appeals, Pl 5",,REP,Scott Walker,126,7,82,37
Armstrong,Precinct 401,"Judge, Ct of Crim. Appeals, Pl 5",,DEM,Dana Huffman,3,0,1,2
Armstrong,Precinct 401,"Judge, Ct of Crim. Appeals, Pl 6",,REP,"Jesse F. McClure, III",127,7,83,37
Armstrong,Precinct 401,"Judge, Ct of Crim. Appeals, Pl 6",,DEM,Robert Johnson,2,0,0,2
Armstrong,Precinct 403,Ballots Cast,,,,0,0,0,0
Armstrong,Precinct 403,Ballots Cast - Blank,,,,0,0,0,0
Armstrong,Precinct 403,U.S. House,13,REP,Ronny Jackson,0,0,0,0
Armstrong,Precinct 403,U.S. House,13,DEM,Kathleen Brown,0,0,0,0
Armstrong,Precinct 403,Governor,,REP,Greg Abbott,0,0,0,0
Armstrong,Precinct 403,Governor,,DEM,Beto O'Rourke,0,0,0,0
Armstrong,Precinct 403,Governor,,LIB,Mark Tippetts,0,0,0,0
Armstrong,Precinct 403,Governor,,GRN,Delilah Barrios,0,0,0,0
Armstrong,Precinct 403,Lieutenant Governor,,REP,Dan Patrick,0,0,0,0
Armstrong,Precinct 403,Lieutenant Governor,,DEM,Mike Collier,0,0,0,0
Armstrong,Precinct 403,Lieutenant Governor,,LIB,Shanna Steele,0,0,0,0
Armstrong,Precinct 403,Attorney General,,REP,Ken Paxton,0,0,0,0
Armstrong,Precinct 403,Attorney General,,DEM,Rochelle Mercedes Garza,0,0,0,0
Armstrong,Precinct 403,Attorney General,,LIB,Mark Ash,0,0,0,0
