county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail,provisional
Cochran,303,Attorney General,,REP,KEN PAXTON,38,14,17,7,0
Cochran,306,Attorney General,,REP,KEN PAXTON,103,49,41,13,0
Cochran,404,Attorney General,,REP,KEN PAXTON,44,20,21,3,0
Cochran,101,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,22,8,9,5,0
Cochran,202,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,27,8,15,4,0
Cochran,303,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,2,0,1,1,0
Cochran,306,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,20,9,11,0,0
Cochran,404,Attorney General,,DEM,ROCHELLE MERCEDES GARZA,28,13,13,2,0
Cochran,101,Attorney General,,LIB,MARK ASH,5,3,0,2,0
Cochran,202,Attorney General,,LIB,MARK ASH,4,0,4,0,0
Cochran,303,Attorney General,,LIB,MARK ASH,0,0,0,0,0
Cochran,306,Attorney General,,LIB,MARK ASH,3,2,1,0,0
Cochran,404,Attorney General,,LIB,MARK ASH,5,2,3,0,0
Cochran,101,Comptroller of Public Accounts,,REP,GLENN HEGAR,137,59,64,14,0
Cochran,202,Comptroller of Public Accounts,,REP,GLENN HEGAR,174,49,122,3,0
Cochran,303,Comptroller of Public Accounts,,REP,GLENN HEGAR,38,14,17,7,0
Cochran,306,Comptroller of Public Accounts,,REP,GLENN HEGAR,105,48,44,13,0
Cochran,404,Comptroller of Public Accounts,,REP,GLENN HEGAR,44,20,21,3,0
Cochran,101,Comptroller of Public Accounts,,DEM,JANET T. DUDDING,16,6,5,5,0
Cochran,202,Comptroller of Public Accounts,,DEM,JANET T. DUDDING,23,7,13,3,0
Cochran,303,Comptroller of Public Accounts,,DEM,JANET T. DUDDING,1,0,0,1,0
Cochran,306,Comptroller of Public Accounts,,DEM,JANET T. DUDDING,15,9,6,0,0
Cochran,404,Comptroller of Public Accounts,,DEM,JANET T. DUDDING,29,14,13,2,0
Cochran,101,Comptroller of Public Accounts,,LIB,V. ALONZO ECHEVARRIA-GARZA,8,2,4,2,0
Cochran,202,Comptroller of Public Accounts,,LIB,V. ALONZO ECHEVARRIA-GARZA,5,1,4,0,2
Cochran,303,Comptroller of Public Accounts,,LIB,V. ALONZO ECHEVARRIA-GARZA,1,0,1,0,1
Cochran,306,Comptroller of Public Accounts,,LIB,V. ALONZO ECHEVARRIA-GARZA,4,1,3,0,0
Cochran,404,Comptroller of Public Accounts,,LIB,V. ALONZO ECHEVARRIA-GARZA,1,0,1,0,0
Cochran,101,Commissioner of the General Land Office,,REP,DAWN BUCKINGHAM,137,58,64,15,0
Cochran,202,Commissioner of the General Land Office,,REP,DAWN BUCKINGHAM,174,52,118,4,2
Cochran,303,Commissioner of the General Land Office,,REP,DAWN BUCKINGHAM,39,14,18,7,1
Cochran,306,Commissioner of the General Land Office,,REP,DAWN BUCKINGHAM,106,50,43,13,0
Cochran,404,Commissioner of the General Land Office,,REP,DAWN BUCKINGHAM,45,20,22,3,0
Cochran,101,Commissioner of the General Land Office,,DEM,JAY KLEBERG,21,8,7,6,0
Cochran,202,Commissioner of the General Land Office,,DEM,JAY KLEBERG,22,5,14,3,2
Cochran,303,Commissioner of the General Land Office,,DEM,JAY KLEBERG,1,0,0,1,1
Cochran,306,Commissioner of the General Land Office,,DEM,JAY KLEBERG,17,9,8,0,0
Cochran,404,Commissioner of the General Land Office,,DEM,JAY KLEBERG,28,13,13,2,0
Cochran,101,Commissioner of the General Land Office,,GRN,"ALFRED MOLISON, JR.",0,0,0,0,0
Cochran,202,Commissioner of the General Land Office,,GRN,"ALFRED MOLISON, JR.",4,0,4,0,2
Cochran,303,Commissioner of the General Land Office,,GRN,"ALFRED MOLISON, JR.",0,0,0,0,1
Cochran,306,Commissioner of the General Land Office,,GRN,"ALFRED MOLISON, JR.",1,0,1,0,0
Cochran,404,Commissioner of the General Land Office,,GRN,"ALFRED MOLISON, JR.",2,2,0,0,0
Cochran,101,Commissioner of Agriculture,,REP,SID MILLER,139,60,63,16,0
Cochran,202,Commissioner of Agriculture,,REP,SID MILLER,175,50,121,4,2
Cochran,303,Commissioner of Agriculture,,REP,SID MILLER,39,14,19,6,1
Cochran,306,Commissioner of Agriculture,,REP,SID MILLER,108,50,45,13,0
Cochran,404,Commissioner of Agriculture,,REP,SID MILLER,45,20,22,3,0
Cochran,101,Commissioner of Agriculture,,DEM,SUSAN HAYS,22,7,10,5,0
Cochran,202,Commissioner of Agriculture,,DEM,SUSAN HAYS,28,7,18,3,2
Cochran,303,Commissioner of Agriculture,,DEM,SUSAN HAYS,2,0,0,2,1
Cochran,306,Commissioner of Agriculture,,DEM,SUSAN HAYS,19,11,8,0,0
Cochran,404,Commissioner of Agriculture,,DEM,SUSAN HAYS,31,15,14,2,0
Cochran,101,Railroad Commissioner,,REP,WAYNE CHRISTIAN,135,59,62,14,0
Cochran,202,Railroad Commissioner,,REP,WAYNE CHRISTIAN,174,50,121,3,0
Cochran,303,Railroad Commissioner,,REP,WAYNE CHRISTIAN,37,14,16,7,0
Cochran,306,Railroad Commissioner,,REP,WAYNE CHRISTIAN,104,50,41,13,0
Cochran,404,Railroad Commissioner,,REP,WAYNE CHRISTIAN,45,20,22,3,0
Cochran,101,Railroad Commissioner,,DEM,LUKE WARFORD,16,5,6,5,0
Cochran,202,Railroad Commissioner,,DEM,LUKE WARFORD,22,7,12,3,0
Cochran,303,Railroad Commissioner,,DEM,LUKE WARFORD,1,0,0,1,0
Cochran,306,Railroad Commissioner,,DEM,LUKE WARFORD,15,8,7,0,0
Cochran,404,Railroad Commissioner,,DEM,LUKE WARFORD,25,9,14,2,0
Cochran,101,Railroad Commissioner,,LIB,JAIME ANDRES DIEZ,6,2,2,2,0
Cochran,202,Railroad Commissioner,,LIB,JAIME ANDRES DIEZ,6,0,6,0,0
Cochran,303,Railroad Commissioner,,LIB,JAIME ANDRES DIEZ,2,0,2,0,0
Cochran,306,Railroad Commissioner,,LIB,JAIME ANDRES DIEZ,5,1,4,0,0
Cochran,404,Railroad Commissioner,,LIB,JAIME ANDRES DIEZ,4,3,1,0,0
Cochran,101,Railroad Commissioner,,GRN,HUNTER WAYNE CROW,2,0,2,0,0
Cochran,202,Railroad Commissioner,,GRN,HUNTER WAYNE CROW,0,0,0,0,2
Cochran,303,Railroad Commissioner,,GRN,HUNTER WAYNE CROW,0,0,0,0,1
Cochran,306,Railroad Commissioner,,GRN,HUNTER WAYNE CROW,1,1,0,0,0
Cochran,404,Railroad Commissioner,,GRN,HUNTER WAYNE CROW,1,1,0,0,0
Cochran,101,"Justice, Supreme Court, Place 3",,REP,DEBRA LEHRMANN,136,59,62,15,0
Cochran,202,"Justice, Supreme Court, Place 3",,REP,DEBRA LEHRMANN,175,50,122,3,2
Cochran,303,"Justice, Supreme Court, Place 3",,REP,DEBRA LEHRMANN,39,14,18,7,1
Cochran,306,"Justice, Supreme Court, Place 3",,REP,DEBRA LEHRMANN,110,50,47,13,0
Cochran,404,"Justice, Supreme Court, Place 3",,REP,DEBRA LEHRMANN,46,20,23,3,0
Cochran,101,"Justice, Supreme Court, Place 3",,DEM,ERIN A. NOWELL,20,6,9,5,0
Cochran,202,"Justice, Supreme Court, Place 3",,DEM,ERIN A. NOWELL,24,7,14,3,2
Cochran,303,"Justice, Supreme Court, Place 3",,DEM,ERIN A. NOWELL,1,0,0,1,1
Cochran,306,"Justice, Supreme Court, Place 3",,DEM,ERIN A. NOWELL,15,9,6,0,0
Cochran,404,"Justice, Supreme Court, Place 3",,DEM,ERIN A. NOWELL,30,14,14,2,0
Cochran,101,"Justice, Supreme Court, Place 3",,LIB,THOMAS EDWARD OXFORD,4,2,1,1,0
Cochran,202,"Justice, Supreme Court, Place 3",,LIB,THOMAS EDWARD OXFORD,2,0,2,0,2
Cochran,303,"Justice, Supreme Court, Place 3",,LIB,THOMAS EDWARD OXFORD,0,0,0,0,1
Cochran,306,"Justice, Supreme Court, Place 3",,LIB,THOMAS EDWARD OXFORD,1,1,0,0,0
Cochran,404,"Justice, Supreme Court, Place 3",,LIB,THOMAS EDWARD OXFORD,1,1,0,0,0
Cochran,101,"Justice, Supreme Court, Place 5",,REP,REBECA HUDDLE,137,60,62,15,0
Cochran,202,"Justice, Supreme Court, Place 5",,REP,REBECA HUDDLE,176,51,122,3,0
Cochran,303,"Justice, Supreme Court, Place 5",,REP,REBECA HUDDLE,37,14,16,7,0
Cochran,306,"Justice, Supreme Court, Place 5",,REP,REBECA HUDDLE,107,50,44,13,0
Cochran,404,"Justice, Supreme Court, Place 5",,REP,REBECA HUDDLE,46,21,22,3,0
Cochran,101,"Justice, Supreme Court, Place 5",,DEM,AMANDA REICHEK,22,6,10,6,0
Cochran,202,"Justice, Supreme Court, Place 5",,DEM,AMANDA REICHEK,24,6,15,3,0
Cochran,303,"Justice, Supreme Court, Place 5",,DEM,AMANDA REICHEK,2,0,1,1,0
Cochran,306,"Justice, Supreme Court, Place 5",,DEM,AMANDA REICHEK,18,10,8,0,0
Cochran,404,"Justice, Supreme Court, Place 5",,DEM,AMANDA REICHEK,29,14,13,2,0
Cochran,101,"Justice, Supreme Court, Place 9",,REP,EVAN YOUNG,133,57,61,15,0
Cochran,202,"Justice, Supreme Court, Place 9",,REP,EVAN YOUNG,171,48,120,3,0
Cochran,303,"Justice, Supreme Court, Place 9",,REP,EVAN YOUNG,38,14,17,7,0
Cochran,306,"Justice, Supreme Court, Place 9",,REP,EVAN YOUNG,106,49,44,13,0
Cochran,404,"Justice, Supreme Court, Place 9",,REP,EVAN YOUNG,45,20,22,3,0
Cochran,101,"Justice, Supreme Court, Place 9",,DEM,JULIA MALDONADO,25,9,11,5,0
Cochran,202,"Justice, Supreme Court, Place 9",,DEM,JULIA MALDONADO,27,8,16,3,0
Cochran,303,"Justice, Supreme Court, Place 9",,DEM,JULIA MALDONADO,2,0,1,1,0
Cochran,306,"Justice, Supreme Court, Place 9",,DEM,JULIA MALDONADO,19,10,9,0,0
Cochran,404,"Justice, Supreme Court, Place 9",,DEM,JULIA MALDONADO,33,15,16,2,0
Cochran,101,"Judge, Court of Criminal Appeals, Place 5",,REP,SCOTT WALKER,133,59,61,13,0
Cochran,202,"Judge, Court of Criminal Appeals, Place 5",,REP,SCOTT WALKER,177,50,124,3,0
Cochran,303,"Judge, Court of Criminal Appeals, Place 5",,REP,SCOTT WALKER,38,14,17,7,0
Cochran,306,"Judge, Court of Criminal Appeals, Place 5",,REP,SCOTT WALKER,106,50,43,13,0
Cochran,404,"Judge, Court of Criminal Appeals, Place 5",,REP,SCOTT WALKER,46,20,23,3,0
Cochran,101,"Judge, Court of Criminal Appeals, Place 5",,DEM,DANA HUFFMAN,23,7,10,6,0
Cochran,202,"Judge, Court of Criminal Appeals, Place 5",,DEM,DANA HUFFMAN,25,7,15,3,2
Cochran,303,"Judge, Court of Criminal Appeals, Place 5",,DEM,DANA HUFFMAN,1,0,0,1,1
Cochran,306,"Judge, Court of Criminal Appeals, Place 5",,DEM,DANA HUFFMAN,18,9,9,0,0
Cochran,404,"Judge, Court of Criminal Appeals, Place 5",,DEM,DANA HUFFMAN,32,15,15,2,0
Cochran,101,"Judge, Court of Criminal Appeals, Place 6",,REP,"JESSE F. MCCLURE, III",137,61,62,14,0
Cochran,202,"Judge, Court of Criminal Appeals, Place 6",,REP,"JESSE F. MCCLURE, III",174,51,120,3,2
Cochran,303,"Judge, Court of Criminal Appeals, Place 6",,REP,"JESSE F. MCCLURE, III",37,14,16,7,1
Cochran,306,"Judge, Court of Criminal Appeals, Place 6",,REP,"JESSE F. MCCLURE, III",108,50,46,12,0
Cochran,404,"Judge, Court of Criminal Appeals, Place 6",,REP,"JESSE F. MCCLURE, III",48,22,23,3,0
Cochran,101,"Judge, Court of Criminal Appeals, Place 6",,DEM,ROBERT JOHNSON,21,5,10,6,0
Cochran,202,"Judge, Court of Criminal Appeals, Place 6",,DEM,ROBERT JOHNSON,25,6,16,3,0
Cochran,303,"Judge, Court of Criminal Appeals, Place 6",,DEM,ROBERT JOHNSON,2,0,1,1,0
Cochran,306,"Judge, Court of Criminal Appeals, Place 6",,DEM,ROBERT JOHNSON,17,9,8,0,0
Cochran,404,"Judge, Court of Criminal Appeals, Place 6",,DEM,ROBERT JOHNSON,28,13,13,2,0
Cochran,NA,Unopposed Candidates Declared Elected,,,NA,NA,0,0,0,0
Cochran,101,"Judge, Court of Criminal Appeals, Place 2",,REP,MARY LOU KEEL,0,0,0,0,0
Cochran,202,"Judge, Court of Criminal Appeals, Place 2",,REP,MARY LOU KEEL,0,0,0,0,0
Cochran,303,"Judge, Court of Criminal Appeals, Place 2",,REP,MARY LOU KEEL,0,0,0,0,0
Cochran,306,"Judge, Court of Criminal Appeals, Place 2",,REP,MARY LOU KEEL,0,0,0,0,0
Cochran,404,"Judge, Court of Criminal Appeals, Place 2",,REP,MARY LOU KEEL,0,0,0,0,0
Cochran,101,"Member, State Board of Education, District",,REP,AARON KINSEY,0,0,0,0,0
Cochran,202,"Member, State Board of Education, District",,REP,AARON KINSEY,0,0,0,0,0
Cochran,303,"Member, State Board of Education, District",,REP,AARON KINSEY,0,0,0,0,0
Cochran,306,"Member, State Board of Education, District",,REP,AARON KINSEY,0,0,0,0,0
Cochran,404,"Member, State Board of Education, District",,REP,AARON KINSEY,0,0,0,0,0
Cochran,101,State Senate,31,REP,KEVIN SPARKS,0,0,0,0,0
Cochran,202,State Senate,31,REP,KEVIN SPARKS,0,0,0,0,0
Cochran,303,State Senate,31,REP,KEVIN SPARKS,0,0,0,0,0
Cochran,306,State Senate,31,REP,KEVIN SPARKS,0,0,0,0,0
Cochran,404,State Senate,31,REP,KEVIN SPARKS,0,0,0,0,0
Cochran,101,"State House, Disttrict 88",,REP,KEN KING,0,0,0,0,0
Cochran,202,"State House, Disttrict 88",,REP,KEN KING,0,0,0,0,0
Cochran,303,"State House, Disttrict 88",,REP,KEN KING,0,0,0,0,0
Cochran,306,"State House, Disttrict 88",,REP,KEN KING,0,0,0,0,0
Cochran,404,"State House, Disttrict 88",,REP,KEN KING,0,0,0,0,0
Cochran,101,"Justice, 7th Court of Appeals District, 3, Unexpired Term",,REP,ALEX YARBROUGH,0,0,0,0,0
Cochran,202,"Justice, 7th Court of Appeals District, 3, Unexpired Term",,REP,ALEX YARBROUGH,0,0,0,0,0
Cochran,303,"Justice, 7th Court of Appeals District, 3, Unexpired Term",,REP,ALEX YARBROUGH,0,0,0,0,0
Cochran,306,"Justice, 7th Court of Appeals District, 3, Unexpired Term",,REP,ALEX YARBROUGH,0,0,0,0,0
Cochran,404,"Justice, 7th Court of Appeals District, 3, Unexpired Term",,REP,ALEX YARBROUGH,0,0,0,0,0
Cochran,101,"Justice, 7th Court of Appleas District, Place 4",,REP,LARRY DOSS,0,0,0,0,0
Cochran,202,"Justice, 7th Court of Appleas District, Place 4",,REP,LARRY DOSS,0,0,0,0,0
Cochran,303,"Justice, 7th Court of Appleas District, Place 4",,REP,LARRY DOSS,0,0,0,0,0
Cochran,306,"Justice, 7th Court of Appleas District, Place 4",,REP,LARRY DOSS,0,0,0,0,0
Cochran,404,"Justice, 7th Court of Appleas District, Place 4",,REP,LARRY DOSS,0,0,0,0,0
Cochran,101,"District Judge, 286th Judicial District",,REP,PAT PHELAN,0,0,0,0,0
Cochran,202,"District Judge, 286th Judicial District",,REP,PAT PHELAN,0,0,0,0,0
Cochran,303,"District Judge, 286th Judicial District",,REP,PAT PHELAN,0,0,0,0,0
Cochran,306,"District Judge, 286th Judicial District",,REP,PAT PHELAN,0,0,0,0,0
Cochran,404,"District Judge, 286th Judicial District",,REP,PAT PHELAN,0,0,0,0,0
Cochran,101,County Judge,,REP,JAMES SABALA HENRY,0,0,0,0,0
Cochran,202,County Judge,,REP,JAMES SABALA HENRY,0,0,0,0,0
Cochran,303,County Judge,,REP,JAMES SABALA HENRY,0,0,0,0,0
Cochran,306,County Judge,,REP,JAMES SABALA HENRY,0,0,0,0,0
Cochran,404,County Judge,,REP,JAMES SABALA HENRY,0,0,0,0,0
Cochran,101,County Attorney,,REP,AMANDA MARTIN,0,0,0,0,0
Cochran,202,County Attorney,,REP,AMANDA MARTIN,0,0,0,0,0
Cochran,303,County Attorney,,REP,AMANDA MARTIN,0,0,0,0,0
Cochran,306,County Attorney,,REP,AMANDA MARTIN,0,0,0,0,0
Cochran,404,County Attorney,,REP,AMANDA MARTIN,0,0,0,0,0
Cochran,101,District and County Clerk,,REP,LISA TIMMONS SMITH,0,0,0,0,0
Cochran,202,District and County Clerk,,REP,LISA TIMMONS SMITH,0,0,0,0,0
Cochran,303,District and County Clerk,,REP,LISA TIMMONS SMITH,0,0,0,0,0
Cochran,306,District and County Clerk,,REP,LISA TIMMONS SMITH,0,0,0,0,0
Cochran,404,District and County Clerk,,REP,LISA TIMMONS SMITH,0,0,0,0,0
Cochran,101,County Treasurer,,REP,"M. ""TOMMY"" SMITH",0,0,0,0,0
Cochran,202,County Treasurer,,REP,"M. ""TOMMY"" SMITH",0,0,0,0,0
Cochran,303,County Treasurer,,REP,"M. ""TOMMY"" SMITH",0,0,0,0,0
Cochran,306,County Treasurer,,REP,"M. ""TOMMY"" SMITH",0,0,0,0,0
Cochran,404,County Treasurer,,REP,"M. ""TOMMY"" SMITH",0,0,0,0,0
Cochran,101,Justice of the Peace,,REP,DONNA SCHMIDT,0,0,0,0,0
Cochran,202,Justice of the Peace,,REP,DONNA SCHMIDT,0,0,0,0,0
Cochran,303,Justice of the Peace,,REP,DONNA SCHMIDT,0,0,0,0,0
Cochran,306,Justice of the Peace,,REP,DONNA SCHMIDT,0,0,0,0,0
Cochran,404,Justice of the Peace,,REP,DONNA SCHMIDT,0,0,0,0,0
Cochran,101,"County Commissioner, Precinct No. 2",,REP,MATT D. EVANS,0,0,0,0,0
Cochran,202,"County Commissioner, Precinct No. 2",,REP,MATT D. EVANS,0,0,0,0,0
Cochran,303,"County Commissioner, Precinct No. 2",,REP,MATT D. EVANS,0,0,0,0,0
Cochran,306,"County Commissioner, Precinct No. 2",,REP,MATT D. EVANS,0,0,0,0,0
Cochran,404,"County Commissioner, Precinct No. 2",,REP,MATT D. EVANS,0,0,0,0,0
Cochran,101,"County Commissioner, Precinct No. 4",,REP,REYNALDO MORIN,0,0,0,0,0
Cochran,202,"County Commissioner, Precinct No. 4",,REP,REYNALDO MORIN,0,0,0,0,0
Cochran,303,"County Commissioner, Precinct No. 4",,REP,REYNALDO MORIN,0,0,0,0,0
Cochran,306,"County Commissioner, Precinct No. 4",,REP,REYNALDO MORIN,0,0,0,0,0
Cochran,404,"County Commissioner, Precinct No. 4",,REP,REYNALDO MORIN,0,0,0,0,0
