county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Andrews,1,Registered Voters,,,,2539,0,0,0
Andrews,2,Registered Voters,,,,2883,0,0,0
Andrews,3,Registered Voters,,,,2526,0,0,0
Andrews,4,Registered Voters,,,,2434,0,0,0
Andrews,1,Ballots Cast,,,,875,352,516,7
Andrews,2,Ballots Cast,,,,1283,490,757,36
Andrews,3,Ballots Cast,,,,952,414,525,13
Andrews,4,Ballots Cast,,,,732,340,384,8
Andrews,1,Ballots Cast - Blank,,,,0,0,0,0
Andrews,2,Ballots Cast - Blank,,,,0,0,0,0
Andrews,3,Ballots Cast - Blank,,,,0,0,0,0
Andrews,4,Ballots Cast - Blank,,,,0,0,0,0
Andrews,1,U.S. House,19,REP,Jodey C. Arrington,751,297,450,4
Andrews,2,U.S. House,19,REP,Jodey C. Arrington,1131,428,673,30
Andrews,3,U.S. House,19,REP,Jodey C. Arrington,807,336,459,12
Andrews,4,U.S. House,19,REP,Jodey C. Arrington,588,265,316,7
Andrews,1,U.S. House,19,IND,IND Nathan Lewis,86,39,45,2
Andrews,2,U.S. House,19,IND,IND Nathan Lewis,123,50,68,5
Andrews,3,U.S. House,19,IND,IND Nathan Lewis,111,62,49,0
Andrews,4,U.S. House,19,IND,IND Nathan Lewis,96,50,45,1
Andrews,1,Governor,,REP,Greg Abbott,753,296,454,3
Andrews,2,Governor,,REP,Greg Abbott,1146,430,687,29
Andrews,3,Governor,,REP,Greg Abbott,804,335,458,11
Andrews,4,Governor,,REP,Greg Abbott,599,274,318,7
Andrews,1,Governor,,DEM,Beto O'Rourke,112,50,58,4
Andrews,2,Governor,,DEM,Beto O'Rourke,128,55,68,5
Andrews,3,Governor,,DEM,Beto O'Rourke,125,63,61,1
Andrews,4,Governor,,DEM,Beto O'Rourke,114,58,55,1
Andrews,1,Governor,,LIB,Mark Tippetts,6,3,3,0
Andrews,2,Governor,,LIB,Mark Tippetts,3,2,1,0
Andrews,3,Governor,,LIB,Mark Tippetts,15,11,3,1
Andrews,4,Governor,,LIB,Mark Tippetts,5,4,1,0
Andrews,1,Governor,,GRN,Delilah Barrios,1,1,0,0
Andrews,2,Governor,,GRN,Delilah Barrios,2,2,0,0
Andrews,3,Governor,,GRN,Delilah Barrios,5,3,2,0
Andrews,4,Governor,,GRN,Delilah Barrios,8,3,5,0
Andrews,1,Lieutenant Governor,,REP,Dan Patrick,730,284,442,4
Andrews,2,Lieutenant Governor,,REP,Dan Patrick,1098,414,655,29
Andrews,3,Lieutenant Governor,,REP,Dan Patrick,795,331,454,10
Andrews,4,Lieutenant Governor,,REP,Dan Patrick,575,263,305,7
Andrews,1,Lieutenant Governor,,DEM,Mike Collier,113,51,59,3
Andrews,2,Lieutenant Governor,,DEM,Mike Collier,135,52,78,5
Andrews,3,Lieutenant Governor,,DEM,Mike Collier,121,62,56,3
Andrews,4,Lieutenant Governor,,DEM,Mike Collier,113,54,58,1
Andrews,1,Lieutenant Governor,,LIB,Shanna Steele,16,9,7,0
Andrews,2,Lieutenant Governor,,LIB,Shanna Steele,37,15,20,2
Andrews,3,Lieutenant Governor,,LIB,Shanna Steele,26,14,12,0
Andrews,4,Lieutenant Governor,,LIB,Shanna Steele,18,10,8,0
Andrews,1,Attorney General,,REP,Ken Paxton,733,288,441,4
Andrews,2,Attorney General,,REP,Ken Paxton,1114,420,665,29
Andrews,3,Attorney General,,REP,Ken Paxton,789,329,451,9
Andrews,4,Attorney General,,REP,Ken Paxton,582,263,312,7
Andrews,1,Attorney General,,DEM,Rochelle Mercedes Garza,111,49,59,3
Andrews,2,Attorney General,,DEM,Rochelle Mercedes Garza,136,57,73,6
Andrews,3,Attorney General,,DEM,Rochelle Mercedes Garza,127,64,62,1
Andrews,4,Attorney General,,DEM,Rochelle Mercedes Garza,122,64,57,1
Andrews,1,Attorney General,,LIB,Mark Ash,15,5,10,0
Andrews,2,Attorney General,,LIB,Mark Ash,23,9,13,1
Andrews,3,Attorney General,,LIB,Mark Ash,23,14,8,1
Andrews,4,Attorney General,,LIB,Mark Ash,9,4,5,0
Andrews,1,Comptroller of Public Accounts,,REP,Glenn Hegar,734,286,444,4
Andrews,2,Comptroller of Public Accounts,,REP,Glenn Hegar,1122,416,676,30
Andrews,3,Comptroller of Public Accounts,,REP,Glenn Hegar,799,332,455,12
Andrews,4,Comptroller of Public Accounts,,REP,Glenn Hegar,578,262,309,7
Andrews,1,Comptroller of Public Accounts,,DEM,Janet T. Dudding,94,41,50,3
Andrews,2,Comptroller of Public Accounts,,DEM,Janet T. Dudding,112,45,62,5
Andrews,3,Comptroller of Public Accounts,,DEM,Janet T. Dudding,112,55,56,1
Andrews,4,Comptroller of Public Accounts,,DEM,Janet T. Dudding,101,53,47,1
Andrews,1,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,23,14,9,0
Andrews,2,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,31,21,9,1
Andrews,3,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,26,19,7,0
Andrews,4,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,19,10,9,0
Andrews,1,Comm. General Land Office,,REP,Dawn Buckingham,738,287,447,4
Andrews,2,Comm. General Land Office,,REP,Dawn Buckingham,1119,421,668,30
Andrews,3,Comm. General Land Office,,REP,Dawn Buckingham,804,340,452,12
Andrews,4,Comm. General Land Office,,REP,Dawn Buckingham,580,265,308,7
Andrews,1,Comm. General Land Office,,DEM,Jay Kleberg,108,48,57,3
