county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Hall,101,Registered Voters,,,,394,0,0,0
Hall,201,Registered Voters,,,,95,0,0,0
Hall,202,Registered Voters,,,,402,0,0,0
Hall,301,Registered Voters,,,,112,0,0,0
Hall,302,Registered Voters,,,,333,0,0,0
Hall,401,Registered Voters,,,,297,0,0,0
Hall,402,Registered Voters,,,,184,0,0,0
Hall,101,Registered Voters - Nonpartisan,,NON,,394,0,0,0
Hall,201,Registered Voters - Nonpartisan,,NON,,95,0,0,0
Hall,202,Registered Voters - Nonpartisan,,NON,,402,0,0,0
Hall,301,Registered Voters - Nonpartisan,,NON,,112,0,0,0
Hall,302,Registered Voters - Nonpartisan,,NON,,333,0,0,0
Hall,401,Registered Voters - Nonpartisan,,NON,,297,0,0,0
Hall,402,Registered Voters - Nonpartisan,,NON,,184,0,0,0
Hall,101,Ballots Cast,,,,42,11,7,24
Hall,201,Ballots Cast,,,,46,0,22,24
Hall,202,Ballots Cast,,,,83,7,26,50
Hall,301,Ballots Cast,,,,24,0,1,23
Hall,302,Ballots Cast,,,,61,10,20,31
Hall,401,Ballots Cast,,,,79,1,3,75
Hall,402,Ballots Cast,,,,32,3,19,10
Hall,101,Ballots Cast,,REP,,34,4,7,23
Hall,201,Ballots Cast,,REP,,42,0,22,20
Hall,202,Ballots Cast,,REP,,80,7,24,49
Hall,301,Ballots Cast,,REP,,20,0,0,20
Hall,302,Ballots Cast,,REP,,55,6,20,29
Hall,401,Ballots Cast,,REP,,72,0,3,69
Hall,402,Ballots Cast,,REP,,29,2,17,10
Hall,101,Ballots Cast,,NON,,0,0,0,0
Hall,201,Ballots Cast,,NON,,0,0,0,0
Hall,202,Ballots Cast,,NON,,0,0,0,0
Hall,301,Ballots Cast,,NON,,0,0,0,0
Hall,302,Ballots Cast,,NON,,0,0,0,0
Hall,401,Ballots Cast,,NON,,0,0,0,0
Hall,402,Ballots Cast,,NON,,0,0,0,0
Hall,101,Ballots Cast - Blank,,,,0,0,0,0
Hall,201,Ballots Cast - Blank,,,,0,0,0,0
Hall,202,Ballots Cast - Blank,,,,0,0,0,0
Hall,301,Ballots Cast - Blank,,,,0,0,0,0
Hall,302,Ballots Cast - Blank,,,,0,0,0,0
Hall,401,Ballots Cast - Blank,,,,0,0,0,0
Hall,402,Ballots Cast - Blank,,,,0,0,0,0
Hall,101,U.S. House,13,REP,Ronny Jackson,26,2,7,17
Hall,201,U.S. House,13,REP,Ronny Jackson,40,0,22,18
Hall,202,U.S. House,13,REP,Ronny Jackson,72,6,23,43
Hall,301,U.S. House,13,REP,Ronny Jackson,19,0,0,19
Hall,302,U.S. House,13,REP,Ronny Jackson,49,4,19,26
Hall,401,U.S. House,13,REP,Ronny Jackson,66,0,3,63
Hall,402,U.S. House,13,REP,Ronny Jackson,27,2,15,10
Hall,101,Governor,,REP,Greg Abbott,28,3,6,19
Hall,201,Governor,,REP,Greg Abbott,33,0,18,15
Hall,202,Governor,,REP,Greg Abbott,60,6,20,34
Hall,301,Governor,,REP,Greg Abbott,13,0,0,13
Hall,302,Governor,,REP,Greg Abbott,47,6,17,24
Hall,401,Governor,,REP,Greg Abbott,50,0,3,47
Hall,402,Governor,,REP,Greg Abbott,24,2,15,7
Hall,101,Governor,,REP,Danny Harrison,0,0,0,0
Hall,201,Governor,,REP,Danny Harrison,0,0,0,0
Hall,202,Governor,,REP,Danny Harrison,0,0,0,0
Hall,301,Governor,,REP,Danny Harrison,0,0,0,0
Hall,302,Governor,,REP,Danny Harrison,0,0,0,0
Hall,401,Governor,,REP,Danny Harrison,0,0,0,0
Hall,402,Governor,,REP,Danny Harrison,0,0,0,0
Hall,101,Governor,,REP,Allen B. West,5,1,1,3
Hall,201,Governor,,REP,Allen B. West,2,0,2,0
Hall,202,Governor,,REP,Allen B. West,1,0,0,1
Hall,301,Governor,,REP,Allen B. West,3,0,0,3
Hall,302,Governor,,REP,Allen B. West,3,0,3,0
Hall,401,Governor,,REP,Allen B. West,6,0,0,6
Hall,402,Governor,,REP,Allen B. West,3,0,2,1
Hall,101,Governor,,REP,Rick Perry,0,0,0,0
Hall,201,Governor,,REP,Rick Perry,0,0,0,0
Hall,202,Governor,,REP,Rick Perry,2,1,0,1
Hall,301,Governor,,REP,Rick Perry,0,0,0,0
Hall,302,Governor,,REP,Rick Perry,1,0,0,1
Hall,401,Governor,,REP,Rick Perry,3,0,0,3
Hall,402,Governor,,REP,Rick Perry,0,0,0,0
Hall,101,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Hall,201,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Hall,202,Governor,,REP,Kandy Kaye Horn,1,0,0,1
Hall,301,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Hall,302,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Hall,401,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Hall,402,Governor,,REP,Kandy Kaye Horn,0,0,0,0
Hall,101,Governor,,REP,Chad Prather,0,0,0,0
Hall,201,Governor,,REP,Chad Prather,5,0,1,4
Hall,202,Governor,,REP,Chad Prather,11,0,3,8
Hall,301,Governor,,REP,Chad Prather,2,0,0,2
Hall,302,Governor,,REP,Chad Prather,2,0,0,2
Hall,401,Governor,,REP,Chad Prather,6,0,0,6
Hall,402,Governor,,REP,Chad Prather,1,0,0,1
Hall,101,Governor,,REP,Paul Belew,0,0,0,0
Hall,201,Governor,,REP,Paul Belew,0,0,0,0
Hall,202,Governor,,REP,Paul Belew,0,0,0,0
Hall,301,Governor,,REP,Paul Belew,0,0,0,0
Hall,302,Governor,,REP,Paul Belew,0,0,0,0
Hall,401,Governor,,REP,Paul Belew,0,0,0,0
Hall,402,Governor,,REP,Paul Belew,0,0,0,0
Hall,101,Governor,,REP,Don Huffines,1,0,0,1
Hall,201,Governor,,REP,Don Huffines,2,0,1,1
Hall,202,Governor,,REP,Don Huffines,5,0,1,4
Hall,301,Governor,,REP,Don Huffines,2,0,0,2
Hall,302,Governor,,REP,Don Huffines,2,0,0,2
Hall,401,Governor,,REP,Don Huffines,7,0,0,7
Hall,402,Governor,,REP,Don Huffines,1,0,0,1
Hall,101,Lieutenant Governor,,REP,Dan Patrick,27,3,6,18
Hall,201,Lieutenant Governor,,REP,Dan Patrick,34,0,18,16
Hall,202,Lieutenant Governor,,REP,Dan Patrick,56,5,20,31
Hall,301,Lieutenant Governor,,REP,Dan Patrick,13,0,0,13
Hall,302,Lieutenant Governor,,REP,Dan Patrick,44,4,15,25
Hall,401,Lieutenant Governor,,REP,Dan Patrick,51,0,3,48
Hall,402,Lieutenant Governor,,REP,Dan Patrick,25,2,15,8
Hall,101,Lieutenant Governor,,REP,Zach Vance,0,0,0,0
Hall,201,Lieutenant Governor,,REP,Zach Vance,0,0,0,0
Hall,202,Lieutenant Governor,,REP,Zach Vance,3,0,0,3
Hall,301,Lieutenant Governor,,REP,Zach Vance,1,0,0,1
Hall,302,Lieutenant Governor,,REP,Zach Vance,1,0,0,1
