county,precinct,office,district,party,candidate,early_voting,election_day,votes
Culberson,1,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,6,7,13
Culberson,2,Comptroller Of Public Accounts,,,Glenn Hegar,54,38,92
Culberson,2,Comptroller Of Public Accounts,,,Janet T. Dudding,38,25,63
Culberson,2,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,7,3,10
Culberson,3~3,Comptroller Of Public Accounts,,,Glenn Hegar,7,15,22
Culberson,3~3,Comptroller Of Public Accounts,,,Janet T. Dudding,2,3,5
Culberson,3~3,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,0,2,2
Culberson,3~5,Comptroller Of Public Accounts,,,Glenn Hegar,44,47,91
Culberson,3~5,Comptroller Of Public Accounts,,,Janet T. Dudding,42,23,65
Culberson,3~5,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,3,4,7
Culberson,4,Comptroller Of Public Accounts,,,Glenn Hegar,18,23,41
Culberson,4,Comptroller Of Public Accounts,,,Janet T. Dudding,42,25,67
Culberson,4,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,3,10,13
Culberson,1,Justice 8 Th Court Of Appeals District Place 2,,,Jeff Alley,38,27,65
Culberson,1,Justice 8 Th Court Of Appeals District Place 2,,,Lisa Soto,41,36,77
Culberson,2,Justice 8 Th Court Of Appeals District Place 2,,,Jeff Alley,48,39,87
Culberson,2,Justice 8 Th Court Of Appeals District Place 2,,,Lisa Soto,49,33,82
Culberson,3~3,Justice 8 Th Court Of Appeals District Place 2,,,Jeff Alley,7,14,21
Culberson,3~3,Justice 8 Th Court Of Appeals District Place 2,,,Lisa Soto,2,6,8
Culberson,3~5,Justice 8 Th Court Of Appeals District Place 2,,,Jeff Alley,42,47,89
Culberson,3~5,Justice 8 Th Court Of Appeals District Place 2,,,Lisa Soto,48,28,76
Culberson,4,Justice 8 Th Court Of Appeals District Place 2,,,Jeff Alley,21,26,47
Culberson,4,Justice 8 Th Court Of Appeals District Place 2,,,Lisa Soto,45,36,81
