county,precinct,office,district,party,candidate,early_voting,election_day,votes
Hansford,1,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,134,183,317
Hansford,1,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,7,4,11
Hansford,2,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,10,13,23
Hansford,2,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,0,3,3
Hansford,3,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,46,88,134
Hansford,3,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,3,4,7
Hansford,4,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,146,166,312
Hansford,4,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,7,8,15
Hansford,5,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,93,116,209
Hansford,5,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,5,5,10
Hansford,6,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,147,156,303
Hansford,6,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,10,15,25
Hansford,7,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,4,24,28
Hansford,7,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,1,0,1
Hansford,9,Judge Court Of Criminal Appeals Place 6,,,Jesse F. Mcclure Iii,10,52,62
Hansford,9,Judge Court Of Criminal Appeals Place 6,,,Robert Johnson,3,3,6
Hansford,1,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,8,4,12
Hansford,1,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,134,182,316
Hansford,2,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,0,3,3
Hansford,2,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,10,13,23
Hansford,3,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,3,4,7
Hansford,3,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,45,88,133
Hansford,4,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,8,9,17
Hansford,4,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,147,165,312
Hansford,5,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,5,7,12
Hansford,5,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,93,115,208
Hansford,6,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,11,12,23
Hansford,6,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,149,160,309
Hansford,7,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,1,0,1
Hansford,7,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,4,24,28
Hansford,9,Judge Court Of Criminal Appeals Place 5,,,Dana Huffman,3,3,6
Hansford,9,Judge Court Of Criminal Appeals Place 5,,,Scott Walker,10,52,62
Hansford,1,State Representative District 87,,,Four Price,132,186,318
Hansford,1,State Representative District 87,,,Nick Hearn,7,2,9
Hansford,2,State Representative District 87,,,Four Price,10,15,25
Hansford,2,State Representative District 87,,,Nick Hearn,0,1,1
Hansford,3,State Representative District 87,,,Four Price,49,89,138
Hansford,3,State Representative District 87,,,Nick Hearn,1,5,6
Hansford,4,State Representative District 87,,,Four Price,156,169,325
Hansford,4,State Representative District 87,,,Nick Hearn,2,7,9
Hansford,5,State Representative District 87,,,Four Price,97,117,214
Hansford,5,State Representative District 87,,,Nick Hearn,3,4,7
Hansford,6,State Representative District 87,,,Four Price,152,167,319
Hansford,6,State Representative District 87,,,Nick Hearn,5,5,10
