county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
Robertson,Benchley 11,Ballots Cast - Blank,,,,1,0,1,0,0
Robertson,Elliott 13,Ballots Cast - Blank,,,,0,0,0,0,0
Robertson,Easterly 16,Ballots Cast - Blank,,,,0,0,0,0,0
Robertson,New Baden 19,Ballots Cast - Blank,,,,0,0,0,0,0
Robertson,Teal Center 22,Ballots Cast - Blank,,,,0,0,0,0,0
Robertson,Christian Faith 23,Ballots Cast - Blank,,,,0,0,0,0,0
Robertson,Calvert 1,U.S. House,17,REP,Pete Sessions,443,156,278,8,1
Robertson,Hearne 2,U.S. House,17,REP,Pete Sessions,455,143,294,18,0
Robertson,Wheelock 3,U.S. House,17,REP,Pete Sessions,360,203,155,2,0
Robertson,Bald Prairie 4,U.S. House,17,REP,Pete Sessions,369,103,263,3,0
Robertson,Bremond 5,U.S. House,17,REP,Pete Sessions,666,286,367,13,0
Robertson,Franklin 6,U.S. House,17,REP,Pete Sessions,748,256,478,10,4
Robertson,Seale 8,U.S. House,17,REP,Pete Sessions,176,121,51,3,1
Robertson,Benchley 11,U.S. House,17,REP,Pete Sessions,527,272,244,11,0
Robertson,Elliott 13,U.S. House,17,REP,Pete Sessions,152,32,119,1,0
Robertson,Easterly 16,U.S. House,17,REP,Pete Sessions,129,63,64,2,0
Robertson,New Baden 19,U.S. House,17,REP,Pete Sessions,349,102,232,15,0
Robertson,Teal Center 22,U.S. House,17,REP,Pete Sessions,128,54,72,1,1
Robertson,Christian Faith 23,U.S. House,17,REP,Pete Sessions,155,58,95,2,0
Robertson,Calvert 1,U.S. House,17,DEM,Mary Jo Woods,168,76,82,10,0
Robertson,Hearne 2,U.S. House,17,DEM,Mary Jo Woods,168,73,86,9,0
Robertson,Wheelock 3,U.S. House,17,DEM,Mary Jo Woods,38,14,20,4,0
Robertson,Bald Prairie 4,U.S. House,17,DEM,Mary Jo Woods,57,15,37,5,0
Robertson,Bremond 5,U.S. House,17,DEM,Mary Jo Woods,121,45,68,8,0
Robertson,Franklin 6,U.S. House,17,DEM,Mary Jo Woods,89,31,49,9,0
Robertson,Seale 8,U.S. House,17,DEM,Mary Jo Woods,13,9,2,2,0
Robertson,Benchley 11,U.S. House,17,DEM,Mary Jo Woods,142,59,61,22,0
Robertson,Elliott 13,U.S. House,17,DEM,Mary Jo Woods,10,3,6,1,0
Robertson,Easterly 16,U.S. House,17,DEM,Mary Jo Woods,14,6,8,0,0
Robertson,New Baden 19,U.S. House,17,DEM,Mary Jo Woods,37,11,21,4,1
Robertson,Teal Center 22,U.S. House,17,DEM,Mary Jo Woods,336,166,133,35,2
Robertson,Christian Faith 23,U.S. House,17,DEM,Mary Jo Woods,95,48,35,12,0
Robertson,Calvert 1,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Hearne 2,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Wheelock 3,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Bald Prairie 4,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Bremond 5,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Franklin 6,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Seale 8,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Benchley 11,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Elliott 13,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Easterly 16,U.S. House,17,,OVER VOTES,1,0,1,0,0
Robertson,New Baden 19,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Teal Center 22,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Christian Faith 23,U.S. House,17,,OVER VOTES,0,0,0,0,0
Robertson,Calvert 1,U.S. House,17,,UNDER VOTES,12,4,8,0,0
Robertson,Hearne 2,U.S. House,17,,UNDER VOTES,12,4,8,0,0
Robertson,Wheelock 3,U.S. House,17,,UNDER VOTES,3,0,3,0,0
Robertson,Bald Prairie 4,U.S. House,17,,UNDER VOTES,12,2,10,0,0
Robertson,Bremond 5,U.S. House,17,,UNDER VOTES,12,3,8,1,0
Robertson,Franklin 6,U.S. House,17,,UNDER VOTES,15,8,7,0,0
Robertson,Seale 8,U.S. House,17,,UNDER VOTES,2,2,0,0,0
Robertson,Benchley 11,U.S. House,17,,UNDER VOTES,7,2,5,0,0
Robertson,Elliott 13,U.S. House,17,,UNDER VOTES,0,0,0,0,0
Robertson,Easterly 16,U.S. House,17,,UNDER VOTES,4,2,2,0,0
Robertson,New Baden 19,U.S. House,17,,UNDER VOTES,5,0,5,0,0
Robertson,Teal Center 22,U.S. House,17,,UNDER VOTES,2,1,1,0,0
Robertson,Christian Faith 23,U.S. House,17,,UNDER VOTES,5,2,3,0,0
Robertson,Calvert 1,Governor,,REP,Greg Abbott,445,155,283,6,1
Robertson,Hearne 2,Governor,,REP,Greg Abbott,456,144,296,16,0
Robertson,Wheelock 3,Governor,,REP,Greg Abbott,352,196,154,2,0
Robertson,Bald Prairie 4,Governor,,REP,Greg Abbott,376,102,271,3,0
Robertson,Bremond 5,Governor,,REP,Greg Abbott,665,285,367,13,0
Robertson,Franklin 6,Governor,,REP,Greg Abbott,744,255,475,10,4
Robertson,Seale 8,Governor,,REP,Greg Abbott,174,119,51,3,1
Robertson,Benchley 11,Governor,,REP,Greg Abbott,521,268,242,11,0
Robertson,Elliott 13,Governor,,REP,Greg Abbott,152,32,119,1,0
Robertson,Easterly 16,Governor,,REP,Greg Abbott,130,64,64,2,0
Robertson,New Baden 19,Governor,,REP,Greg Abbott,348,99,234,15,0
Robertson,Teal Center 22,Governor,,REP,Greg Abbott,122,51,69,1,1
Robertson,Christian Faith 23,Governor,,REP,Greg Abbott,158,58,98,2,0
Robertson,Calvert 1,Governor,,DEM,Beto O'Rourke,167,75,80,12,0
Robertson,Hearne 2,Governor,,DEM,Beto O'Rourke,167,71,86,10,0
Robertson,Wheelock 3,Governor,,DEM,Beto O'Rourke,42,16,22,4,0
Robertson,Bald Prairie 4,Governor,,DEM,Beto O'Rourke,55,14,36,5,0
Robertson,Bremond 5,Governor,,DEM,Beto O'Rourke,116,44,65,7,0
Robertson,Franklin 6,Governor,,DEM,Beto O'Rourke,96,36,53,7,0
Robertson,Seale 8,Governor,,DEM,Beto O'Rourke,15,11,2,2,0
Robertson,Benchley 11,Governor,,DEM,Beto O'Rourke,140,58,60,22,0
Robertson,Elliott 13,Governor,,DEM,Beto O'Rourke,10,3,6,1,0
Robertson,Easterly 16,Governor,,DEM,Beto O'Rourke,15,6,9,0,0
Robertson,New Baden 19,Governor,,DEM,Beto O'Rourke,41,12,24,4,1
Robertson,Teal Center 22,Governor,,DEM,Beto O'Rourke,335,164,134,35,2
Robertson,Christian Faith 23,Governor,,DEM,Beto O'Rourke,94,48,34,12,0
Robertson,Calvert 1,Governor,,LIB,Mark Tippetts,6,3,3,0,0
Robertson,Hearne 2,Governor,,LIB,Mark Tippetts,7,2,5,0,0
Robertson,Wheelock 3,Governor,,LIB,Mark Tippetts,6,4,2,0,0
Robertson,Bald Prairie 4,Governor,,LIB,Mark Tippetts,3,1,2,0,0
Robertson,Bremond 5,Governor,,LIB,Mark Tippetts,9,1,6,2,0
Robertson,Franklin 6,Governor,,LIB,Mark Tippetts,7,3,4,0,0
Robertson,Seale 8,Governor,,LIB,Mark Tippetts,1,1,0,0,0
Robertson,Benchley 11,Governor,,LIB,Mark Tippetts,11,5,6,0,0
Robertson,Elliott 13,Governor,,LIB,Mark Tippetts,0,0,0,0,0
Robertson,Easterly 16,Governor,,LIB,Mark Tippetts,3,1,2,0,0
Robertson,New Baden 19,Governor,,LIB,Mark Tippetts,1,1,0,0,0
Robertson,Teal Center 22,Governor,,LIB,Mark Tippetts,7,5,2,0,0
Robertson,Christian Faith 23,Governor,,LIB,Mark Tippetts,1,1,0,0,0
Robertson,Calvert 1,Governor,,GRN,Delilah Barrios,3,2,1,0,0
Robertson,Hearne 2,Governor,,GRN,Delilah Barrios,2,1,0,1,0
Robertson,Wheelock 3,Governor,,GRN,Delilah Barrios,1,1,0,0,0
Robertson,Bald Prairie 4,Governor,,GRN,Delilah Barrios,4,3,1,0,0
Robertson,Bremond 5,Governor,,GRN,Delilah Barrios,4,3,1,0,0
Robertson,Franklin 6,Governor,,GRN,Delilah Barrios,1,0,1,0,0
Robertson,Seale 8,Governor,,GRN,Delilah Barrios,0,0,0,0,0
Robertson,Benchley 11,Governor,,GRN,Delilah Barrios,2,2,0,0,0
Robertson,Elliott 13,Governor,,GRN,Delilah Barrios,0,0,0,0,0
Robertson,Easterly 16,Governor,,GRN,Delilah Barrios,0,0,0,0,0
Robertson,New Baden 19,Governor,,GRN,Delilah Barrios,1,1,0,0,0
Robertson,Teal Center 22,Governor,,GRN,Delilah Barrios,0,0,0,0,0
Robertson,Christian Faith 23,Governor,,GRN,Delilah Barrios,1,1,0,0,0
Robertson,Calvert 1,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Hearne 2,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Wheelock 3,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Bald Prairie 4,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Bremond 5,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Franklin 6,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Seale 8,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Benchley 11,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Elliott 13,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Easterly 16,Governor,,NON,Write-in,0,0,0,0,0
Robertson,New Baden 19,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Teal Center 22,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Christian Faith 23,Governor,,NON,Write-in,0,0,0,0,0
Robertson,Calvert 1,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Hearne 2,Governor,,,OVER VOTES,1,1,0,0,0
Robertson,Wheelock 3,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Bald Prairie 4,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Bremond 5,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Franklin 6,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Seale 8,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Benchley 11,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Elliott 13,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Easterly 16,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,New Baden 19,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Teal Center 22,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Christian Faith 23,Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Calvert 1,Governor,,,UNDER VOTES,2,1,1,0,0
Robertson,Hearne 2,Governor,,,UNDER VOTES,2,1,1,0,0
Robertson,Wheelock 3,Governor,,,UNDER VOTES,0,0,0,0,0
Robertson,Bald Prairie 4,Governor,,,UNDER VOTES,0,0,0,0,0
Robertson,Bremond 5,Governor,,,UNDER VOTES,5,1,4,0,0
Robertson,Franklin 6,Governor,,,UNDER VOTES,4,1,1,2,0
Robertson,Seale 8,Governor,,,UNDER VOTES,1,1,0,0,0
Robertson,Benchley 11,Governor,,,UNDER VOTES,2,0,2,0,0
Robertson,Elliott 13,Governor,,,UNDER VOTES,0,0,0,0,0
Robertson,Easterly 16,Governor,,,UNDER VOTES,0,0,0,0,0
Robertson,New Baden 19,Governor,,,UNDER VOTES,0,0,0,0,0
Robertson,Teal Center 22,Governor,,,UNDER VOTES,2,1,1,0,0
Robertson,Christian Faith 23,Governor,,,UNDER VOTES,1,0,1,0,0
Robertson,Calvert 1,Lieutenant Governor,,REP,Dan Patrick,430,150,273,6,1
Robertson,Hearne 2,Lieutenant Governor,,REP,Dan Patrick,440,139,285,16,0
Robertson,Wheelock 3,Lieutenant Governor,,REP,Dan Patrick,337,189,146,2,0
Robertson,Bald Prairie 4,Lieutenant Governor,,REP,Dan Patrick,372,102,267,3,0
Robertson,Bremond 5,Lieutenant Governor,,REP,Dan Patrick,655,284,358,13,0
Robertson,Franklin 6,Lieutenant Governor,,REP,Dan Patrick,732,251,467,10,4
Robertson,Seale 8,Lieutenant Governor,,REP,Dan Patrick,171,117,50,3,1
Robertson,Benchley 11,Lieutenant Governor,,REP,Dan Patrick,510,261,238,11,0
Robertson,Elliott 13,Lieutenant Governor,,REP,Dan Patrick,149,32,116,1,0
Robertson,Easterly 16,Lieutenant Governor,,REP,Dan Patrick,129,62,65,2,0
Robertson,New Baden 19,Lieutenant Governor,,REP,Dan Patrick,339,97,227,15,0
Robertson,Teal Center 22,Lieutenant Governor,,REP,Dan Patrick,124,50,72,1,1
Robertson,Christian Faith 23,Lieutenant Governor,,REP,Dan Patrick,149,56,91,2,0
Robertson,Calvert 1,Lieutenant Governor,,DEM,Mike Collier,177,78,87,12,0
Robertson,Hearne 2,Lieutenant Governor,,DEM,Mike Collier,169,75,85,9,0
Robertson,Wheelock 3,Lieutenant Governor,,DEM,Mike Collier,49,20,25,4,0
Robertson,Bald Prairie 4,Lieutenant Governor,,DEM,Mike Collier,60,17,38,5,0
Robertson,Bremond 5,Lieutenant Governor,,DEM,Mike Collier,120,42,70,8,0
Robertson,Franklin 6,Lieutenant Governor,,DEM,Mike Collier,99,34,56,9,0
Robertson,Seale 8,Lieutenant Governor,,DEM,Mike Collier,17,12,3,2,0
Robertson,Benchley 11,Lieutenant Governor,,DEM,Mike Collier,139,57,60,22,0
Robertson,Elliott 13,Lieutenant Governor,,DEM,Mike Collier,11,3,7,1,0
Robertson,Easterly 16,Lieutenant Governor,,DEM,Mike Collier,14,6,8,0,0
Robertson,New Baden 19,Lieutenant Governor,,DEM,Mike Collier,44,13,26,4,1
Robertson,Teal Center 22,Lieutenant Governor,,DEM,Mike Collier,330,163,131,35,1
Robertson,Christian Faith 23,Lieutenant Governor,,DEM,Mike Collier,97,48,37,12,0
Robertson,Calvert 1,Lieutenant Governor,,LIB,Shanna Steele,8,4,4,0,0
Robertson,Hearne 2,Lieutenant Governor,,LIB,Shanna Steele,18,3,14,1,0
Robertson,Wheelock 3,Lieutenant Governor,,LIB,Shanna Steele,11,8,3,0,0
Robertson,Bald Prairie 4,Lieutenant Governor,,LIB,Shanna Steele,3,1,2,0,0
Robertson,Bremond 5,Lieutenant Governor,,LIB,Shanna Steele,15,5,10,0,0
Robertson,Franklin 6,Lieutenant Governor,,LIB,Shanna Steele,11,5,6,0,0
Robertson,Seale 8,Lieutenant Governor,,LIB,Shanna Steele,2,2,0,0,0
Robertson,Benchley 11,Lieutenant Governor,,LIB,Shanna Steele,22,13,9,0,0
Robertson,Elliott 13,Lieutenant Governor,,LIB,Shanna Steele,1,0,1,0,0
Robertson,Easterly 16,Lieutenant Governor,,LIB,Shanna Steele,5,3,2,0,0
Robertson,New Baden 19,Lieutenant Governor,,LIB,Shanna Steele,4,1,3,0,0
Robertson,Teal Center 22,Lieutenant Governor,,LIB,Shanna Steele,8,6,2,0,0
Robertson,Christian Faith 23,Lieutenant Governor,,LIB,Shanna Steele,3,2,1,0,0
Robertson,Calvert 1,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Hearne 2,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Wheelock 3,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Bald Prairie 4,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Bremond 5,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Franklin 6,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Seale 8,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Benchley 11,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Elliott 13,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Easterly 16,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,New Baden 19,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Teal Center 22,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Christian Faith 23,Lieutenant Governor,,,OVER VOTES,0,0,0,0,0
Robertson,Calvert 1,Lieutenant Governor,,,UNDER VOTES,8,4,4,0,0
Robertson,Hearne 2,Lieutenant Governor,,,UNDER VOTES,8,3,4,1,0
Robertson,Wheelock 3,Lieutenant Governor,,,UNDER VOTES,4,0,4,0,0
Robertson,Bald Prairie 4,Lieutenant Governor,,,UNDER VOTES,3,0,3,0,0
Robertson,Bremond 5,Lieutenant Governor,,,UNDER VOTES,9,3,5,1,0
Robertson,Franklin 6,Lieutenant Governor,,,UNDER VOTES,10,5,5,0,0
Robertson,Seale 8,Lieutenant Governor,,,UNDER VOTES,1,1,0,0,0
Robertson,Benchley 11,Lieutenant Governor,,,UNDER VOTES,5,2,3,0,0
Robertson,Elliott 13,Lieutenant Governor,,,UNDER VOTES,1,0,1,0,0
Robertson,Easterly 16,Lieutenant Governor,,,UNDER VOTES,0,0,0,0,0
Robertson,New Baden 19,Lieutenant Governor,,,UNDER VOTES,4,2,2,0,0
Robertson,Teal Center 22,Lieutenant Governor,,,UNDER VOTES,4,2,1,0,1
Robertson,Christian Faith 23,Lieutenant Governor,,,UNDER VOTES,6,2,4,0,0
Robertson,Calvert 1,Attorney General,,REP,Ken Paxton,432,153,271,7,1
Robertson,Hearne 2,Attorney General,,REP,Ken Paxton,437,138,285,14,0
Robertson,Wheelock 3,Attorney General,,REP,Ken Paxton,340,191,147,2,0
Robertson,Bald Prairie 4,Attorney General,,REP,Ken Paxton,369,103,263,3,0
Robertson,Bremond 5,Attorney General,,REP,Ken Paxton,659,284,362,13,0
Robertson,Franklin 6,Attorney General,,REP,Ken Paxton,734,254,466,10,4
Robertson,Seale 8,Attorney General,,REP,Ken Paxton,173,119,50,3,1
Robertson,Benchley 11,Attorney General,,REP,Ken Paxton,502,260,231,11,0
Robertson,Elliott 13,Attorney General,,REP,Ken Paxton,146,27,118,1,0
Robertson,Easterly 16,Attorney General,,REP,Ken Paxton,127,60,65,2,0
Robertson,New Baden 19,Attorney General,,REP,Ken Paxton,334,97,226,11,0
Robertson,Teal Center 22,Attorney General,,REP,Ken Paxton,118,48,68,1,1
Robertson,Christian Faith 23,Attorney General,,REP,Ken Paxton,150,58,90,2,0
Robertson,Calvert 1,Attorney General,,DEM,Rochelle Mercedes Garza,174,75,88,11,0
Robertson,Hearne 2,Attorney General,,DEM,Rochelle Mercedes Garza,175,76,88,11,0
Robertson,Wheelock 3,Attorney General,,DEM,Rochelle Mercedes Garza,44,19,21,4,0
Robertson,Bald Prairie 4,Attorney General,,DEM,Rochelle Mercedes Garza,60,16,39,5,0
Robertson,Bremond 5,Attorney General,,DEM,Rochelle Mercedes Garza,120,43,69,8,0
Robertson,Franklin 6,Attorney General,,DEM,Rochelle Mercedes Garza,96,33,54,9,0
Robertson,Seale 8,Attorney General,,DEM,Rochelle Mercedes Garza,12,8,2,2,0
Robertson,Benchley 11,Attorney General,,DEM,Rochelle Mercedes Garza,135,56,57,22,0
Robertson,Elliott 13,Attorney General,,DEM,Rochelle Mercedes Garza,9,3,5,1,0
Robertson,Easterly 16,Attorney General,,DEM,Rochelle Mercedes Garza,14,5,9,0,0
Robertson,New Baden 19,Attorney General,,DEM,Rochelle Mercedes Garza,39,12,21,5,1
Robertson,Teal Center 22,Attorney General,,DEM,Rochelle Mercedes Garza,335,163,136,34,2
Robertson,Christian Faith 23,Attorney General,,DEM,Rochelle Mercedes Garza,95,45,38,12,0
Robertson,Calvert 1,Attorney General,,LIB,Mark Ash,12,6,6,0,0
Robertson,Hearne 2,Attorney General,,LIB,Mark Ash,14,1,12,1,0
Robertson,Wheelock 3,Attorney General,,LIB,Mark Ash,9,5,4,0,0
Robertson,Bald Prairie 4,Attorney General,,LIB,Mark Ash,5,1,4,0,0
Robertson,Bremond 5,Attorney General,,LIB,Mark Ash,10,3,7,0,0
Robertson,Franklin 6,Attorney General,,LIB,Mark Ash,13,5,8,0,0
Robertson,Seale 8,Attorney General,,LIB,Mark Ash,4,3,1,0,0
Robertson,Benchley 11,Attorney General,,LIB,Mark Ash,33,16,17,0,0
Robertson,Elliott 13,Attorney General,,LIB,Mark Ash,3,2,1,0,0
Robertson,Easterly 16,Attorney General,,LIB,Mark Ash,5,4,1,0,0
Robertson,New Baden 19,Attorney General,,LIB,Mark Ash,14,3,9,2,0
Robertson,Teal Center 22,Attorney General,,LIB,Mark Ash,10,9,1,0,0
Robertson,Christian Faith 23,Attorney General,,LIB,Mark Ash,5,3,2,0,0
Robertson,Calvert 1,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Hearne 2,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Wheelock 3,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Bald Prairie 4,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Bremond 5,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Franklin 6,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Seale 8,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Benchley 11,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Elliott 13,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Easterly 16,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,New Baden 19,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Teal Center 22,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Christian Faith 23,Attorney General,,,OVER VOTES,0,0,0,0,0
Robertson,Calvert 1,Attorney General,,,UNDER VOTES,5,2,3,0,0
Robertson,Hearne 2,Attorney General,,,UNDER VOTES,9,5,3,1,0
Robertson,Wheelock 3,Attorney General,,,UNDER VOTES,8,2,6,0,0
Robertson,Bald Prairie 4,Attorney General,,,UNDER VOTES,4,0,4,0,0
Robertson,Bremond 5,Attorney General,,,UNDER VOTES,10,4,5,1,0
Robertson,Franklin 6,Attorney General,,,UNDER VOTES,9,3,6,0,0
Robertson,Seale 8,Attorney General,,,UNDER VOTES,2,2,0,0,0
Robertson,Benchley 11,Attorney General,,,UNDER VOTES,6,1,5,0,0
Robertson,Elliott 13,Attorney General,,,UNDER VOTES,4,3,1,0,0
Robertson,Easterly 16,Attorney General,,,UNDER VOTES,2,2,0,0,0
Robertson,New Baden 19,Attorney General,,,UNDER VOTES,4,1,2,1,0
Robertson,Teal Center 22,Attorney General,,,UNDER VOTES,3,1,1,1,0
Robertson,Christian Faith 23,Attorney General,,,UNDER VOTES,5,2,3,0,0
Robertson,Calvert 1,Comptroller of Public Accounts,,REP,Glenn Hegar,432,151,273,7,1
Robertson,Hearne 2,Comptroller of Public Accounts,,REP,Glenn Hegar,438,135,288,15,0
Robertson,Wheelock 3,Comptroller of Public Accounts,,REP,Glenn Hegar,351,197,152,2,0
Robertson,Bald Prairie 4,Comptroller of Public Accounts,,REP,Glenn Hegar,374,103,268,3,0
Robertson,Bremond 5,Comptroller of Public Accounts,,REP,Glenn Hegar,664,285,366,13,0
Robertson,Franklin 6,Comptroller of Public Accounts,,REP,Glenn Hegar,736,256,468,8,4
Robertson,Seale 8,Comptroller of Public Accounts,,REP,Glenn Hegar,176,120,51,4,1
Robertson,Benchley 11,Comptroller of Public Accounts,,REP,Glenn Hegar,516,266,239,11,0
Robertson,Elliott 13,Comptroller of Public Accounts,,REP,Glenn Hegar,150,32,117,1,0
Robertson,Easterly 16,Comptroller of Public Accounts,,REP,Glenn Hegar,126,60,64,2,0
Robertson,New Baden 19,Comptroller of Public Accounts,,REP,Glenn Hegar,345,100,231,14,0
Robertson,Teal Center 22,Comptroller of Public Accounts,,REP,Glenn Hegar,116,45,68,2,1
Robertson,Christian Faith 23,Comptroller of Public Accounts,,REP,Glenn Hegar,149,56,91,2,0
Robertson,Calvert 1,Comptroller of Public Accounts,,DEM,Janet T. Dudding,167,76,81,10,0
Robertson,Hearne 2,Comptroller of Public Accounts,,DEM,Janet T. Dudding,159,69,81,9,0
Robertson,Wheelock 3,Comptroller of Public Accounts,,DEM,Janet T. Dudding,38,15,19,4,0
Robertson,Bald Prairie 4,Comptroller of Public Accounts,,DEM,Janet T. Dudding,57,15,37,5,0
Robertson,Bremond 5,Comptroller of Public Accounts,,DEM,Janet T. Dudding,108,38,62,8,0
Robertson,Franklin 6,Comptroller of Public Accounts,,DEM,Janet T. Dudding,91,28,53,10,0
Robertson,Seale 8,Comptroller of Public Accounts,,DEM,Janet T. Dudding,12,9,2,1,0
Robertson,Benchley 11,Comptroller of Public Accounts,,DEM,Janet T. Dudding,130,54,54,22,0
Robertson,Elliott 13,Comptroller of Public Accounts,,DEM,Janet T. Dudding,10,3,6,1,0
Robertson,Easterly 16,Comptroller of Public Accounts,,DEM,Janet T. Dudding,14,4,10,0,0
Robertson,New Baden 19,Comptroller of Public Accounts,,DEM,Janet T. Dudding,38,11,22,4,1
Robertson,Teal Center 22,Comptroller of Public Accounts,,DEM,Janet T. Dudding,331,170,126,33,2
Robertson,Christian Faith 23,Comptroller of Public Accounts,,DEM,Janet T. Dudding,87,44,31,12,0
Robertson,Calvert 1,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,8,2,6,0,0
