county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Callahan,1,Governor,,DEM,Beto O'Rourke,13,4,2,7
Callahan,1,Governor,,DEM,Michael Cooper,0,0,0,0
Callahan,1,Governor,,DEM,Joy Diaz,1,0,0,1
Callahan,1,Governor,,DEM,Inocencio (Inno) Barrientez,0,0,0,0
Callahan,1,Governor,,DEM,Rich Wakeland,1,0,1,0
Callahan,1,Lieutenant Governor,,DEM,Mike Collier,9,3,1,5
Callahan,1,Lieutenant Governor,,DEM,Michelle Beckley,3,1,1,1
Callahan,1,Lieutenant Governor,,DEM,Carla Brailey,2,0,1,1
Callahan,1,Attorney General,,DEM,Mike Fields,2,0,0,2
Callahan,1,Attorney General,,DEM,Joe Jaworski,5,3,1,1
Callahan,1,Attorney General,,DEM,Rochelle Mercedes Garza,4,1,0,3
Callahan,1,Attorney General,,DEM,Lee Merritt,3,0,1,2
Callahan,1,Attorney General,,DEM,"S. ""TBONE"" Raynor",1,0,1,0
Callahan,1,Comptroller of Public Accounts,,DEM,Tim Mahoney,4,2,0,2
Callahan,1,Comptroller of Public Accounts,,DEM,Angel Luis Vega,2,0,1,1
Callahan,1,Comptroller of Public Accounts,,DEM,Janet T. Dudding,8,2,2,4
Callahan,1,Commissioner of the General Land Office,,DEM,Jay Kleberg,6,3,0,3
Callahan,1,Commissioner of the General Land Office,,DEM,Sandragrace Martinez,3,0,2,1
Callahan,1,Commissioner of the General Land Office,,DEM,Jinny Suh,2,1,0,1
Callahan,1,Commissioner of the General Land Office,,DEM,Michael Lange,3,0,1,2
Callahan,1,Commissioner of Agriculture,,DEM,Susan Hays,11,3,3,5
Callahan,1,Commissioner of Agriculture,,DEM,Ed Ireson,4,1,0,3
Callahan,1,Railroad Commissioner,,DEM,Luke Warford,14,4,3,7
Callahan,1,"Justice, Supreme Court, Place 3",,DEM,Erin A Nowell,14,4,3,7
Callahan,1,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,14,4,3,7
Callahan,1,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,14,4,3,7
Callahan,1,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,14,4,3,7
Callahan,1,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,14,4,3,7
Callahan,1,State Senate,10,DEM,Beverly Powell,14,4,3,7
Callahan,1,State House,71,DEM,Linda Goolsbee,14,4,3,7
Callahan,1,U.S. House,19,REP,Jodey C. Arrington,222,7,94,121
Callahan,1,Governor,,REP,Paul Belew,0,0,0,0
Callahan,1,Governor,,REP,Allen B. West,14,0,7,7
Callahan,1,Governor,,REP,Chad Prather,17,0,6,11
Callahan,1,Governor,,REP,Greg Abbott,183,9,78,96
Callahan,1,Governor,,REP,Rick Perry,3,0,1,2
Callahan,1,Governor,,REP,Don Huffines,15,0,6,9
Callahan,1,Governor,,REP,Kandy Kaye Horn,2,0,2,0
Callahan,1,Governor,,REP,Danny Harrison,0,0,0,0
Callahan,1,Lieutenant Governor,,REP,Aaron Sorrells,12,0,5,7
Callahan,1,Lieutenant Governor,,REP,Zach Vance,7,0,0,7
Callahan,1,Lieutenant Governor,,REP,Dan Patrick,182,8,85,89
Callahan,1,Lieutenant Governor,,REP,Daniel Miller,11,0,3,8
Callahan,1,Lieutenant Governor,,REP,Trayce Bradford,13,1,5,7
Callahan,1,Lieutenant Governor,,REP,Todd M. Bullis,0,0,0,0
Callahan,1,Attorney General,,REP,Louie Gohmert,21,0,11,10
Callahan,1,Attorney General,,REP,Ken Paxton,129,3,49,77
Callahan,1,Attorney General,,REP,Eva Guzman,43,3,22,18
Callahan,1,Attorney General,,REP,George P. Bush,35,3,18,14
Callahan,1,Comptroller of Public Accounts,,REP,Glenn Hegar,177,8,78,91
Callahan,1,Comptroller of Public Accounts,,REP,Mark V. Goloby,19,0,8,11
Callahan,1,Commissioner of the General Land Office,,REP,Rufus Lopez,4,0,0,4
Callahan,1,Commissioner of the General Land Office,,REP,Don W. Minton,10,0,4,6
Callahan,1,Commissioner of the General Land Office,,REP,Jon Spiers,14,1,5,8
Callahan,1,Commissioner of the General Land Office,,REP,Ben Armenta,5,0,2,3
Callahan,1,Commissioner of the General Land Office,,REP,Dawn Buckingham,151,7,67,77
Callahan,1,Commissioner of the General Land Office,,REP,Victor Avila,4,0,2,2
Callahan,1,Commissioner of the General Land Office,,REP,Weston Martinez,2,0,0,2
