county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day,provisional
ATASCOSA,1,Lieutenant Governor,NA,REP,Todd M. Bullis,4,0,2,2,0
ATASCOSA,1,Lieutenant Governor,NA,REP,Daniel Miller,13,0,7,6,0
ATASCOSA,1,Lieutenant Governor,NA,REP,Dan Patrick,171,3,102,66,0
ATASCOSA,1,Lieutenant Governor,NA,REP,Trayce Bradford,10,0,3,7,0
ATASCOSA,1,Lieutenant Governor,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Lieutenant Governor,NA,REP,UNDER VOTES,14,0,7,7,0
ATASCOSA,1,Attorney General,NA,REP,Louie Gohmert,33,1,26,6,0
ATASCOSA,1,Attorney General,NA,REP,Ken Paxton,103,1,56,46,0
ATASCOSA,1,Attorney General,NA,REP,Eva Guzman,30,0,19,11,0
ATASCOSA,1,Attorney General,NA,REP,George P. Bush,51,1,26,24,0
ATASCOSA,1,Attorney General,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Attorney General,NA,REP,UNDER VOTES,9,0,3,6,0
ATASCOSA,1,Comptroller of Public Accounts,NA,REP,Glenn Hegar,169,3,98,68,0
ATASCOSA,1,Comptroller of Public Accounts,NA,REP,Mark V. Goloby,28,0,16,12,0
ATASCOSA,1,Comptroller of Public Accounts,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Comptroller of Public Accounts,NA,REP,UNDER VOTES,29,0,16,13,0
ATASCOSA,1,Comm General Land Office,NA,REP,Dawn Buckingham,84,0,61,23,0
ATASCOSA,1,Comm General Land Office,NA,REP,Victor Avila,10,1,4,5,0
ATASCOSA,1,Comm General Land Office,NA,REP,Don W. Minton,25,2,13,10,0
ATASCOSA,1,Comm General Land Office,NA,REP,Weston Martinez,11,0,4,7,0
ATASCOSA,1,Comm General Land Office,NA,REP,Ben Armenta,5,0,3,2,0
ATASCOSA,1,Comm General Land Office,NA,REP,Tim Westley,28,0,11,17,0
ATASCOSA,1,Comm General Land Office,NA,REP,Rufus Lopez,4,0,2,2,0
ATASCOSA,1,Comm General Land Office,NA,REP,Jon Spiers,21,0,12,9,0
ATASCOSA,1,Comm General Land Office,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Comm General Land Office,NA,REP,UNDER VOTES,38,0,20,18,0
ATASCOSA,1,Commissioner of Agriculture,NA,REP,James White,59,0,32,27,0
ATASCOSA,1,Commissioner of Agriculture,NA,REP,Sid Miller,124,2,74,48,0
ATASCOSA,1,Commissioner of Agriculture,NA,REP,Carey A. Counsil,20,1,13,6,0
ATASCOSA,1,Commissioner of Agriculture,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Commissioner of Agriculture,NA,REP,UNDER VOTES,23,0,11,12,0
ATASCOSA,1,Railroad Commissioner,NA,REP,"Marvin ""Sarge"" Summers",49,0,30,19,0
ATASCOSA,1,Railroad Commissioner,NA,REP,Sarah Stogner,39,0,24,15,0
ATASCOSA,1,Railroad Commissioner,NA,REP,Dawayne Tipton,20,1,12,7,0
ATASCOSA,1,Railroad Commissioner,NA,REP,Wayne Christian,59,2,33,24,0
ATASCOSA,1,Railroad Commissioner,NA,REP,Tom Slocum Jr,28,0,17,11,0
ATASCOSA,1,Railroad Commissioner,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Railroad Commissioner,NA,REP,UNDER VOTES,31,0,14,17,0
ATASCOSA,1,"Justice, Supreme Court, Pl 3",NA,REP,Debra Lehrmann,171,3,100,68,0
ATASCOSA,1,"Justice, Supreme Court, Pl 3",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, Supreme Court, Pl 3",NA,REP,UNDER VOTES,55,0,30,25,0
ATASCOSA,1,"Justice, Supreme Court, Pl 5",NA,REP,Rebeca Huddle,174,3,102,69,0
ATASCOSA,1,"Justice, Supreme Court, Pl 5",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, Supreme Court, Pl 5",NA,REP,UNDER VOTES,52,0,28,24,0
ATASCOSA,1,"Justice, Supreme Court, Pl 9",NA,REP,David J. Schenck,96,2,53,41,0
ATASCOSA,1,"Justice, Supreme Court, Pl 9",NA,REP,Evan Young,84,1,53,30,0
ATASCOSA,1,"Justice, Supreme Court, Pl 9",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, Supreme Court, Pl 9",NA,REP,UNDER VOTES,46,0,24,22,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 2",NA,REP,Mary Lou Keel,164,3,97,64,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 2",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 2",NA,REP,UNDER VOTES,62,0,33,29,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 5",NA,REP,Scott Walker,120,2,71,47,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 5",NA,REP,Clint Morgan,60,1,35,24,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 5",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 5",NA,REP,UNDER VOTES,46,0,24,22,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 6",NA,REP,"Jesse F. McClure, III",169,3,100,66,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 6",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 6",NA,REP,UNDER VOTES,57,0,30,27,0
ATASCOSA,1,"Member, State BoE, Dist 1",NA,REP,Lani Popp,81,1,48,32,0
ATASCOSA,1,"Member, State BoE, Dist 1",NA,REP,"Michael ""Travis"" Stevens",102,2,61,39,0
ATASCOSA,1,"Member, State BoE, Dist 1",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Member, State BoE, Dist 1",NA,REP,UNDER VOTES,43,0,21,22,0
ATASCOSA,1,State Senate,19,REP,Robert Garza,169,3,98,68,0
ATASCOSA,1,State Senate,19,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,State Senate,19,REP,UNDER VOTES,57,0,32,25,0
ATASCOSA,1,State Senate,24,REP,Raul Reyes,0,0,0,0,0
ATASCOSA,1,State Senate,24,REP,Pete Flores,0,0,0,0,0
ATASCOSA,1,State Senate,24,REP,Lamar Lewis,0,0,0,0,0
ATASCOSA,1,State Senate,24,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,State Senate,24,REP,UNDER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 6",NA,REP,Todd McCray,171,3,101,67,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 6",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 6",NA,REP,UNDER VOTES,55,0,29,26,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 7",NA,REP,Lori I. Valenzuela,166,3,97,66,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 7",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 7",NA,REP,UNDER VOTES,60,0,33,27,0
ATASCOSA,1,"Dist Judge, 81st Judicial Dist",NA,REP,Trent Rowell,76,3,35,38,0
ATASCOSA,1,"Dist Judge, 81st Judicial Dist",NA,REP,Sylvia Rodriguez,49,0,31,18,0
ATASCOSA,1,"Dist Judge, 81st Judicial Dist",NA,REP,Jennifer Ebrom Dillingham,77,0,52,25,0
ATASCOSA,1,"Dist Judge, 81st Judicial Dist",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Dist Judge, 81st Judicial Dist",NA,REP,UNDER VOTES,24,0,12,12,0
ATASCOSA,1,"Dist Judge, 218th Judicial Dist",NA,REP,Russell Wilson,175,3,101,71,0
ATASCOSA,1,"Dist Judge, 218th Judicial Dist",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Dist Judge, 218th Judicial Dist",NA,REP,UNDER VOTES,51,0,29,22,0
ATASCOSA,1,County Judge,NA,REP,Grant M. Luckman,40,0,24,16,0
ATASCOSA,1,County Judge,NA,REP,Weldon P. Cude,99,3,59,37,0
ATASCOSA,1,County Judge,NA,REP,Camila Chapa Mares,82,0,44,38,0
ATASCOSA,1,County Judge,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,County Judge,NA,REP,UNDER VOTES,5,0,3,2,0
ATASCOSA,1,"Judge, County Court at Law",NA,REP,Bob Brendel,182,3,106,73,0
ATASCOSA,1,"Judge, County Court at Law",NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Judge, County Court at Law",NA,REP,UNDER VOTES,44,0,24,20,0
ATASCOSA,1,District Clerk,NA,REP,Margaret E. Littleton,176,3,100,73,0
ATASCOSA,1,District Clerk,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,District Clerk,NA,REP,UNDER VOTES,50,0,30,20,0
ATASCOSA,1,County Clerk,NA,REP,Jeremy Fernandez,53,0,29,24,0
ATASCOSA,1,County Clerk,NA,REP,Theresa Carrasco,135,3,81,51,0
ATASCOSA,1,County Clerk,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,County Clerk,NA,REP,UNDER VOTES,38,0,20,18,0
ATASCOSA,1,County Treasurer,NA,REP,Laura Pawelek,183,3,104,76,0
ATASCOSA,1,County Treasurer,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,County Treasurer,NA,REP,UNDER VOTES,43,0,26,17,0
ATASCOSA,1,County Commissioner Pct 2,NA,REP,Mark Bowen,0,0,0,0,0
ATASCOSA,1,County Commissioner Pct 2,NA,REP,Stuart Knowlton,0,0,0,0,0
ATASCOSA,1,County Commissioner Pct 2,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,County Commissioner Pct 2,NA,REP,UNDER VOTES,0,0,0,0,0
ATASCOSA,1,County Commissioner Pct 4,NA,REP,"Kennard ""Bubba"" Riley",115,0,64,51,0
ATASCOSA,1,County Commissioner Pct 4,NA,REP,Ernest Miller,98,3,61,34,0
ATASCOSA,1,County Commissioner Pct 4,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,County Commissioner Pct 4,NA,REP,UNDER VOTES,13,0,5,8,0
ATASCOSA,1,JOP Pct 1,NA,REP,"Felix Herrera, III",0,0,0,0,0
ATASCOSA,1,JOP Pct 1,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 1,NA,REP,UNDER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 2,NA,REP,Marian Knowlton,0,0,0,0,0
ATASCOSA,1,JOP Pct 2,NA,REP,Wayne S. Vaughn,0,0,0,0,0
ATASCOSA,1,JOP Pct 2,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 2,NA,REP,UNDER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 3,NA,REP,Willie Leal Jr,0,0,0,0,0
ATASCOSA,1,JOP Pct 3,NA,REP,Brenda Ana Arreola,0,0,0,0,0
ATASCOSA,1,JOP Pct 3,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 3,NA,REP,UNDER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 4,NA,REP,R.G. Poth,63,0,33,30,0
ATASCOSA,1,JOP Pct 4,NA,REP,Rusty Prasifka,74,0,49,25,0
ATASCOSA,1,JOP Pct 4,NA,REP,Robert M. Evans,71,3,38,30,0
ATASCOSA,1,JOP Pct 4,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 4,NA,REP,UNDER VOTES,18,0,10,8,0
ATASCOSA,1,County Chair,NA,REP,Robert (Bobby) Duncan,171,3,99,69,0
ATASCOSA,1,County Chair,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,County Chair,NA,REP,UNDER VOTES,55,0,31,24,0
ATASCOSA,1,Proposition 1,NA,REP,YES,209,3,123,83,0
ATASCOSA,1,Proposition 1,NA,REP,NO,11,0,3,8,0
ATASCOSA,1,Proposition 1,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 1,NA,REP,UNDER VOTES,6,0,4,2,0
ATASCOSA,1,Proposition 2,NA,REP,YES,189,3,114,72,0
ATASCOSA,1,Proposition 2,NA,REP,NO,31,0,14,17,0
ATASCOSA,1,Proposition 2,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 2,NA,REP,UNDER VOTES,6,0,2,4,0
ATASCOSA,1,Proposition 3,NA,REP,YES,196,3,112,81,0
ATASCOSA,1,Proposition 3,NA,REP,NO,27,0,16,11,0
ATASCOSA,1,Proposition 3,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 3,NA,REP,UNDER VOTES,3,0,2,1,0
ATASCOSA,1,Proposition 4,NA,REP,YES,201,3,119,79,0
ATASCOSA,1,Proposition 4,NA,REP,NO,19,0,9,10,0
ATASCOSA,1,Proposition 4,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 4,NA,REP,UNDER VOTES,6,0,2,4,0
ATASCOSA,1,Proposition 5,NA,REP,YES,189,3,113,73,0
ATASCOSA,1,Proposition 5,NA,REP,NO,30,0,16,14,0
ATASCOSA,1,Proposition 5,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 5,NA,REP,UNDER VOTES,7,0,1,6,0
ATASCOSA,1,Proposition 6,NA,REP,YES,189,3,114,72,0
ATASCOSA,1,Proposition 6,NA,REP,NO,29,0,14,15,0
ATASCOSA,1,Proposition 6,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 6,NA,REP,UNDER VOTES,8,0,2,6,0
ATASCOSA,1,Proposition 7,NA,REP,YES,214,3,125,86,0
ATASCOSA,1,Proposition 7,NA,REP,NO,7,0,3,4,0
ATASCOSA,1,Proposition 7,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 7,NA,REP,UNDER VOTES,5,0,2,3,0
ATASCOSA,1,Proposition 8,NA,REP,YES,202,3,119,80,0
ATASCOSA,1,Proposition 8,NA,REP,NO,17,0,9,8,0
ATASCOSA,1,Proposition 8,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 8,NA,REP,UNDER VOTES,7,0,2,5,0
ATASCOSA,1,Proposition 9,NA,REP,YES,204,3,121,80,0
ATASCOSA,1,Proposition 9,NA,REP,NO,19,0,8,11,0
ATASCOSA,1,Proposition 9,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 9,NA,REP,UNDER VOTES,3,0,1,2,0
ATASCOSA,1,Proposition 10,NA,REP,YES,207,3,121,83,0
ATASCOSA,1,Proposition 10,NA,REP,NO,17,0,8,9,0
ATASCOSA,1,Proposition 10,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Proposition 10,NA,REP,UNDER VOTES,2,0,1,1,0
ATASCOSA,1,U.S. House,28,DEM,Jessica Cisneros,14,1,6,7,0
ATASCOSA,1,U.S. House,28,DEM,Tannya Judith Benavides,1,0,0,1,0
ATASCOSA,1,U.S. House,28,DEM,Henry Cuellar,11,0,4,7,0
ATASCOSA,1,U.S. House,28,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,U.S. House,28,DEM,UNDER VOTES,1,0,1,0,0
ATASCOSA,1,Governor,NA,DEM,Joy Diaz,0,0,0,0,0
ATASCOSA,1,Governor,NA,DEM,Rich Wakeland,0,0,0,0,0
ATASCOSA,1,Governor,NA,DEM,Beto O'Rourke,24,1,8,15,0
ATASCOSA,1,Governor,NA,DEM,Inocencio (Inno) Barrientez,0,0,0,0,0
ATASCOSA,1,Governor,NA,DEM,Michael Cooper,1,0,1,0,0
ATASCOSA,1,Governor,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Governor,NA,DEM,UNDER VOTES,2,0,2,0,0
ATASCOSA,1,Lieutenant Governor,NA,DEM,Mike Collier,9,1,3,5,0
ATASCOSA,1,Lieutenant Governor,NA,DEM,Carla Brailey,9,0,4,5,0
ATASCOSA,1,Lieutenant Governor,NA,DEM,Michelle Beckley,5,0,1,4,0
ATASCOSA,1,Lieutenant Governor,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Lieutenant Governor,NA,DEM,UNDER VOTES,4,0,3,1,0
ATASCOSA,1,Attorney General,NA,DEM,Joe Jaworski,1,0,0,1,0
ATASCOSA,1,Attorney General,NA,DEM,"S. ""TBONE"" Raynor",3,0,2,1,0
ATASCOSA,1,Attorney General,NA,DEM,Rochelle Mercedes Garza,16,1,3,12,0
ATASCOSA,1,Attorney General,NA,DEM,Mike Fields,2,0,2,0,0
ATASCOSA,1,Attorney General,NA,DEM,Lee Merritt,3,0,2,1,0
ATASCOSA,1,Attorney General,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Attorney General,NA,DEM,UNDER VOTES,2,0,2,0,0
ATASCOSA,1,Comptroller of Public Accounts,NA,DEM,Angel Luis Vega,14,1,3,10,0
ATASCOSA,1,Comptroller of Public Accounts,NA,DEM,Tim Mahoney,2,0,1,1,0
ATASCOSA,1,Comptroller of Public Accounts,NA,DEM,Janet T. Dudding,8,0,5,3,0
ATASCOSA,1,Comptroller of Public Accounts,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Comptroller of Public Accounts,NA,DEM,UNDER VOTES,3,0,2,1,0
ATASCOSA,1,Comm General Land Office,NA,DEM,Sandragrace Martinez,15,1,5,9,0
ATASCOSA,1,Comm General Land Office,NA,DEM,Jay Kleberg,2,0,0,2,0
ATASCOSA,1,Comm General Land Office,NA,DEM,Jinny Suh,4,0,2,2,0
ATASCOSA,1,Comm General Land Office,NA,DEM,Michael Lange,4,0,2,2,0
ATASCOSA,1,Comm General Land Office,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Comm General Land Office,NA,DEM,UNDER VOTES,2,0,2,0,0
ATASCOSA,1,Commissioner of Agriculture,NA,DEM,Susan Hays,20,1,8,11,0
ATASCOSA,1,Commissioner of Agriculture,NA,DEM,Ed Ireson,3,0,1,2,0
ATASCOSA,1,Commissioner of Agriculture,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Commissioner of Agriculture,NA,DEM,UNDER VOTES,4,0,2,2,0
ATASCOSA,1,Railroad Commissioner,NA,DEM,Luke Warford,20,1,7,12,0
ATASCOSA,1,Railroad Commissioner,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,Railroad Commissioner,NA,DEM,UNDER VOTES,7,0,4,3,0
ATASCOSA,1,"Justice, Supreme Court, Pl 3",NA,DEM,Erin A Nowell,20,1,7,12,0
ATASCOSA,1,"Justice, Supreme Court, Pl 3",NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, Supreme Court, Pl 3",NA,DEM,UNDER VOTES,7,0,4,3,0
ATASCOSA,1,"Justice, Supreme Court, Pl 5",NA,DEM,Amanda Reichek,21,1,7,13,0
ATASCOSA,1,"Justice, Supreme Court, Pl 5",NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, Supreme Court, Pl 5",NA,DEM,UNDER VOTES,6,0,4,2,0
ATASCOSA,1,"Justice, Supreme Court, Pl 9",NA,DEM,Julia Maldonado,20,1,6,13,0
ATASCOSA,1,"Justice, Supreme Court, Pl 9",NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, Supreme Court, Pl 9",NA,DEM,UNDER VOTES,7,0,5,2,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 5",NA,DEM,Dana Huffman,20,1,6,13,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 5",NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 5",NA,DEM,UNDER VOTES,7,0,5,2,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 6",NA,DEM,Robert Johnson,19,1,6,12,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 6",NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Judge, Ct of Crim App, Pl 6",NA,DEM,UNDER VOTES,8,0,5,3,0
ATASCOSA,1,"Member, State BoE, Dist 1",NA,DEM,Melissa N Ortega,16,1,5,10,0
ATASCOSA,1,"Member, State BoE, Dist 1",NA,DEM,Omar Yanar,3,0,2,1,0
ATASCOSA,1,"Member, State BoE, Dist 1",NA,DEM,Laura Marquez,5,0,2,3,0
ATASCOSA,1,"Member, State BoE, Dist 1",NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Member, State BoE, Dist 1",NA,DEM,UNDER VOTES,3,0,2,1,0
ATASCOSA,1,State Senate,19,DEM,Roland Gutierrez,20,1,6,13,0
ATASCOSA,1,State Senate,19,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,State Senate,19,DEM,UNDER VOTES,7,0,5,2,0
ATASCOSA,1,State Senate,24,DEM,Kathy Jones-Hospod,0,0,0,0,0
ATASCOSA,1,State Senate,24,DEM,Jeremy Kohlwes,0,0,0,0,0
ATASCOSA,1,State Senate,24,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,State Senate,24,DEM,UNDER VOTES,0,0,0,0,0
ATASCOSA,1,State House,80,DEM,Tracy O King,20,1,6,13,0
ATASCOSA,1,State House,80,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,State House,80,DEM,UNDER VOTES,7,0,5,2,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 6",NA,DEM,Irene Rios,20,1,6,13,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 6",NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 6",NA,DEM,UNDER VOTES,7,0,5,2,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 7",NA,DEM,"Rebecca ""Beckie"" Palomo",20,1,6,13,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 7",NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,"Justice, 4th Ct of App Dist, Pl 7",NA,DEM,UNDER VOTES,7,0,5,2,0
ATASCOSA,1,County Judge,NA,DEM,Dustin Delgado,22,1,8,13,0
ATASCOSA,1,County Judge,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,County Judge,NA,DEM,UNDER VOTES,5,0,3,2,0
ATASCOSA,1,County Commissioner Pct 2,NA,DEM,Vickie Eckert,0,0,0,0,0
ATASCOSA,1,County Commissioner Pct 2,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,County Commissioner Pct 2,NA,DEM,UNDER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 1,NA,DEM,Charles Urbina Jones,0,0,0,0,0
ATASCOSA,1,JOP Pct 1,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 1,NA,DEM,UNDER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 3,NA,DEM,Orlando Carrasco,0,0,0,0,0
ATASCOSA,1,JOP Pct 3,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,JOP Pct 3,NA,DEM,UNDER VOTES,0,0,0,0,0
ATASCOSA,1,County Chair,NA,DEM,Julie Hilberg,22,1,9,12,0
ATASCOSA,1,County Chair,NA,DEM,OVER VOTES,0,0,0,0,0
ATASCOSA,1,County Chair,NA,DEM,UNDER VOTES,5,0,2,3,0
ATASCOSA,3,Ballots Cast Total,NA,"NA",,283,15,159,109,0
ATASCOSA,3,Ballots Cast,NA,REP,,225,6,129,90,0
ATASCOSA,3,Ballots Cast,NA,DEM,,58,9,30,19,0
ATASCOSA,3,Ballots Cast,NA,NON,,0,0,0,0,0
ATASCOSA,3,Ballots Cast Blank,NA,"NA",,0,0,0,0,0
ATASCOSA,3,U.S. House,28,REP,Sandra Whitten,61,0,40,21,0
ATASCOSA,3,U.S. House,28,REP,Eric Hohman,15,0,8,7,0
ATASCOSA,3,U.S. House,28,REP,Cassy Garcia,59,2,27,30,0
ATASCOSA,3,U.S. House,28,REP,Ed Cabrera,25,2,16,7,0
ATASCOSA,3,U.S. House,28,REP,Steven Fowler,19,2,12,5,0
ATASCOSA,3,U.S. House,28,REP,Willie Vasquez Ng,18,0,10,8,0
ATASCOSA,3,U.S. House,28,REP,Rolando Rodriguez,9,0,4,5,0
ATASCOSA,3,U.S. House,28,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,3,U.S. House,28,REP,UNDER VOTES,19,0,12,7,0
ATASCOSA,3,Governor,NA,REP,Greg Abbott,147,5,87,55,0
ATASCOSA,3,Governor,NA,REP,Paul Belew,4,0,2,2,0
ATASCOSA,3,Governor,NA,REP,Danny Harrison,0,0,0,0,0
ATASCOSA,3,Governor,NA,REP,Allen B. West,30,0,17,13,0
ATASCOSA,3,Governor,NA,REP,Kandy Kaye Horn,5,0,3,2,0
ATASCOSA,3,Governor,NA,REP,Don Huffines,16,0,6,10,0
ATASCOSA,3,Governor,NA,REP,Chad Prather,7,0,5,2,0
ATASCOSA,3,Governor,NA,REP,Rick Perry,10,1,5,4,0
ATASCOSA,3,Governor,NA,REP,OVER VOTES,0,0,0,0,0
ATASCOSA,3,Governor,NA,REP,UNDER VOTES,6,0,4,2,0
ATASCOSA,3,Lieutenant Governor,NA,REP,Zach Vance,12,0,5,7,0
