county,precinct,office,district,party,candidate,votes,early_voting,election_day
Gray,1,U.S. House,13,REP,Ronny Jackson,195,35,160
Gray,1,U.S. House,13,DEM,Kathleen Brown,11,7,4
Gray,1,Governor,,REP,Greg Abbott,198,37,161
Gray,1,Governor,,DEM,Beto O'Rourke,8,5,3
Gray,1,Governor,,LIB,Mark Tippetts,0,0,0
Gray,1,Governor,,GRN,Delilah Barrios,0,0,0
Gray,1,Governor,,,Jacqueline Abernathy,0,0,0
Gray,1,Governor,,,Mark V. Goloby,0,0,0
Gray,1,Governor,,,Rejected write-ins,0,0,0
Gray,1,Governor,,,Unassigned write-ins,0,0,0
Gray,1,Lieutenant Governor,,REP,Dan Patrick,185,32,153
Gray,1,Lieutenant Governor,,DEM,Mike Collier,17,9,8
Gray,1,Lieutenant Governor,,LIB,Shanna Steele,3,1,2
Gray,1,Attorney General,,REP,Ken Paxton,191,35,156
Gray,1,Attorney General,,DEM,Rochelle Mercedes Garza,10,7,3
Gray,1,Attorney General,,LIB,Mark Ash,5,0,5
Gray,1,Comptroller of Public Accounts,,REP,Glenn Hegar,192,36,156
Gray,1,Comptroller of Public Accounts,,DEM,Janet T. Dudding,11,6,5
Gray,1,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,1
Gray,1,Commissioner of the General Land Office,,REP,Dawn Buckingham,190,35,155
Gray,1,Commissioner of the General Land Office,,DEM,Jay Kleberg,11,6,5
Gray,1,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",1,1,0
Gray,1,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0
Gray,1,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0
Gray,1,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0
Gray,1,Commissioner of Agriculture,,REP,Sid Miller,191,35,156
Gray,1,Commissioner of Agriculture,,DEM,Susan Hays,11,6,5
Gray,1,Railroad Commissioner,,REP,Wayne Christian,191,36,155
Gray,1,Railroad Commissioner,,DEM,Luke Warford,8,5,3
Gray,1,Railroad Commissioner,,LIB,Jaime Andres Diez,2,0,2
Gray,1,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,1,0
Gray,1,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,185,33,152
Gray,1,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,8,6,2
Gray,1,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,7,2,5
Gray,1,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,197,36,161
Gray,1,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,8,6,2
Gray,1,"Justice, Supreme Court, Place 9",,REP,Evan Young,193,35,158
Gray,1,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,9,6,3
Gray,1,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,193,35,158
Gray,1,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,11,7,4
Gray,1,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,191,35,156
Gray,1,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,9,6,3
Gray,2,U.S. House,13,REP,Ronny Jackson,1055,679,376
Gray,2,U.S. House,13,DEM,Kathleen Brown,110,77,33
Gray,2,Governor,,REP,Greg Abbott,1043,682,361
Gray,2,Governor,,DEM,Beto O'Rourke,107,68,39
Gray,2,Governor,,LIB,Mark Tippetts,13,4,9
Gray,2,Governor,,GRN,Delilah Barrios,5,4,1
Gray,2,Governor,,,Jacqueline Abernathy,0,0,0
Gray,2,Governor,,,Mark V. Goloby,0,0,0
Gray,2,Governor,,,Rejected write-ins,1,0,1
Gray,2,Governor,,,Unassigned write-ins,0,0,0
Gray,2,Lieutenant Governor,,REP,Dan Patrick,1022,669,353
Gray,2,Lieutenant Governor,,DEM,Mike Collier,108,74,34
Gray,2,Lieutenant Governor,,LIB,Shanna Steele,32,11,21
Gray,2,Attorney General,,REP,Ken Paxton,1031,668,363
Gray,2,Attorney General,,DEM,Rochelle Mercedes Garza,106,73,33
Gray,2,Attorney General,,LIB,Mark Ash,24,12,12
Gray,2,Comptroller of Public Accounts,,REP,Glenn Hegar,1034,673,361
Gray,2,Comptroller of Public Accounts,,DEM,Janet T. Dudding,99,70,29
Gray,2,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,28,10,18
Gray,2,Commissioner of the General Land Office,,REP,Dawn Buckingham,1050,677,373
Gray,2,Commissioner of the General Land Office,,DEM,Jay Kleberg,99,71,28
Gray,2,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",8,2,6
Gray,2,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0
Gray,2,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0
Gray,2,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0
Gray,2,Commissioner of Agriculture,,REP,Sid Miller,1059,679,380
Gray,2,Commissioner of Agriculture,,DEM,Susan Hays,105,76,29
Gray,2,Railroad Commissioner,,REP,Wayne Christian,1035,672,363
Gray,2,Railroad Commissioner,,DEM,Luke Warford,92,66,26
Gray,2,Railroad Commissioner,,LIB,Jaime Andres Diez,22,6,16
Gray,2,Railroad Commissioner,,GRN,Hunter Wayne Crow,11,8,3
Gray,2,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,1034,673,361
Gray,2,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,104,71,33
Gray,2,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,23,11,12
Gray,2,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,1051,678,373
