county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Hutchinson,11,Ballots Cast Total,NA,"NA",,870,27,441,402
Hutchinson,11,Ballots Cast Blank,NA,"NA",,0,0,0,0
Hutchinson,11,U.S. House,13,REP,Ronny Jackson,777,25,402,350
Hutchinson,11,U.S. House,13,DEM,Kathleen Brown,83,2,32,49
Hutchinson,11,U.S. House,13,NON,OVER VOTES,0,0,0,0
Hutchinson,11,U.S. House,13,NON,UNDER VOTES,10,0,7,3
Hutchinson,11,Governor,NA,REP,Greg Abbott,778,25,404,349
Hutchinson,11,Governor,NA,DEM,Beto O'Rourke,81,1,32,48
Hutchinson,11,Governor,NA,LIB,Mark Tippetts,7,0,3,4
Hutchinson,11,Governor,NA,GRN,Delilah Barrios,1,0,1,0
Hutchinson,11,Governor,NA,NON,Write-in,2,1,0,1
Hutchinson,11,Governor,NA,NON,OVER VOTES,0,0,0,0
Hutchinson,11,Governor,NA,NON,UNDER VOTES,1,0,1,0
Hutchinson,11,Lieutenant Governor,NA,REP,Dan Patrick,760,25,394,341
Hutchinson,11,Lieutenant Governor,NA,DEM,Mike Collier,80,2,29,49
Hutchinson,11,Lieutenant Governor,NA,LIB,Shanna Steele,24,0,14,10
Hutchinson,11,Lieutenant Governor,NA,NON,OVER VOTES,0,0,0,0
Hutchinson,11,Lieutenant Governor,NA,NON,UNDER VOTES,6,0,4,2
Hutchinson,11,Attorney General,NA,REP,Ken Paxton,757,23,393,341
Hutchinson,11,Attorney General,NA,DEM,Rochelle Mercedes Garza,82,2,32,48
Hutchinson,11,Attorney General,NA,LIB,Mark Ash,22,2,10,10
Hutchinson,11,Attorney General,NA,NON,OVER VOTES,0,0,0,0
Hutchinson,11,Attorney General,NA,NON,UNDER VOTES,9,0,6,3
Hutchinson,11,Comptroller of Public Accounts,NA,REP,Glenn Hegar,770,25,398,347
Hutchinson,11,Comptroller of Public Accounts,NA,DEM,Janet T. Dudding,72,2,29,41
Hutchinson,11,Comptroller of Public Accounts,NA,LIB,V. Alonzo Echevarria-Garza,16,0,7,9
Hutchinson,11,Comptroller of Public Accounts,NA,NON,OVER VOTES,0,0,0,0
Hutchinson,11,Comptroller of Public Accounts,NA,NON,UNDER VOTES,12,0,7,5
Hutchinson,11,Comm. General Land Office,NA,REP,Dawn Buckingham,770,24,402,344
Hutchinson,11,Comm. General Land Office,NA,DEM,Jay Kleberg,78,3,27,48
Hutchinson,11,Comm. General Land Office,NA,GRN,"Alfred Molison, Jr.",7,0,4,3
Hutchinson,11,Comm. General Land Office,NA,NON,Write-in,0,0,0,0
Hutchinson,11,Comm. General Land Office,NA,NON,OVER VOTES,0,0,0,0
Hutchinson,11,Comm. General Land Office,NA,NON,UNDER VOTES,15,0,8,7
Hutchinson,11,Commissioner of Agriculture,NA,REP,Sid Miller,779,24,404,351
Hutchinson,11,Commissioner of Agriculture,NA,DEM,Susan Hays,79,3,30,46
Hutchinson,11,Commissioner of Agriculture,NA,NON,OVER VOTES,0,0,0,0
Hutchinson,11,Commissioner of Agriculture,NA,NON,UNDER VOTES,12,0,7,5
Hutchinson,11,Railroad Commissioner,NA,REP,Wayne Christian,765,25,398,342
Hutchinson,11,Railroad Commissioner,NA,DEM,Luke Warford,71,2,26,43
Hutchinson,11,Railroad Commissioner,NA,LIB,Jaime Andres Diez,14,0,6,8
Hutchinson,11,Railroad Commissioner,NA,GRN,Hunter Wayne Crow,4,0,2,2
Hutchinson,11,Railroad Commissioner,NA,NON,OVER VOTES,0,0,0,0
Hutchinson,11,Railroad Commissioner,NA,NON,UNDER VOTES,16,0,9,7
Hutchinson,11,"Justice, Supreme Ct. Pl. 3",NA,REP,Debra Lehrmann,764,25,400,339
