county,precinct,office,district,party,candidate,early_voting,election_day,votes
Cottle,101,Attorney General,,,Ken Paxton,81,74,155
Cottle,101,Attorney General,,,Mark Ash,2,0,2
Cottle,101,Attorney General,,,Rochelle Mercedes Garza,8,3,11
Cottle,201,Attorney General,,,Ken Paxton,94,36,130
Cottle,201,Attorney General,,,Mark Ash,1,0,1
Cottle,201,Attorney General,,,Rochelle Mercedes Garza,6,6,12
Cottle,301,Attorney General,,,Ken Paxton,38,28,66
Cottle,301,Attorney General,,,Mark Ash,0,1,1
Cottle,301,Attorney General,,,Rochelle Mercedes Garza,18,7,25
Cottle,401,Attorney General,,,Ken Paxton,58,32,90
Cottle,401,Attorney General,,,Mark Ash,1,0,1
Cottle,401,Attorney General,,,Rochelle Mercedes Garza,7,5,12
Cottle,101,Comptroller Of Public Accounts,,,Glenn Hegar,,73,73
Cottle,101,Comptroller Of Public Accounts,,,Janet T. Dudding,7,3,10
Cottle,101,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,2,1,3
Cottle,201,Comptroller Of Public Accounts,,,Glenn Hegar,90,36,126
Cottle,201,Comptroller Of Public Accounts,,,Janet T. Dudding,7,5,12
Cottle,201,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,0,1,1
Cottle,301,Comptroller Of Public Accounts,,,Glenn Hegar,39,28,67
Cottle,301,Comptroller Of Public Accounts,,,Janet T. Dudding,18,6,24
Cottle,301,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,0,2,2
Cottle,401,Comptroller Of Public Accounts,,,Glenn Hegar,55,32,87
Cottle,401,Comptroller Of Public Accounts,,,Janet T. Dudding,7,5,12
Cottle,401,Comptroller Of Public Accounts,,,V. Alonzo Echevarria Garza,1,0,1
Cottle,101,Governor,,,Beto O'rourke,8,2,10
Cottle,101,Governor,,,Delilah Barrios,0,0,0
Cottle,101,Governor,,,Greg Abbott,83,75,158
Cottle,101,Governor,,,Jacqueline Abernathy,0,0,0
Cottle,101,Governor,,,Mark Tippetts,1,0,1
Cottle,101,Governor,,,Mark V Goloby,0,0,0
Cottle,201,Governor,,,Beto O'rourke,7,6,13
Cottle,201,Governor,,,Delilah Barrios,0,0,0
Cottle,201,Governor,,,Greg Abbott,96,37,133
Cottle,201,Governor,,,Jacqueline Abernathy,0,0,0
Cottle,201,Governor,,,Mark Tippetts,0,1,1
Cottle,201,Governor,,,Mark V Goloby,0,0,0
Cottle,301,Governor,,,Beto O'rourke,16,5,21
Cottle,301,Governor,,,Delilah Barrios,0,0,0
Cottle,301,Governor,,,Greg Abbott,39,29,68
Cottle,301,Governor,,,Jacqueline Abernathy,0,0,0
Cottle,301,Governor,,,Mark Tippetts,2,2,4
Cottle,301,Governor,,,Mark V Goloby,0,0,0
Cottle,401,Governor,,,Beto O'rourke,7,3,10
Cottle,401,Governor,,,Delilah Barrios,0,0,0
Cottle,401,Governor,,,Greg Abbott,61,33,94
Cottle,401,Governor,,,Jacqueline Abernathy,0,0,0
Cottle,401,Governor,,,Mark Tippetts,0,1,1
Cottle,401,Governor,,,Mark V Goloby,0,0,0
Cottle,101,Commissioner Of The General Land Office,,,Alfred Molison Jr,2,0,2
Cottle,101,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Cottle,101,Commissioner Of The General Land Office,,,Dawn Buckingham,80,74,154
Cottle,101,Commissioner Of The General Land Office,,,Jay Kleberg,8,3,11
Cottle,201,Commissioner Of The General Land Office,,,Alfred Molison Jr,0,0,0
Cottle,201,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,1,0,1
Cottle,201,Commissioner Of The General Land Office,,,Dawn Buckingham,87,37,124
Cottle,201,Commissioner Of The General Land Office,,,Jay Kleberg,7,5,12
Cottle,301,Commissioner Of The General Land Office,,,Alfred Molison Jr,1,2,3
Cottle,301,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Cottle,301,Commissioner Of The General Land Office,,,Dawn Buckingham,39,28,67
Cottle,301,Commissioner Of The General Land Office,,,Jay Kleberg,17,6,23
Cottle,401,Commissioner Of The General Land Office,,,Alfred Molison Jr,0,0,0
Cottle,401,Commissioner Of The General Land Office,,,Carrie Evelyn Menger,0,0,0
Cottle,401,Commissioner Of The General Land Office,,,Dawn Buckingham,57,31,88
Cottle,401,Commissioner Of The General Land Office,,,Jay Kleberg,6,5,11
Cottle,101,Justice Supreme Court Place 9,,,Evan Young,82,72,154
Cottle,101,Justice Supreme Court Place 9,,,Julia Maldonado,8,4,12
Cottle,201,Justice Supreme Court Place 9,,,Evan Young,87,34,121
Cottle,201,Justice Supreme Court Place 9,,,Julia Maldonado,8,6,14
Cottle,301,Justice Supreme Court Place 9,,,Evan Young,36,28,64
Cottle,301,Justice Supreme Court Place 9,,,Julia Maldonado,18,7,25
Cottle,401,Justice Supreme Court Place 9,,,Evan Young,58,30,88
Cottle,401,Justice Supreme Court Place 9,,,Julia Maldonado,6,6,12
Cottle,101,Justice Supreme Court Place 5,,,Amanda Reichek,8,2,10
Cottle,101,Justice Supreme Court Place 5,,,Rebeca Huddle,82,75,157
Cottle,201,Justice Supreme Court Place 5,,,Amanda Reichek,7,7,14
Cottle,201,Justice Supreme Court Place 5,,,Rebeca Huddle,88,33,121
Cottle,301,Justice Supreme Court Place 5,,,Amanda Reichek,0,8,8
Cottle,301,Justice Supreme Court Place 5,,,Rebeca Huddle,38,28,66
Cottle,401,Justice Supreme Court Place 5,,,Amanda Reichek,6,6,12
Cottle,401,Justice Supreme Court Place 5,,,Rebeca Huddle,58,31,89
Cottle,101,Commissioner Of Agriculture,,,Sid Miller,82,72,154
Cottle,101,Commissioner Of Agriculture,,,Susan Hays,8,5,13
Cottle,201,Commissioner Of Agriculture,,,Sid Miller,91,36,127
Cottle,201,Commissioner Of Agriculture,,,Susan Hays,9,6,15
