county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Archer,1 Holliday,U.S. House,13,REP,Ronny Jackson,706,10,376,320
Archer,1 Holliday,U.S. House,13,DEM,Kathleen Brown,66,6,26,34
Archer,1 Holliday,Governor,,REP,Greg Abbott,723,10,382,331
Archer,1 Holliday,Governor,,DEM,Beto O'Rourke,54,6,23,25
Archer,1 Holliday,Governor,,LIB,Mark Tippetts,1,0,0,1
Archer,1 Holliday,Governor,,GRN,Delilah Barrios,0,0,0,0
Archer,1 Holliday,Governor,,,Jacqueline Abernathy,0,0,0,0
Archer,1 Holliday,Governor,,,Mark V Goloby,0,0,0,0
Archer,1 Holliday,Governor,,,Rejected write-ins,0,0,0,0
Archer,1 Holliday,Governor,,,Unassigned write-ins,0,0,0,0
Archer,1 Holliday,Lieutenant Governor,,REP,Dan Patrick,703,10,368,325
Archer,1 Holliday,Lieutenant Governor,,DEM,Mike Collier,56,6,25,25
Archer,1 Holliday,Lieutenant Governor,,LIB,Shanna Steele,15,0,8,7
Archer,1 Holliday,Attorney General,,REP,Ken Paxton,695,10,364,321
Archer,1 Holliday,Attorney General,,DEM,Rochelle Mercedes Garza,57,6,24,27
Archer,1 Holliday,Attorney General,,LIB,Mark Ash,20,0,13,7
Archer,1 Holliday,Comptroller of Public Accounts,,REP,Glenn Hegar,704,11,368,325
Archer,1 Holliday,Comptroller of Public Accounts,,DEM,Janet T. Dudding,47,5,21,21
Archer,1 Holliday,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,15,0,9,6
Archer,1 Holliday,Commissioner of the General Land Office,,REP,Dawn Buckingham,713,10,374,329
Archer,1 Holliday,Commissioner of the General Land Office,,DEM,Jay Kleberg,50,6,23,21
Archer,1 Holliday,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",4,0,0,4
Archer,1 Holliday,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0,0
Archer,1 Holliday,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Archer,1 Holliday,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Archer,1 Holliday,Commissioner of Agriculture,,REP,Sid Miller,712,10,377,325
Archer,1 Holliday,Commissioner of Agriculture,,DEM,Susan Hays,54,6,22,26
Archer,1 Holliday,Railroad Commissioner,,REP,Wayne Christian,693,10,368,315
Archer,1 Holliday,Railroad Commissioner,,DEM,Luke Warford,46,6,19,21
Archer,1 Holliday,Railroad Commissioner,,LIB,Jaime Andres Diez,15,0,6,9
Archer,1 Holliday,Railroad Commissioner,,GRN,Hunter Wayne Crow,6,0,2,4
Archer,1 Holliday,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,695,10,364,321
Archer,1 Holliday,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,56,6,23,27
Archer,1 Holliday,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,9,0,5,4
Archer,1 Holliday,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,705,10,374,321
Archer,1 Holliday,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,53,6,21,26
Archer,1 Holliday,"Justice, Supreme Court, Place 9",,REP,Evan Young,703,10,374,319
Archer,1 Holliday,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,59,6,23,30
Archer,1 Holliday,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,703,10,371,322
Archer,1 Holliday,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,60,6,25,29
Archer,1 Holliday,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,708,9,375,324
Archer,1 Holliday,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,53,7,23,23
Archer,1 Holliday,State House,69,REP,James B. Frank,703,10,368,325
Archer,1 Holliday,State House,69,DEM,Walter Coppage,52,6,23,23
Archer,1 Holliday,State House,69,LIB,Michael Neumann,15,0,9,6
Archer,1 Holliday,"Justice, 2nd Court of Appeals District, Place No. 3",,REP,Elizabeth Kerr,704,10,372,322
Archer,1 Holliday,"Justice, 2nd Court of Appeals District, Place No. 3",,DEM,Delonia A. Watson,52,6,21,25
Archer,1 Holliday,"Constable, Precinct No. 2 Unexpired Term",,REP,Donald W. Stevens,659,13,334,312
Archer,1 Holliday,"Constable, Precinct No. 2 Unexpired Term",,,Nick Hughes,70,0,38,32
Archer,1 Holliday,"Constable, Precinct No. 2 Unexpired Term",,,Rejected write-ins,5,0,3,2
Archer,1 Holliday,"Constable, Precinct No. 2 Unexpired Term",,,Unassigned write-ins,0,0,0,0
Archer,2 Bowman,U.S. House,13,REP,Ronny Jackson,473,9,277,187
Archer,2 Bowman,U.S. House,13,DEM,Kathleen Brown,38,4,16,18
Archer,2 Bowman,Governor,,REP,Greg Abbott,473,9,276,188
Archer,2 Bowman,Governor,,DEM,Beto O'Rourke,35,4,16,15
Archer,2 Bowman,Governor,,LIB,Mark Tippetts,3,0,1,2
Archer,2 Bowman,Governor,,GRN,Delilah Barrios,0,0,0,0
Archer,2 Bowman,Governor,,,Jacqueline Abernathy,0,0,0,0
Archer,2 Bowman,Governor,,,Mark V Goloby,0,0,0,0
Archer,2 Bowman,Governor,,,Rejected write-ins,0,0,0,0
Archer,2 Bowman,Governor,,,Unassigned write-ins,0,0,0,0
Archer,2 Bowman,Lieutenant Governor,,REP,Dan Patrick,468,9,272,187
Archer,2 Bowman,Lieutenant Governor,,DEM,Mike Collier,32,4,15,13
Archer,2 Bowman,Lieutenant Governor,,LIB,Shanna Steele,10,0,5,5
Archer,2 Bowman,Attorney General,,REP,Ken Paxton,461,8,272,181
Archer,2 Bowman,Attorney General,,DEM,Rochelle Mercedes Garza,32,4,12,16
Archer,2 Bowman,Attorney General,,LIB,Mark Ash,12,1,4,7
Archer,2 Bowman,Comptroller of Public Accounts,,REP,Glenn Hegar,475,9,277,189
Archer,2 Bowman,Comptroller of Public Accounts,,DEM,Janet T. Dudding,30,4,12,14
Archer,2 Bowman,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,2,0,1,1
Archer,2 Bowman,Commissioner of the General Land Office,,REP,Dawn Buckingham,475,9,276,190
Archer,2 Bowman,Commissioner of the General Land Office,,DEM,Jay Kleberg,29,4,11,14
Archer,2 Bowman,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",1,0,1,0
Archer,2 Bowman,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0,0
Archer,2 Bowman,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Archer,2 Bowman,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Archer,2 Bowman,Commissioner of Agriculture,,REP,Sid Miller,477,9,277,191
Archer,2 Bowman,Commissioner of Agriculture,,DEM,Susan Hays,29,4,12,13
Archer,2 Bowman,Railroad Commissioner,,REP,Wayne Christian,469,9,271,189
Archer,2 Bowman,Railroad Commissioner,,DEM,Luke Warford,28,4,12,12
Archer,2 Bowman,Railroad Commissioner,,LIB,Jaime Andres Diez,6,0,3,3
Archer,2 Bowman,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,1,0
Archer,2 Bowman,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,473,9,276,188
Archer,2 Bowman,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,28,4,10,14
Archer,2 Bowman,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,4,0,3,1
Archer,2 Bowman,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,475,9,275,191
Archer,2 Bowman,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,29,4,13,12
Archer,2 Bowman,"Justice, Supreme Court, Place 9",,REP,Evan Young,474,9,276,189
Archer,2 Bowman,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,30,4,13,13
Archer,2 Bowman,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,472,9,275,188
Archer,2 Bowman,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,33,4,14,15
Archer,2 Bowman,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,475,9,276,190
Archer,2 Bowman,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,29,4,13,12
Archer,2 Bowman,State House,69,REP,James B. Frank,472,9,272,191
Archer,2 Bowman,State House,69,DEM,Walter Coppage,31,4,15,12
Archer,2 Bowman,State House,69,LIB,Michael Neumann,5,0,4,1
Archer,2 Bowman,"Justice, 2nd Court of Appeals District, Place No. 3",,REP,Elizabeth Kerr,472,9,273,190
Archer,2 Bowman,"Justice, 2nd Court of Appeals District, Place No. 3",,DEM,Delonia A. Watson,29,4,14,11
Archer,2 Bowman,"Constable, Precinct No. 2 Unexpired Term",,REP,Donald W. Stevens,430,7,246,177
Archer,2 Bowman,"Constable, Precinct No. 2 Unexpired Term",,,Nick Hughes,51,4,29,18
Archer,2 Bowman,"Constable, Precinct No. 2 Unexpired Term",,,Rejected write-ins,3,0,2,1
Archer,2 Bowman,"Constable, Precinct No. 2 Unexpired Term",,,Unassigned write-ins,0,0,0,0
Archer,3 Scotland,U.S. House,13,REP,Ronny Jackson,213,4,44,165
Archer,3 Scotland,U.S. House,13,DEM,Kathleen Brown,14,1,2,11
Archer,3 Scotland,Governor,,REP,Greg Abbott,213,4,42,167
Archer,3 Scotland,Governor,,DEM,Beto O'Rourke,14,1,4,9
Archer,3 Scotland,Governor,,LIB,Mark Tippetts,1,0,0,1
Archer,3 Scotland,Governor,,GRN,Delilah Barrios,1,0,0,1
Archer,3 Scotland,Governor,,,Jacqueline Abernathy,0,0,0,0
Archer,3 Scotland,Governor,,,Mark V Goloby,0,0,0,0
Archer,3 Scotland,Governor,,,Rejected write-ins,0,0,0,0
Archer,3 Scotland,Governor,,,Unassigned write-ins,0,0,0,0
Archer,3 Scotland,Lieutenant Governor,,REP,Dan Patrick,208,4,41,163
Archer,3 Scotland,Lieutenant Governor,,DEM,Mike Collier,17,1,4,12
Archer,3 Scotland,Lieutenant Governor,,LIB,Shanna Steele,4,0,1,3
Archer,3 Scotland,Attorney General,,REP,Ken Paxton,205,4,40,161
Archer,3 Scotland,Attorney General,,DEM,Rochelle Mercedes Garza,18,1,4,13
Archer,3 Scotland,Attorney General,,LIB,Mark Ash,3,0,1,2
Archer,3 Scotland,Comptroller of Public Accounts,,REP,Glenn Hegar,211,4,42,165
Archer,3 Scotland,Comptroller of Public Accounts,,DEM,Janet T. Dudding,14,1,3,10
Archer,3 Scotland,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,0,1
Archer,3 Scotland,Commissioner of the General Land Office,,REP,Dawn Buckingham,211,4,43,164
Archer,3 Scotland,Commissioner of the General Land Office,,DEM,Jay Kleberg,12,1,3,8
Archer,3 Scotland,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",3,0,0,3
Archer,3 Scotland,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0,0
Archer,3 Scotland,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Archer,3 Scotland,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Archer,3 Scotland,Commissioner of Agriculture,,REP,Sid Miller,212,4,44,164
Archer,3 Scotland,Commissioner of Agriculture,,DEM,Susan Hays,14,1,2,11
Archer,3 Scotland,Railroad Commissioner,,REP,Wayne Christian,206,4,45,157
Archer,3 Scotland,Railroad Commissioner,,DEM,Luke Warford,11,1,1,9
Archer,3 Scotland,Railroad Commissioner,,LIB,Jaime Andres Diez,2,0,0,2
Archer,3 Scotland,Railroad Commissioner,,GRN,Hunter Wayne Crow,4,0,0,4
Archer,3 Scotland,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,209,4,42,163
Archer,3 Scotland,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,16,1,4,11
Archer,3 Scotland,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,1,0,0,1
Archer,3 Scotland,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,210,4,43,163
Archer,3 Scotland,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,14,1,3,10
Archer,3 Scotland,"Justice, Supreme Court, Place 9",,REP,Evan Young,207,4,43,160
Archer,3 Scotland,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,14,1,3,10
Archer,3 Scotland,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,206,3,42,161
Archer,3 Scotland,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,16,1,4,11
Archer,3 Scotland,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,206,3,43,160
Archer,3 Scotland,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,14,1,3,10
Archer,3 Scotland,State House,69,REP,James B. Frank,207,3,44,160
Archer,3 Scotland,State House,69,DEM,Walter Coppage,16,1,2,13
Archer,3 Scotland,State House,69,LIB,Michael Neumann,2,0,0,2
Archer,3 Scotland,"Justice, 2nd Court of Appeals District, Place No. 3",,REP,Elizabeth Kerr,206,3,41,162
Archer,3 Scotland,"Justice, 2nd Court of Appeals District, Place No. 3",,DEM,Delonia A. Watson,16,1,5,10
Archer,4 Windthorst,U.S. House,13,REP,Ronny Jackson,426,7,97,322
Archer,4 Windthorst,U.S. House,13,DEM,Kathleen Brown,23,1,9,13
Archer,4 Windthorst,Governor,,REP,Greg Abbott,426,8,96,322
Archer,4 Windthorst,Governor,,DEM,Beto O'Rourke,19,0,7,12
Archer,4 Windthorst,Governor,,LIB,Mark Tippetts,4,0,2,2
Archer,4 Windthorst,Governor,,GRN,Delilah Barrios,0,0,0,0
Archer,4 Windthorst,Governor,,,Jacqueline Abernathy,0,0,0,0
Archer,4 Windthorst,Governor,,,Mark V Goloby,0,0,0,0
Archer,4 Windthorst,Governor,,,Rejected write-ins,0,0,0,0
Archer,4 Windthorst,Governor,,,Unassigned write-ins,0,0,0,0
Archer,4 Windthorst,Lieutenant Governor,,REP,Dan Patrick,414,7,96,311
Archer,4 Windthorst,Lieutenant Governor,,DEM,Mike Collier,24,0,8,16
Archer,4 Windthorst,Lieutenant Governor,,LIB,Shanna Steele,7,0,2,5
Archer,4 Windthorst,Attorney General,,REP,Ken Paxton,407,7,92,308
Archer,4 Windthorst,Attorney General,,DEM,Rochelle Mercedes Garza,25,0,8,17
Archer,4 Windthorst,Attorney General,,LIB,Mark Ash,9,0,4,5
Archer,4 Windthorst,Comptroller of Public Accounts,,REP,Glenn Hegar,418,5,96,317
Archer,4 Windthorst,Comptroller of Public Accounts,,DEM,Janet T. Dudding,19,0,8,11
Archer,4 Windthorst,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,0,1
Archer,4 Windthorst,Commissioner of the General Land Office,,REP,Dawn Buckingham,415,5,97,313
Archer,4 Windthorst,Commissioner of the General Land Office,,DEM,Jay Kleberg,18,0,8,10
Archer,4 Windthorst,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",3,0,0,3
Archer,4 Windthorst,Commissioner of the General Land Office,,,Carrie Evelyn Menger,0,0,0,0
Archer,4 Windthorst,Commissioner of the General Land Office,,,Rejected write-ins,0,0,0,0
Archer,4 Windthorst,Commissioner of the General Land Office,,,Unassigned write-ins,0,0,0,0
Archer,4 Windthorst,Commissioner of Agriculture,,REP,Sid Miller,421,6,100,315
Archer,4 Windthorst,Commissioner of Agriculture,,DEM,Susan Hays,16,0,5,11
Archer,4 Windthorst,Railroad Commissioner,,REP,Wayne Christian,415,6,98,311
Archer,4 Windthorst,Railroad Commissioner,,DEM,Luke Warford,16,0,6,10
Archer,4 Windthorst,Railroad Commissioner,,LIB,Jaime Andres Diez,5,0,0,5
Archer,4 Windthorst,Railroad Commissioner,,GRN,Hunter Wayne Crow,1,0,0,1
Archer,4 Windthorst,"Justice, Supreme Court, Place 3",,REP,Debra Lehrmann,411,4,95,312
Archer,4 Windthorst,"Justice, Supreme Court, Place 3",,DEM,Erin A. Nowell,19,0,8,11
Archer,4 Windthorst,"Justice, Supreme Court, Place 3",,LIB,Thomas Edward Oxford,5,0,1,4
Archer,4 Windthorst,"Justice, Supreme Court, Place 5",,REP,Rebeca Huddle,413,4,95,314
Archer,4 Windthorst,"Justice, Supreme Court, Place 5",,DEM,Amanda Reichek,19,0,7,12
Archer,4 Windthorst,"Justice, Supreme Court, Place 9",,REP,Evan Young,412,4,95,313
Archer,4 Windthorst,"Justice, Supreme Court, Place 9",,DEM,Julia Maldonado,21,0,8,13
Archer,4 Windthorst,"Judge, Court of Criminal Appeals, Place 5",,REP,Scott Walker,411,3,95,313
Archer,4 Windthorst,"Judge, Court of Criminal Appeals, Place 5",,DEM,Dana Huffman,22,0,8,14
Archer,4 Windthorst,"Judge, Court of Criminal Appeals, Place 6",,REP,Jesse F. McClure III,406,3,95,308
Archer,4 Windthorst,"Judge, Court of Criminal Appeals, Place 6",,DEM,Robert Johnson,22,0,8,14
Archer,4 Windthorst,State House,69,REP,James B. Frank,417,4,98,315
Archer,4 Windthorst,State House,69,DEM,Walter Coppage,18,0,6,12
Archer,4 Windthorst,State House,69,LIB,Michael Neumann,5,0,2,3
Archer,4 Windthorst,"Justice, 2nd Court of Appeals District, Place No. 3",,REP,Elizabeth Kerr,412,3,96,313
Archer,4 Windthorst,"Justice, 2nd Court of Appeals District, Place No. 3",,DEM,Delonia A. Watson,21,0,8,13
Archer,5 NE Archer City,U.S. House,13,REP,Ronny Jackson,105,3,50,52
Archer,5 NE Archer City,U.S. House,13,DEM,Kathleen Brown,8,1,2,5
Archer,5 NE Archer City,Governor,,REP,Greg Abbott,103,3,49,51
Archer,5 NE Archer City,Governor,,DEM,Beto O'Rourke,9,1,2,6
Archer,5 NE Archer City,Governor,,LIB,Mark Tippetts,1,0,0,1
Archer,5 NE Archer City,Governor,,GRN,Delilah Barrios,0,0,0,0
Archer,5 NE Archer City,Governor,,,Jacqueline Abernathy,0,0,0,0
Archer,5 NE Archer City,Governor,,,Mark V Goloby,0,0,0,0
Archer,5 NE Archer City,Governor,,,Rejected write-ins,0,0,0,0
Archer,5 NE Archer City,Governor,,,Unassigned write-ins,0,0,0,0
Archer,5 NE Archer City,Lieutenant Governor,,REP,Dan Patrick,101,3,47,51
Archer,5 NE Archer City,Lieutenant Governor,,DEM,Mike Collier,9,1,3,5
Archer,5 NE Archer City,Lieutenant Governor,,LIB,Shanna Steele,1,0,0,1
Archer,5 NE Archer City,Attorney General,,REP,Ken Paxton,98,3,47,48
Archer,5 NE Archer City,Attorney General,,DEM,Rochelle Mercedes Garza,11,1,3,7
Archer,5 NE Archer City,Attorney General,,LIB,Mark Ash,1,0,0,1
Archer,5 NE Archer City,Comptroller of Public Accounts,,REP,Glenn Hegar,104,3,49,52
Archer,5 NE Archer City,Comptroller of Public Accounts,,DEM,Janet T. Dudding,7,1,2,4
Archer,5 NE Archer City,Comptroller of Public Accounts,,LIB,V. Alonzo Echevarria-Garza,1,0,0,1
Archer,5 NE Archer City,Commissioner of the General Land Office,,REP,Dawn Buckingham,103,3,50,50
Archer,5 NE Archer City,Commissioner of the General Land Office,,DEM,Jay Kleberg,10,1,2,7
Archer,5 NE Archer City,Commissioner of the General Land Office,,GRN,"Alfred Molison, Jr.",0,0,0,0
