county,precinct,office,district,candidate,party,votes
Cottle,101,President,,Mitt Romney,Rep,157
Cottle,101,President,,Barack Obama,Dem,37
Cottle,101,President,,Gary Johnson,Lib,2
Cottle,101,President,,Jill Stein,Grn,1
Cottle,101,US Senate,,Ted Cruz,Rep,124
Cottle,101,US Senate,,Paul Sadler,Dem,43
Cottle,101,US Senate,,John Myers,Lib,9
Cottle,101,US Senate,,David Collins,Grn,1
Cottle,101,US House,13,Mac Thornberry,Rep,151
Cottle,101,US House,13,John Deek,Lib,12
Cottle,101,US House,13,Keith Houston,Grn,7
Cottle,101,Railroad Commissioner,,Christi Craddick,Rep,113
Cottle,101,Railroad Commissioner,,Dale Henry,Dem,49
Cottle,101,Railroad Commissioner,,Vik Wall,Lib,2
Cottle,101,Railroad Commissioner,,Chris Kennedy,Grn,6
Cottle,101,Railroad Commissioner,unexpired,Barry Smitherman,Rep,127
Cottle,101,Railroad Commissioner,unexpired,Jaime Perez,Lib,13
Cottle,101,Railroad Commissioner,unexpired,Josh Wendel,Grn,12
Cottle,101,State Senate,28,Robert Duncan,Rep,126
Cottle,101,State Senate,28,Smitty Smith,Lib,33
Cottle,101,State House,,Drew Springer,Rep,135
Cottle,102,President,,Mitt Romney,Rep,22
Cottle,102,President,,Barack Obama,Dem,5
Cottle,102,President,,Gary Johnson,Lib,0
Cottle,102,President,,Jill Stein,Grn,0
Cottle,102,US Senate,,Ted Cruz,Rep,22
Cottle,102,US Senate,,Paul Sadler,Dem,5
Cottle,102,US Senate,,John Myers,Lib,0
Cottle,102,US Senate,,David Collins,Grn,0
Cottle,102,US House,13,Mac Thornberry,Rep,23
Cottle,102,US House,13,John Deek,Lib,1
Cottle,102,US House,13,Keith Houston,Grn,0
Cottle,102,Railroad Commissioner,,Christi Craddick,Rep,22
Cottle,102,Railroad Commissioner,,Dale Henry,Dem,3
Cottle,102,Railroad Commissioner,,Vik Wall,Lib,0
Cottle,102,Railroad Commissioner,,Chris Kennedy,Grn,0
Cottle,102,Railroad Commissioner,unexpired,Barry Smitherman,Rep,23
Cottle,102,Railroad Commissioner,unexpired,Jaime Perez,Lib,0
Cottle,102,Railroad Commissioner,unexpired,Josh Wendel,Grn,0
Cottle,102,State Senate,28,Robert Duncan,Rep,23
Cottle,102,State Senate,28,Smitty Smith,Lib,1
Cottle,102,State House,,Drew Springer,Rep,22
Cottle,201,President,,Mitt Romney,Rep,179
Cottle,201,President,,Barack Obama,Dem,27
Cottle,201,President,,Gary Johnson,Lib,2
Cottle,201,President,,Jill Stein,Grn,0
Cottle,201,US Senate,,Ted Cruz,Rep,151
Cottle,201,US Senate,,Paul Sadler,Dem,33
Cottle,201,US Senate,,John Myers,Lib,8
Cottle,201,US Senate,,David Collins,Grn,1
Cottle,201,US House,13,Mac Thornberry,Rep,178
Cottle,201,US House,13,John Deek,Lib,5
Cottle,201,US House,13,Keith Houston,Grn,6
Cottle,201,Railroad Commissioner,,Christi Craddick,Rep,131
Cottle,201,Railroad Commissioner,,Dale Henry,Dem,38
Cottle,201,Railroad Commissioner,,Vik Wall,Lib,5
Cottle,201,Railroad Commissioner,,Chris Kennedy,Grn,7
Cottle,201,Railroad Commissioner,unexpired,Barry Smitherman,Rep,146
Cottle,201,Railroad Commissioner,unexpired,Jaime Perez,Lib,9
Cottle,201,Railroad Commissioner,unexpired,Josh Wendel,Grn,5
Cottle,201,State Senate,28,Robert Duncan,Rep,162
Cottle,201,State Senate,28,Smitty Smith,Lib,10
Cottle,201,State House,,Drew Springer,Rep,151
Cottle,301,President,,Mitt Romney,Rep,87
Cottle,301,President,,Barack Obama,Dem,67
Cottle,301,President,,Gary Johnson,Lib,0
Cottle,301,President,,Jill Stein,Grn,0
Cottle,301,US Senate,,Ted Cruz,Rep,82
Cottle,301,US Senate,,Paul Sadler,Dem,44
Cottle,301,US Senate,,John Myers,Lib,6
Cottle,301,US Senate,,David Collins,Grn,1
Cottle,301,US House,13,Mac Thornberry,Rep,91
Cottle,301,US House,13,John Deek,Lib,17
Cottle,301,US House,13,Keith Houston,Grn,4
Cottle,301,Railroad Commissioner,,Christi Craddick,Rep,67
Cottle,301,Railroad Commissioner,,Dale Henry,Dem,54
Cottle,301,Railroad Commissioner,,Vik Wall,Lib,1
Cottle,301,Railroad Commissioner,,Chris Kennedy,Grn,2
Cottle,301,Railroad Commissioner,unexpired,Barry Smitherman,Rep,71
Cottle,301,Railroad Commissioner,unexpired,Jaime Perez,Lib,23
Cottle,301,Railroad Commissioner,unexpired,Josh Wendel,Grn,3
Cottle,301,State Senate,28,Robert Duncan,Rep,82
Cottle,301,State Senate,28,Smitty Smith,Lib,25
Cottle,301,State House,,Drew Springer,Rep,83
Cottle,401,President,,Mitt Romney,Rep,110
Cottle,401,President,,Barack Obama,Dem,44
Cottle,401,President,,Gary Johnson,Lib,1
Cottle,401,President,,Jill Stein,Grn,0
Cottle,401,US Senate,,Ted Cruz,Rep,86
Cottle,401,US Senate,,Paul Sadler,Dem,41
Cottle,401,US Senate,,John Myers,Lib,9
Cottle,401,US Senate,,David Collins,Grn,0
Cottle,401,US House,13,Mac Thornberry,Rep,117
Cottle,401,US House,13,John Deek,Lib,9
Cottle,401,US House,13,Keith Houston,Grn,0
Cottle,401,Railroad Commissioner,,Christi Craddick,Rep,76
Cottle,401,Railroad Commissioner,,Dale Henry,Dem,43
Cottle,401,Railroad Commissioner,,Vik Wall,Lib,3
Cottle,401,Railroad Commissioner,,Chris Kennedy,Grn,2
Cottle,401,Railroad Commissioner,unexpired,Barry Smitherman,Rep,82
Cottle,401,Railroad Commissioner,unexpired,Jaime Perez,Lib,18
Cottle,401,Railroad Commissioner,unexpired,Josh Wendel,Grn,1
Cottle,401,State Senate,28,Robert Duncan,Rep,86
Cottle,401,State Senate,28,Smitty Smith,Lib,22
