county,precinct,office,district,party,candidate,votes,early_votes,election_day
Fannin,Pct 1 W Bonham,Registered Voters,,REP,,0.0,,
Fannin,Pct 1 W Bonham,Ballots Cast,,REP,,767.0,449.0,318.0
Fannin,Pct 1 W Bonham,Straight Party,,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,Straight Party,,REP,Under Votes,345.0,199.0,146.0
Fannin,Pct 1 W Bonham,Straight Party,,REP,Republican,290.0,187.0,103.0
Fannin,Pct 1 W Bonham,Straight Party,,DEM,Democratic,126.0,62.0,64.0
Fannin,Pct 1 W Bonham,Straight Party,,LIB,Libertarian,3.0,1.0,2.0
Fannin,Pct 1 W Bonham,Straight Party,,GRN,Green,3.0,0.0,3.0
Fannin,Pct 1 W Bonham,President / Vice President,,REP,Over Votes,1.0,1.0,0.0
Fannin,Pct 1 W Bonham,President / Vice President,,REP,Under Votes,15.0,7.0,8.0
Fannin,Pct 1 W Bonham,President / Vice President,,REP,MITT ROMNEY / PAUL RYAN,535.0,329.0,206.0
Fannin,Pct 1 W Bonham,President / Vice President,,DEM,BARACK OBAMA / JOE BIDEN,200.0,104.0,96.0
Fannin,Pct 1 W Bonham,President / Vice President,,LIB,GARY JOHNSON / JIM GRAY,13.0,8.0,5.0
Fannin,Pct 1 W Bonham,President / Vice President,,GRN,JILL STEIN / CHERI HONKALA,3.0,0.0,3.0
Fannin,Pct 1 W Bonham,President / Vice President,,"",VIRGIL GOODE JR,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,United States Senator,,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,United States Senator,,REP,Under Votes,32.0,18.0,14.0
Fannin,Pct 1 W Bonham,United States Senator,,REP,TED CRUZ,507.0,311.0,196.0
Fannin,Pct 1 W Bonham,United States Senator,,DEM,PAUL SADLER,207.0,113.0,94.0
Fannin,Pct 1 W Bonham,United States Senator,,LIB,JOHN JAY MYERS,8.0,3.0,5.0
Fannin,Pct 1 W Bonham,United States Senator,,GRN,DAVID B. COLLINS,13.0,4.0,9.0
Fannin,Pct 1 W Bonham,United States Representative,4,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,United States Representative,4,REP,Under Votes,35.0,18.0,17.0
Fannin,Pct 1 W Bonham,United States Representative,4,REP,RALPH M. HALL,508.0,307.0,201.0
Fannin,Pct 1 W Bonham,United States Representative,4,DEM,VALINDA HATHCOX,198.0,110.0,88.0
Fannin,Pct 1 W Bonham,United States Representative,4,LIB,THOMAS GRIFFING,24.0,13.0,11.0
Fannin,Pct 1 W Bonham,United States Representative,4,"",FRED ROSTEK,2.0,1.0,1.0
Fannin,Pct 1 W Bonham,Railroad Commissioner,,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,Railroad Commissioner,,REP,Under Votes,41.0,23.0,18.0
Fannin,Pct 1 W Bonham,Railroad Commissioner,,REP,CHRISTI CRADDICK,470.0,294.0,176.0
Fannin,Pct 1 W Bonham,Railroad Commissioner,,DEM,DALE HENRY,219.0,120.0,99.0
Fannin,Pct 1 W Bonham,Railroad Commissioner,,LIB,VIVEKANANDA (VIK) WALL,14.0,6.0,8.0
Fannin,Pct 1 W Bonham,Railroad Commissioner,,GRN,CHRIS KENNEDY,23.0,6.0,17.0
Fannin,Pct 1 W Bonham,Railroad Commissioner-Unexpired Term,,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,Railroad Commissioner-Unexpired Term,,REP,Under Votes,155.0,81.0,74.0
Fannin,Pct 1 W Bonham,Railroad Commissioner-Unexpired Term,,REP,BARRY SMITHERMAN,505.0,310.0,195.0
Fannin,Pct 1 W Bonham,Railroad Commissioner-Unexpired Term,,LIB,JAIME O. PEREZ,64.0,35.0,29.0
Fannin,Pct 1 W Bonham,Railroad Commissioner-Unexpired Term,,GRN,JOSH WENDEL,43.0,23.0,20.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 2",,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 2",,REP,Under Votes,158.0,80.0,78.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 2",,REP,DON WILLETT,535.0,329.0,206.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 2",,LIB,RS ROBERTO KOELSCH,74.0,40.0,34.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 4",,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 4",,REP,Under Votes,154.0,79.0,75.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 4",,REP,JOHN DEVINE,509.0,312.0,197.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 4",,LIB,TOM OXFORD,61.0,36.0,25.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 4",,GRN,CHARLES E. WATERBURY,43.0,22.0,21.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 6",,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 6",,REP,Under Votes,49.0,27.0,22.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 6",,REP,NATHAN HECHT,451.0,286.0,165.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 6",,DEM,MICHELE PETTY,234.0,126.0,108.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 6",,LIB,MARK ASH,19.0,7.0,12.0
Fannin,Pct 1 W Bonham,"Justice, Supreme Court,   Place 6",,GRN,JIM CHISHOLM,14.0,3.0,11.0
Fannin,Pct 1 W Bonham,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,52.0,29.0,23.0
Fannin,Pct 1 W Bonham,"Presiding Judge, Court of Criminal Appeals",,REP,SHARON KELLER,462.0,291.0,171.0
Fannin,Pct 1 W Bonham,"Presiding Judge, Court of Criminal Appeals",,DEM,KEITH HAMPTON,225.0,117.0,108.0
Fannin,Pct 1 W Bonham,"Presiding Judge, Court of Criminal Appeals",,LIB,LANCE STOTT,28.0,12.0,16.0
Fannin,Pct 1 W Bonham,"Judge, Court of Criminal Appeals, Place 7",,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,"Judge, Court of Criminal Appeals, Place 7",,REP,Under Votes,164.0,85.0,79.0
Fannin,Pct 1 W Bonham,"Judge, Court of Criminal Appeals, Place 7",,REP,BARBARA PARKER HERVEY,516.0,316.0,200.0
Fannin,Pct 1 W Bonham,"Judge, Court of Criminal Appeals, Place 7",,LIB,MARK W. BENNETT,87.0,48.0,39.0
Fannin,Pct 1 W Bonham,"Judge, Court of Criminal Appeals, Place 8",,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,"Judge, Court of Criminal Appeals, Place 8",,REP,Under Votes,160.0,83.0,77.0
Fannin,Pct 1 W Bonham,"Judge, Court of Criminal Appeals, Place 8",,REP,ELSA ALCALA,494.0,306.0,188.0
Fannin,Pct 1 W Bonham,"Judge, Court of Criminal Appeals, Place 8",,LIB,"WILLIAM BRYAN STRANGE, III",113.0,60.0,53.0
Fannin,Pct 1 W Bonham,"Member, State Board of Education",9,REP,Over Votes,0.0,0.0,0.0
Fannin,Pct 1 W Bonham,"Member, State Board of Education",9,REP,Under Votes,139.0,64.0,75.0
Fannin,Pct 1 W Bonham,"Member, State Board of Education",9,REP,THOMAS RATLIFF,495.0,302.0,193.0
