county,precinct,office,district,candidate,party,votes,early_voting,election_day
Taylor,106,Straight Party,,Green,GRN,1,1,0
Taylor,107,Straight Party,,Green,GRN,1,0,1
Taylor,108,Straight Party,,Green,GRN,2,0,2
Taylor,109,Straight Party,,Green,GRN,0,0,0
Taylor,110,Straight Party,,Green,GRN,0,0,0
Taylor,201,Straight Party,,Green,GRN,2,1,1
Taylor,202,Straight Party,,Green,GRN,9,5,4
Taylor,203,Straight Party,,Green,GRN,11,4,7
Taylor,204,Straight Party,,Green,GRN,2,0,2
Taylor,205,Straight Party,,Green,GRN,2,1,1
Taylor,206,Straight Party,,Green,GRN,3,1,2
Taylor,207,Straight Party,,Green,GRN,1,1,0
Taylor,301,Straight Party,,Green,GRN,1,1,0
Taylor,302,Straight Party,,Green,GRN,2,0,2
Taylor,303,Straight Party,,Green,GRN,3,1,2
Taylor,304,Straight Party,,Green,GRN,5,2,3
Taylor,305,Straight Party,,Green,GRN,1,1,0
Taylor,306,Straight Party,,Green,GRN,4,3,1
Taylor,307,Straight Party,,Green,GRN,5,5,0
Taylor,308,Straight Party,,Green,GRN,2,1,1
Taylor,401,Straight Party,,Green,GRN,3,2,1
Taylor,402,Straight Party,,Green,GRN,5,2,3
Taylor,403,Straight Party,,Green,GRN,4,1,3
Taylor,404,Straight Party,,Green,GRN,5,4,1
Taylor,405,Straight Party,,Green,GRN,0,0,0
Taylor,406,Straight Party,,Green,GRN,3,2,1
Taylor,407,Straight Party,,Green,GRN,3,1,2
Taylor,408,Straight Party,,Green,GRN,2,1,1
Taylor,409,Straight Party,,Green,GRN,1,1,0
Taylor,101,President,,Mitt Romney,REP,1569,1153,416
Taylor,102,President,,Mitt Romney,REP,1034,693,341
Taylor,103,President,,Mitt Romney,REP,1129,839,290
Taylor,104,President,,Mitt Romney,REP,1507,1153,354
Taylor,105,President,,Mitt Romney,REP,1144,777,367
Taylor,106,President,,Mitt Romney,REP,426,274,152
Taylor,107,President,,Mitt Romney,REP,274,119,155
Taylor,108,President,,Mitt Romney,REP,640,370,270
Taylor,109,President,,Mitt Romney,REP,140,100,40
Taylor,110,President,,Mitt Romney,REP,54,30,24
Taylor,201,President,,Mitt Romney,REP,414,255,159
Taylor,202,President,,Mitt Romney,REP,719,432,287
Taylor,203,President,,Mitt Romney,REP,786,520,266
Taylor,204,President,,Mitt Romney,REP,748,549,199
Taylor,205,President,,Mitt Romney,REP,866,627,239
Taylor,206,President,,Mitt Romney,REP,1063,505,558
Taylor,207,President,,Mitt Romney,REP,146,60,86
Taylor,301,President,,Mitt Romney,REP,1074,745,329
Taylor,302,President,,Mitt Romney,REP,1301,983,318
Taylor,303,President,,Mitt Romney,REP,919,464,455
Taylor,304,President,,Mitt Romney,REP,1291,992,299
Taylor,305,President,,Mitt Romney,REP,1667,1280,387
Taylor,306,President,,Mitt Romney,REP,2007,1553,454
Taylor,307,President,,Mitt Romney,REP,2514,1904,610
Taylor,308,President,,Mitt Romney,REP,785,446,339
Taylor,401,President,,Mitt Romney,REP,369,235,134
Taylor,402,President,,Mitt Romney,REP,1295,904,391
Taylor,403,President,,Mitt Romney,REP,915,727,188
Taylor,404,President,,Mitt Romney,REP,857,576,281
Taylor,405,President,,Mitt Romney,REP,694,474,220
Taylor,406,President,,Mitt Romney,REP,1575,1229,346
Taylor,407,President,,Mitt Romney,REP,650,436,214
Taylor,408,President,,Mitt Romney,REP,1916,1451,465
Taylor,409,President,,Mitt Romney,REP,416,204,212
Taylor,101,President,,Barack Obama,DEM,616,380,236
Taylor,102,President,,Barack Obama,DEM,331,193,138
Taylor,103,President,,Barack Obama,DEM,387,259,128
Taylor,104,President,,Barack Obama,DEM,275,173,102
Taylor,105,President,,Barack Obama,DEM,514,319,195
Taylor,106,President,,Barack Obama,DEM,190,130,60
Taylor,107,President,,Barack Obama,DEM,75,32,43
Taylor,108,President,,Barack Obama,DEM,68,41,27
Taylor,109,President,,Barack Obama,DEM,10,4,6
Taylor,110,President,,Barack Obama,DEM,13,8,5
Taylor,201,President,,Barack Obama,DEM,346,215,131
Taylor,202,President,,Barack Obama,DEM,586,307,279
Taylor,203,President,,Barack Obama,DEM,517,315,202
Taylor,204,President,,Barack Obama,DEM,139,101,38
Taylor,205,President,,Barack Obama,DEM,642,363,279
Taylor,206,President,,Barack Obama,DEM,258,99,159
Taylor,207,President,,Barack Obama,DEM,46,9,37
Taylor,301,President,,Barack Obama,DEM,367,215,152
Taylor,302,President,,Barack Obama,DEM,276,196,80
Taylor,303,President,,Barack Obama,DEM,94,42,52
Taylor,304,President,,Barack Obama,DEM,396,264,132
Taylor,305,President,,Barack Obama,DEM,315,222,93
Taylor,306,President,,Barack Obama,DEM,287,203,84
Taylor,307,President,,Barack Obama,DEM,367,254,113
Taylor,308,President,,Barack Obama,DEM,139,76,63
Taylor,401,President,,Barack Obama,DEM,214,113,101
Taylor,402,President,,Barack Obama,DEM,355,232,123
Taylor,403,President,,Barack Obama,DEM,398,297,101
Taylor,404,President,,Barack Obama,DEM,384,217,167
Taylor,405,President,,Barack Obama,DEM,285,191,94
Taylor,406,President,,Barack Obama,DEM,421,314,107
Taylor,407,President,,Barack Obama,DEM,155,105,50
Taylor,408,President,,Barack Obama,DEM,235,156,79
Taylor,409,President,,Barack Obama,DEM,49,15,34
Taylor,101,President,,Gary Johnson,LIB,33,16,17
Taylor,102,President,,Gary Johnson,LIB,19,9,10
Taylor,103,President,,Gary Johnson,LIB,20,10,10
Taylor,104,President,,Gary Johnson,LIB,12,6,6
Taylor,105,President,,Gary Johnson,LIB,19,16,3
Taylor,106,President,,Gary Johnson,LIB,7,7,0
Taylor,107,President,,Gary Johnson,LIB,5,2,3
Taylor,108,President,,Gary Johnson,LIB,10,6,4
Taylor,109,President,,Gary Johnson,LIB,0,0,0
Taylor,110,President,,Gary Johnson,LIB,0,0,0
Taylor,201,President,,Gary Johnson,LIB,15,8,7
Taylor,202,President,,Gary Johnson,LIB,14,7,7
Taylor,203,President,,Gary Johnson,LIB,9,5,4
Taylor,204,President,,Gary Johnson,LIB,16,8,8
Taylor,205,President,,Gary Johnson,LIB,24,12,12
Taylor,206,President,,Gary Johnson,LIB,15,3,12
Taylor,207,President,,Gary Johnson,LIB,0,0,0
Taylor,301,President,,Gary Johnson,LIB,15,9,6
Taylor,302,President,,Gary Johnson,LIB,15,9,6
Taylor,303,President,,Gary Johnson,LIB,13,7,6
Taylor,304,President,,Gary Johnson,LIB,14,10,4
Taylor,305,President,,Gary Johnson,LIB,16,9,7
Taylor,306,President,,Gary Johnson,LIB,17,14,3
Taylor,307,President,,Gary Johnson,LIB,33,24,9
Taylor,308,President,,Gary Johnson,LIB,10,1,9
Taylor,401,President,,Gary Johnson,LIB,8,6,2
Taylor,402,President,,Gary Johnson,LIB,23,13,10
Taylor,403,President,,Gary Johnson,LIB,25,17,8
Taylor,404,President,,Gary Johnson,LIB,15,10,5
Taylor,405,President,,Gary Johnson,LIB,10,7,3
Taylor,406,President,,Gary Johnson,LIB,13,7,6
Taylor,407,President,,Gary Johnson,LIB,12,5,7
Taylor,408,President,,Gary Johnson,LIB,13,6,7
Taylor,409,President,,Gary Johnson,LIB,6,1,5
Taylor,101,President,,Jill Stein,GRN,9,2,7
Taylor,102,President,,Jill Stein,GRN,5,2,3
Taylor,103,President,,Jill Stein,GRN,5,4,1
Taylor,104,President,,Jill Stein,GRN,5,5,0
Taylor,105,President,,Jill Stein,GRN,11,5,6
Taylor,106,President,,Jill Stein,GRN,1,1,0
Taylor,107,President,,Jill Stein,GRN,1,0,1
Taylor,108,President,,Jill Stein,GRN,1,1,0
Taylor,109,President,,Jill Stein,GRN,0,0,0
Taylor,110,President,,Jill Stein,GRN,0,0,0
Taylor,201,President,,Jill Stein,GRN,4,0,4
Taylor,202,President,,Jill Stein,GRN,4,2,2
Taylor,203,President,,Jill Stein,GRN,3,1,2
Taylor,204,President,,Jill Stein,GRN,1,0,1
Taylor,205,President,,Jill Stein,GRN,4,1,3
Taylor,206,President,,Jill Stein,GRN,1,1,0
Taylor,207,President,,Jill Stein,GRN,2,0,2
Taylor,301,President,,Jill Stein,GRN,3,1,2
Taylor,302,President,,Jill Stein,GRN,2,1,1
Taylor,303,President,,Jill Stein,GRN,1,0,1
Taylor,304,President,,Jill Stein,GRN,5,3,2
Taylor,305,President,,Jill Stein,GRN,5,3,2
Taylor,306,President,,Jill Stein,GRN,2,1,1
Taylor,307,President,,Jill Stein,GRN,7,5,2
Taylor,308,President,,Jill Stein,GRN,0,0,0
Taylor,401,President,,Jill Stein,GRN,0,0,0
Taylor,402,President,,Jill Stein,GRN,11,5,6
Taylor,403,President,,Jill Stein,GRN,4,2,2
Taylor,404,President,,Jill Stein,GRN,9,5,4
Taylor,405,President,,Jill Stein,GRN,1,1,0
Taylor,406,President,,Jill Stein,GRN,3,3,0
Taylor,407,President,,Jill Stein,GRN,4,4,0
Taylor,408,President,,Jill Stein,GRN,3,1,2
Taylor,409,President,,Jill Stein,GRN,1,0,1
Taylor,101,President,,Rocky Anderson,wri,0,0,0
Taylor,102,President,,Rocky Anderson,wri,0,0,0
Taylor,103,President,,Rocky Anderson,wri,0,0,0
Taylor,104,President,,Rocky Anderson,wri,0,0,0
Taylor,105,President,,Rocky Anderson,wri,0,0,0
Taylor,106,President,,Rocky Anderson,wri,0,0,0
Taylor,107,President,,Rocky Anderson,wri,0,0,0
Taylor,108,President,,Rocky Anderson,wri,0,0,0
Taylor,109,President,,Rocky Anderson,wri,0,0,0
Taylor,110,President,,Rocky Anderson,wri,0,0,0
Taylor,201,President,,Rocky Anderson,wri,0,0,0
Taylor,202,President,,Rocky Anderson,wri,0,0,0
Taylor,203,President,,Rocky Anderson,wri,0,0,0
Taylor,204,President,,Rocky Anderson,wri,0,0,0
Taylor,205,President,,Rocky Anderson,wri,0,0,0
Taylor,206,President,,Rocky Anderson,wri,0,0,0
Taylor,207,President,,Rocky Anderson,wri,0,0,0
Taylor,301,President,,Rocky Anderson,wri,0,0,0
Taylor,302,President,,Rocky Anderson,wri,0,0,0
Taylor,303,President,,Rocky Anderson,wri,0,0,0
Taylor,304,President,,Rocky Anderson,wri,0,0,0
Taylor,305,President,,Rocky Anderson,wri,0,0,0
Taylor,306,President,,Rocky Anderson,wri,0,0,0
Taylor,307,President,,Rocky Anderson,wri,0,0,0
Taylor,308,President,,Rocky Anderson,wri,0,0,0
Taylor,401,President,,Rocky Anderson,wri,1,1,0
Taylor,402,President,,Rocky Anderson,wri,1,0,1
Taylor,403,President,,Rocky Anderson,wri,0,0,0
Taylor,404,President,,Rocky Anderson,wri,1,0,1
Taylor,405,President,,Rocky Anderson,wri,0,0,0
Taylor,406,President,,Rocky Anderson,wri,0,0,0
Taylor,407,President,,Rocky Anderson,wri,0,0,0
Taylor,408,President,,Rocky Anderson,wri,0,0,0
Taylor,409,President,,Rocky Anderson,wri,0,0,0
Taylor,101,President,,Andre N. Barnett,wri,0,0,0
Taylor,102,President,,Andre N. Barnett,wri,0,0,0
Taylor,103,President,,Andre N. Barnett,wri,0,0,0
Taylor,104,President,,Andre N. Barnett,wri,0,0,0
Taylor,105,President,,Andre N. Barnett,wri,0,0,0
Taylor,106,President,,Andre N. Barnett,wri,0,0,0
Taylor,107,President,,Andre N. Barnett,wri,0,0,0
Taylor,108,President,,Andre N. Barnett,wri,0,0,0
Taylor,109,President,,Andre N. Barnett,wri,0,0,0
Taylor,110,President,,Andre N. Barnett,wri,0,0,0
Taylor,201,President,,Andre N. Barnett,wri,0,0,0
Taylor,202,President,,Andre N. Barnett,wri,0,0,0
Taylor,203,President,,Andre N. Barnett,wri,0,0,0
Taylor,204,President,,Andre N. Barnett,wri,0,0,0
Taylor,205,President,,Andre N. Barnett,wri,0,0,0
Taylor,206,President,,Andre N. Barnett,wri,0,0,0
Taylor,207,President,,Andre N. Barnett,wri,0,0,0
Taylor,301,President,,Andre N. Barnett,wri,0,0,0
Taylor,302,President,,Andre N. Barnett,wri,0,0,0
Taylor,303,President,,Andre N. Barnett,wri,0,0,0
Taylor,304,President,,Andre N. Barnett,wri,0,0,0
Taylor,305,President,,Andre N. Barnett,wri,0,0,0
Taylor,306,President,,Andre N. Barnett,wri,0,0,0
Taylor,307,President,,Andre N. Barnett,wri,0,0,0
Taylor,308,President,,Andre N. Barnett,wri,0,0,0
Taylor,401,President,,Andre N. Barnett,wri,1,1,0
Taylor,402,President,,Andre N. Barnett,wri,0,0,0
Taylor,403,President,,Andre N. Barnett,wri,0,0,0
Taylor,404,President,,Andre N. Barnett,wri,0,0,0
Taylor,405,President,,Andre N. Barnett,wri,0,0,0
Taylor,406,President,,Andre N. Barnett,wri,0,0,0
Taylor,407,President,,Andre N. Barnett,wri,0,0,0
Taylor,408,President,,Andre N. Barnett,wri,0,0,0
Taylor,409,President,,Andre N. Barnett,wri,0,0,0
Taylor,101,President,,Virgil Goode/Jim Clymer,,1,0,1
Taylor,102,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,103,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,104,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,105,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,106,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,107,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,108,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,109,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,110,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,201,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,202,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,203,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,204,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,205,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,206,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,207,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,301,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,302,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,303,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,304,President,,Virgil Goode/Jim Clymer,,1,0,1
Taylor,305,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,306,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,307,President,,Virgil Goode/Jim Clymer,,2,0,2
Taylor,308,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,401,President,,Virgil Goode/Jim Clymer,,3,2,1
Taylor,402,President,,Virgil Goode/Jim Clymer,,2,0,2
Taylor,403,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,404,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,405,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,406,President,,Virgil Goode/Jim Clymer,,2,0,2
Taylor,407,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,408,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,409,President,,Virgil Goode/Jim Clymer,,0,0,0
Taylor,101,President,,over votes,,0,0,0
Taylor,102,President,,over votes,,0,0,0
Taylor,103,President,,over votes,,0,0,0
Taylor,104,President,,over votes,,0,0,0
Taylor,105,President,,over votes,,0,0,0
Taylor,106,President,,over votes,,0,0,0
Taylor,107,President,,over votes,,0,0,0
Taylor,108,President,,over votes,,0,0,0
Taylor,109,President,,over votes,,0,0,0
Taylor,110,President,,over votes,,0,0,0
Taylor,201,President,,over votes,,1,1,0
Taylor,202,President,,over votes,,0,0,0
Taylor,203,President,,over votes,,0,0,0
Taylor,204,President,,over votes,,0,0,0
Taylor,205,President,,over votes,,0,0,0
Taylor,206,President,,over votes,,0,0,0
Taylor,207,President,,over votes,,0,0,0
Taylor,301,President,,over votes,,0,0,0
Taylor,302,President,,over votes,,0,0,0
Taylor,303,President,,over votes,,0,0,0
Taylor,304,President,,over votes,,0,0,0
Taylor,305,President,,over votes,,0,0,0
Taylor,306,President,,over votes,,0,0,0
Taylor,307,President,,over votes,,0,0,0
Taylor,308,President,,over votes,,0,0,0
Taylor,401,President,,over votes,,0,0,0
Taylor,402,President,,over votes,,0,0,0
Taylor,403,President,,over votes,,0,0,0
Taylor,404,President,,over votes,,0,0,0
Taylor,405,President,,over votes,,0,0,0
Taylor,406,President,,over votes,,0,0,0
Taylor,407,President,,over votes,,0,0,0
Taylor,408,President,,over votes,,0,0,0
Taylor,409,President,,over votes,,0,0,0
Taylor,101,President,,under votes,,43,27,16
Taylor,102,President,,under votes,,27,14,13
Taylor,103,President,,under votes,,32,20,12
Taylor,104,President,,under votes,,16,11,5
Taylor,105,President,,under votes,,28,23,5
Taylor,106,President,,under votes,,3,1,2
Taylor,107,President,,under votes,,8,3,5
Taylor,108,President,,under votes,,15,9,6
Taylor,109,President,,under votes,,3,1,2
Taylor,110,President,,under votes,,0,0,0
Taylor,201,President,,under votes,,27,15,12
Taylor,202,President,,under votes,,33,18,15
Taylor,203,President,,under votes,,27,15,12
Taylor,204,President,,under votes,,14,8,6
Taylor,205,President,,under votes,,39,24,15
Taylor,206,President,,under votes,,25,6,19
Taylor,207,President,,under votes,,6,1,5
Taylor,301,President,,under votes,,26,15,11
Taylor,302,President,,under votes,,25,12,13
Taylor,303,President,,under votes,,13,5,8
Taylor,304,President,,under votes,,21,17,4
Taylor,305,President,,under votes,,27,16,11
Taylor,306,President,,under votes,,27,16,11
Taylor,307,President,,under votes,,31,18,13
Taylor,308,President,,under votes,,13,6,7
Taylor,401,President,,under votes,,11,6,5
Taylor,402,President,,under votes,,23,13,10
Taylor,403,President,,under votes,,25,18,7
Taylor,404,President,,under votes,,30,22,8
Taylor,405,President,,under votes,,21,14,7
Taylor,406,President,,under votes,,23,17,6
Taylor,407,President,,under votes,,7,6,1
Taylor,408,President,,under votes,,28,19,9
Taylor,409,President,,under votes,,5,1,4
Taylor,101,US Senate,,Ted Cruz,REP,1540,1122,418
Taylor,102,US Senate,,Ted Cruz,REP,1010,668,342
Taylor,103,US Senate,,Ted Cruz,REP,1101,803,298
Taylor,104,US Senate,,Ted Cruz,REP,1467,1118,349
Taylor,105,US Senate,,Ted Cruz,REP,1119,771,348
Taylor,106,US Senate,,Ted Cruz,REP,404,257,147
Taylor,107,US Senate,,Ted Cruz,REP,269,117,152
Taylor,108,US Senate,,Ted Cruz,REP,621,360,261
Taylor,109,US Senate,,Ted Cruz,REP,130,95,35
Taylor,110,US Senate,,Ted Cruz,REP,52,28,24
Taylor,201,US Senate,,Ted Cruz,REP,402,249,153
Taylor,202,US Senate,,Ted Cruz,REP,718,430,288
Taylor,203,US Senate,,Ted Cruz,REP,771,509,262
Taylor,204,US Senate,,Ted Cruz,REP,725,532,193
Taylor,205,US Senate,,Ted Cruz,REP,865,621,244
Taylor,206,US Senate,,Ted Cruz,REP,997,475,522
Taylor,207,US Senate,,Ted Cruz,REP,139,54,85
Taylor,301,US Senate,,Ted Cruz,REP,1045,723,322
Taylor,302,US Senate,,Ted Cruz,REP,1261,953,308
Taylor,303,US Senate,,Ted Cruz,REP,889,450,439
Taylor,304,US Senate,,Ted Cruz,REP,1267,971,296
Taylor,305,US Senate,,Ted Cruz,REP,1641,1263,378
Taylor,306,US Senate,,Ted Cruz,REP,1976,1522,454
Taylor,307,US Senate,,Ted Cruz,REP,2458,1858,600
Taylor,308,US Senate,,Ted Cruz,REP,774,441,333
Taylor,401,US Senate,,Ted Cruz,REP,372,236,136
Taylor,402,US Senate,,Ted Cruz,REP,1259,884,375
Taylor,403,US Senate,,Ted Cruz,REP,897,714,183
Taylor,404,US Senate,,Ted Cruz,REP,859,571,288
Taylor,405,US Senate,,Ted Cruz,REP,677,462,215
Taylor,406,US Senate,,Ted Cruz,REP,1545,1204,341
Taylor,407,US Senate,,Ted Cruz,REP,646,429,217
Taylor,408,US Senate,,Ted Cruz,REP,1869,1417,452
