office,district,candidate,incumbent,party,votes,pct
Member State Board of Education,3,Michael Soto,TRUE,DEM,18959,34.05
Member State Board of Education,3,Total,,,55687,
Member State Board of Education,4,Lawrence Allen Jr.,TRUE,DEM,38622,100
Member State Board of Education,4,Total,,,38622,
Member State Board of Education,5,Rebecca BellMetereau,FALSE,DEM,38419,100
Member State Board of Education,5,Total,,,38419,
Member State Board of Education,6,Traci Jensen,FALSE,DEM,8657,51.47
Member State Board of Education,6,Patty QuintanaNilsson,FALSE,DEM,4995,29.7
Member State Board of Education,6,David Scott,FALSE,DEM,3169,18.84
Member State Board of Education,6,Total,,,16821,
Member State Board of Education,8,Dexter Smith,FALSE,DEM,8335,58.31
Member State Board of Education,8,Rick Soliz,FALSE,DEM,5960,41.69
Member State Board of Education,8,Total,,,14295,
Member State Board of Education,10,Judy Jennings,FALSE,DEM,26927,100
Member State Board of Education,10,Total,,,26927,
Member State Board of Education,12,Lois Parrott,FALSE,DEM,14495,100
Member State Board of Education,12,Total,,,14495,
Member State Board of Education,13,Mavis Best Knight,TRUE,DEM,39743,100
Member State Board of Education,13,Total,,,39743,
Member State Board of Education,15,Steven D. Schafersman,FALSE,DEM,12092,100
Member State Board of Education,15,Total,,,12092,
State Senate,1,Stephen H. Russell,FALSE,DEM,10225,100
State Senate,1,Total,,,10225,
State Senate,6,"Mario V. Gallegos, Jr.",TRUE,DEM,10495,100
State Senate,6,Total,,,10495,
State Senate,7,"Sam ""Tejas"" Texas",FALSE,DEM,4897,100
State Senate,7,Total,,,4897,
State Senate,8,"Jack G.B. Ternan, Jr.",FALSE,DEM,5143,100
State Senate,8,Total,,,5143,
State Senate,9,Pete Martinez,FALSE,DEM,6861,100
State Senate,9,Total,,,6861,
State Senate,10,Wendy R. Davis,TRUE,DEM,17230,100
State Senate,10,Total,,,17230,
State Senate,11,Jacqueline Acquistapace,FALSE,DEM,8641,100
State Senate,11,Total,,,8641,
State Senate,13,Rodney Ellis,TRUE,DEM,28846,100
State Senate,13,Total,,,28846,
State Senate,14,Kirk Watson,TRUE,DEM,32412,100
State Senate,14,Total,,,32412,
State Senate,15,John Whitmire,TRUE,DEM,13819,100
State Senate,15,Total,,,13819,
State Senate,19,Carlos I. Uresti,TRUE,DEM,26306,100
State Senate,19,Total,,,26306,
State Senate,20,"Juan ""Chuy"" Hinojosa",TRUE,DEM,28820,100
State Senate,20,Total,,,28820,
State Senate,21,Judith Zaffirini,TRUE,DEM,42714,100
State Senate,21,Total,,,42714,
State Senate,22,Lyndon Laird,FALSE,DEM,7959,100
State Senate,22,Total,,,7959,
State Senate,23,Royce West,FALSE,DEM,32024,100
State Senate,23,Total,,,32024,
State Senate,25,John Courage,FALSE,DEM,13198,100
State Senate,25,Total,,,13198,
State Senate,26,Leticia Van De Putte,TRUE,DEM,17736,100
State Senate,26,Total,,,17736,
State Senate,27,"Eddie Lucio, Jr.",TRUE,DEM,36724,100
State Senate,27,Total,,,36724,
State Senate,29,Jose R. Rodriguez,TRUE,DEM,36752,100
State Senate,29,Total,,,36752,
State Representative,8,Charles E. Morgan,FALSE,DEM,1695,100
State Representative,8,Total,,,1695,
State Representative,12,Robert Stem,FALSE,DEM,2710,100
State Representative,12,Total,,,2710,
State Representative,14,Judy Le Unes,FALSE,DEM,885,100
State Representative,14,Total,,,885,
State Representative,17,Colin J. Guerra,FALSE,DEM,5259,100
State Representative,17,Total,,,5259,
State Representative,22,Joe Deshotel,TRUE,DEM,9443,100
State Representative,22,Total,,,9443,
State Representative,23,Craig Eiland,TRUE,DEM,3425,100
State Representative,23,Total,,,3425,
State Representative,24,"H. C. ""Rusty"" Cates",FALSE,DEM,1626,100
State Representative,24,Total,,,1626,
State Representative,26,Vy Nguyen,FALSE,DEM,1220,100
State Representative,26,Total,,,1220,
State Representative,27,"Ronald ""Ron"" Reynolds",TRUE,DEM,5295,100
State Representative,27,Total,,,5295,
State Representative,29,Doug Blatt,FALSE,DEM,1756,100
State Representative,29,Total,,,1756,
State Representative,30,Alex Hernandez Jr.,FALSE,DEM,5065,100
State Representative,30,Total,,,5065,
State Representative,31,Ryan Guillen,TRUE,DEM,14413,100
State Representative,31,Total,,,14413,
State Representative,34,Abel Herrero,FALSE,DEM,5302,100
State Representative,34,Total,,,5302,
State Representative,35,Oscar Longoria,FALSE,DEM,5632,55.15
State Representative,35,Gus Ruiz,FALSE,DEM,4580,44.85
State Representative,35,Total,,,10212,
State Representative,36,"Sergio Munoz, Jr.",TRUE,DEM,4981,100
State Representative,36,Total,,,4981,
State Representative,37,Alex Dominguez,FALSE,DEM,3517,37.38
State Representative,37,Rene Oliveira,TRUE,DEM,5892,62.62
State Representative,37,Total,,,9409,
State Representative,38,Eddie Lucio III,TRUE,DEM,7057,100
State Representative,38,Total,,,7057,
State Representative,39,Joseph Campos,FALSE,DEM,2221,16.12
State Representative,39,"Armando ""Mando"" Martinez",TRUE,DEM,11561,83.88
State Representative,39,Total,,,13782,
State Representative,40,"Timoteo ""TC"" Betancourt",FALSE,DEM,2089,19.28
State Representative,40,Terry Canales,FALSE,DEM,3301,30.46
State Representative,40,"Agustin ""Gus"" Hernandez, Jr.",FALSE,DEM,2840,26.21
State Representative,40,Robert Pena,FALSE,DEM,2607,24.06
State Representative,40,Total,,,10837,
State Representative,41,"Robert ""Bobby"" Guerra",FALSE,DEM,5107,100
State Representative,41,Total,,,5107,
State Representative,42,Richard Pe̱a Raymond,TRUE,DEM,13738,100
State Representative,42,Total,,,13738,
State Representative,43,Yvonne Gonzalez Toureilles,FALSE,DEM,7585,70.59
State Representative,43,Gabriel Zamora,FALSE,DEM,3160,29.41
State Representative,43,Total,,,10745,
State Representative,45,John Adams,FALSE,DEM,3182,100
State Representative,45,Total,,,3182,
State Representative,46,Dawnna Dukes,TRUE,DEM,5962,100
State Representative,46,Total,,,5962,
State Representative,47,Chris Frandsen,FALSE,DEM,4600,100
State Representative,47,Total,,,4600,
State Representative,48,Donna Howard,TRUE,DEM,8561,100
State Representative,48,Total,,,8561,
State Representative,49,Elliott Naishtat,TRUE,DEM,7853,100
State Representative,49,Total,,,7853,
State Representative,50,Mark Strama,TRUE,DEM,4469,100
State Representative,50,Total,,,4469,
State Representative,51,Eddie Rodriguez,TRUE,DEM,5489,100
State Representative,51,Total,,,5489,
State Representative,54,Claudia Brown,FALSE,DEM,1194,100
State Representative,54,Total,,,1194,
State Representative,59,Bill Norris,FALSE,DEM,1047,100
State Representative,59,Total,,,1047,
State Representative,62,Eristeo Perez,FALSE,DEM,1116,100
State Representative,62,Total,,,1116,
State Representative,64,Mary Brown,FALSE,DEM,1246,100
State Representative,64,Total,,,1246,
State Representative,65,Gary E. Brown,FALSE,DEM,1099,100
State Representative,65,Total,,,1099,
State Representative,68,Lanhon Odom,FALSE,DEM,1990,100
State Representative,68,Total,,,1990,
State Representative,74,Robert Garza,FALSE,DEM,4372,28.27
State Representative,74,Poncho Nev��rez,FALSE,DEM,8321,53.8
State Representative,74,Efrain V. Valdez,FALSE,DEM,2774,17.93
State Representative,74,Total,,,15467,
State Representative,75,Hector Enriquez,FALSE,DEM,2191,36.05
State Representative,75,Mary E Gonzalez,FALSE,DEM,3165,52.07
State Representative,75,"""Tony"" San Roman",FALSE,DEM,722,11.88
State Representative,75,Total,,,6078,
State Representative,76,Naomi R. Gonzalez,TRUE,DEM,7466,100
State Representative,76,Total,,,7466,
State Representative,77,Aaron Barraza,FALSE,DEM,3915,37.93
State Representative,77,Marisa Marquez,TRUE,DEM,6406,62.07
State Representative,77,Total,,,10321,
State Representative,78,Joe Moody,FALSE,DEM,6535,100
State Representative,78,Total,,,6535,
State Representative,79,Joe C. Pickett,TRUE,DEM,6757,100
State Representative,79,Total,,,6757,
State Representative,80,Jerry Garza,FALSE,DEM,7164,40.33
State Representative,80,Tracy O. King,TRUE,DEM,10599,59.67
State Representative,80,Total,,,17763,
State Representative,85,Dora Olivo,FALSE,DEM,1766,100
State Representative,85,Total,,,1766,
State Representative,87,Abel Bosquez,FALSE,DEM,945,100
State Representative,87,Total,,,945,
State Representative,90,Lon Burnam,TRUE,DEM,2073,51.99
State Representative,90,Carlos Vasquez,FALSE,DEM,1914,48.01
State Representative,90,Total,,,3987,
State Representative,93,Shane Hardin,FALSE,DEM,1261,100
State Representative,93,Total,,,1261,
State Representative,95,Nicole Collier,FALSE,DEM,3713,48.19
State Representative,95,Jesse Gaines,FALSE,DEM,2962,38.44
State Representative,95,"Dulani ""Jamal"" Masimini",FALSE,DEM,1030,13.37
State Representative,95,Total,,,7705,
State Representative,97,Gary Grassia,FALSE,DEM,2302,100
State Representative,97,Total,,,2302,
State Representative,99,Michael McClure,FALSE,DEM,1345,100
State Representative,99,Total,,,1345,
State Representative,100,Eric Johnson,FALSE,DEM,4454,100
State Representative,100,Total,,,4454,
State Representative,101,Vickie Barnett,FALSE,DEM,461,13.09
State Representative,101,Paula Hightower Pierson,FALSE,DEM,1191,33.83
State Representative,101,Chris Turner,FALSE,DEM,1869,53.08
State Representative,101,Total,,,3521,
State Representative,102,Rich Hancock,FALSE,DEM,1676,100
State Representative,102,Total,,,1676,
State Representative,103,Rafael M. Anchia,FALSE,DEM,2532,100
State Representative,103,Total,,,2532,
State Representative,104,Roberto R. Alonzo,FALSE,DEM,2830,100
State Representative,104,Total,,,2830,
State Representative,105,Rosemary Robbins,FALSE,DEM,1568,100
State Representative,105,Total,,,1568,
State Representative,107,Robert Miklos,FALSE,DEM,1766,100
State Representative,107,Total,,,1766,
State Representative,109,Helen Giddings,FALSE,DEM,8323,100
State Representative,109,Total,,,8323,
State Representative,110,Cedric Davis,FALSE,DEM,1289,24.37
State Representative,110,Toni Rose,FALSE,DEM,3318,62.72
State Representative,110,Larry Taylor,FALSE,DEM,683,12.91
State Representative,110,Total,,,5290,
State Representative,111,Yvonne Davis,FALSE,DEM,8351,100
State Representative,111,Total,,,8351,
State Representative,114,Carol Kent,FALSE,DEM,2460,100
State Representative,114,Total,,,2460,
State Representative,115,Mary Clare Fabishak,FALSE,DEM,1100,100
State Representative,115,Total,,,1100,
State Representative,116,Trey Martinez Fischer,TRUE,DEM,3381,100
State Representative,116,Total,,,3381,
State Representative,117,Philip Cortez,FALSE,DEM,1343,35.07
State Representative,117,Ken Mireles,FALSE,DEM,1185,30.94
State Representative,117,Tina Torres,FALSE,DEM,1302,33.99
State Representative,117,Total,,,3830,
State Representative,118,Joe Farias,TRUE,DEM,3683,100
State Representative,118,Total,,,3683,
State Representative,119,Roland Gutierrez,TRUE,DEM,3412,100
State Representative,119,Total,,,3412,
State Representative,120,Ruth Jones McClendon,TRUE,DEM,3747,100
State Representative,120,Total,,,3747,
State Representative,123,Mike Villarreal,TRUE,DEM,4335,100
State Representative,123,Total,,,4335,
State Representative,124,Jos̩ Men̩ndez,TRUE,DEM,2835,100
State Representative,124,Total,,,2835,
State Representative,125,Delicia Herrera,FALSE,DEM,1532,33.18
State Representative,125,Justin Rodriguez,FALSE,DEM,3085,66.82
State Representative,125,Total,,,4617,
State Representative,127,Cody Pogue,FALSE,DEM,1274,100
State Representative,127,Total,,,1274,
State Representative,131,Wanda Adams,FALSE,DEM,2644,40.6
State Representative,131,Alma Allen,TRUE,DEM,3869,59.4
State Representative,131,Total,,,6513,
State Representative,134,Ann Johnson,FALSE,DEM,3548,100
State Representative,134,Total,,,3548,
State Representative,135,Paul Morgan,FALSE,DEM,1091,100
State Representative,135,Total,,,1091,
State Representative,136,Matt Stillwell,FALSE,DEM,1491,100
State Representative,136,Total,,,1491,
State Representative,137,Joseph Carlos Madden,FALSE,DEM,391,21.82
State Representative,137,Jamaal R. Smith,FALSE,DEM,431,24.05
State Representative,137,Sarah Winkler,FALSE,DEM,197,10.99
State Representative,137,Gene Wu,FALSE,DEM,773,43.14
State Representative,137,Total,,,1792,
State Representative,139,Sylvester Turner,TRUE,DEM,5231,100
State Representative,139,Total,,,5231,
State Representative,140,Armando Lucio Walle,TRUE,DEM,1379,100
State Representative,140,Total,,,1379,
State Representative,141,Senfronia Thompson,TRUE,DEM,3852,100
State Representative,141,Total,,,3852,
State Representative,142,"Harold Dutton, Jr.",TRUE,DEM,4528,100
State Representative,142,Total,,,4528,
State Representative,143,Ana Hernandez Luna,TRUE,DEM,3235,100
State Representative,143,Total,,,3235,
State Representative,144,Mary Ann Perez,FALSE,DEM,1149,52.18
State Representative,144,Kevin J. Risner,FALSE,DEM,462,20.98
State Representative,144,Ornaldo Ybarra,FALSE,DEM,591,26.84
State Representative,144,Total,,,2202,
State Representative,145,Carol Alvarado,TRUE,DEM,1904,100
State Representative,145,Total,,,1904,
State Representative,146,Al Edwards,FALSE,DEM,3305,42.43
State Representative,146,Borris Miles,TRUE,DEM,4484,57.57
State Representative,146,Total,,,7789,
State Representative,147,Garnet Coleman,TRUE,DEM,6606,87.43
State Representative,147,Ray Hill,FALSE,DEM,950,12.57
State Representative,147,Total,,,7556,
State Representative,148,Jessica Cristina Farrar,TRUE,DEM,2454,100
State Representative,148,Total,,,2454,
State Representative,149,Hubert Vo,TRUE,DEM,1399,100
State Representative,149,Total,,,1399,
State Representative,150,Brad Neal,FALSE,DEM,1049,100
State Representative,150,Total,,,1049,
"Chief Justice, 8th Court of Appeals District  Unexpired Term",,Luis C. Labrado,FALSE,DEM,20980,44.53
"Chief Justice, 8th Court of Appeals District  Unexpired Term",,Ann Crawford McClure,TRUE,DEM,26136,55.47
"Chief Justice, 8th Court of Appeals District  Unexpired Term",,Total,,,47116,
"Chief Justice, 13th Court of Appeals District",,Roy Valdez,TRUE,DEM,62506,100
"Chief Justice, 13th Court of Appeals District",,Total,,,62506,
Justice 1st Court of Appeals District,2,Ron Lovett,FALSE,DEM,73647,100
Justice 1st Court of Appeals District,2,Total,,,73647,
Justice 1st Court of Appeals District,6,Chuck Silverman,FALSE,DEM,72172,100
Justice 1st Court of Appeals District,6,Total,,,72172,
Justice 1st Court of Appeals District,7,Natalia Cokinos Oakes,FALSE,DEM,72199,100
Justice 1st Court of Appeals District,7,Total,,,72199,
Justice 1st Court of Appeals District,8,Nile Copeland,FALSE,DEM,71112,100
Justice 1st Court of Appeals District,8,Total,,,71112,
Justice 1st Court of Appeals District,9,Kathy Cheng,FALSE,DEM,71933,100
Justice 1st Court of Appeals District,9,Total,,,71933,
Justice 3rd Court of Appeals District,2,J. Andrew Hathcock,FALSE,DEM,51045,100
Justice 3rd Court of Appeals District,2,Total,,,51045,
Justice 3rd Court of Appeals District,3,Diane Henson,TRUE,DEM,51812,100
Justice 3rd Court of Appeals District,3,Total,,,51812,
Justice 3rd Court of Appeals District,5,Karen L. Watkins,FALSE,DEM,51485,100
Justice 3rd Court of Appeals District,5,Total,,,51485,
Justice 3rd Court of Appeals District,6,Bryan Case,FALSE,DEM,50863,100
Justice 3rd Court of Appeals District,6,Total,,,50863,
Justice 4th Court of Appeals District,2,Baldemar Garza,FALSE,DEM,79687,100
Justice 4th Court of Appeals District,2,Total,,,79687,
Justice 4th Court of Appeals District,3,Patricia Alvarez,FALSE,DEM,80541,100
Justice 4th Court of Appeals District,3,Total,,,80541,
Justice 4th Court of Appeals District,4,Luz Elena Chapa,FALSE,DEM,79072,100
Justice 4th Court of Appeals District,4,Total,,,79072,
Justice 4th Court of Appeals District,5,David D. Towler,FALSE,DEM,76607,100
Justice 4th Court of Appeals District,5,Total,,,76607,
Justice 4th Court of Appeals District,7,Rebeca C. Martinez,FALSE,DEM,58225,61.63
Justice 4th Court of Appeals District,7,Carmen A. Samaniego,FALSE,DEM,36252,38.37
Justice 4th Court of Appeals District,7,Total,,,94477,
Justice 5th Court of Appeals District,2,Dan Wood,FALSE,DEM,44472,100
Justice 5th Court of Appeals District,2,Total,,,44472,
Justice 5th Court of Appeals District,5,Penny Robe Phillips,FALSE,DEM,45003,100
Justice 5th Court of Appeals District,5,Total,,,45003,
Justice 5th Court of Appeals District,9,David Hanschen,FALSE,DEM,43635,100
Justice 5th Court of Appeals District,9,Total,,,43635,
Justice 5th Court of Appeals District,11,Tonya J. Holt,FALSE,DEM,45622,100
Justice 5th Court of Appeals District,11,Total,,,45622,
Justice 5th Court of Appeals District,12,Lawrence J. Praeger,FALSE,DEM,43295,100
Justice 5th Court of Appeals District,12,Total,,,43295,
Justice 6th Court of Appeals District,2,Frank L. Supercinski,FALSE,DEM,9418,100
Justice 6th Court of Appeals District,2,Total,,,9418,
Justice 8th Court of Appeals District,2,Marcos Lizarraga,FALSE,DEM,16199,31.71
Justice 8th Court of Appeals District,2,Yvonne Rodriguez,FALSE,DEM,20452,40.03
Justice 8th Court of Appeals District,2,Tom Stanton,FALSE,DEM,14437,28.26
Justice 8th Court of Appeals District,2,Total,,,51088,
Justice 8th Court of Appeals District,3,"Guadalupe ""Lupe"" Rivera",TRUE,DEM,40708,100
Justice 8th Court of Appeals District,3,Total,,,40708,
Justice 13th Court of Appeals District,2,Nora Longoria,FALSE,DEM,65833,100
Justice 13th Court of Appeals District,2,Total,,,65833,
Justice 13th Court of Appeals District,4,Nelda Vidaurri Rodriguez,TRUE,DEM,61581,100
Justice 13th Court of Appeals District,4,Total,,,61581,
Justice 13th Court of Appeals District,5,Gina M. Benavides,TRUE,DEM,61107,100
Justice 13th Court of Appeals District,5,Total,,,61107,
Justice 14th Court of Appeals District,3,Barbara Gardner,FALSE,DEM,73549,100
Justice 14th Court of Appeals District,3,Total,,,73549,
Justice 14th Court of Appeals District,4,Jim Wrotenbery,FALSE,DEM,70470,100
Justice 14th Court of Appeals District,4,Total,,,70470,
Justice 14th Court of Appeals District,5,Tanner Garth,FALSE,DEM,71682,100
Justice 14th Court of Appeals District,5,Total,,,71682,
Justice 14th Court of Appeals District,8,Julia Maldonado,FALSE,DEM,72874,100
Justice 14th Court of Appeals District,8,Total,,,72874,
District Judge,1st Judicial District,Jennifer Job Seale,FALSE,DEM,4941,100
District Judge,1st Judicial District,Total,,,4941,
District Judge,2nd Judicial District,Dwight L. Phifer,TRUE,DEM,511,100
District Judge,2nd Judicial District,Total,,,511,
District Judge,8th Judicial District,Clay Johnson,FALSE,DEM,693,100
District Judge,8th Judicial District,Total,,,693,
District Judge,11th Judicial District,Mike Miller,TRUE,DEM,54565,100
District Judge,11th Judicial District,Total,,,54565,
District Judge,14th Judicial District,Eric V. Moye,TRUE,DEM,38973,100
District Judge,14th Judicial District,Total,,,38973,
District Judge,20th Judicial District,Norman E. Lanford,FALSE,DEM,186,37.05
District Judge,20th Judicial District,Hollis C. Lewis,FALSE,DEM,316,62.95
District Judge,20th Judicial District,Total,,,502,
District Judge,21st Judicial District,Sam Z. Damon,FALSE,DEM,3120,100
District Judge,21st Judicial District,Total,,,3120,
District Judge,24th Judicial District,Sandra McKenzie,FALSE,DEM,4661,100
District Judge,24th Judicial District,Total,,,4661,
District Judge,28th Judicial District,Nanette Hasette,TRUE,DEM,8146,100
District Judge,28th Judicial District,Total,,,8146,
District Judge,34th Judicial District,Bill Moody,TRUE,DEM,34759,100
District Judge,34th Judicial District,Total,,,34759,
District Judge,37th Judicial District,Pamela Gabriel Craig,FALSE,DEM,10656,30.05
District Judge,37th Judicial District,Nicole Elizalde Henning,FALSE,DEM,10885,30.7
District Judge,37th Judicial District,Michael Mery,FALSE,DEM,13919,39.25
District Judge,37th Judicial District,Total,,,35460,
District Judge,41st Judicial District,Mike Cervantes,FALSE,DEM,12666,29.16
District Judge,41st Judicial District,Anna Perez,FALSE,DEM,19776,45.53
District Judge,41st Judicial District,Dolores Reyes,FALSE,DEM,10991,25.31
District Judge,41st Judicial District,Total,,,43433,
