county,precinct,office,district,candidate,party,election_day,early_voting,votes
Baylor,1,Railroad Commissioner,,Chris Kennedy,Grn,2,10,12
Baylor,2,Railroad Commissioner,,Chris Kennedy,Grn,5,4,9
Baylor,3,Railroad Commissioner,,Chris Kennedy,Grn,4,5,9
Baylor,4,Railroad Commissioner,,Chris Kennedy,Grn,2,4,6
Baylor,1,Railroad Commissioner,unexpired,Barry Smitherman,Rep,130,187,317
Baylor,2,Railroad Commissioner,unexpired,Barry Smitherman,Rep,89,141,230
Baylor,3,Railroad Commissioner,unexpired,Barry Smitherman,Rep,80,155,235
Baylor,4,Railroad Commissioner,unexpired,Barry Smitherman,Rep,110,177,287
Baylor,1,Railroad Commissioner,unexpired,Jaime Perez,Lib,17,25,42
Baylor,2,Railroad Commissioner,unexpired,Jaime Perez,Lib,17,10,27
Baylor,3,Railroad Commissioner,unexpired,Jaime Perez,Lib,23,15,38
Baylor,4,Railroad Commissioner,unexpired,Jaime Perez,Lib,22,22,44
Baylor,1,Railroad Commissioner,unexpired,Josh Wendel,Grn,7,13,20
Baylor,2,Railroad Commissioner,unexpired,Josh Wendel,Grn,4,4,8
Baylor,3,Railroad Commissioner,unexpired,Josh Wendel,Grn,7,6,13
Baylor,4,Railroad Commissioner,unexpired,Josh Wendel,Grn,9,4,13
Baylor,1,State Senate,28,Robert Duncan,Rep,128,187,315
Baylor,2,State Senate,28,Robert Duncan,Rep,95,141,236
Baylor,3,State Senate,28,Robert Duncan,Rep,85,159,244
Baylor,4,State Senate,28,Robert Duncan,Rep,116,182,298
Baylor,1,State Senate,28,Richard Forsyth,Lib,16,33,49
Baylor,2,State Senate,28,Richard Forsyth,Lib,14,12,26
Baylor,3,State Senate,28,Richard Forsyth,Lib,19,20,39
Baylor,4,State Senate,28,Richard Forsyth,Lib,31,29,60
Baylor,1,State House,69,Richard Brown,Lib,17,27,44
Baylor,2,State House,69,Richard Brown,Lib,16,11,27
Baylor,3,State House,69,Richard Brown,Lib,20,16,36
Baylor,4,State House,69,Richard Brown,Lib,31,28,59
