county,precinct,office,district,party,candidate,votes,early_votes,election_day
Castro,101,Registered Voters,,REP,,806,,
Castro,101,Ballots Cast,,,,329,71,258,
Castro,101,Straight Party,,REP,Republican Party,67,22,45
Castro,101,Straight Party,,REP,Over Votes,0,0,0
Castro,101,Straight Party,,REP,Under Votes,161,39,122
Castro,101,Straight Party,,DEM,Democratic Party,100,10,90
Castro,101,Straight Party,,LIB,Libertarian Party,0,0,0
Castro,101,Straight Party,,GRN,Green Party,1,0,1
Castro,101,President and Vice-President,,REP,Over Votes,0,0,0
Castro,101,President and Vice-President,,REP,Under Votes,7,2,5
Castro,101,President and Vice-President,,REP,Mitt Romney/Paul Ryan,163,43,120
Castro,101,President and Vice-President,,DEM,Barack Obama/Joe Biden,155,26,129
Castro,101,President and Vice-President,,LIB,Gary Johnson/Jim Gray,3,0,3
Castro,101,President and Vice-President,,GRN,Jill Stein/Cheri Honkala,1,0,1
Castro,101,United States Senator,,REP,Over Votes,0,0,0
Castro,101,United States Senator,,REP,Under Votes,23,4,19
Castro,101,United States Senator,,REP,Ted Cruz,154,41,113
Castro,101,United States Senator,,DEM,Paul Sadler,148,26,122
Castro,101,United States Senator,,LIB,John Jay Myers,3,0,3
Castro,101,United States Senator,,GRN,David B. Collins,1,0,1
Castro,101,United States Representative,19,REP,Over Votes,0,0,0
Castro,101,United States Representative,19,REP,Under Votes,120,17,103
Castro,101,United States Representative,19,REP,Randy Neugebauer,181,48,133
Castro,101,United States Representative,19,LIB,"Richard ""Chip"" Peterson",28,6,22
Castro,101,Railroad Commissioner,,REP,Over Votes,0,0,0
Castro,101,Railroad Commissioner,,REP,Under Votes,29,4,25
Castro,101,Railroad Commissioner,,REP,Christi Craddick,148,43,105
Castro,101,Railroad Commissioner,,DEM,Dale Henry,146,22,124
Castro,101,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,3,1,2
Castro,101,Railroad Commissioner,,GRN,Chris Kennedy,3,1,2
Castro,101,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0,0,0
Castro,101,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,115,11,104
Castro,101,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,161,48,113
Castro,101,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,45,8,37
Castro,101,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,8,4,4
Castro,101,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
Castro,101,"Justice, Supreme Court, Place 2",,REP,Under Votes,134,21,113
Castro,101,"Justice, Supreme Court, Place 2",,REP,Don Willett,165,44,121
Castro,101,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,30,6,24
Castro,101,"Justice, Supreme Court, Place 4",,REP,Over Votes,0,0,0
Castro,101,"Justice, Supreme Court, Place 4",,REP,Under Votes,132,18,114
Castro,101,"Justice, Supreme Court, Place 4",,REP,John Devine,163,44,119
Castro,101,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,22,3,19
Castro,101,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,12,6,6
Castro,101,"Justice, Supreme Court, Place 6",,REP,Over Votes,0,0,0
Castro,101,"Justice, Supreme Court, Place 6",,REP,Under Votes,31,7,24
Castro,101,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,128,36,92
Castro,101,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,159,25,134
Castro,101,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,6,2,4
Castro,101,"Justice, Supreme Court, Place 6",,GRN,Jim Chisholm,5,1,4
Castro,101,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0,0,0
Castro,101,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,35,10,25
Castro,101,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,140,37,103
Castro,101,"Presiding Judge, Court of Criminal Appeals",,DEM,Keith Hampton,150,23,127
Castro,101,"Presiding Judge, Court of Criminal Appeals",,LIB,Lance Stott,4,1,3
Castro,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Over Votes,0,0,0
Castro,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Under Votes,131,21,110
Castro,101,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,158,41,117
Castro,101,"Judge, Court of Criminal Appeals, Place 7",,LIB,Mark W. Bennett,40,9,31
Castro,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Over Votes,0,0,0
Castro,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Under Votes,129,19,110
Castro,101,"Judge, Court of Criminal Appeals, Place 8",,REP,Elsa Alcala,174,45,129
Castro,101,"Judge, Court of Criminal Appeals, Place 8",,LIB,"William Bryan Strange, III",26,7,19
Castro,101,"Member, State Board of Education",15,REP,Over Votes,0,0,0
Castro,101,"Member, State Board of Education",15,REP,Under Votes,43,12,31
