county,precinct,office,district,party,candidate,votes,early_votes,election_day
Zapata,1.0,Straight Party,,REP,Republican Party,56.0,32.0,24.0
Zapata,1.0,Straight Party,,DEM,Democratic Party,263.0,162.0,101.0
Zapata,1.0,Straight Party,,LIB,Libertarian Party,6.0,4.0,2.0
Zapata,1.0,Straight Party,,GRN,Green Party,1.0,1.0,0.0
Zapata,1.0,President and Vice President,,REP,Over Votes,2.0,1.0,1.0
Zapata,1.0,President and Vice President,,REP,Under Votes,33.0,24.0,9.0
Zapata,1.0,President and Vice President,,REP,Mitt Romney \ Paul Ryan,233.0,148.0,85.0
Zapata,1.0,President and Vice President,,DEM,Barack Obama \ Joe Biden,699.0,435.0,264.0
Zapata,1.0,President and Vice President,,LIB,Gary Johnson \ Jim Gray,1.0,1.0,0.0
Zapata,1.0,President and Vice President,,GRN,Jill Stein \ Cheri Honkala,0.0,0.0,0.0
Zapata,1.0,United States Senator,,REP,Over Votes,1.0,1.0,0.0
Zapata,1.0,United States Senator,,REP,Under Votes,140.0,87.0,53.0
Zapata,1.0,United States Senator,,REP,Ted Cruz,275.0,185.0,90.0
Zapata,1.0,United States Senator,,DEM,Paul Sadler,528.0,322.0,206.0
Zapata,1.0,United States Senator,,LIB,John Jay Myers,10.0,4.0,6.0
Zapata,1.0,United States Senator,,GRN,David B. Collins,14.0,10.0,4.0
Zapata,1.0,United States Representative,28,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,United States Representative,28,REP,Under Votes,85.0,52.0,33.0
Zapata,1.0,United States Representative,28,REP,William R. Hayward,72.0,43.0,29.0
Zapata,1.0,United States Representative,28,DEM,Henry Cuellar,805.0,511.0,294.0
Zapata,1.0,United States Representative,28,LIB,Patrick Hisel,4.0,3.0,1.0
Zapata,1.0,United States Representative,28,GRN,Michael D. Cary,2.0,0.0,2.0
Zapata,1.0,Railroad Commissioner,,REP,Over Votes,1.0,1.0,0.0
Zapata,1.0,Railroad Commissioner,,REP,Under Votes,172.0,106.0,66.0
Zapata,1.0,Railroad Commissioner,,REP,Christi Craddick,148.0,96.0,52.0
Zapata,1.0,Railroad Commissioner,,DEM,Dale Henry,605.0,379.0,226.0
Zapata,1.0,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,4.0,4.0,0.0
Zapata,1.0,Railroad Commissioner,,GRN,Chris Kennedy,38.0,23.0,15.0
Zapata,1.0,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,422.0,274.0,148.0
Zapata,1.0,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,213.0,135.0,78.0
Zapata,1.0,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,319.0,193.0,126.0
Zapata,1.0,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,14.0,7.0,7.0
Zapata,1.0,"Justice, Supreme Court, Place 2",,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Justice, Supreme Court, Place 2",,REP,Under Votes,458.0,290.0,168.0
Zapata,1.0,"Justice, Supreme Court, Place 2",,REP,Don Willett,334.0,223.0,111.0
Zapata,1.0,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,176.0,96.0,80.0
Zapata,1.0,"Justice, Supreme Court, Place 4",,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Justice, Supreme Court, Place 4",,REP,Under Votes,469.0,295.0,174.0
Zapata,1.0,"Justice, Supreme Court, Place 4",,REP,John Devine,306.0,193.0,113.0
Zapata,1.0,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,169.0,106.0,63.0
Zapata,1.0,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,24.0,15.0,9.0
Zapata,1.0,"Justice, Supreme Court, Place 6",,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Justice, Supreme Court, Place 6",,REP,Under Votes,169.0,105.0,64.0
Zapata,1.0,"Justice, Supreme Court, Place 6",,REP,Nathan Hecht,148.0,96.0,52.0
Zapata,1.0,"Justice, Supreme Court, Place 6",,DEM,Michele Petty,620.0,388.0,232.0
Zapata,1.0,"Justice, Supreme Court, Place 6",,LIB,Mark Ash,22.0,16.0,6.0
Zapata,1.0,"Justice, Supreme Court, Place 6",,GRN,Jim Chisholm,9.0,4.0,5.0
Zapata,1.0,"Presiding Judge, Court of Criminal Appeals",,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Presiding Judge, Court of Criminal Appeals",,REP,Under Votes,179.0,110.0,69.0
Zapata,1.0,"Presiding Judge, Court of Criminal Appeals",,REP,Sharon Keller,176.0,113.0,63.0
Zapata,1.0,"Presiding Judge, Court of Criminal Appeals",,DEM,Keith Hampton,594.0,378.0,216.0
Zapata,1.0,"Presiding Judge, Court of Criminal Appeals",,LIB,Lance Stott,19.0,8.0,11.0
Zapata,1.0,"Judge, Court of Criminal Appeals, Place 7",,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Judge, Court of Criminal Appeals, Place 7",,REP,Under Votes,475.0,306.0,169.0
Zapata,1.0,"Judge, Court of Criminal Appeals, Place 7",,REP,Barbara Parker Hervey,308.0,201.0,107.0
Zapata,1.0,"Judge, Court of Criminal Appeals, Place 7",,LIB,Mark W. Bennett,185.0,102.0,83.0
Zapata,1.0,"Judge, Court of Criminal Appeals, Place 8",,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Judge, Court of Criminal Appeals, Place 8",,REP,Under Votes,466.0,297.0,169.0
Zapata,1.0,"Judge, Court of Criminal Appeals, Place 8",,REP,Elsa Alcala,370.0,245.0,125.0
Zapata,1.0,"Judge, Court of Criminal Appeals, Place 8",,LIB,"William Bryan Strange, III",132.0,67.0,65.0
Zapata,1.0,"Member, State Board of Education",1,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Member, State Board of Education",1,REP,Under Votes,156.0,96.0,60.0
Zapata,1.0,"Member, State Board of Education",1,REP,"Carlos ""Charlie"" Garza",178.0,111.0,67.0
Zapata,1.0,"Member, State Board of Education",1,DEM,Martha M. Dominguéz,634.0,402.0,232.0
Zapata,1.0,State Senator,21,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,State Senator,21,REP,Under Votes,104.0,66.0,38.0
Zapata,1.0,State Senator,21,REP,Grant Rostig,87.0,54.0,33.0
Zapata,1.0,State Senator,21,DEM,Judith Zaffirini,762.0,484.0,278.0
Zapata,1.0,State Senator,21,LIB,Joseph Morse,15.0,5.0,10.0
Zapata,1.0,State Representative,80,DEM,Over Votes,0.0,0.0,0.0
Zapata,1.0,State Representative,80,DEM,Under Votes,262.0,162.0,100.0
Zapata,1.0,State Representative,80,DEM,Tracy O. King,706.0,447.0,259.0
Zapata,1.0,"Justice, 4th Court of Appeals District, Place 2",,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Justice, 4th Court of Appeals District, Place 2",,REP,Under Votes,154.0,95.0,59.0
Zapata,1.0,"Justice, 4th Court of Appeals District, Place 2",,REP,Marialyn Barnard,123.0,76.0,47.0
Zapata,1.0,"Justice, 4th Court of Appeals District, Place 2",,DEM,Baldemar Garza,691.0,438.0,253.0
Zapata,1.0,"Justice, 4th Court of Appeals District, Place 3",,REP,Over Votes,0.0,0.0,0.0
Zapata,1.0,"Justice, 4th Court of Appeals District, Place 3",,REP,Under Votes,146.0,91.0,55.0
