county,precinct,office,district,candidate,party,early_voting,election_day,votes
COLEMAN COUNTY,1,Registered Voters,,,,,,1481
COLEMAN COUNTY,1,President ,,Mitt Romney,REP,557,213,770
COLEMAN COUNTY,1,President ,,Barack Obama,DEM,59,37,96
COLEMAN COUNTY,1,President ,,Gary Johnson,LIB,4,1,5
COLEMAN COUNTY,1,President ,,Jill Stein,GRN,0,0,0
COLEMAN COUNTY,1,United States Senator,,Ted Cruz,REP,513,199,712
COLEMAN COUNTY,1,United States Senator,,Paul Sadler,DEM,73,42,115
COLEMAN COUNTY,1,United States Senator,,John Jay Myers,LIB,7,3,10
COLEMAN COUNTY,1,United States Senator,,David B. Collins,GRN,4,2,6
COLEMAN COUNTY,1,US House,11,Mike Conaway,REP,523,202,725
COLEMAN COUNTY,1,US House,11,Jim Riley,DEM,70,42,112
COLEMAN COUNTY,1,US House,11,Scott J. Ballard,LIB,11,3,14
COLEMAN COUNTY,1,Railroad Commissioner,,Christi Craddick,REP,507,193,700
COLEMAN COUNTY,1,Railroad Commissioner,,Dale Henry,DEM,73,42,115
COLEMAN COUNTY,1,Railroad Commissioner,,Vivekananda (Vik) Wall,LIB,4,3,7
COLEMAN COUNTY,1,Railroad Commissioner,,Chris Kennedy,GRN,8,2,10
COLEMAN COUNTY,1,Railroad Commissioner,unexpired,Barry Smitherman,REP,512,195,707
COLEMAN COUNTY,1,Railroad Commissioner,unexpired,Jaime O. Perez,LIB,36,22,58
COLEMAN COUNTY,1,Railroad Commissioner,unexpired,Josh Wendel,GRN,7,7,14
COLEMAN COUNTY,1,State Senate,28,Robert Duncan,REP,518,201,719
COLEMAN COUNTY,1,State Senate,28,M.J. (Smitty) Smith,LIB,38,24,62
COLEMAN COUNTY,1,State House,60,"James L. ""Jim"" Keffer",REP,530,215,745
COLEMAN COUNTY,2,Registered Voters,,,,,,1128
COLEMAN COUNTY,2,President ,,Mitt Romney,REP,250,298,548
COLEMAN COUNTY,2,President ,,Barack Obama,DEM,30,85,115
COLEMAN COUNTY,2,President ,,Gary Johnson,LIB,3,1,4
