county,precinct,office,district,party,candidate,early_voting,election_day,votes
Hansford,Prec 1,Straight Party,,Rep,Republican,127,176,303
Hansford,Prec 1,Straight Party,,Dem,Democrat,5,15,20
Hansford,Prec 1,Straight Party,,Lib,Libertarian,0,1,1
Hansford,Prec 1,Straight Party,,Grn,Green Party,1,0,1
Hansford,Prec 1,President,,Rep,Mitt Romney,188,235,423
Hansford,Prec 1,President,,Dem,Barack Obama,20,26,46
Hansford,Prec 1,President,,Lib,Gary Johnson,0,2,2
Hansford,Prec 1,President,,Grn,Jill Stein,1,1,2
Hansford,Prec 1,US Senator,,Rep,Ted Cruz,183,226,409
Hansford,Prec 1,US Senator,,Dem,Paul Sadler,16,31,47
Hansford,Prec 1,US Senator,,Lib,John Jay Myers,0,4,4
Hansford,Prec 1,US Senator,,Grn,David B. Collins,1,1,2
Hansford,Prec 1,US House,13,Rep,Mac Thornberry,188,233,421
Hansford,Prec 1,US House,13,Lib,John Robert Deek,2,10,12
Hansford,Prec 1,US House,13,Grn,Keith F. Houston,2,3,5
Hansford,Prec 1,Railroad Commissioner,,Rep,Christi Craddick,170,216,386
Hansford,Prec 1,Railroad Commissioner,,Dem,Dale Henry,18,32,50
Hansford,Prec 1,Railroad Commissioner,,Lib,Vivekananda Wall,1,1,2
Hansford,Prec 1,Railroad Commissioner,,Grn,Chris Kennedy,1,6,7
Hansford,Prec 1,Railroad Commissioner,,Rep,Barry Smitherman,168,220,388
Hansford,Prec 1,Railroad Commissioner,,Lib,Jaime O. Perez,3,9,12
Hansford,Prec 1,Railroad Commissioner,,Grn,Josh Wendel,3,8,11
Hansford,Prec 1,State Senate,31,Rep,Kel Seliger,181,236,417
Hansford,Prec 1,State House,88,Rep,Ken King,179,234,413
Hansford,Prec 1,Registration,,,Ballots Cast,210,268,478
Hansford,Prec 2,Straight Party,,Rep,Republican,17,12,29
Hansford,Prec 2,Straight Party,,Dem,Democrat,3,2,5
Hansford,Prec 2,Straight Party,,Lib,Libertarian,0,0,0
Hansford,Prec 2,Straight Party,,Grn,Green Party,0,0,0
Hansford,Prec 2,President,,Rep,Mitt Romney,21,20,41
Hansford,Prec 2,President,,Dem,Barack Obama,4,2,6
Hansford,Prec 2,President,,Lib,Gary Johnson,,0,0
Hansford,Prec 2,President,,Grn,Jill Stein,,0,0
Hansford,Prec 2,US Senator,,Rep,Ted Cruz,21,18,39
Hansford,Prec 2,US Senator,,Dem,Paul Sadler,4,2,6
Hansford,Prec 2,US Senator,,Lib,John Jay Myers,0,1,1
Hansford,Prec 2,US Senator,,Grn,David B. Collins,0,0,0
Hansford,Prec 2,US House,13,Rep,Mac Thornberry,19,17,36
Hansford,Prec 2,US House,13,Lib,John Robert Deek,1,1,2
Hansford,Prec 2,US House,13,Grn,Keith F. Houston,1,0,1
Hansford,Prec 2,Railroad Commissioner,,Rep,Christi Craddick,21,18,39
Hansford,Prec 2,Railroad Commissioner,,Dem,Dale Henry,4,2,6
Hansford,Prec 2,Railroad Commissioner,,Lib,Vivekananda Wall,0,0,0
Hansford,Prec 2,Railroad Commissioner,,Grn,Chris Kennedy,0,1,1
Hansford,Prec 2,Railroad Commissioner,,Rep,Barry Smitherman,21,17,38
Hansford,Prec 2,Railroad Commissioner,,Lib,Jaime O. Perez,1,1,2
