county,precinct,office,district,candidate,party,votes,early_voting,election_day
Cherokee,38,Straight Party,,Green Party,GRN,1,0,1
Cherokee,42,Straight Party,,Green Party,GRN,1,1,0
Cherokee,43,Straight Party,,Green Party,GRN,1,0,1
Cherokee,44,Straight Party,,Green Party,GRN,1,1,0
Cherokee,45,Straight Party,,Green Party,GRN,0,0,0
Cherokee,46,Straight Party,,Green Party,GRN,0,0,0
Cherokee,47,Straight Party,,Green Party,GRN,0,0,0
Cherokee,48,Straight Party,,Green Party,GRN,0,0,0
Cherokee,12,President,,Mitt Romney,REP,633,401,232
Cherokee,13,President,,Mitt Romney,REP,557,331,226
Cherokee,14,President,,Mitt Romney,REP,726,531,195
Cherokee,15,President,,Mitt Romney,REP,1424,1094,330
Cherokee,22,President,,Mitt Romney,REP,238,158,80
Cherokee,23,President,,Mitt Romney,REP,567,346,221
Cherokee,24,President,,Mitt Romney,REP,759,555,204
Cherokee,25,President,,Mitt Romney,REP,399,108,291
Cherokee,26,President,,Mitt Romney,REP,378,266,112
Cherokee,27,President,,Mitt Romney,REP,477,361,116
Cherokee,28,President,,Mitt Romney,REP,334,177,157
Cherokee,32,President,,Mitt Romney,REP,377,177,200
Cherokee,33,President,,Mitt Romney,REP,650,331,319
Cherokee,34,President,,Mitt Romney,REP,618,317,301
Cherokee,35,President,,Mitt Romney,REP,442,258,184
Cherokee,36,President,,Mitt Romney,REP,818,578,240
Cherokee,37,President,,Mitt Romney,REP,127,78,49
Cherokee,38,President,,Mitt Romney,REP,137,78,59
Cherokee,42,President,,Mitt Romney,REP,153,106,47
Cherokee,43,President,,Mitt Romney,REP,384,289,95
Cherokee,44,President,,Mitt Romney,REP,714,479,235
Cherokee,45,President,,Mitt Romney,REP,316,139,177
Cherokee,46,President,,Mitt Romney,REP,366,142,224
Cherokee,47,President,,Mitt Romney,REP,172,89,83
Cherokee,48,President,,Mitt Romney,REP,328,79,249
Cherokee,12,President,,Barack Obama,DEM,163,110,53
Cherokee,13,President,,Barack Obama,DEM,69,25,44
Cherokee,14,President,,Barack Obama,DEM,112,67,45
Cherokee,15,President,,Barack Obama,DEM,457,288,169
Cherokee,22,President,,Barack Obama,DEM,98,51,47
Cherokee,23,President,,Barack Obama,DEM,77,51,26
Cherokee,24,President,,Barack Obama,DEM,280,187,93
Cherokee,25,President,,Barack Obama,DEM,129,42,87
Cherokee,26,President,,Barack Obama,DEM,224,127,97
Cherokee,27,President,,Barack Obama,DEM,163,104,59
Cherokee,28,President,,Barack Obama,DEM,46,23,23
Cherokee,32,President,,Barack Obama,DEM,54,29,25
Cherokee,33,President,,Barack Obama,DEM,188,94,94
Cherokee,34,President,,Barack Obama,DEM,69,35,34
Cherokee,35,President,,Barack Obama,DEM,179,102,77
Cherokee,36,President,,Barack Obama,DEM,182,111,71
Cherokee,37,President,,Barack Obama,DEM,112,68,44
Cherokee,38,President,,Barack Obama,DEM,144,77,67
Cherokee,42,President,,Barack Obama,DEM,526,323,203
Cherokee,43,President,,Barack Obama,DEM,237,145,92
Cherokee,44,President,,Barack Obama,DEM,99,50,49
Cherokee,45,President,,Barack Obama,DEM,132,48,84
Cherokee,46,President,,Barack Obama,DEM,79,21,58
Cherokee,47,President,,Barack Obama,DEM,27,14,13
Cherokee,48,President,,Barack Obama,DEM,29,6,23
Cherokee,12,President,,Gary Johnson,LIB,12,7,5
Cherokee,13,President,,Gary Johnson,LIB,4,2,2
Cherokee,14,President,,Gary Johnson,LIB,10,7,3
Cherokee,15,President,,Gary Johnson,LIB,17,10,7
Cherokee,22,President,,Gary Johnson,LIB,3,2,1
Cherokee,23,President,,Gary Johnson,LIB,6,5,1
Cherokee,24,President,,Gary Johnson,LIB,7,4,3
Cherokee,25,President,,Gary Johnson,LIB,9,3,6
Cherokee,26,President,,Gary Johnson,LIB,1,0,1
Cherokee,27,President,,Gary Johnson,LIB,1,1,0
Cherokee,28,President,,Gary Johnson,LIB,2,0,2
Cherokee,32,President,,Gary Johnson,LIB,7,3,4
Cherokee,33,President,,Gary Johnson,LIB,12,3,9
Cherokee,34,President,,Gary Johnson,LIB,4,1,3
Cherokee,35,President,,Gary Johnson,LIB,3,1,2
Cherokee,36,President,,Gary Johnson,LIB,5,3,2
Cherokee,37,President,,Gary Johnson,LIB,2,2,0
Cherokee,38,President,,Gary Johnson,LIB,2,2,0
Cherokee,42,President,,Gary Johnson,LIB,6,2,4
Cherokee,43,President,,Gary Johnson,LIB,2,1,1
Cherokee,44,President,,Gary Johnson,LIB,2,1,1
Cherokee,45,President,,Gary Johnson,LIB,1,0,1
Cherokee,46,President,,Gary Johnson,LIB,3,1,2
Cherokee,47,President,,Gary Johnson,LIB,2,0,2
Cherokee,48,President,,Gary Johnson,LIB,4,2,2
Cherokee,12,President,,Jill Stein,GRN,6,5,1
Cherokee,13,President,,Jill Stein,GRN,5,3,2
Cherokee,14,President,,Jill Stein,GRN,1,1,0
Cherokee,15,President,,Jill Stein,GRN,2,1,1
Cherokee,22,President,,Jill Stein,GRN,0,0,0
Cherokee,23,President,,Jill Stein,GRN,1,1,0
Cherokee,24,President,,Jill Stein,GRN,3,3,0
Cherokee,25,President,,Jill Stein,GRN,1,0,1
Cherokee,26,President,,Jill Stein,GRN,0,0,0
Cherokee,27,President,,Jill Stein,GRN,0,0,0
Cherokee,28,President,,Jill Stein,GRN,0,0,0
Cherokee,32,President,,Jill Stein,GRN,0,0,0
Cherokee,33,President,,Jill Stein,GRN,1,0,1
Cherokee,34,President,,Jill Stein,GRN,2,1,1
Cherokee,35,President,,Jill Stein,GRN,0,0,0
Cherokee,36,President,,Jill Stein,GRN,1,0,1
Cherokee,37,President,,Jill Stein,GRN,1,0,1
Cherokee,38,President,,Jill Stein,GRN,0,0,0
Cherokee,42,President,,Jill Stein,GRN,0,0,0
Cherokee,43,President,,Jill Stein,GRN,1,0,1
Cherokee,44,President,,Jill Stein,GRN,0,0,0
Cherokee,45,President,,Jill Stein,GRN,3,0,3
Cherokee,46,President,,Jill Stein,GRN,0,0,0
Cherokee,47,President,,Jill Stein,GRN,0,0,0
Cherokee,48,President,,Jill Stein,GRN,0,0,0
Cherokee,12,President,,Paul Ryan,wri,0,0,0
Cherokee,13,President,,Paul Ryan,wri,0,0,0
Cherokee,14,President,,Paul Ryan,wri,0,0,0
Cherokee,15,President,,Paul Ryan,wri,0,0,0
Cherokee,22,President,,Paul Ryan,wri,0,0,0
Cherokee,23,President,,Paul Ryan,wri,0,0,0
Cherokee,24,President,,Paul Ryan,wri,0,0,0
Cherokee,25,President,,Paul Ryan,wri,1,0,1
Cherokee,26,President,,Paul Ryan,wri,0,0,0
Cherokee,27,President,,Paul Ryan,wri,0,0,0
Cherokee,28,President,,Paul Ryan,wri,0,0,0
Cherokee,32,President,,Paul Ryan,wri,0,0,0
Cherokee,33,President,,Paul Ryan,wri,0,0,0
Cherokee,34,President,,Paul Ryan,wri,0,0,0
Cherokee,35,President,,Paul Ryan,wri,0,0,0
Cherokee,36,President,,Paul Ryan,wri,0,0,0
Cherokee,37,President,,Paul Ryan,wri,0,0,0
Cherokee,38,President,,Paul Ryan,wri,0,0,0
Cherokee,42,President,,Paul Ryan,wri,0,0,0
Cherokee,43,President,,Paul Ryan,wri,0,0,0
Cherokee,44,President,,Paul Ryan,wri,0,0,0
Cherokee,45,President,,Paul Ryan,wri,0,0,0
Cherokee,46,President,,Paul Ryan,wri,0,0,0
Cherokee,47,President,,Paul Ryan,wri,0,0,0
Cherokee,48,President,,Paul Ryan,wri,0,0,0
Cherokee,12,President,,Virgil Goode,wri,0,0,0
Cherokee,13,President,,Virgil Goode,wri,0,0,0
Cherokee,14,President,,Virgil Goode,wri,0,0,0
Cherokee,15,President,,Virgil Goode,wri,0,0,0
Cherokee,22,President,,Virgil Goode,wri,0,0,0
Cherokee,23,President,,Virgil Goode,wri,0,0,0
Cherokee,24,President,,Virgil Goode,wri,0,0,0
Cherokee,25,President,,Virgil Goode,wri,1,1,0
Cherokee,26,President,,Virgil Goode,wri,0,0,0
Cherokee,27,President,,Virgil Goode,wri,0,0,0
Cherokee,28,President,,Virgil Goode,wri,0,0,0
Cherokee,32,President,,Virgil Goode,wri,0,0,0
Cherokee,33,President,,Virgil Goode,wri,0,0,0
Cherokee,34,President,,Virgil Goode,wri,0,0,0
Cherokee,35,President,,Virgil Goode,wri,0,0,0
Cherokee,36,President,,Virgil Goode,wri,0,0,0
Cherokee,37,President,,Virgil Goode,wri,0,0,0
Cherokee,38,President,,Virgil Goode,wri,0,0,0
Cherokee,42,President,,Virgil Goode,wri,0,0,0
Cherokee,43,President,,Virgil Goode,wri,1,1,0
Cherokee,44,President,,Virgil Goode,wri,0,0,0
Cherokee,45,President,,Virgil Goode,wri,0,0,0
Cherokee,46,President,,Virgil Goode,wri,0,0,0
Cherokee,47,President,,Virgil Goode,wri,0,0,0
Cherokee,48,President,,Virgil Goode,wri,0,0,0
Cherokee,12,US Senate,,Ted Cruz,REP,586,373,213
Cherokee,13,US Senate,,Ted Cruz,REP,534,316,218
Cherokee,14,US Senate,,Ted Cruz,REP,681,499,182
Cherokee,15,US Senate,,Ted Cruz,REP,1330,1025,305
Cherokee,22,US Senate,,Ted Cruz,REP,223,152,71
Cherokee,23,US Senate,,Ted Cruz,REP,518,320,198
Cherokee,24,US Senate,,Ted Cruz,REP,704,521,183
Cherokee,25,US Senate,,Ted Cruz,REP,376,100,276
Cherokee,26,US Senate,,Ted Cruz,REP,376,262,114
Cherokee,27,US Senate,,Ted Cruz,REP,458,346,112
Cherokee,28,US Senate,,Ted Cruz,REP,311,164,147
Cherokee,32,US Senate,,Ted Cruz,REP,364,175,189
Cherokee,33,US Senate,,Ted Cruz,REP,607,318,289
Cherokee,34,US Senate,,Ted Cruz,REP,581,302,279
Cherokee,35,US Senate,,Ted Cruz,REP,407,239,168
Cherokee,36,US Senate,,Ted Cruz,REP,740,529,211
Cherokee,37,US Senate,,Ted Cruz,REP,123,76,47
Cherokee,38,US Senate,,Ted Cruz,REP,134,70,64
Cherokee,42,US Senate,,Ted Cruz,REP,143,96,47
Cherokee,43,US Senate,,Ted Cruz,REP,361,268,93
Cherokee,44,US Senate,,Ted Cruz,REP,657,436,221
Cherokee,45,US Senate,,Ted Cruz,REP,278,125,153
Cherokee,46,US Senate,,Ted Cruz,REP,335,135,200
Cherokee,47,US Senate,,Ted Cruz,REP,159,88,71
Cherokee,48,US Senate,,Ted Cruz,REP,284,76,208
Cherokee,12,US Senate,,Paul Sadler,DEM,199,127,72
Cherokee,13,US Senate,,Paul Sadler,DEM,86,34,52
Cherokee,14,US Senate,,Paul Sadler,DEM,139,90,49
Cherokee,15,US Senate,,Paul Sadler,DEM,505,330,175
Cherokee,22,US Senate,,Paul Sadler,DEM,108,58,50
Cherokee,23,US Senate,,Paul Sadler,DEM,110,67,43
Cherokee,24,US Senate,,Paul Sadler,DEM,297,198,99
Cherokee,25,US Senate,,Paul Sadler,DEM,131,42,89
Cherokee,26,US Senate,,Paul Sadler,DEM,214,121,93
Cherokee,27,US Senate,,Paul Sadler,DEM,170,111,59
Cherokee,28,US Senate,,Paul Sadler,DEM,61,31,30
Cherokee,32,US Senate,,Paul Sadler,DEM,71,34,37
Cherokee,33,US Senate,,Paul Sadler,DEM,213,100,113
Cherokee,34,US Senate,,Paul Sadler,DEM,95,48,47
Cherokee,35,US Senate,,Paul Sadler,DEM,201,114,87
Cherokee,36,US Senate,,Paul Sadler,DEM,241,145,96
Cherokee,37,US Senate,,Paul Sadler,DEM,112,69,43
Cherokee,38,US Senate,,Paul Sadler,DEM,133,77,56
Cherokee,42,US Senate,,Paul Sadler,DEM,517,319,198
Cherokee,43,US Senate,,Paul Sadler,DEM,235,151,84
Cherokee,44,US Senate,,Paul Sadler,DEM,137,72,65
Cherokee,45,US Senate,,Paul Sadler,DEM,158,56,102
Cherokee,46,US Senate,,Paul Sadler,DEM,97,26,71
Cherokee,47,US Senate,,Paul Sadler,DEM,36,14,22
Cherokee,48,US Senate,,Paul Sadler,DEM,68,9,59
Cherokee,12,US Senate,,John Jay Myers,LIB,13,10,3
Cherokee,13,US Senate,,John Jay Myers,LIB,7,5,2
Cherokee,14,US Senate,,John Jay Myers,LIB,11,7,4
Cherokee,15,US Senate,,John Jay Myers,LIB,30,19,11
Cherokee,22,US Senate,,John Jay Myers,LIB,3,0,3
Cherokee,23,US Senate,,John Jay Myers,LIB,9,5,4
Cherokee,24,US Senate,,John Jay Myers,LIB,14,10,4
Cherokee,25,US Senate,,John Jay Myers,LIB,9,3,6
Cherokee,26,US Senate,,John Jay Myers,LIB,1,1,0
Cherokee,27,US Senate,,John Jay Myers,LIB,4,1,3
Cherokee,28,US Senate,,John Jay Myers,LIB,6,3,3
Cherokee,32,US Senate,,John Jay Myers,LIB,2,1,1
Cherokee,33,US Senate,,John Jay Myers,LIB,19,7,12
Cherokee,34,US Senate,,John Jay Myers,LIB,8,2,6
Cherokee,35,US Senate,,John Jay Myers,LIB,5,1,4
Cherokee,36,US Senate,,John Jay Myers,LIB,10,6,4
Cherokee,37,US Senate,,John Jay Myers,LIB,1,1,0
Cherokee,38,US Senate,,John Jay Myers,LIB,4,4,0
Cherokee,42,US Senate,,John Jay Myers,LIB,6,4,2
Cherokee,43,US Senate,,John Jay Myers,LIB,9,6,3
Cherokee,44,US Senate,,John Jay Myers,LIB,10,10,0
Cherokee,45,US Senate,,John Jay Myers,LIB,4,2,2
Cherokee,46,US Senate,,John Jay Myers,LIB,8,1,7
Cherokee,47,US Senate,,John Jay Myers,LIB,2,0,2
Cherokee,48,US Senate,,John Jay Myers,LIB,2,0,2
Cherokee,12,US Senate,,David B. Collins,GRN,11,10,1
Cherokee,13,US Senate,,David B. Collins,GRN,5,3,2
Cherokee,14,US Senate,,David B. Collins,GRN,7,6,1
Cherokee,15,US Senate,,David B. Collins,GRN,5,3,2
Cherokee,22,US Senate,,David B. Collins,GRN,4,2,2
Cherokee,23,US Senate,,David B. Collins,GRN,3,1,2
Cherokee,24,US Senate,,David B. Collins,GRN,8,5,3
Cherokee,25,US Senate,,David B. Collins,GRN,7,4,3
Cherokee,26,US Senate,,David B. Collins,GRN,2,2,0
Cherokee,27,US Senate,,David B. Collins,GRN,6,5,1
Cherokee,28,US Senate,,David B. Collins,GRN,2,1,1
Cherokee,32,US Senate,,David B. Collins,GRN,3,0,3
Cherokee,33,US Senate,,David B. Collins,GRN,5,3,2
Cherokee,34,US Senate,,David B. Collins,GRN,3,0,3
Cherokee,35,US Senate,,David B. Collins,GRN,1,1,0
Cherokee,36,US Senate,,David B. Collins,GRN,5,4,1
Cherokee,37,US Senate,,David B. Collins,GRN,1,0,1
Cherokee,38,US Senate,,David B. Collins,GRN,5,2,3
Cherokee,42,US Senate,,David B. Collins,GRN,1,1,0
Cherokee,43,US Senate,,David B. Collins,GRN,1,0,1
Cherokee,44,US Senate,,David B. Collins,GRN,1,1,0
Cherokee,45,US Senate,,David B. Collins,GRN,3,1,2
Cherokee,46,US Senate,,David B. Collins,GRN,3,2,1
Cherokee,47,US Senate,,David B. Collins,GRN,1,0,1
Cherokee,48,US Senate,,David B. Collins,GRN,1,0,1
Cherokee,12,US House,5,Jeb Hensarling,REP,609,389,220
Cherokee,13,US House,5,Jeb Hensarling,REP,537,321,216
Cherokee,14,US House,5,Jeb Hensarling,REP,701,516,185
Cherokee,15,US House,5,Jeb Hensarling,REP,1381,1066,315
Cherokee,22,US House,5,Jeb Hensarling,REP,226,153,73
Cherokee,23,US House,5,Jeb Hensarling,REP,545,339,206
Cherokee,24,US House,5,Jeb Hensarling,REP,716,532,184
Cherokee,25,US House,5,Jeb Hensarling,REP,363,106,257
Cherokee,26,US House,5,Jeb Hensarling,REP,366,259,107
Cherokee,27,US House,5,Jeb Hensarling,REP,467,353,114
Cherokee,28,US House,5,Jeb Hensarling,REP,321,172,149
Cherokee,32,US House,5,Jeb Hensarling,REP,363,170,193
Cherokee,33,US House,5,Jeb Hensarling,REP,614,325,289
Cherokee,34,US House,5,Jeb Hensarling,REP,593,306,287
Cherokee,35,US House,5,Jeb Hensarling,REP,431,254,177
Cherokee,36,US House,5,Jeb Hensarling,REP,771,547,224
Cherokee,37,US House,5,Jeb Hensarling,REP,125,78,47
Cherokee,38,US House,5,Jeb Hensarling,REP,134,72,62
Cherokee,42,US House,5,Jeb Hensarling,REP,160,110,50
Cherokee,43,US House,5,Jeb Hensarling,REP,369,281,88
Cherokee,44,US House,5,Jeb Hensarling,REP,668,447,221
Cherokee,45,US House,5,Jeb Hensarling,REP,281,128,153
Cherokee,46,US House,5,Jeb Hensarling,REP,338,137,201
Cherokee,47,US House,5,Jeb Hensarling,REP,161,88,73
Cherokee,48,US House,5,Jeb Hensarling,REP,289,72,217
Cherokee,12,US House,5,Linda S. Mrosko,DEM,172,113,59
Cherokee,13,US House,5,Linda S. Mrosko,DEM,77,27,50
Cherokee,14,US House,5,Linda S. Mrosko,DEM,106,66,40
Cherokee,15,US House,5,Linda S. Mrosko,DEM,432,272,160
Cherokee,22,US House,5,Linda S. Mrosko,DEM,101,52,49
Cherokee,23,US House,5,Linda S. Mrosko,DEM,74,49,25
Cherokee,24,US House,5,Linda S. Mrosko,DEM,270,175,95
Cherokee,25,US House,5,Linda S. Mrosko,DEM,130,42,88
Cherokee,26,US House,5,Linda S. Mrosko,DEM,211,120,91
Cherokee,27,US House,5,Linda S. Mrosko,DEM,164,104,60
Cherokee,28,US House,5,Linda S. Mrosko,DEM,47,23,24
Cherokee,32,US House,5,Linda S. Mrosko,DEM,60,33,27
Cherokee,33,US House,5,Linda S. Mrosko,DEM,189,90,99
Cherokee,34,US House,5,Linda S. Mrosko,DEM,80,38,42
Cherokee,35,US House,5,Linda S. Mrosko,DEM,171,100,71
Cherokee,36,US House,5,Linda S. Mrosko,DEM,181,112,69
Cherokee,37,US House,5,Linda S. Mrosko,DEM,107,67,40
Cherokee,38,US House,5,Linda S. Mrosko,DEM,134,74,60
Cherokee,42,US House,5,Linda S. Mrosko,DEM,498,307,191
Cherokee,43,US House,5,Linda S. Mrosko,DEM,222,137,85
Cherokee,44,US House,5,Linda S. Mrosko,DEM,107,54,53
Cherokee,45,US House,5,Linda S. Mrosko,DEM,141,49,92
Cherokee,46,US House,5,Linda S. Mrosko,DEM,80,21,59
Cherokee,47,US House,5,Linda S. Mrosko,DEM,30,14,16
Cherokee,48,US House,5,Linda S. Mrosko,DEM,40,8,32
Cherokee,12,US House,5,Ken Ashby,LIB,24,15,9
Cherokee,13,US House,5,Ken Ashby,LIB,14,10,4
Cherokee,14,US House,5,Ken Ashby,LIB,18,12,6
Cherokee,15,US House,5,Ken Ashby,LIB,51,33,18
Cherokee,22,US House,5,Ken Ashby,LIB,8,4,4
Cherokee,23,US House,5,Ken Ashby,LIB,20,7,13
Cherokee,24,US House,5,Ken Ashby,LIB,24,15,9
Cherokee,25,US House,5,Ken Ashby,LIB,25,3,22
Cherokee,26,US House,5,Ken Ashby,LIB,12,6,6
Cherokee,27,US House,5,Ken Ashby,LIB,5,4,1
Cherokee,28,US House,5,Ken Ashby,LIB,9,3,6
Cherokee,32,US House,5,Ken Ashby,LIB,9,3,6
Cherokee,33,US House,5,Ken Ashby,LIB,35,11,24
Cherokee,34,US House,5,Ken Ashby,LIB,9,5,4
Cherokee,35,US House,5,Ken Ashby,LIB,6,1,5
Cherokee,36,US House,5,Ken Ashby,LIB,28,15,13
Cherokee,37,US House,5,Ken Ashby,LIB,3,1,2
Cherokee,38,US House,5,Ken Ashby,LIB,8,7,1
Cherokee,42,US House,5,Ken Ashby,LIB,8,3,5
