county,precinct,office,district,candidate,party,early_voting,election_day,votes
Duval,Precinct 1,Ballots Cast,,,,,,1183
Duval,Precinct 2,Ballots Cast,,,,,,832
Duval,Precinct 3,Ballots Cast,,,,,,251
Duval,Precinct 4,Ballots Cast,,,,,,117
Duval,Precinct 5,Ballots Cast,,,,,,187
Duval,Precinct 6,Ballots Cast,,,,,,95
Duval,Precinct 7,Ballots Cast,,,,,,74
Duval,Precinct 8,Ballots Cast,,,,,,1089
Duval,Precinct 9,Ballots Cast,,,,,,642
Duval,Precinct 1,President,,Barack Obama,DEM,573,387,960
Duval,Precinct 2,President,,Barack Obama,DEM,421,271,692
Duval,Precinct 3,President,,Barack Obama,DEM,70,120,190
Duval,Precinct 4,President,,Barack Obama,DEM,31,35,66
Duval,Precinct 5,President,,Barack Obama,DEM,79,53,132
Duval,Precinct 6,President,,Barack Obama,DEM,27,46,73
Duval,Precinct 7,President,,Barack Obama,DEM,10,24,34
Duval,Precinct 8,President,,Barack Obama,DEM,397,252,649
Duval,Precinct 9,President,,Barack Obama,DEM,342,193,535
Duval,Precinct 1,President,,Mitt Romney,REP,89,86,175
Duval,Precinct 2,President,,Mitt Romney,REP,58,50,108
Duval,Precinct 3,President,,Mitt Romney,REP,20,32,52
Duval,Precinct 4,President,,Mitt Romney,REP,23,26,49
Duval,Precinct 5,President,,Mitt Romney,REP,32,14,46
Duval,Precinct 6,President,,Mitt Romney,REP,9,12,21
Duval,Precinct 7,President,,Mitt Romney,REP,15,24,39
Duval,Precinct 8,President,,Mitt Romney,REP,233,169,402
Duval,Precinct 9,President,,Mitt Romney,REP,49,39,88
Duval,Precinct 1,Railroad Commissioner,,Chris Kennedy,GRN,10,17,27
Duval,Precinct 2,Railroad Commissioner,,Chris Kennedy,GRN,5,6,11
Duval,Precinct 3,Railroad Commissioner,,Chris Kennedy,GRN,2,2,4
Duval,Precinct 4,Railroad Commissioner,,Chris Kennedy,GRN,1,0,1
Duval,Precinct 5,Railroad Commissioner,,Chris Kennedy,GRN,3,0,3
