county,precinct,office,district,party,candidate,votes,early_votes,election_day
Upshur,1,Registered Voters,,REP,,1657,,
Upshur,1,Ballots Cast,,REP,,1027,746,281
Upshur,1,Straight Party,,REP,Over Votes,0,0,0
Upshur,1,Straight Party,,REP,Under Votes,468,318,150
Upshur,1,Straight Party,,REP,Republican Party,416,310,106
Upshur,1,Straight Party,,DEM,Democratic Party,138,113,25
Upshur,1,Straight Party,,LIB,Libertarian Party,5,5,0
Upshur,1,Straight Party,,GRN,Green Party,0,0,0
Upshur,1,President and Vice President,,REP,Over Votes,0,0,0
Upshur,1,President and Vice President,,REP,Under Votes,9,8,1
Upshur,1,President and Vice President,,REP,Mitt Romney / Paul Ryan,776,555,221
Upshur,1,President and Vice President,,DEM,Barack Obama / Joe Biden,231,175,56
Upshur,1,President and Vice President,,LIB,Gary Johnson / Jim Gray,10,8,2
Upshur,1,President and Vice President,,GRN,Jill Stein / Cheri Honkala,1,0,1
Upshur,1,President and Vice President,,"",Stewart Alexander / Alex Mendoza,0,0,0
Upshur,1,President and Vice President,,"",Rocky Anderson / Luis J. Rodriguez,0,0,0
Upshur,1,President and Vice President,,"",Avery Ayers / Alejandrina Cabrera,0,0,0
Upshur,1,President and Vice President,,"",Andre N. Barnett / Kenneth R. Cross,0,0,0
Upshur,1,President and Vice President,,"",Virgil Goode / Jim Clymer,0,0,0
Upshur,1,President and Vice President,,"",Thaddaus Hill / Gordon F. Bailey,0,0,0
Upshur,1,President and Vice President,,"",Tom Hoefling / Jonathan D. Ellis,0,0,0
Upshur,1,United States Senator,,REP,Over Votes,0,0,0
Upshur,1,United States Senator,,REP,Under Votes,14,12,2
Upshur,1,United States Senator,,REP,Ted Cruz,727,523,204
Upshur,1,United States Senator,,DEM,Paul Sadler,272,201,71
Upshur,1,United States Senator,,LIB,John Jay Myers,14,10,4
Upshur,1,United States Senator,,GRN,David B. Collins,0,0,0
Upshur,1,United States Representative,4,REP,Over Votes,0,0,0
Upshur,1,United States Representative,4,REP,Under Votes,30,20,10
Upshur,1,United States Representative,4,REP,Ralph M. Hall,752,540,212
Upshur,1,United States Representative,4,DEM,VaLinda Hathcox,226,171,55
Upshur,1,United States Representative,4,LIB,Thomas Griffing,19,15,4
Upshur,1,United States Representative,4,"",Fred Rostek,0,0,0
Upshur,1,Railroad Commissioner,,REP,Over Votes,0,0,0
Upshur,1,Railroad Commissioner,,REP,Under Votes,31,20,11
Upshur,1,Railroad Commissioner,,REP,Christi Craddick,732,529,203
Upshur,1,Railroad Commissioner,,DEM,Dale Henry,233,173,60
Upshur,1,Railroad Commissioner,,LIB,Vivekananda (Vik) Wall,12,10,2
Upshur,1,Railroad Commissioner,,GRN,Chris Kennedy,19,14,5
Upshur,1,"Railroad Commissioner, Unexpired Term",,REP,Over Votes,0,0,0
Upshur,1,"Railroad Commissioner, Unexpired Term",,REP,Under Votes,151,117,34
Upshur,1,"Railroad Commissioner, Unexpired Term",,REP,Barry Smitherman,763,551,212
Upshur,1,"Railroad Commissioner, Unexpired Term",,LIB,Jaime O. Perez,83,56,27
Upshur,1,"Railroad Commissioner, Unexpired Term",,GRN,Josh Wendel,30,22,8
Upshur,1,"Justice, Supreme Court, Place 2",,REP,Over Votes,0,0,0
Upshur,1,"Justice, Supreme Court, Place 2",,REP,Under Votes,160,124,36
Upshur,1,"Justice, Supreme Court, Place 2",,REP,Don Willett,773,554,219
Upshur,1,"Justice, Supreme Court, Place 2",,LIB,RS Roberto Koelsch,94,68,26
Upshur,1,"Justice, Supreme Court, Place 4",,REP,Over Votes,0,0,0
Upshur,1,"Justice, Supreme Court, Place 4",,REP,Under Votes,154,122,32
Upshur,1,"Justice, Supreme Court, Place 4",,REP,John Devine,747,541,206
Upshur,1,"Justice, Supreme Court, Place 4",,LIB,Tom Oxford,95,62,33
Upshur,1,"Justice, Supreme Court, Place 4",,GRN,Charles E. Waterbury,31,21,10
Upshur,1,"Justice, Supreme Court, Place 6",,REP,Over Votes,0,0,0
Upshur,1,"Justice, Supreme Court, Place 6",,REP,Under Votes,43,29,14
